행정동코드,total_all_202210,solo_all_202210,total_20_202210,solo_20_202210,total_25_202210,solo_25_202210,total_30_202210,solo_30_202210,total_35_202210,solo_35_202210,total_40_202210,solo_40_202210,total_45_202210,solo_45_202210,total_50_202210,solo_50_202210,total_55_202210,solo_55_202210,total_60_202210,solo_60_202210,total_65_202210,solo_65_202210,total_70_202210,solo_70_202210,total_75_202210,solo_75_202210,자치구,행정동명
1106081,25094,7881,2251,1120,2670,1369,2688,1001,2105,689,2072,504,2036,479,2441,456,2405,473,1877,392,1580,396,1210,296,1759,706,동대문구,용신동
1106082,24780,7392,2758,1466,2745,1316,2410,551,1884,427,1953,394,1916,310,2138,355,2352,415,1858,360,1583,460,1222,331,1961,1007,동대문구,제기동
1106083,23801,5114,2792,940,2150,746,2107,347,1955,302,2132,257,2130,246,2262,294,2324,334,1760,268,1406,368,1042,266,1741,746,동대문구,전농1동
1106084,17118,1844,1683,149,1387,130,1453,117,1570,114,1863,126,1772,116,1707,164,1637,174,1224,137,913,144,755,122,1154,351,동대문구,전농2동
1106086,21174,2919,1583,135,1448,137,1744,245,1982,256,2154,199,2304,217,2220,223,2187,239,1686,235,1340,222,1052,178,1474,633,동대문구,답십리2동
1106087,30712,5733,2168,535,2670,725,3422,692,3446,605,3175,510,2785,471,2897,330,3178,384,2483,294,1839,325,1157,230,1492,632,동대문구,장안1동
1106088,24965,3217,1801,158,1845,214,2524,353,2838,380,2892,296,2569,259,2304,245,2443,281,1944,234,1446,198,1024,145,1335,454,동대문구,장안2동
1106089,28669,11171,5420,4061,4224,3078,2642,852,2051,580,2199,350,2249,349,2119,283,2121,271,1611,214,1340,226,937,196,1756,711,동대문구,이문1동
1106090,18214,2542,1664,364,1614,340,1653,180,1665,180,1990,158,1898,158,1735,170,1752,173,1332,144,1033,169,767,122,1111,384,동대문구,이문2동
1106091,24073,4393,2016,485,2299,549,2818,523,2637,495,2488,396,2361,356,2321,245,2152,260,1553,200,1215,221,877,164,1336,499,동대문구,답십리1동
1107052,23199,4251,1976,224,1959,246,2247,405,2201,322,2280,325,2556,346,2587,474,2301,503,1657,369,1259,326,974,220,1202,491,중랑구,면목2동
1107054,17810,2938,1482,197,1649,245,1754,334,1748,310,1767,211,1763,196,1675,234,1757,258,1319,202,1197,227,726,150,973,374,중랑구,면목4동
1107055,9573,1864,773,112,785,123,921,179,821,147,914,186,997,195,1024,148,1071,167,719,115,586,158,373,93,589,241,중랑구,면목5동
1107057,19786,3716,1532,228,1811,291,2045,409,1741,313,1842,324,1803,312,2053,328,2136,370,1606,274,1264,250,894,179,1059,438,중랑구,면목7동
1107059,20608,1887,1883,100,1756,113,1836,184,1872,157,2071,105,2369,119,2415,157,2180,160,1377,113,1039,193,764,155,1046,331,중랑구,상봉1동
1107060,15312,4983,1204,472,1716,727,1992,837,1369,526,1245,376,1329,393,1483,312,1528,360,1127,256,895,239,611,167,813,318,중랑구,상봉2동
1107061,16941,2273,1430,169,1457,200,1888,261,1642,202,1500,195,1529,187,1799,186,1811,180,1368,144,995,156,696,113,826,280,중랑구,중화1동
1107062,24314,6107,1890,341,2028,337,2236,536,1968,451,2096,440,2470,534,2900,777,2779,719,1949,584,1465,457,1066,281,1467,650,중랑구,중화2동
1107064,27225,3503,2249,323,2349,366,2795,441,2640,362,2892,262,2706,236,2744,231,2716,245,2059,185,1522,193,1036,143,1517,516,중랑구,묵1동
1107065,15984,3166,1286,289,1419,348,1701,378,1532,310,1505,244,1453,234,1568,214,1653,243,1317,205,984,190,695,138,871,373,중랑구,묵2동
1107068,14825,2882,1236,139,1187,148,1366,209,1242,164,1406,219,1619,255,1703,328,1486,328,1148,264,911,290,652,192,869,346,중랑구,망우3동
1107069,29680,2400,2748,128,2302,120,2764,152,3140,151,2934,130,2963,153,3222,229,3047,224,2124,160,1517,223,1215,187,1704,543,중랑구,신내1동
1107070,20216,2410,1501,75,1468,83,2061,205,2115,176,2040,150,2093,145,2074,213,2153,238,1594,196,1071,194,902,167,1144,568,중랑구,신내2동
1107071,30014,6755,2514,497,2820,627,3208,805,2727,616,2816,571,3116,624,3135,622,2963,619,2237,484,1695,393,1240,277,1543,620,중랑구,면목본동
1107072,23536,4948,2086,349,2079,389,2403,577,1922,406,2115,409,2404,456,2457,446,2532,465,1783,348,1427,308,957,213,1371,582,중랑구,면목38동
1107073,27221,5299,2265,347,2305,421,2572,468,2346,356,2332,393,2644,414,3119,554,3048,531,2180,434,1607,442,1191,298,1612,641,중랑구,망우본동
1108058,13389,1624,1171,120,1173,129,1187,143,1136,122,1333,93,1479,100,1374,109,1379,124,992,93,778,162,583,119,804,310,성북구,돈암1동
1108059,17232,1204,1304,48,1229,51,1416,86,1744,98,2375,87,2101,73,1805,89,1630,84,1096,62,851,79,648,60,1033,387,성북구,돈암2동
1108060,16883,7882,4504,3268,2931,2108,1574,676,965,369,1082,246,1141,245,1082,148,1025,156,694,101,608,137,457,101,820,327,성북구,안암동
1108061,12311,2988,1116,423,1328,522,1328,323,1065,239,1195,199,1203,199,1169,183,1128,184,820,138,654,113,491,82,814,383,성북구,보문동
1108062,14894,1772,1356,255,1232,236,1378,134,1473,118,1804,119,1526,98,1381,95,1331,99,998,80,841,137,613,115,961,286,성북구,정릉1동
1108063,19085,2085,1656,217,1512,202,1773,186,1797,163,2024,142,1812,122,1828,126,1894,133,1477,116,1211,184,840,106,1261,388,성북구,정릉2동
1108064,15712,3396,3033,1221,1794,640,1324,223,968,143,1174,101,1180,101,1193,110,1346,128,1059,104,846,141,644,101,1151,383,성북구,정릉3동
1108065,21635,2660,1868,271,1583,223,2046,188,2270,199,2466,209,2191,175,1967,188,2034,212,1594,163,1274,219,977,166,1365,447,성북구,정릉4동
1108066,27129,1907,1759,72,1758,79,2822,102,3762,124,4321,226,3053,154,2247,126,2193,138,1559,101,1286,198,900,131,1469,456,성북구,길음1동
1108068,13120,1765,1102,134,1026,131,1194,142,1229,156,1400,195,1197,136,1291,85,1380,101,1020,82,829,149,642,113,810,341,성북구,길음2동
1108071,21573,2220,1518,137,1491,152,1998,151,2432,160,2699,152,2160,117,2023,181,2101,204,1647,181,1272,212,949,157,1283,416,성북구,월곡1동
1108072,17705,3652,2213,892,1626,650,1665,307,1590,263,1689,193,1636,177,1582,172,1535,177,1224,147,974,183,802,148,1169,343,성북구,월곡2동
1108076,18573,2696,1608,194,1439,196,1499,202,1494,177,1810,174,2043,197,2048,242,1955,263,1464,205,1164,253,829,177,1220,416,성북구,장위1동
1108077,16864,2921,1423,224,1266,224,1463,231,1364,190,1572,220,1668,226,1763,258,1761,266,1350,194,1176,247,856,172,1202,469,성북구,장위2동
1108078,11409,1400,945,153,830,154,879,81,917,76,1157,94,1201,92,1237,115,1243,135,948,109,778,116,560,80,714,195,성북구,장위3동
1108081,14618,3019,1307,426,1489,533,1448,430,1243,333,1391,204,1415,194,1358,134,1278,137,988,105,851,133,671,99,1179,291,성북구,성북동
1108082,22401,5170,2463,975,2461,781,2259,672,1966,519,2289,343,2208,324,1941,228,1896,245,1364,179,1163,191,872,139,1519,574,성북구,삼선동
1108083,15067,6703,2599,2074,2374,1778,1748,809,1244,595,1245,247,1143,210,1004,153,967,138,745,127,654,144,540,118,804,310,성북구,동선동
1108084,33912,5746,3594,993,3229,969,3144,450,3231,405,3740,321,3500,298,3130,325,2996,342,2066,238,1777,276,1313,202,2192,927,성북구,종암동
1108085,29659,5373,2886,790,2652,745,2803,437,2615,442,2749,350,2640,328,2957,372,3018,380,2331,313,1818,305,1302,209,1888,702,성북구,석관동
1109060,16994,4848,1444,547,1605,595,1728,629,1606,530,1693,433,1611,391,1628,337,1555,335,1224,266,1088,237,739,163,1073,385,강북구,번1동
1109061,15381,2342,1240,81,1057,93,1352,154,1339,115,1512,131,1459,131,1532,161,1486,196,1242,171,1154,284,814,241,1194,584,강북구,번2동
1109062,16151,2345,1157,54,985,52,1221,94,1567,108,1714,118,1469,99,1425,145,1517,176,1277,161,1407,400,947,293,1465,645,강북구,번3동
1109063,18352,3813,1613,284,1488,271,1716,371,1572,320,1687,234,1721,229,1886,353,1872,379,1457,283,1199,292,862,214,1279,583,강북구,수유1동
1109064,18248,2650,1449,156,1298,142,1544,203,1529,180,1672,186,1745,190,1769,215,1963,244,1533,193,1260,233,1003,179,1483,529,강북구,수유2동
1109065,20022,5496,1695,625,1932,737,2137,649,1690,474,1718,410,1846,422,1892,404,1978,435,1525,342,1286,281,938,191,1385,526,강북구,수유3동
1109069,24177,3133,1876,105,1740,133,2215,301,2217,264,2449,274,2487,245,2487,279,2469,293,1887,256,1556,272,1163,201,1631,510,강북구,삼양동
1109070,22174,5450,1950,767,2029,764,2046,617,1965,497,2048,318,2135,321,2207,319,2290,392,1620,305,1350,354,1027,259,1507,537,강북구,미아동
1109071,25742,5153,2028,465,2146,519,2370,505,2206,423,2368,352,2388,345,2548,370,2712,420,2179,361,1683,395,1362,317,1752,681,강북구,송중동
1109072,23828,4711,1907,290,1818,302,2100,347,1864,281,2135,367,2327,384,2529,427,2553,464,1928,363,1638,377,1256,304,1773,805,강북구,송천동
1109073,23465,2050,1610,46,1414,44,2205,121,2969,146,3705,135,3036,130,2231,205,1922,205,1413,190,1060,184,731,130,1169,514,강북구,삼각산동
1109074,17496,2698,1632,195,1199,143,1426,193,1380,149,1578,185,1703,172,1697,237,1797,274,1434,207,1243,260,860,172,1547,511,강북구,우이동
1109075,26893,4259,2089,222,1996,239,2390,352,2178,283,2456,323,2576,321,2693,337,2748,363,2210,310,1943,403,1412,285,2202,821,강북구,인수동
1110051,18534,2505,2266,282,1426,182,1422,193,1491,185,1785,158,1755,149,1819,190,1891,207,1352,151,1139,197,821,142,1367,469,도봉구,쌍문1동
1110052,17112,2675,1553,176,1375,173,1603,220,1505,184,1552,203,1731,206,1722,232,1732,240,1354,187,945,159,817,155,1223,540,도봉구,쌍문2동
1110053,14982,2990,1359,335,1370,380,1513,314,1363,264,1354,187,1401,187,1416,202,1496,213,1134,181,901,213,685,163,990,351,도봉구,쌍문3동
1110054,16146,1324,1474,71,1342,72,1322,110,1221,91,1689,105,1954,115,1866,127,1902,132,1183,84,751,89,614,74,828,254,도봉구,쌍문4동
1110055,25897,4335,2254,205,2118,237,2136,385,2049,292,2408,329,2722,358,2849,389,2975,497,2059,342,1610,343,1085,257,1632,701,도봉구,방학1동
1110056,17791,3089,1535,91,1291,89,1414,189,1405,169,1779,285,1988,305,1914,331,1834,310,1440,249,1111,299,831,222,1249,550,도봉구,방학2동
1110057,23393,1663,1976,40,1930,44,1769,94,1838,89,2513,91,2615,91,2750,151,2762,156,1764,105,1049,134,1016,134,1411,534,도봉구,방학3동
1110059,20926,3714,1600,209,1610,255,2029,312,1991,267,2347,306,2313,308,2070,296,2119,299,1467,235,1100,274,900,206,1380,747,도봉구,창1동
1110060,24717,3137,2139,175,2115,192,2511,309,2364,259,2503,272,2550,269,2529,255,2458,259,1774,192,1366,264,1031,203,1377,488,도봉구,창2동
1110061,12621,2155,1080,110,902,109,1085,179,1148,163,1259,199,1368,204,1345,204,1270,208,934,150,813,174,566,129,851,326,도봉구,창3동
1110062,23440,2150,1996,70,1802,72,2073,241,2169,209,2703,188,2802,188,2648,170,2379,179,1492,118,1068,149,941,122,1367,444,도봉구,창4동
1110063,21181,2294,1835,134,1821,147,2147,250,1905,214,1976,164,2183,169,2319,166,2331,176,1618,132,1070,163,818,125,1158,454,도봉구,창5동
1110064,19193,3458,1490,126,1384,129,1503,229,1404,191,1548,180,1736,196,1944,333,2064,361,1764,339,1560,378,1099,263,1697,733,도봉구,도봉1동
1110065,23837,2919,1630,97,1725,117,2133,232,2225,214,2103,197,2034,186,2279,218,2769,276,2226,238,1734,293,1260,217,1719,634,도봉구,도봉2동
1111051,18960,3260,2428,795,1905,594,1666,177,1772,172,1692,128,1588,130,1703,168,1771,206,1426,183,1127,186,809,140,1073,381,노원구,월계1동
1111052,22666,3647,1861,148,1579,133,1912,194,2223,199,2236,209,2232,213,2166,288,2374,360,1969,314,1485,444,1088,330,1541,815,노원구,월계2동
1111053,27052,3731,1769,102,1934,113,2912,290,3205,322,2934,277,2458,233,2439,269,2756,293,2161,254,1585,393,1155,299,1744,886,노원구,월계3동
1111056,38509,4587,5703,1255,3406,771,3385,331,3719,320,4313,215,4118,193,3671,247,3338,237,2381,195,1676,215,1194,146,1605,462,노원구,공릉2동
1111058,23226,3347,2467,227,1949,180,1538,231,1532,208,2392,165,3088,203,2884,266,2458,259,1512,176,1083,314,1001,329,1322,789,노원구,하계1동
1111059,18691,1439,1829,39,1289,41,1334,112,1594,108,2384,72,2628,82,2282,123,1749,109,1035,78,805,125,686,111,1076,439,노원구,하계2동
1111060,19797,1371,2161,83,1212,51,877,83,1205,112,2813,88,3545,107,2872,128,1909,91,979,49,671,105,657,114,896,360,노원구,중계본동
1111061,20008,1206,2101,83,1128,48,707,54,1242,84,3566,81,4138,89,2770,132,1658,90,832,50,567,78,560,91,739,326,노원구,중계1동
1111064,17337,2287,1576,97,1168,83,1201,133,1415,140,2066,121,2152,111,1933,197,1665,192,1196,145,1071,272,762,208,1132,588,노원구,중계4동
1111065,34522,3723,3000,156,2771,173,3218,295,3005,245,3428,300,3707,305,3685,274,3832,324,2591,247,1781,306,1464,256,2040,842,노원구,상계1동
1111066,17448,2452,1837,269,1628,261,1404,225,1293,190,1658,138,1994,161,2030,198,1850,221,1310,149,855,144,647,108,942,388,노원구,상계2동
1111069,20238,3282,1911,209,1586,193,1637,236,1628,211,1989,219,2257,239,2083,262,2074,269,1463,200,1188,323,927,244,1495,677,노원구,상계5동
1111072,18018,2060,1120,80,1298,127,3041,343,2625,265,2272,191,1984,138,1382,92,1307,102,974,71,721,159,523,108,771,384,노원구,상계8동
1111073,17825,1955,1419,76,1297,81,1816,173,1805,154,2115,147,2226,153,1816,157,1769,164,1226,125,805,136,627,104,904,485,노원구,상계9동
1111074,14315,1680,1244,89,1217,99,1710,191,1387,141,1473,138,1626,145,1517,125,1453,116,901,72,606,110,505,93,676,361,노원구,상계10동
1111076,28164,4340,2254,212,1946,199,2106,195,2222,213,2743,228,2845,281,2941,304,2993,404,2351,283,1920,439,1474,371,2369,1211,노원구,상계34동
1111077,28722,4821,2499,294,2307,284,3037,561,3105,489,3449,473,3345,452,2911,371,2548,329,1824,233,1204,316,1023,261,1470,758,노원구,상계67동
1111078,31237,4557,2422,86,2045,86,2682,280,3111,312,3672,319,3392,286,2989,261,2861,310,2196,253,1858,493,1496,442,2513,1429,노원구,중계23동
1111079,33964,10422,3889,3424,3485,1774,3684,784,3224,698,3146,547,2968,514,3069,388,3338,414,2511,349,1674,426,1348,346,1628,758,노원구,공릉1동
1112051,25369,4334,1766,301,2104,319,2637,466,2558,408,2477,328,2421,308,2354,277,2475,310,1859,250,1568,328,1260,268,1890,771,은평구,녹번동
1112052,32714,5103,2492,334,2608,438,3322,548,3315,536,3351,346,3147,325,3240,320,3126,325,2319,271,1933,428,1487,337,2374,895,은평구,불광1동
1112055,19695,3590,1706,317,1739,353,1903,408,1605,311,1923,274,1985,273,1995,272,2019,282,1452,213,1296,260,869,179,1203,448,은평구,갈현1동
