행정동코드,total_all_20233,solo_all_20233,total_20_20233,solo_20_20233,total_25_20233,solo_25_20233,total_30_20233,solo_30_20233,total_35_20233,solo_35_20233,total_40_20233,solo_40_20233,total_45_20233,solo_45_20233,total_50_20233,solo_50_20233,total_55_20233,solo_55_20233,total_60_20233,solo_60_20233,total_65_20233,solo_65_20233,total_70_20233,solo_70_20233,total_75_20233,solo_75_20233,자치구,행정동명
1101072,10786,1705,844,139,835,150,1002,234,1106,231,1292,144,1218,133,1039,100,868,79,670,63,570,96,436,73,906,263,종로구,청운효자동
1101073,18870,7128,3782,2545,3344,2153,1863,657,1336,420,1439,235,1380,219,1306,134,1187,133,849,95,715,99,504,69,1165,369,종로구,혜화동
1102052,1602,727,54,31,151,89,201,107,186,92,190,74,182,73,179,79,129,54,110,49,110,40,55,20,55,19,중구,소공동
1102054,4620,1338,220,63,399,117,363,146,357,135,357,130,424,152,529,101,633,127,471,99,337,106,199,70,331,92,중구,회현동
1102055,3370,1625,208,177,298,228,291,183,272,168,358,161,337,139,369,132,344,123,294,107,224,82,172,62,203,63,중구,명동
1102057,4415,1894,779,428,588,311,447,206,303,124,298,123,326,131,324,97,412,129,285,92,190,72,207,80,256,101,중구,필동
1102058,5717,2277,1172,636,957,503,597,283,421,178,411,103,401,99,358,73,391,93,292,69,238,59,162,54,317,127,중구,장충동
1102059,5115,2289,393,223,587,406,501,364,375,223,382,156,396,153,536,126,596,164,494,147,332,124,245,105,278,98,중구,광희동
1102060,1419,844,59,46,125,99,131,88,90,59,114,70,119,71,155,76,202,98,170,83,118,83,52,38,84,33,중구,을지로동
1102065,8370,2019,674,211,669,216,780,236,824,227,845,181,910,187,866,154,837,150,576,113,481,104,380,80,528,160,중구,신당5동
1102067,11083,3381,772,374,1217,593,1429,511,1173,376,1009,263,977,255,1051,176,1033,188,827,157,632,154,403,97,560,237,중구,황학동
1102068,7167,1296,458,87,610,128,730,132,760,122,696,108,645,93,664,81,730,93,529,72,459,93,328,63,558,224,중구,중림동
1102069,11370,4160,706,323,827,376,1382,607,1452,607,1749,674,1270,480,1170,243,903,197,740,170,496,194,307,120,368,169,중구,신당동
1102070,13055,2648,1137,336,1292,402,1499,405,1168,282,1249,182,1257,165,1188,138,1227,149,900,111,730,121,516,82,892,275,중구,다산동
1102071,15327,2591,1042,153,1204,202,1502,219,1476,190,1526,194,1353,166,1475,185,1569,188,1196,169,978,218,721,171,1285,536,중구,약수동
1102072,12460,2154,985,177,1110,241,1335,230,1139,176,1242,155,1165,140,1206,124,1212,134,855,105,670,179,552,144,989,349,중구,청구동
1102073,9080,1020,800,77,723,74,815,110,856,103,982,98,929,90,993,67,932,68,643,47,471,75,310,47,626,164,중구,동화동
1103051,15074,3166,1196,230,1387,312,1616,463,1464,375,1559,279,1555,278,1481,211,1337,212,1000,169,827,170,672,141,980,326,용산구,후암동
1103052,10507,2656,713,252,1097,406,1385,492,1011,316,1007,190,909,163,858,133,998,158,735,121,613,118,468,99,713,208,용산구,용산2가동
1103053,6903,2848,408,229,591,330,647,324,510,243,620,229,741,278,791,219,760,237,636,211,436,221,285,143,478,184,용산구,남영동
1103057,11847,1729,901,136,801,132,1192,222,1198,198,1378,142,1293,127,1240,120,1087,103,793,84,650,110,498,86,816,269,용산구,원효로2동
1103058,7701,1139,673,119,636,124,748,155,759,141,843,85,832,83,752,75,702,60,465,54,390,61,342,68,559,114,용산구,효창동
1103059,10006,1641,710,153,793,191,1084,212,1057,178,1117,127,987,109,931,97,951,104,690,81,598,107,407,71,681,211,용산구,용문동
1103063,19471,1531,1130,46,1184,50,1659,76,2221,91,2717,166,2376,132,1874,80,1715,76,1181,55,936,114,837,100,1641,545,용산구,이촌1동
1103064,7537,1166,463,72,562,93,815,133,727,111,727,120,633,102,726,65,804,69,636,61,489,57,351,42,604,241,용산구,이촌2동
1103065,6916,2252,472,199,779,347,828,316,746,280,616,213,603,188,596,109,605,113,491,104,359,105,313,84,508,194,용산구,이태원1동
1103066,8736,2481,536,212,900,373,1130,409,938,307,894,230,714,178,694,98,773,107,576,81,484,108,341,68,756,310,용산구,이태원2동
1103069,10520,1662,840,137,701,123,781,181,911,173,1298,123,1385,167,1235,101,877,83,622,67,505,101,446,84,919,322,용산구,서빙고동
1103070,14253,4099,1156,344,1423,458,1507,584,1305,470,1379,326,1436,332,1431,292,1311,281,920,204,841,221,529,147,1015,440,용산구,보광동
1103071,18690,6025,2613,1331,2261,1130,1986,794,1551,579,1669,393,1706,381,1649,246,1459,232,1062,163,903,237,727,211,1104,328,용산구,청파동
1103072,11315,2371,854,272,1187,406,1585,372,1405,332,1191,223,989,173,981,98,980,107,673,75,556,91,411,68,503,154,용산구,원효로1동
1103073,13291,3668,963,291,1223,393,1543,738,1375,618,1261,400,1038,315,1223,140,1324,158,999,120,815,112,604,84,923,299,용산구,한강로동
1103074,18527,5388,1138,445,1829,756,2390,880,2035,709,1798,509,1689,453,1690,291,1687,305,1266,236,1021,216,740,150,1244,438,용산구,한남동
1104052,13218,2337,1150,281,1258,316,1325,270,1252,228,1416,219,1362,205,1344,134,1248,136,935,106,719,112,523,81,686,249,성동구,왕십리2동
1104054,20132,3925,2129,738,2224,780,2008,452,1626,340,1830,223,1958,214,1989,176,1873,156,1417,135,1090,160,749,123,1239,428,성동구,마장동
1104055,13617,5884,3416,2226,2935,1932,1328,531,810,317,824,146,813,122,788,106,746,96,539,70,486,95,332,63,600,180,성동구,사근동
1104056,11887,2221,1250,357,1338,360,1161,240,1096,194,1086,152,1076,149,1166,104,1118,112,797,83,636,129,454,94,709,247,성동구,행당1동
1104057,19707,1957,1436,67,1369,73,2044,187,2376,194,2624,170,2126,129,1830,140,1738,141,1233,109,1029,177,755,132,1147,438,성동구,행당2동
1104058,12752,1292,863,64,836,67,1218,150,1455,153,1709,134,1445,108,1208,89,1034,81,843,68,727,91,530,64,884,223,성동구,응봉동
1104059,10794,1558,768,61,758,65,1050,155,1084,147,1143,124,1168,124,1029,119,1098,139,808,108,643,129,481,97,764,290,성동구,금호1가동
1104062,12560,2281,871,93,975,125,1474,248,1578,247,1390,240,1134,200,1136,187,1188,182,865,164,665,161,464,111,820,323,성동구,금호4가동
1104065,13782,2570,1192,235,1299,283,1551,396,1352,316,1445,233,1492,227,1508,161,1335,157,870,113,635,122,431,84,672,243,성동구,성수1가1동
1104066,14444,3169,1121,364,1645,596,1836,536,1555,420,1445,230,1326,201,1358,149,1445,168,892,108,686,110,437,67,698,220,성동구,성수1가2동
1104067,16541,3676,1325,301,1614,405,1641,388,1476,322,1492,292,1639,305,1984,373,1809,370,1232,273,859,182,589,112,881,353,성동구,성수2가1동
1104068,10466,2423,802,273,1116,392,1270,390,966,268,898,186,936,183,1048,134,1107,141,811,110,561,98,383,61,568,187,성동구,성수2가3동
1104069,10124,2651,808,256,886,279,1082,287,936,230,940,210,1076,224,1190,273,1088,269,768,190,550,164,321,90,479,179,성동구,송정동
1104070,14558,4391,1168,487,1327,572,1391,594,1237,491,1448,323,1603,350,1646,352,1443,317,1042,246,838,211,549,135,866,313,성동구,용답동
1104071,17703,3245,1608,350,1716,403,1926,416,1878,384,1611,251,1670,278,1817,203,1596,193,1139,139,851,170,746,135,1145,323,성동구,왕십리도선동
1104072,17128,2416,1229,118,1329,150,1977,312,1993,291,1860,281,1631,237,1605,132,1522,134,1199,113,938,169,747,137,1098,342,성동구,금호23가동
1104073,18016,2360,1204,99,1533,150,2241,311,2193,275,1994,314,1519,225,1649,144,1697,157,1248,118,933,159,696,117,1109,291,성동구,옥수동
1105053,25476,15164,6256,4824,5894,4445,3303,2299,1758,1165,1326,509,1286,470,1331,306,1266,300,982,236,746,165,526,125,802,320,광진구,화양동
1105054,20352,7014,3344,1736,2952,1512,2497,998,1730,651,1558,317,1539,311,1636,310,1620,331,1146,238,883,183,542,108,905,319,광진구,군자동
1105055,13662,3430,1048,294,1496,467,1762,550,1320,373,1191,279,1257,280,1375,251,1352,267,973,204,726,155,470,99,692,211,광진구,중곡1동
1105056,18266,3920,1634,426,1935,537,2309,681,1698,459,1705,269,1783,275,1887,265,1707,247,1244,185,927,186,609,116,828,274,광진구,중곡2동
1105057,14669,3677,1235,278,1447,363,1640,481,1316,357,1350,328,1551,367,1609,336,1469,317,1019,239,803,207,465,120,765,284,광진구,중곡3동
1105058,25370,3909,2201,264,2183,284,2679,437,2333,356,2448,326,2769,375,2628,346,2538,342,1874,266,1453,272,990,175,1274,466,광진구,중곡4동
1105059,9997,3436,760,387,1454,736,1695,767,1147,477,853,226,768,198,710,119,783,131,565,104,488,110,274,63,500,118,광진구,능동
1105060,19692,6554,1712,767,2520,1171,2684,1245,1979,858,1839,544,1808,515,1848,338,1683,311,1151,232,925,195,606,128,937,250,광진구,구의1동
1105061,20286,3109,1622,243,1730,280,2148,354,2011,313,2156,276,2078,287,2038,224,1958,236,1511,181,1150,182,774,132,1110,401,광진구,구의2동
1105062,23345,3323,2000,359,2267,452,2561,571,2246,448,2349,234,2551,243,2455,175,2403,178,1539,120,1120,154,778,106,1076,283,광진구,구의3동
1105063,25985,1436,2284,85,1833,75,1953,131,2557,146,4174,110,3958,101,2859,125,2100,95,1368,68,867,85,787,76,1245,339,광진구,광장동
1105064,19986,5096,1750,648,2192,809,2415,816,1948,586,1826,335,1942,337,2030,297,1851,304,1336,238,957,218,686,148,1053,360,광진구,자양1동
1105065,21960,3492,1789,284,1944,325,2509,550,2364,485,2257,310,2208,295,2178,232,2259,253,1654,187,1078,157,743,114,977,300,광진구,자양2동
1105066,24075,2700,1965,216,2157,205,2548,283,2412,239,2644,215,2517,241,2516,217,2527,201,1743,149,1028,157,761,101,1257,476,광진구,자양3동
1105067,25068,6210,1966,578,2624,826,2525,697,1985,486,2111,514,2483,598,3071,571,2907,600,2037,432,1365,330,845,214,1149,364,광진구,자양4동
1106071,12281,5684,3430,2319,2194,1436,1233,553,853,350,730,135,712,130,687,120,651,116,506,94,419,138,288,95,578,198,동대문구,회기동
1106072,13487,3635,1681,792,1840,842,1429,460,1021,285,1093,151,1152,153,1156,148,1082,146,957,136,713,153,527,116,836,253,동대문구,휘경1동
1106073,20917,5015,2621,1458,2398,1273,1898,439,1867,390,2019,181,1923,160,1878,175,1802,169,1413,145,1123,160,793,115,1182,350,동대문구,휘경2동
1106080,19655,3569,1387,152,1603,199,1609,250,1460,197,1538,193,1640,194,1975,270,2236,325,1758,274,1470,400,1160,334,1819,781,동대문구,청량리동
1106081,26871,8581,2384,1217,2864,1490,2904,1107,2336,806,2282,585,2207,535,2600,486,2568,515,1960,421,1664,418,1179,289,1923,712,동대문구,용신동
1106082,23695,6337,2549,1147,2619,1139,2305,555,1822,384,1844,316,1838,303,2072,322,2268,357,1801,313,1529,400,1126,310,1922,791,동대문구,제기동
1106083,24510,5268,2837,1002,2189,770,2184,370,2065,310,2254,273,2226,270,2339,322,2368,330,1797,277,1432,376,997,250,1822,718,동대문구,전농1동
1106084,17186,1841,1732,165,1391,130,1453,119,1576,117,1866,133,1772,123,1709,160,1639,176,1225,136,913,147,729,115,1181,320,동대문구,전농2동
1106086,21245,2900,1637,137,1466,135,1713,250,1951,258,2174,215,2296,221,2244,232,2211,253,1680,206,1334,227,1023,179,1516,587,동대문구,답십리2동
1106087,29903,5160,2087,446,2623,630,3331,671,3341,627,3050,488,2675,343,2828,300,3118,360,2446,294,1805,310,1107,190,1492,501,동대문구,장안1동
1106088,25011,3235,1804,168,1844,183,2535,371,2842,372,2900,304,2571,266,2309,260,2443,283,1948,241,1448,204,1006,141,1361,442,동대문구,장안2동
1106089,28796,11402,5434,4144,4250,3119,2642,886,2063,617,2216,369,2249,354,2123,276,2146,274,1615,225,1345,285,915,196,1798,657,동대문구,이문1동
1106090,18243,2559,1662,378,1617,350,1660,190,1670,169,1993,169,1900,152,1735,171,1752,182,1334,148,1035,169,719,119,1166,362,동대문구,이문2동
1106091,24013,4462,1988,475,2281,537,2854,535,2654,497,2464,420,2375,379,2283,265,2134,262,1547,201,1228,241,853,166,1352,484,동대문구,답십리1동
1107052,22142,4159,1841,193,1839,215,2143,403,2077,351,2179,363,2459,395,2491,479,2206,456,1585,329,1215,301,827,190,1280,484,중랑구,면목2동
1107054,18016,2980,1491,199,1659,241,1767,338,1790,321,1793,220,1776,203,1693,238,1781,263,1338,207,1207,251,676,140,1045,359,중랑구,면목4동
1107055,9649,1885,773,114,803,120,931,184,833,153,927,191,1002,207,1030,151,1073,172,724,115,590,159,363,94,600,225,중랑구,면목5동
1107057,19821,3806,1539,236,1815,301,2054,428,1743,324,1847,345,1803,324,2053,336,2139,375,1606,284,1269,248,811,164,1142,441,중랑구,면목7동
1107059,20656,1923,1900,102,1763,122,1850,187,1893,165,2075,108,2357,127,2437,163,2177,155,1377,117,1026,207,776,164,1025,306,중랑구,상봉1동
1107060,15676,5212,1261,525,1755,745,2022,870,1390,558,1267,410,1375,412,1497,324,1570,373,1153,267,921,254,613,169,852,305,중랑구,상봉2동
1107061,17014,2328,1439,180,1460,193,1897,267,1650,216,1511,203,1535,200,1806,191,1817,186,1372,153,1001,162,654,107,872,270,중랑구,중화1동
1107062,24381,6574,1900,357,2032,399,2232,596,1967,483,2106,522,2484,602,2913,790,2781,808,1947,594,1472,467,1008,305,1539,651,중랑구,중화2동
1107064,27424,3531,2273,325,2366,362,2830,451,2654,377,2912,273,2724,240,2757,238,2735,252,2074,196,1527,198,1001,136,1571,483,중랑구,묵1동
1107065,16062,3230,1286,298,1428,344,1711,392,1543,325,1517,257,1459,249,1576,215,1662,253,1324,212,985,197,667,132,904,356,중랑구,묵2동
1107068,14867,2910,1241,144,1197,144,1366,210,1237,173,1409,235,1636,263,1711,340,1495,348,1144,256,909,284,589,173,933,340,중랑구,망우3동
1107069,30118,2440,2802,143,2342,123,2834,146,3173,160,2959,142,2995,152,3266,244,3129,232,2142,166,1544,239,1157,182,1775,511,중랑구,신내1동
1107070,20327,2443,1501,77,1467,81,2051,204,2139,194,2089,160,2144,160,2054,214,2127,245,1605,194,1070,205,896,165,1184,544,중랑구,신내2동
1107071,30099,6813,2530,499,2823,618,3219,812,2734,620,2827,596,3122,650,3142,637,2969,620,2248,503,1700,397,1181,269,1604,592,중랑구,면목본동
1107072,23640,5012,2104,374,2089,375,2410,586,1936,410,2123,425,2410,471,2467,450,2543,490,1794,351,1432,323,910,203,1422,554,중랑구,면목38동
1107073,27299,5436,2270,391,2329,440,2578,490,2350,400,2340,413,2650,440,3129,563,3053,571,2185,442,1609,393,1153,294,1653,599,중랑구,망우본동
1108058,13457,1661,1187,131,1183,134,1192,147,1141,126,1338,101,1483,104,1380,115,1379,126,997,102,785,163,529,110,863,302,성북구,돈암1동
1108059,17410,1190,1324,46,1257,50,1431,92,1759,103,2394,90,2127,76,1811,92,1645,85,1108,65,858,81,671,64,1025,346,성북구,돈암2동
1108060,17094,8046,4559,3353,2977,2153,1592,679,968,385,1099,261,1149,256,1096,157,1043,152,701,107,611,142,463,102,836,299,성북구,안암동
1108061,12388,3040,1119,440,1331,531,1338,330,1082,249,1208,215,1211,205,1179,183,1127,192,824,140,656,114,474,81,839,360,성북구,보문동
1108062,14950,1805,1360,272,1232,241,1381,133,1479,123,1819,125,1528,101,1387,100,1338,105,1000,83,846,144,601,107,979,271,성북구,정릉1동
1108063,19022,2077,1640,220,1508,203,1775,186,1804,171,2012,150,1809,129,1830,131,1878,140,1463,115,1209,162,778,101,1316,369,성북구,정릉2동
1108064,15725,3489,3036,1243,1791,714,1324,230,980,147,1174,106,1180,102,1193,110,1346,131,1059,111,847,136,595,96,1200,363,성북구,정릉3동
1108065,21655,2712,1868,285,1592,229,2046,191,2258,189,2476,218,2191,184,1967,194,2040,213,1595,175,1279,255,949,164,1394,415,성북구,정릉4동
1108066,27173,1930,1762,74,1761,78,2827,108,3772,130,4326,237,3063,178,2250,129,2193,136,1565,105,1286,198,875,141,1493,416,성북구,길음1동
1108068,13243,1758,1117,143,1032,132,1209,150,1230,141,1421,177,1211,145,1303,87,1395,103,1025,82,839,151,594,112,867,335,성북구,길음2동
1108071,21673,2263,1526,147,1508,155,2004,154,2439,166,2721,161,2172,123,2025,186,2109,218,1653,191,1277,220,846,138,1393,404,성북구,월곡1동
1108072,17718,3702,2218,923,1629,650,1665,321,1590,266,1689,197,1636,186,1584,173,1535,179,1226,153,975,185,751,143,1220,326,성북구,월곡2동
1108076,18650,2685,1615,196,1450,195,1507,207,1503,178,1814,175,2056,196,2052,261,1962,265,1472,211,1164,247,829,174,1226,380,성북구,장위1동
1108077,16887,2945,1428,235,1271,222,1463,239,1373,193,1572,224,1672,237,1763,254,1761,270,1350,199,1176,263,789,155,1269,454,성북구,장위2동
1108078,11464,1426,945,167,832,150,884,84,926,81,1164,96,1205,99,1249,125,1243,136,953,109,780,116,539,79,744,184,성북구,장위3동
1108081,14740,3071,1323,435,1506,525,1458,466,1244,344,1403,204,1424,198,1362,135,1300,153,1004,108,855,134,648,96,1213,273,성북구,성북동
1108082,22436,5219,2470,941,2463,923,2259,709,1969,511,2299,293,2211,343,1945,246,1898,224,1371,179,1161,196,859,136,1531,518,성북구,삼선동
1108083,14626,6175,2557,1864,2305,1648,1709,800,1201,517,1188,219,1096,190,973,134,931,140,715,109,638,143,471,105,842,306,성북구,동선동
1108084,33863,5694,3566,1017,3223,961,3137,460,3228,414,3730,327,3508,308,3122,303,2989,301,2072,257,1782,278,1244,183,2262,885,성북구,종암동
1108085,29744,5134,2893,731,2656,639,2821,440,2623,373,2759,367,2652,344,2962,372,3026,389,2337,319,1821,305,1262,206,1932,649,성북구,석관동
1109060,17021,5010,1439,541,1602,611,1728,655,1610,558,1705,470,1614,420,1633,354,1555,340,1227,286,1088,262,691,152,1129,361,강북구,번1동
1109061,15173,2470,1232,101,1041,84,1330,182,1314,165,1491,164,1443,158,1497,186,1477,211,1224,168,1142,300,723,200,1259,551,강북구,번2동
1109062,16240,2328,1160,55,987,49,1237,98,1597,111,1719,121,1476,103,1427,147,1523,173,1280,165,1421,407,887,275,1526,624,강북구,번3동
1109063,18399,3857,1613,288,1493,276,1728,389,1569,318,1691,249,1724,243,1886,362,1881,376,1461,287,1205,303,820,208,1328,558,강북구,수유1동
1109064,18265,2647,1451,154,1301,143,1547,204,1529,185,1672,194,1748,193,1771,216,1966,252,1533,196,1260,238,936,173,1551,499,강북구,수유2동
1109065,20082,5597,1707,659,1940,740,2140,669,1698,488,1721,432,1851,439,1894,411,1983,446,1528,345,1290,278,891,196,1439,494,강북구,수유3동
1109069,23737,3117,1880,115,1703,124,2178,320,2193,277,2434,272,2493,262,2433,271,2416,294,1831,245,1523,270,1069,200,1584,467,강북구,삼양동
1109070,19768,4888,1736,626,1824,654,1815,522,1699,453,1723,303,1878,312,1981,336,2088,387,1462,263,1223,329,907,239,1432,464,강북구,미아동
1109071,25874,5235,2044,481,2180,529,2362,515,2216,433,2374,364,2396,356,2555,384,2723,427,2193,374,1690,415,1298,307,1843,650,강북구,송중동
1109072,25637,5753,2017,320,1942,373,2259,445,2061,382,2370,480,2497,476,2741,457,2705,558,2053,449,1723,509,1255,352,2014,952,강북구,송천동
1109073,23645,2038,1618,49,1428,45,2236,124,2980,150,3718,153,3039,120,2254,208,1939,212,1438,171,1077,187,683,126,1235,493,강북구,삼각산동
1109074,17474,2628,1629,197,1199,148,1418,175,1377,150,1577,168,1703,181,1695,235,1794,267,1434,214,1241,254,857,176,1550,463,강북구,우이동
1109075,26967,4313,2095,247,2002,237,2397,358,2184,282,2453,327,2577,334,2702,357,2767,368,2220,325,1947,420,1327,277,2296,781,강북구,인수동
1110051,18565,2544,2266,309,1426,192,1433,198,1494,185,1792,167,1755,150,1824,203,1894,205,1352,162,1141,200,784,139,1404,434,도봉구,쌍문1동
1110052,17123,2731,1553,183,1375,169,1603,227,1510,190,1554,211,1732,222,1726,242,1732,240,1353,208,945,170,770,146,1270,523,도봉구,쌍문2동
1110053,14980,3032,1359,362,1370,376,1513,323,1360,255,1354,201,1401,198,1418,205,1493,225,1136,187,901,219,615,147,1060,334,도봉구,쌍문3동
1110054,16221,1357,1474,77,1342,74,1322,114,1221,96,1689,113,1954,123,1868,130,1902,137,1183,88,822,97,583,71,861,237,도봉구,쌍문4동
1110055,25583,3752,2235,206,2089,206,2100,326,2010,277,2364,301,2702,318,2819,364,2937,393,2036,289,1596,308,1034,202,1661,562,도봉구,방학1동
1110056,17829,3116,1535,94,1291,89,1419,191,1409,171,1783,289,1993,325,1914,332,1848,332,1442,247,1115,304,791,210,1289,532,도봉구,방학2동
1110057,23479,1613,1991,40,1942,41,1773,95,1855,88,2519,94,2618,93,2753,148,2768,161,1772,109,1054,133,1044,143,1390,468,도봉구,방학3동
1110059,20662,3183,1603,199,1589,200,1959,267,1947,235,2350,308,2287,285,2039,251,2085,252,1462,190,1091,233,808,154,1442,609,도봉구,창1동
1110060,24837,3198,2146,184,2128,192,2526,315,2386,274,2506,286,2553,281,2532,267,2481,271,1778,197,1370,274,982,191,1449,466,도봉구,창2동
1110061,12609,2182,1071,114,902,104,1085,186,1148,170,1256,205,1368,211,1345,210,1270,211,933,159,813,182,548,128,870,302,도봉구,창3동
1110062,23625,2307,1989,76,1809,74,2138,258,2197,222,2703,208,2827,211,2675,193,2388,200,1497,130,1076,171,900,122,1426,442,도봉구,창4동
1110063,21273,2315,1839,143,1836,149,2162,264,1911,206,1992,172,2187,180,2331,174,2343,187,1622,135,1073,166,809,124,1168,415,도봉구,창5동
1110064,19240,3479,1490,133,1387,133,1517,237,1407,203,1558,194,1741,203,1948,344,2070,375,1764,341,1562,380,1055,252,1741,684,도봉구,도봉1동
1110065,23870,2914,1630,97,1728,115,2130,236,2225,221,2108,206,2037,193,2287,228,2776,281,2230,243,1734,297,1193,209,1792,588,도봉구,도봉2동
1111051,19010,3421,2438,847,1917,618,1672,186,1780,180,1696,136,1587,124,1707,182,1770,202,1431,199,1129,231,784,132,1099,384,노원구,월계1동
1111052,22633,3446,1879,151,1557,119,1924,198,2229,206,2265,217,2214,213,2150,281,2381,354,1948,266,1480,417,1020,295,1586,729,노원구,월계2동
1111053,27786,4119,1917,125,2065,122,3001,327,3275,363,2970,299,2503,256,2495,291,2796,348,2202,274,1612,446,1121,314,1829,954,노원구,월계3동
1111056,36593,5613,5604,1854,3268,900,3201,392,3421,314,4009,255,3912,237,3490,299,3219,279,2216,206,1557,230,1098,153,1598,494,노원구,공릉2동
1111058,23249,3385,2471,238,1952,183,1538,237,1532,209,2392,177,3091,213,2886,286,2463,265,1513,181,1084,320,959,315,1368,761,노원구,하계1동
1111059,18716,1510,1836,47,1296,41,1354,121,1598,108,2389,79,2630,89,2285,135,1729,118,1032,75,803,126,620,97,1144,474,노원구,하계2동
1111060,19814,1370,2161,83,1215,51,877,89,1205,113,2820,93,3545,115,2878,130,1909,92,979,50,672,100,615,106,938,348,노원구,중계본동
1111061,18768,1211,1950,78,1062,49,658,51,1191,82,3398,83,3870,90,2603,132,1567,95,749,53,529,83,432,76,759,339,노원구,중계1동
1111064,18624,2073,1731,97,1238,71,1250,110,1467,127,2237,131,2429,125,2097,193,1758,173,1281,127,1130,221,774,182,1232,516,노원구,중계4동
1111065,34441,3782,2987,163,2788,174,3115,319,3017,254,3412,320,3734,332,3678,293,3822,325,2605,261,1781,319,1433,253,2069,769,노원구,상계1동
1111066,17710,2493,1844,270,1642,262,1428,238,1338,205,1700,148,2029,172,2047,210,1877,208,1325,157,875,147,650,113,955,363,노원구,상계2동
1111069,20257,3288,1918,213,1591,189,1644,238,1622,213,1989,230,2255,243,2088,266,2074,277,1466,207,1188,329,880,233,1542,650,노원구,상계5동
1111072,18157,2030,1133,81,1282,110,3147,367,2629,260,2283,176,1973,143,1392,94,1318,95,970,74,731,155,480,101,819,374,노원구,상계8동
1111073,17922,2001,1430,81,1305,80,1824,183,1818,162,2130,159,2235,159,1825,170,1783,172,1231,130,807,141,603,103,931,461,노원구,상계9동
1111074,15262,1788,1375,99,1282,101,1795,205,1517,156,1599,159,1742,163,1590,132,1519,128,955,80,634,117,558,105,696,343,노원구,상계10동
1111076,28169,4392,2254,215,1949,196,2099,226,2228,191,2743,241,2847,260,2939,345,2993,410,2350,355,1924,459,1460,371,2383,1123,노원구,상계34동
1111077,27253,3991,2334,229,2203,230,2912,454,2903,430,3262,398,3154,365,2795,298,2431,279,1732,206,1142,260,966,228,1419,614,노원구,상계67동
1111078,31277,4491,2425,90,2048,82,2685,302,3111,315,3672,332,3397,295,2995,266,2866,310,2200,237,1858,500,1449,414,2571,1348,노원구,중계23동
1111079,31887,7446,3559,1652,3263,1432,3403,719,3029,562,2907,445,2782,413,2947,330,3179,382,2409,314,1606,351,1203,257,1600,589,노원구,공릉1동
1112051,25904,4991,1798,429,2129,336,2697,606,2630,435,2542,353,2478,333,2403,294,2543,393,1894,291,1611,514,1188,260,1991,747,은평구,녹번동
1112052,33537,5103,2561,349,2656,389,3396,554,3411,499,3463,382,3241,346,3330,346,3204,343,2382,281,1971,442,1463,331,2459,841,은평구,불광1동
1112055,19488,3578,1689,334,1740,357,1906,417,1596,323,1886,279,1963,279,1938,261,2017,286,1440,219,1271,249,775,153,1267,421,은평구,갈현1동
