행정동코드,total_all_20238,solo_all_20238,total_20_20238,solo_20_20238,total_25_20238,solo_25_20238,total_30_20238,solo_30_20238,total_35_20238,solo_35_20238,total_40_20238,solo_40_20238,total_45_20238,solo_45_20238,total_50_20238,solo_50_20238,total_55_20238,solo_55_20238,total_60_20238,solo_60_20238,total_65_20238,solo_65_20238,total_70_20238,solo_70_20238,total_75_20238,solo_75_20238,자치구,행정동명
1102052,1666,743,51,27,153,94,200,104,191,93,194,76,200,77,183,77,143,60,122,54,112,42,60,21,57,18,중구,소공동
1102054,4624,1348,217,64,386,112,355,148,358,134,357,131,424,151,533,100,632,130,479,101,342,105,204,75,337,97,중구,회현동
1102055,3346,1376,209,142,313,207,292,158,267,141,353,139,332,128,367,102,344,96,298,91,215,66,164,52,192,54,중구,명동
1102057,4385,1866,732,402,603,317,443,207,305,130,294,120,322,127,320,94,409,121,294,93,194,74,219,85,250,96,중구,필동
1102058,5750,2464,1209,704,950,541,594,306,416,206,410,114,403,109,360,83,394,96,293,73,237,64,169,48,315,120,중구,장충동
1102059,5092,2020,383,216,586,339,493,251,371,174,368,144,394,151,536,120,594,153,501,128,337,134,229,98,300,112,중구,광희동
1102060,1676,1017,66,51,170,138,214,145,156,104,163,99,121,69,155,72,202,99,171,83,119,84,58,42,81,31,중구,을지로동
1102065,8575,2065,678,209,695,225,813,257,854,238,862,180,930,188,891,157,843,148,588,109,490,105,385,80,546,169,중구,신당5동
1102067,11093,3367,768,360,1221,598,1420,515,1167,377,1004,263,973,249,1052,174,1033,182,841,151,640,156,391,92,583,250,중구,황학동
1102068,7177,1284,455,82,612,124,725,130,756,124,692,105,643,93,664,79,730,92,539,72,465,91,335,66,561,226,중구,중림동
1102069,10573,3867,703,316,830,384,1258,574,1279,539,1560,590,1156,430,1072,217,853,180,695,155,485,191,286,110,396,181,중구,신당동
1102070,13069,2641,1131,331,1297,402,1490,407,1162,281,1243,179,1251,172,1189,138,1227,140,914,109,740,122,533,82,892,278,중구,다산동
1102071,15357,2584,1037,155,1209,201,1493,217,1470,195,1518,191,1348,163,1476,180,1570,184,1215,167,991,218,726,171,1304,542,중구,약수동
1102072,12489,2122,980,174,1110,209,1326,228,1134,177,1236,151,1161,139,1207,123,1212,133,869,104,695,188,584,151,975,345,중구,청구동
1102073,9091,1006,796,71,729,76,810,109,852,109,977,94,925,87,994,65,932,63,653,47,477,76,337,50,609,159,중구,동화동
1103051,15089,3131,1190,233,1393,315,1602,445,1458,372,1551,273,1549,268,1482,209,1338,212,1017,168,838,169,709,143,962,324,용산구,후암동
1103052,10570,2701,710,250,1111,417,1384,504,1007,336,1008,192,909,163,867,130,998,149,744,118,623,119,470,97,739,226,용산구,용산2가동
1103053,6914,2844,406,223,593,333,643,325,507,241,617,227,738,266,791,220,760,234,646,214,441,222,302,157,470,182,용산구,남영동
1103057,11858,1725,896,129,803,133,1185,226,1193,201,1372,140,1288,126,1241,117,1087,103,806,80,658,111,516,87,813,272,용산구,원효로2동
1103058,7675,1181,670,125,630,143,739,156,755,143,839,86,825,80,743,76,698,69,472,53,393,69,366,69,545,112,용산구,효창동
1103059,10013,1637,707,156,795,193,1077,204,1052,179,1111,123,983,105,931,97,951,102,701,82,605,112,419,73,681,211,용산구,용문동
1103063,19465,1517,1124,45,1185,52,1649,75,2208,92,2694,154,2358,132,1868,76,1714,72,1204,52,956,116,851,98,1654,553,용산구,이촌1동
1103064,7551,1149,460,71,564,100,811,132,723,109,723,113,630,100,726,61,804,66,646,57,496,54,352,41,616,245,용산구,이촌2동
1103065,6908,2306,469,194,782,348,819,345,740,298,609,202,598,193,596,114,605,114,496,100,363,103,321,85,510,210,용산구,이태원1동
1103066,8706,2495,533,210,893,383,1119,422,933,315,886,229,710,173,686,95,773,104,591,82,488,104,335,68,759,310,용산구,이태원2동
1103069,10570,1526,836,132,708,122,775,160,910,172,1303,122,1381,125,1234,80,869,57,635,50,537,98,477,88,905,320,용산구,서빙고동
1103070,14304,4115,1150,333,1429,461,1498,579,1299,474,1373,324,1439,328,1441,297,1321,277,940,208,849,226,534,147,1031,461,용산구,보광동
1103071,18741,5969,2604,1292,2279,1141,1978,795,1544,578,1661,386,1703,378,1659,236,1464,225,1080,163,917,242,751,209,1101,324,용산구,청파동
1103072,11309,2421,848,266,1191,408,1570,426,1399,339,1183,221,983,171,982,96,980,102,683,73,566,92,405,69,519,158,용산구,원효로1동
1103073,13451,3693,1075,319,1228,393,1553,743,1415,639,1237,379,1036,311,1201,134,1324,152,1015,121,823,111,594,82,950,309,용산구,한강로동
1103074,18559,5387,1133,443,1837,761,2379,893,2029,709,1790,497,1683,445,1691,286,1688,303,1287,237,1035,216,764,156,1243,441,용산구,한남동
1104052,13239,2333,1145,270,1264,321,1317,273,1246,229,1410,213,1360,201,1345,136,1248,133,951,104,728,110,530,85,695,258,성동구,왕십리2동
1104054,20156,3977,2118,736,2234,786,1995,473,1619,343,1822,216,1949,225,1992,178,1872,177,1437,138,1105,157,764,118,1249,430,성동구,마장동
1104055,13599,5859,3399,2248,2926,1897,1309,555,811,317,823,141,806,127,794,92,748,91,546,69,500,95,330,57,607,170,성동구,사근동
1104056,11926,2217,1246,338,1367,377,1165,233,1087,200,1077,149,1076,143,1161,109,1117,107,812,85,636,129,456,91,726,256,성동구,행당1동
1104057,19728,1972,1430,68,1375,74,2032,187,2367,195,2612,164,2119,124,1832,137,1739,138,1254,111,1043,178,742,126,1183,470,성동구,행당2동
1104058,12763,1285,858,64,839,69,1211,145,1448,151,1701,130,1440,105,1209,86,1034,79,857,66,736,91,516,61,914,238,성동구,응봉동
1104059,10809,1537,764,58,760,68,1043,157,1079,151,1137,121,1164,119,1030,115,1098,135,822,106,652,126,487,94,773,287,성동구,금호1가동
1104062,11698,1832,780,80,915,105,1362,225,1505,228,1314,186,1055,144,1073,141,1087,150,816,133,609,115,452,85,730,240,성동구,금호4가동
1104065,13787,2577,1186,230,1304,293,1541,403,1346,320,1438,233,1486,222,1507,160,1336,153,884,108,643,124,454,90,662,241,성동구,성수1가1동
1104066,14460,3152,1116,360,1652,596,1825,531,1549,417,1438,226,1322,201,1361,143,1446,169,907,106,695,107,445,67,704,229,성동구,성수1가2동
1104067,16568,3698,1319,304,1621,411,1634,392,1470,327,1485,286,1633,305,1986,371,1810,366,1252,272,870,180,616,122,872,362,성동구,성수2가1동
1104068,10519,2431,797,271,1121,411,1262,396,962,268,893,179,932,178,1049,126,1107,136,825,106,568,99,412,66,591,195,성동구,성수2가3동
1104069,10133,2637,804,249,889,283,1076,282,932,236,935,207,1072,217,1191,262,1088,267,780,193,557,168,319,89,490,184,성동구,송정동
1104070,14580,4383,1162,478,1333,576,1383,585,1232,483,1441,320,1597,339,1648,353,1444,312,1059,261,849,211,562,142,870,323,성동구,용답동
1104071,17563,2976,1598,345,1700,397,1871,413,1837,365,1583,198,1626,197,1817,169,1591,160,1166,120,861,143,730,135,1183,334,성동구,왕십리도선동
1104072,18027,2520,1310,124,1402,161,2071,330,2052,296,1918,279,1699,245,1672,135,1624,141,1282,115,1014,178,770,137,1213,379,성동구,금호23가동
1104073,18026,2293,1198,100,1536,150,2225,307,2184,276,1982,289,1513,208,1648,137,1698,150,1269,115,946,156,724,116,1103,289,성동구,옥수동
1105053,25485,15164,6232,4794,5922,4463,3284,2314,1750,1172,1319,504,1282,464,1332,297,1266,297,999,237,755,165,513,124,831,333,광진구,화양동
1105054,20367,6999,3330,1723,2966,1530,2482,1005,1722,637,1552,315,1533,308,1637,308,1621,317,1165,238,895,182,551,109,913,327,광진구,군자동
1105055,13676,3426,1043,293,1502,466,1751,555,1314,371,1185,273,1252,279,1376,251,1353,263,989,204,736,157,465,96,710,218,광진구,중곡1동
1105056,18291,3939,1626,406,1943,553,2298,686,1693,467,1697,268,1777,275,1890,263,1708,248,1265,182,940,193,629,119,825,279,광진구,중곡2동
1105057,14689,3700,1229,272,1453,363,1630,494,1313,361,1344,321,1546,366,1610,335,1470,317,1036,241,814,211,475,122,769,297,광진구,중곡3동
1105058,25406,3935,2191,253,2195,284,2661,474,2321,370,2434,339,2763,368,2631,335,2539,339,1906,266,1473,266,1009,179,1283,462,광진구,중곡4동
1105059,10001,3441,756,377,1460,753,1687,768,1141,473,849,226,764,195,710,115,783,129,574,104,494,114,293,66,490,121,광진구,능동
1105060,19715,6499,1707,741,2532,1173,2669,1244,1971,847,1831,527,1802,508,1850,333,1684,312,1170,228,937,193,639,139,923,254,광진구,구의1동
1105061,20309,3095,1614,248,1737,293,2132,369,2003,306,2146,271,2068,257,2041,218,1961,222,1536,178,1165,198,782,128,1124,407,광진구,구의2동
1105062,23366,3313,1988,354,2277,469,2546,570,2235,449,2338,231,2542,239,2458,170,2404,173,1565,119,1136,150,812,110,1065,279,광진구,구의3동
1105063,25991,1428,2274,83,1839,74,1942,130,2547,151,4156,108,3945,98,2862,122,2099,92,1391,67,880,85,786,72,1270,346,광진구,광장동
1105064,20009,5080,1742,621,2202,824,2401,816,1940,598,1818,329,1935,329,2033,290,1852,298,1358,236,969,215,676,149,1083,375,광진구,자양1동
1105065,21988,3448,1780,280,1953,321,2494,548,2354,477,2247,301,2200,283,2181,227,2263,250,1682,185,1093,153,726,108,1015,315,광진구,자양2동
1105066,23872,2274,1942,161,2162,198,2509,270,2388,229,2603,194,2473,175,2505,146,2499,153,1742,113,1026,115,780,88,1243,432,광진구,자양3동
1105067,25347,6216,1972,570,2641,832,2535,702,1992,492,2130,511,2510,590,3089,571,2939,592,2101,433,1400,336,844,213,1194,374,광진구,자양4동
1106071,12278,5685,3417,2318,2203,1458,1225,554,849,345,726,130,709,126,687,118,648,111,514,92,424,138,293,94,583,201,동대문구,회기동
1106072,13508,3630,1674,783,1848,857,1421,468,1017,284,1087,149,1148,151,1157,141,1082,138,973,132,722,150,548,120,831,257,동대문구,휘경1동
1106073,20946,4954,2610,1414,2409,1282,1887,436,1859,384,2009,175,1916,156,1880,172,1803,164,1436,142,1138,160,815,116,1184,353,동대문구,휘경2동
1106080,19718,3658,1379,171,1610,219,1599,254,1454,198,1531,190,1634,187,1978,265,2240,326,1788,278,1490,413,1161,337,1854,820,동대문구,청량리동
1106081,26896,8492,2372,1183,2877,1483,2894,1114,2327,808,2271,567,2213,534,2578,466,2569,502,1985,416,1686,420,1197,284,1927,715,동대문구,용신동
1106082,23753,6310,2540,1121,2631,1148,2291,553,1814,386,1835,309,1832,296,2075,319,2269,350,1831,317,1550,406,1169,315,1916,790,동대문구,제기동
1106083,24537,5234,2804,959,2200,790,2161,370,2058,315,2260,272,2209,263,2334,311,2375,317,1824,275,1455,374,1024,256,1833,732,동대문구,전농1동
1106084,17209,1840,1724,163,1396,133,1444,122,1569,121,1857,131,1766,119,1710,157,1640,171,1245,138,925,142,724,109,1209,334,동대문구,전농2동
1106086,21329,2893,1656,140,1480,146,1713,255,1978,261,2151,206,2303,216,2242,222,2189,244,1698,204,1352,226,1055,178,1512,595,동대문구,답십리2동
1106087,29949,5019,2078,448,2634,649,3312,662,3325,595,3034,410,2666,333,2831,294,3121,360,2488,285,1830,307,1128,193,1502,483,동대문구,장안1동
1106088,25072,3218,1795,162,1852,189,2520,376,2831,372,2887,297,2563,255,2312,256,2444,279,1981,248,1468,206,1041,145,1378,433,동대문구,장안2동
1106089,28835,11398,5413,4140,4270,3138,2627,886,2055,614,2206,366,2241,347,2126,280,2147,265,1642,216,1363,282,922,194,1823,670,동대문구,이문1동
1106090,18270,2496,1654,347,1624,354,1650,183,1663,167,1983,161,1894,147,1736,161,1753,179,1357,143,1049,167,750,127,1157,360,동대문구,이문2동
1106091,24024,4077,1973,429,2283,557,2837,561,2607,458,2450,328,2362,298,2298,230,2155,234,1587,179,1242,212,872,150,1358,441,동대문구,답십리1동
1107052,22177,4148,1833,186,1847,213,2130,404,2069,355,2169,356,2451,384,2494,484,2207,449,1612,337,1232,299,865,201,1268,480,중랑구,면목2동
1107054,18044,2987,1484,199,1666,245,1757,341,1782,334,1784,214,1770,195,1694,232,1782,265,1360,211,1224,247,700,140,1041,364,중랑구,면목4동
1107055,9661,1867,769,109,806,125,925,187,829,151,922,184,998,196,1031,151,1073,168,736,117,598,156,391,99,583,224,중랑구,면목5동
1107057,19859,3786,1532,235,1823,308,2042,427,1735,330,1838,336,1797,314,2056,323,2140,365,1633,291,1287,251,807,158,1169,448,중랑구,면목7동
1107059,20677,2293,1902,141,1774,153,1829,231,1882,223,2062,135,2343,147,2436,195,2185,187,1398,125,1042,234,782,180,1042,342,중랑구,상봉1동
1107060,15700,5174,1248,503,1755,749,2021,878,1387,560,1264,396,1376,404,1502,321,1561,360,1174,264,931,256,598,163,883,320,중랑구,상봉2동
1107061,17039,2334,1433,174,1466,198,1886,268,1643,216,1503,198,1529,198,1807,193,1818,192,1395,150,1015,162,680,110,864,275,중랑구,중화1동
1107062,24432,6542,1891,346,2041,404,2219,590,1959,483,2096,506,2476,598,2916,768,2783,799,1980,591,1493,473,1041,325,1537,659,중랑구,중화2동
1107064,27468,3508,2264,327,2377,369,2813,446,2643,374,2899,269,2715,234,2760,232,2737,239,2109,193,1548,203,1033,135,1570,487,중랑구,묵1동
1107065,16087,3209,1280,287,1434,343,1701,391,1537,323,1509,252,1453,241,1577,214,1663,248,1346,214,998,199,668,133,921,364,중랑구,묵2동
1107068,14895,2931,1235,148,1202,164,1358,217,1231,177,1406,235,1630,265,1713,330,1496,332,1163,259,921,289,588,167,952,348,중랑구,망우3동
1107069,30395,2449,2801,138,2373,132,2834,160,3213,162,2973,140,2993,131,3274,236,3160,230,2196,170,1584,240,1208,189,1786,521,중랑구,신내1동
1107070,20116,2576,1467,80,1459,85,2022,209,2077,195,2055,178,2126,180,2052,221,2103,252,1614,217,1066,209,882,169,1193,581,중랑구,신내2동
1107071,30153,6816,2519,492,2836,631,3201,810,2724,622,2815,583,3112,637,3146,636,2971,612,2286,506,1724,411,1207,274,1612,602,중랑구,면목본동
1107072,23681,4969,2095,364,2098,386,2396,583,1928,413,2113,412,2402,457,2470,432,2544,493,1824,352,1451,323,949,203,1411,551,중랑구,면목38동
1107073,27369,5353,2272,382,2336,424,2563,477,2340,391,2328,395,2644,430,3133,552,3055,567,2222,436,1632,390,1131,278,1713,631,중랑구,망우본동
1108058,13484,1644,1182,126,1188,135,1185,143,1136,127,1334,99,1480,104,1381,112,1380,121,1014,98,796,163,534,110,874,306,성북구,돈암1동
1108059,17427,1195,1318,47,1262,52,1422,94,1752,103,2383,87,2120,75,1813,90,1646,81,1126,64,869,80,669,62,1047,360,성북구,돈암2동
1108060,17095,8013,4536,3329,2991,2160,1581,670,961,379,1093,256,1151,260,1089,150,1043,158,715,107,619,138,450,93,866,313,성북구,안암동
1108061,12404,3031,1114,424,1337,540,1330,332,1077,245,1202,210,1207,206,1180,178,1127,187,837,141,665,120,499,86,829,362,성북구,보문동
1108062,14972,1796,1354,259,1237,242,1372,133,1473,125,1809,124,1522,100,1390,99,1341,99,1019,85,859,148,632,111,964,271,성북구,정릉1동
1108063,19017,2057,1639,215,1504,204,1758,187,1799,173,1995,145,1806,127,1827,128,1876,132,1484,116,1222,158,790,101,1317,371,성북구,정릉2동
1108064,15741,3474,3023,1220,1799,729,1312,219,976,148,1168,106,1176,99,1194,108,1346,122,1076,107,855,140,578,90,1238,386,성북구,정릉3동
1108065,21697,2658,1860,273,1599,237,2038,192,2249,191,2464,217,2184,182,1970,186,2041,209,1622,173,1299,219,961,162,1410,417,성북구,정릉4동
1108066,27190,1912,1754,75,1769,81,2810,106,3757,128,4310,236,3051,157,2253,127,2194,134,1591,105,1304,200,905,143,1492,420,성북구,길음1동
1108068,13266,1762,1112,137,1036,134,1202,153,1224,140,1415,173,1207,141,1304,89,1396,101,1042,86,850,153,619,118,859,337,성북구,길음2동
1108071,21708,2218,1519,145,1514,155,1992,151,2430,166,2709,155,2164,118,2028,176,2110,214,1681,180,1295,217,887,142,1379,399,성북구,월곡1동
1108072,17745,3703,2210,898,1636,670,1655,325,1583,268,1681,192,1630,180,1585,170,1536,183,1246,153,988,189,775,144,1220,331,성북구,월곡2동
1108076,18687,2694,1608,195,1456,207,1497,209,1497,182,1806,169,2049,191,2055,254,1963,260,1497,214,1179,246,840,176,1240,391,성북구,장위1동
1108077,16924,2953,1422,231,1276,225,1455,236,1367,195,1564,224,1666,235,1765,250,1762,271,1372,196,1192,256,785,146,1298,488,성북구,장위2동
1108078,11484,1416,940,164,835,156,878,83,922,79,1158,93,1201,94,1250,121,1244,131,968,109,790,115,556,84,742,187,성북구,장위3동
1108081,14800,3216,1310,490,1523,577,1455,444,1235,355,1407,218,1416,204,1366,134,1301,134,1023,107,868,140,668,104,1228,309,성북구,성북동
1108082,22476,5512,2460,985,2474,1024,2246,710,1959,572,2287,356,2208,337,1952,238,1897,234,1394,194,1180,191,905,150,1514,521,성북구,삼선동
1108083,14629,6143,2546,1829,2315,1650,1699,800,1198,520,1184,217,1088,187,969,131,933,134,726,110,643,146,466,99,862,320,성북구,동선동
1108084,33915,5871,3555,1152,3237,1027,3119,478,3218,440,3714,318,3490,284,3133,302,2991,293,2105,234,1807,271,1284,191,2262,881,성북구,종암동
1108085,29806,5086,2881,710,2668,643,2804,442,2613,369,2746,357,2643,339,2966,351,3028,380,2376,318,1847,313,1250,201,1984,663,성북구,석관동
1109060,17050,4990,1433,543,1609,609,1718,646,1603,558,1697,464,1608,409,1634,349,1556,330,1248,293,1103,266,679,149,1162,374,강북구,번1동
1109061,15204,2505,1226,99,1042,88,1326,183,1308,165,1483,160,1438,154,1498,178,1478,208,1244,166,1156,328,745,205,1260,571,강북구,번2동
1109062,16280,2367,1155,56,991,52,1225,99,1591,115,1711,118,1470,102,1428,144,1524,175,1302,159,1441,408,912,285,1530,654,강북구,번3동
1109063,18439,3817,1605,272,1500,273,1718,387,1563,317,1683,243,1718,239,1888,353,1882,359,1486,295,1222,298,838,209,1336,572,강북구,수유1동
1109064,18312,2649,1445,150,1306,147,1537,203,1523,186,1664,192,1742,189,1773,211,1967,251,1559,200,1278,235,983,183,1535,502,강북구,수유2동
1109065,20122,5596,1699,671,1949,755,2128,668,1690,480,1713,413,1844,428,1896,402,1984,436,1554,352,1307,282,917,200,1441,509,강북구,수유3동
1109069,24415,3604,1918,135,1742,147,2214,321,2243,303,2461,297,2533,306,2502,331,2476,351,1920,290,1587,311,1179,246,1640,566,강북구,삼양동
1109070,19812,4973,1728,612,1835,683,1804,532,1692,453,1715,300,1871,308,1984,348,2089,396,1486,264,1241,339,920,253,1447,485,강북구,미아동
1109071,25948,5231,2038,476,2189,538,2352,519,2207,437,2364,355,2390,352,2560,376,2724,418,2235,376,1713,412,1336,307,1840,665,강북구,송중동
1109072,24996,5016,1962,303,1901,329,2206,376,1981,300,2300,408,2453,409,2668,455,2638,486,2024,394,1712,442,1179,286,1972,828,강북구,송천동
1109073,23712,2036,1607,47,1453,48,2210,122,2980,150,3719,150,3014,118,2265,206,1950,204,1466,169,1083,190,723,129,1242,503,강북구,삼각산동
1109074,17516,2636,1622,191,1204,157,1410,179,1371,155,1569,165,1697,179,1696,231,1795,263,1458,215,1258,250,866,174,1570,477,강북구,우이동
1109075,27037,4328,2086,252,2011,246,2383,357,2175,283,2441,323,2568,326,2705,349,2769,364,2258,325,1974,423,1341,277,2326,803,강북구,인수동
1110051,18600,2553,2257,304,1432,199,1424,202,1488,190,1784,163,1749,150,1826,195,1895,202,1374,155,1157,201,770,133,1444,459,도봉구,쌍문1동
1110052,17155,2741,1545,182,1381,179,1593,230,1501,188,1549,212,1726,223,1727,238,1735,239,1376,205,958,171,815,152,1249,522,도봉구,쌍문2동
1110053,15008,3089,1353,362,1376,395,1504,328,1357,265,1348,201,1396,194,1417,216,1494,220,1155,195,913,219,650,155,1045,339,도봉구,쌍문3동
1110054,16284,1368,1467,76,1347,75,1314,120,1216,97,1681,112,1947,121,1870,128,1903,136,1203,88,854,102,604,76,878,237,도봉구,쌍문4동
1110055,25638,3729,2225,205,2098,210,2088,323,2002,274,2354,291,2693,313,2822,357,2939,388,2071,289,1618,305,1045,198,1683,576,도봉구,방학1동
1110056,17866,3106,1528,97,1296,92,1411,191,1403,173,1775,292,1987,314,1916,330,1849,325,1467,247,1130,301,787,206,1317,538,도봉구,방학2동
1110057,23529,1628,1982,42,1951,44,1762,101,1848,93,2508,92,2609,92,2756,147,2770,156,1802,106,1078,136,1037,136,1426,483,도봉구,방학3동
1110059,20765,3118,1596,188,1601,210,1987,267,1949,233,2339,303,2290,279,2043,243,2079,244,1485,183,1105,205,846,154,1445,609,도봉구,창1동
1110060,24875,3180,2137,173,2137,195,2511,320,2376,269,2494,278,2544,271,2535,264,2482,260,1808,192,1391,279,987,191,1473,488,도봉구,창2동
1110061,12645,2202,1075,123,908,110,1079,185,1143,173,1253,202,1363,212,1346,211,1270,206,949,161,824,182,540,123,895,314,도봉구,창3동
1110062,23579,2352,1979,82,1815,83,2084,261,2174,235,2690,221,2808,215,2683,186,2403,178,1517,116,1087,158,916,136,1423,481,도봉구,창4동
1110063,21300,2297,1831,141,1841,152,2149,258,1906,208,1980,165,2180,173,2328,168,2339,180,1656,131,1089,164,809,126,1192,431,도봉구,창5동
1110064,19299,3460,1483,131,1393,133,1508,243,1401,201,1550,190,1735,196,1950,335,2071,367,1794,339,1583,377,1069,250,1762,698,도봉구,도봉1동
1110065,23933,2888,1622,97,1735,116,2117,243,2216,224,2098,203,2030,191,2290,220,2778,271,2268,235,1758,294,1257,212,1764,582,도봉구,도봉2동
1111051,19035,3323,2427,814,1926,628,1662,182,1772,179,1688,134,1581,118,1709,179,1771,198,1453,180,1140,197,813,132,1093,382,노원구,월계1동
1111052,22721,3469,1861,153,1569,128,1908,195,2238,206,2253,213,2207,208,2169,284,2393,341,1984,299,1503,412,1052,296,1584,734,노원구,월계2동
1111053,27784,3631,1909,107,2066,121,2988,318,3244,309,2956,269,2494,218,2482,243,2788,312,2237,247,1633,378,1120,264,1867,845,노원구,월계3동
1111056,36719,5337,5595,1557,3281,900,3191,367,3423,351,3989,255,3911,238,3509,274,3238,264,2248,197,1589,233,1117,158,1628,543,노원구,공릉2동
1111058,23277,3351,2452,221,1958,188,1526,235,1526,208,2381,173,3081,205,2890,275,2464,257,1538,179,1107,323,983,321,1371,766,노원구,하계1동
1111059,18869,1638,1832,58,1333,48,1348,114,1601,123,2403,93,2644,99,2296,144,1743,118,1055,76,824,162,668,128,1122,475,노원구,하계2동
1111060,19809,1380,2152,83,1220,51,871,90,1200,112,2800,91,3531,107,2879,131,1910,89,995,49,680,108,622,106,949,363,노원구,중계본동
1111061,18762,1225,1942,81,1065,48,658,51,1176,83,3376,80,3857,87,2589,131,1576,94,764,53,543,86,457,82,759,349,노원구,중계1동
1111064,18660,2479,1723,120,1244,90,1237,149,1470,154,2237,138,2424,139,2120,222,1750,194,1298,161,1141,302,793,214,1223,596,노원구,중계4동
1111065,34593,3647,2986,183,2792,180,3130,275,3012,235,3408,297,3719,315,3686,304,3834,328,2657,235,1812,291,1453,247,2104,757,노원구,상계1동
1111066,17737,2473,1836,270,1649,267,1419,236,1332,202,1692,142,2022,165,2050,210,1878,193,1348,155,887,148,656,115,968,370,노원구,상계2동
1111069,20286,3296,1912,218,1600,194,1631,235,1617,215,1976,221,2244,236,2087,257,2071,277,1491,206,1206,332,912,249,1539,656,노원구,상계5동
1111072,18067,2030,1121,81,1292,104,3102,363,2606,272,2264,172,1969,140,1390,93,1310,91,977,73,735,160,480,98,821,383,노원구,상계8동
1111073,17939,1971,1424,81,1310,85,1813,178,1811,161,2120,152,2228,153,1827,165,1784,164,1252,125,818,139,624,103,928,465,노원구,상계9동
1111074,15268,1790,1364,97,1291,105,1780,205,1517,159,1589,152,1735,161,1591,127,1520,126,971,81,642,115,539,100,729,362,노원구,상계10동
1111076,28252,4683,2241,253,1956,237,2090,248,2216,236,2734,283,2841,285,2946,366,3000,406,2390,353,1949,486,1495,388,2394,1142,노원구,상계34동
1111077,27275,3945,2324,224,2213,232,2895,460,2892,423,3247,388,3143,361,2798,293,2432,273,1761,200,1157,257,990,221,1423,613,노원구,상계67동
1111078,31338,4472,2415,89,2057,85,2669,301,3099,320,3656,321,3386,290,2999,257,2868,295,2237,235,1884,494,1468,418,2600,1367,노원구,중계23동
1111079,31724,7320,3536,1591,3251,1435,3376,722,2992,570,2873,430,2740,396,2928,325,3152,366,2450,309,1609,336,1216,249,1601,591,노원구,공릉1동
1112051,25903,4386,1775,258,2139,336,2666,485,2620,434,2530,343,2470,325,2406,288,2540,319,1918,254,1624,343,1239,263,1976,738,은평구,녹번동
1112052,33531,5116,2547,351,2662,413,3366,552,3390,500,3442,375,3218,337,3332,335,3204,332,2422,282,1995,452,1481,333,2472,854,은평구,불광1동
1112055,19471,3577,1676,329,1746,362,1886,411,1592,325,1874,275,1946,269,1922,263,2003,273,1463,219,1287,256,764,145,1312,450,은평구,갈현1동
