행정동코드,total_all_20228,solo_all_20228,total_20_20228,solo_20_20228,total_25_20228,solo_25_20228,total_30_20228,solo_30_20228,total_35_20228,solo_35_20228,total_40_20228,solo_40_20228,total_45_20228,solo_45_20228,total_50_20228,solo_50_20228,total_55_20228,solo_55_20228,total_60_20228,solo_60_20228,total_65_20228,solo_65_20228,total_70_20228,solo_70_20228,total_75_20228,solo_75_20228,자치구,행정동명
1103052,10505,2656,713,249,1097,413,1389,488,1008,323,1007,183,909,161,858,137,998,153,732,121,613,117,481,103,700,208,용산구,용산2가동
1103053,6886,2863,412,244,589,329,640,324,510,237,617,222,738,271,787,220,755,234,636,216,436,220,317,175,449,171,용산구,남영동
1103057,11842,1701,901,126,801,128,1192,221,1198,198,1378,142,1293,123,1238,115,1085,100,793,81,650,110,540,95,773,262,용산구,원효로2동
1103058,7870,1125,679,123,671,133,781,156,778,143,869,82,844,71,754,70,705,59,473,49,396,63,359,61,561,115,용산구,효창동
1103059,10006,1625,710,148,793,195,1084,207,1057,181,1117,124,987,104,931,96,951,104,690,78,598,105,441,82,647,201,용산구,용문동
1103063,19419,1499,1127,45,1181,51,1656,77,2224,92,2714,154,2364,129,1871,77,1709,72,1174,54,934,104,868,101,1597,543,용산구,이촌1동
1103064,7540,1128,463,71,562,95,815,133,727,105,727,117,633,96,726,64,804,72,636,58,490,50,367,43,590,224,용산구,이촌2동
1103065,7040,2324,482,201,790,348,836,377,754,304,636,200,618,184,601,96,618,122,504,103,362,111,320,76,519,202,용산구,이태원1동
1103066,8615,2448,526,213,891,380,1119,403,931,303,874,220,699,172,689,97,760,104,567,78,481,109,361,74,717,295,용산구,이태원2동
1103069,10543,1575,843,131,704,130,789,203,908,167,1301,116,1388,129,1229,73,873,62,622,56,502,105,464,82,920,321,용산구,서빙고동
1103070,14279,4040,1156,345,1423,464,1503,574,1307,415,1379,320,1444,327,1440,301,1321,283,925,206,841,220,523,136,1017,449,용산구,보광동
1103071,18562,5664,2613,1162,2235,1046,1960,727,1532,563,1649,364,1698,396,1651,239,1460,248,1054,157,897,239,729,203,1084,320,용산구,청파동
1103072,11336,2176,855,229,1188,379,1591,342,1407,294,1192,185,989,166,986,95,982,97,673,73,557,86,400,68,516,162,용산구,원효로1동
1103073,13524,3719,1046,311,1222,396,1550,737,1472,658,1215,368,1084,325,1274,145,1324,153,999,121,813,112,611,86,914,307,용산구,한강로동
1103074,18466,5341,1138,449,1818,753,2385,878,2026,698,1791,489,1687,445,1688,291,1683,303,1260,236,1016,204,775,165,1199,430,용산구,한남동
1104052,13046,2292,1135,266,1225,322,1308,269,1234,220,1397,209,1352,197,1333,137,1242,135,933,105,715,102,502,81,670,249,성동구,왕십리2동
1104054,20281,3587,2140,674,2232,678,2014,397,1630,305,1834,173,1964,187,2004,161,1891,152,1436,130,1101,151,776,128,1259,451,성동구,마장동
1104055,13495,6180,3393,2440,2888,2004,1331,546,762,331,827,138,795,113,810,103,738,96,549,69,475,93,371,74,556,173,성동구,사근동
1104056,11998,2162,1273,318,1385,364,1158,230,1142,176,1080,158,1093,163,1144,98,1126,105,787,86,644,126,437,82,729,256,성동구,행당1동
1104057,19703,1963,1436,68,1369,73,2042,187,2376,191,2624,165,2124,126,1830,140,1738,140,1233,111,1029,176,752,132,1150,454,성동구,행당2동
1104058,12754,1254,863,64,836,66,1220,135,1455,150,1709,129,1445,105,1208,85,1034,79,843,69,727,91,574,65,840,216,성동구,응봉동
1104059,10788,1507,765,60,756,68,1050,153,1084,142,1141,117,1170,113,1029,114,1101,142,808,104,642,124,516,103,726,267,성동구,금호1가동
1104062,12625,2180,859,88,999,129,1485,234,1565,240,1379,228,1128,192,1159,167,1190,177,889,157,669,154,496,108,807,306,성동구,금호4가동
1104065,13780,2544,1192,228,1299,290,1551,392,1352,312,1445,225,1492,217,1506,167,1335,154,870,105,635,118,446,90,657,246,성동구,성수1가1동
1104066,14443,3129,1121,366,1645,590,1836,528,1555,407,1445,221,1326,194,1360,148,1442,168,892,111,686,104,463,71,672,221,성동구,성수1가2동
1104067,16541,3670,1325,311,1614,399,1644,385,1476,312,1492,282,1639,305,1984,373,1806,385,1232,263,859,187,605,118,865,350,성동구,성수2가1동
1104068,10416,2400,802,271,1116,404,1270,380,966,263,898,181,936,179,1048,130,1113,152,812,106,561,95,358,58,536,181,성동구,성수2가3동
1104069,10106,2621,805,231,884,275,1082,292,932,229,937,198,1072,222,1190,278,1088,270,768,191,550,161,337,96,461,178,성동구,송정동
1104070,14528,4244,1159,470,1319,574,1387,590,1236,450,1442,304,1599,307,1646,340,1443,314,1042,245,840,202,573,141,842,307,성동구,용답동
1104071,18652,3464,1687,387,1825,439,2049,468,2016,416,1736,270,1756,263,1891,208,1692,212,1178,139,901,189,800,151,1121,322,성동구,왕십리도선동
1104072,16992,2355,1233,118,1308,144,1963,315,2003,288,1865,268,1632,230,1571,130,1514,127,1167,112,928,160,774,143,1034,320,성동구,금호23가동
1104073,18057,2354,1204,103,1539,143,2246,303,2201,294,1997,318,1519,218,1649,136,1699,152,1252,122,938,152,743,124,1070,289,성동구,옥수동
1105053,25295,15025,6232,4794,5867,4428,3293,2293,1747,1148,1315,498,1268,450,1313,303,1250,283,963,228,732,166,552,127,763,307,광진구,화양동
1105054,20359,7017,3344,1716,2952,1518,2497,1013,1730,640,1560,318,1543,331,1636,304,1620,331,1146,237,883,184,579,109,869,316,광진구,군자동
1105055,13656,3361,1048,279,1496,456,1759,534,1320,357,1191,271,1257,276,1375,262,1349,266,973,200,726,155,479,97,683,208,광진구,중곡1동
1105056,18089,3649,1593,351,1945,525,2289,693,1691,438,1687,232,1756,217,1879,208,1697,254,1223,181,923,169,615,116,791,265,광진구,중곡2동
1105057,14665,3630,1235,280,1447,353,1640,478,1316,356,1350,316,1551,355,1609,340,1469,313,1019,233,799,201,508,131,722,274,광진구,중곡3동
1105058,25638,3795,2244,252,2201,279,2698,438,2342,337,2468,294,2806,361,2647,359,2569,334,1900,257,1464,257,1046,184,1253,443,광진구,중곡4동
1105059,9778,3727,748,464,1416,727,1710,859,1132,513,842,289,745,234,684,125,744,133,549,101,470,112,292,64,446,106,광진구,능동
1105060,19807,6894,1714,854,2530,1223,2691,1307,1992,876,1844,517,1834,572,1857,346,1688,346,1173,260,928,196,644,138,912,259,광진구,구의1동
1105061,20423,2665,1636,201,1740,239,2137,332,2024,273,2163,212,2091,217,2054,188,1978,217,1523,155,1161,180,839,116,1077,335,광진구,구의2동
1105062,23754,3358,2049,340,2314,442,2610,589,2265,453,2378,237,2582,236,2500,183,2467,185,1561,131,1150,156,794,101,1084,305,광진구,구의3동
1105063,25990,1416,2284,82,1833,74,1953,125,2557,144,4176,100,3958,98,2859,122,2102,97,1368,66,868,85,780,75,1252,348,광진구,광장동
1105064,19780,4931,1722,632,2181,773,2380,787,1922,580,1801,321,1922,327,2017,300,1831,286,1321,226,954,209,713,151,1016,339,광진구,자양1동
1105065,21675,3326,1772,256,1908,308,2481,502,2350,449,2229,291,2182,282,2139,239,2222,244,1636,192,1059,155,742,115,955,293,광진구,자양2동
1105066,24264,2630,1983,210,2165,207,2570,301,2441,251,2687,212,2535,216,2537,196,2537,170,1758,140,1028,152,782,104,1241,471,광진구,자양3동
1105067,25034,5686,1966,525,2633,733,2521,670,1976,463,2099,496,2474,517,3065,513,2903,532,2029,382,1369,301,895,204,1104,350,광진구,자양4동
1106071,12264,5885,3400,2342,2199,1578,1216,571,852,357,736,144,712,134,693,135,652,119,510,81,420,127,294,90,580,207,동대문구,회기동
1106072,13490,3596,1681,778,1840,845,1432,439,1021,284,1093,144,1152,150,1156,148,1082,145,957,139,713,157,571,122,792,245,동대문구,휘경1동
1106073,21367,5278,2669,1816,2457,1381,2003,428,1921,343,2057,155,1950,128,1905,146,1840,149,1429,136,1135,142,864,116,1137,338,동대문구,휘경2동
1106080,19428,3515,1366,161,1535,195,1588,238,1427,191,1521,184,1624,189,1960,265,2230,318,1745,267,1460,398,1186,335,1786,774,동대문구,청량리동
1106081,25695,8136,2295,1150,2735,1412,2763,1107,2187,736,2144,532,2093,497,2492,474,2459,491,1899,372,1608,401,1234,302,1786,662,동대문구,용신동
1106082,23717,6292,2551,1113,2619,1125,2308,574,1825,381,1844,312,1838,295,2074,326,2270,363,1805,311,1535,398,1202,324,1846,770,동대문구,제기동
1106083,24894,5266,2880,980,2220,780,2199,366,2123,313,2330,275,2275,270,2368,321,2409,343,1803,280,1454,371,1058,264,1775,703,동대문구,전농1동
1106084,16989,1804,1706,154,1384,129,1396,114,1560,113,1846,127,1758,115,1705,162,1624,172,1211,136,907,144,760,123,1132,315,동대문구,전농2동
1106086,21125,2872,1605,139,1424,134,1758,253,1990,259,2165,205,2313,241,2219,229,2175,239,1659,200,1340,220,1008,169,1469,584,동대문구,답십리2동
1106087,29794,5049,2082,453,2596,633,3307,655,3328,627,3045,400,2668,339,2815,304,3109,361,2444,279,1805,331,1133,191,1462,476,동대문구,장안1동
1106088,25220,3642,1820,191,1845,223,2536,372,2833,400,2913,361,2595,350,2334,304,2464,309,1982,256,1466,225,1052,169,1380,482,동대문구,장안2동
1106089,29014,8967,5483,3309,4309,2350,2676,634,2094,462,2228,258,2265,252,2127,209,2151,248,1619,183,1349,211,964,201,1749,650,동대문구,이문1동
1106090,18243,2493,1662,355,1617,348,1660,182,1670,158,1993,161,1900,146,1735,172,1752,179,1334,143,1035,171,772,123,1113,355,동대문구,이문2동
1106091,23437,4472,1957,510,2276,540,2766,516,2549,519,2379,452,2285,380,2244,246,2097,258,1526,206,1177,219,870,165,1311,461,동대문구,답십리1동
1107052,22142,4099,1841,186,1839,216,2143,401,2077,345,2179,350,2459,386,2491,478,2206,443,1585,328,1215,303,936,217,1171,446,중랑구,면목2동
1107054,18017,2963,1491,200,1659,249,1770,334,1790,314,1793,215,1776,196,1693,237,1781,261,1336,204,1207,250,721,151,1000,352,중랑구,면목4동
1107055,9649,1871,773,116,803,128,931,182,833,151,927,190,1002,201,1030,151,1073,166,724,114,590,155,372,92,591,225,중랑구,면목5동
1107057,19830,3751,1539,237,1815,297,2051,414,1743,323,1847,331,1803,319,2053,334,2145,378,1612,282,1269,250,903,181,1050,405,중랑구,면목7동
1107059,20653,1879,1895,105,1759,114,1844,186,1893,163,2070,102,2357,114,2422,156,2192,154,1383,116,1032,204,759,150,1047,315,중랑구,상봉1동
1107060,15666,5133,1264,496,1755,748,2028,868,1390,542,1272,392,1375,412,1510,318,1552,362,1147,267,915,249,634,180,824,299,중랑구,상봉2동
1107061,17014,2299,1439,180,1460,205,1897,267,1650,209,1511,197,1535,195,1806,190,1817,180,1372,144,1001,159,681,109,845,264,중랑구,중화1동
1107062,24381,6502,1900,343,2032,404,2232,600,1967,484,2106,504,2484,586,2913,785,2781,799,1947,578,1472,460,1071,328,1476,631,중랑구,중화2동
1107064,27424,3511,2273,322,2366,373,2830,453,2654,376,2912,264,2724,238,2757,234,2735,250,2074,188,1527,195,1069,149,1503,469,중랑구,묵1동
1107065,16062,3180,1286,285,1428,346,1711,393,1543,315,1517,252,1459,240,1576,214,1662,250,1324,207,985,192,687,138,884,348,중랑구,묵2동
1107068,14870,2870,1241,138,1197,152,1366,211,1237,173,1412,227,1636,266,1711,337,1495,332,1144,251,909,270,642,192,880,321,중랑구,망우3동
1107069,30474,2665,2797,141,2376,137,2833,162,3201,162,3032,180,3055,175,3300,257,3164,265,2186,206,1562,256,1266,208,1702,516,중랑구,신내1동
1107070,19954,2374,1495,82,1440,82,2044,208,2113,182,2016,149,2081,147,2020,210,2095,229,1561,187,1049,191,885,166,1155,541,중랑구,신내2동
1107071,30099,6773,2530,498,2823,629,3219,822,2734,625,2827,584,3122,631,3142,628,2969,621,2248,486,1700,394,1226,277,1559,578,중랑구,면목본동
1107072,23633,4957,2104,358,2089,392,2410,584,1936,414,2123,413,2413,435,2467,456,2537,478,1790,354,1432,313,945,210,1387,550,중랑구,면목38동
1107073,27326,5407,2282,380,2326,429,2587,565,2348,392,2340,393,2653,435,3131,543,3053,559,2185,427,1611,388,1187,301,1623,595,중랑구,망우본동
1108058,13459,1631,1187,121,1183,135,1192,146,1139,124,1340,95,1485,101,1380,111,1379,125,997,97,785,165,578,123,814,288,성북구,돈암1동
1108059,17440,1215,1331,56,1263,57,1434,93,1759,102,2397,88,2127,75,1813,90,1647,84,1111,61,858,81,659,63,1041,365,성북구,돈암2동
1108060,16984,7946,4511,3288,2955,2130,1582,684,965,380,1093,248,1155,247,1092,154,1028,157,701,109,612,142,471,102,819,305,성북구,안암동
1108061,12388,3010,1119,432,1331,529,1338,334,1082,242,1208,205,1211,201,1179,189,1127,184,824,139,656,111,485,83,828,361,성북구,보문동
1108062,14917,1749,1352,250,1232,238,1381,136,1481,110,1808,122,1526,98,1383,97,1333,99,1000,81,843,138,622,115,956,265,성북구,정릉1동
1108063,19040,2135,1654,279,1515,238,1774,188,1799,167,2014,145,1812,125,1824,131,1879,134,1471,116,1206,155,840,107,1252,350,성북구,정릉2동
1108064,15707,3462,3031,1234,1779,705,1324,228,980,152,1174,102,1180,101,1193,112,1346,133,1056,101,849,143,631,99,1164,352,성북구,정릉3동
1108065,21656,2664,1868,270,1592,233,2046,196,2258,191,2476,211,2191,179,1967,189,2040,215,1598,195,1277,218,986,163,1357,404,성북구,정릉4동
1108066,27205,1933,1770,75,1761,79,2827,108,3772,127,4338,229,3063,166,2254,140,2198,146,1565,102,1289,200,911,144,1457,417,성북구,길음1동
1108068,13243,1717,1117,137,1032,137,1209,148,1230,135,1421,170,1211,139,1303,86,1395,102,1025,80,839,155,665,120,796,308,성북구,길음2동
1108071,21666,2209,1526,140,1508,154,2004,155,2439,161,2721,156,2172,120,2023,183,2109,209,1648,179,1277,216,945,156,1294,380,성북구,월곡1동
1108072,17720,3659,2218,901,1629,654,1665,318,1590,262,1689,197,1636,179,1586,170,1535,176,1228,155,975,183,801,149,1168,315,성북구,월곡2동
1108076,18374,2715,1584,191,1432,202,1489,207,1482,176,1792,173,2023,192,2020,243,1924,260,1453,206,1149,314,816,171,1210,380,성북구,장위1동
1108077,16880,2926,1428,231,1271,231,1463,237,1373,195,1572,223,1672,234,1759,258,1761,265,1350,193,1173,248,822,168,1236,443,성북구,장위2동
1108078,11744,1595,976,191,850,167,902,95,947,89,1186,119,1238,108,1286,155,1279,150,972,113,798,123,576,88,734,197,성북구,장위3동
1108081,14713,3024,1307,442,1505,533,1456,435,1249,338,1401,195,1421,194,1366,137,1297,144,993,105,858,133,675,100,1185,268,성북구,성북동
1108082,22431,5419,2468,993,2461,996,2259,702,1969,560,2297,325,2213,307,1945,240,1896,246,1373,183,1161,199,857,140,1532,528,성북구,삼선동
1108083,14645,6545,2566,2217,2313,1699,1709,794,1201,505,1190,218,1094,182,973,136,933,136,713,108,638,142,523,116,792,292,성북구,동선동
1108084,33957,5802,3606,1094,3239,963,3147,461,3231,400,3736,326,3502,282,3126,334,3002,339,2072,255,1781,276,1303,203,2212,869,성북구,종암동
1108085,29746,5095,2893,700,2656,656,2821,440,2623,368,2759,354,2652,333,2962,380,3026,385,2337,311,1821,305,1319,219,1877,644,성북구,석관동
1109060,17024,4945,1439,529,1605,634,1728,649,1610,537,1705,446,1614,405,1633,349,1555,342,1227,284,1088,252,701,152,1119,366,강북구,번1동
1109061,15189,2454,1232,101,1038,89,1334,184,1314,160,1494,150,1446,144,1497,196,1480,197,1224,172,1145,301,797,238,1188,522,강북구,번2동
1109062,16236,2321,1160,54,987,52,1233,96,1597,112,1719,120,1476,99,1427,148,1523,179,1280,155,1421,407,966,299,1447,600,강북구,번3동
1109063,19190,3974,1667,276,1557,273,1797,413,1646,323,1760,260,1784,236,1968,365,1992,387,1520,307,1267,330,900,229,1332,575,강북구,수유1동
1109064,18266,2628,1451,152,1301,144,1547,208,1529,180,1672,192,1748,192,1771,218,1966,248,1533,197,1260,232,997,179,1491,486,강북구,수유2동
1109065,20082,5563,1707,639,1940,761,2140,666,1698,480,1721,417,1851,431,1894,415,1983,436,1528,356,1290,278,928,191,1402,493,강북구,수유3동
1109069,24845,3257,1922,116,1802,137,2276,324,2275,285,2514,287,2571,264,2538,285,2546,317,1936,257,1589,279,1195,214,1681,492,강북구,삼양동
1109070,19788,4789,1740,595,1833,648,1818,518,1702,426,1720,298,1878,312,1983,344,2085,389,1467,261,1221,322,924,242,1417,434,강북구,미아동
1109071,28195,5612,2277,548,2289,548,2583,577,2438,488,2739,419,2702,408,2870,425,2904,439,2293,363,1766,423,1421,318,1913,656,강북구,송중동
1109072,22793,5412,1771,319,1798,373,2008,405,1788,384,1972,451,2164,415,2365,431,2471,590,1902,419,1623,497,1236,338,1695,790,강북구,송천동
1109073,23057,1945,1588,49,1364,45,2168,121,2947,146,3667,145,2988,113,2210,205,1864,202,1389,162,1034,176,711,129,1127,452,강북구,삼각산동
1109074,17474,2586,1629,187,1199,145,1418,169,1377,148,1577,163,1703,172,1695,236,1794,260,1434,207,1241,257,854,174,1553,468,강북구,우이동
1109075,26142,4144,2037,234,1932,234,2325,343,2104,278,2384,305,2514,323,2617,338,2656,361,2156,311,1883,394,1384,281,2150,742,강북구,인수동
1110051,18565,2500,2266,289,1426,187,1433,201,1494,189,1792,161,1755,149,1824,192,1894,210,1352,155,1141,197,841,143,1347,427,도봉구,쌍문1동
1110052,17124,2697,1553,179,1375,174,1603,225,1509,185,1556,215,1732,212,1726,230,1732,242,1353,202,945,168,804,156,1236,509,도봉구,쌍문2동
1110053,15083,2826,1368,284,1387,352,1521,296,1379,258,1366,188,1415,184,1427,194,1496,213,1142,175,905,206,681,162,996,314,도봉구,쌍문3동
1110054,16132,1321,1474,73,1342,74,1322,115,1221,94,1689,106,1954,117,1868,130,1902,133,1183,86,733,86,619,76,825,231,도봉구,쌍문4동
1110055,25621,4062,2245,231,2089,210,2105,371,2010,277,2368,326,2706,377,2819,361,2937,386,2040,325,1598,353,1088,215,1616,630,도봉구,방학1동
1110056,17792,3063,1525,93,1291,93,1414,188,1409,170,1779,285,1989,310,1914,335,1848,312,1438,252,1113,300,823,220,1249,505,도봉구,방학2동
1110057,23479,1633,1991,42,1942,47,1773,93,1855,90,2519,91,2618,91,2753,152,2768,157,1772,105,1054,137,1016,134,1418,494,도봉구,방학3동
1110059,21443,3227,1633,192,1640,212,2095,286,2053,244,2417,306,2361,289,2126,262,2151,259,1507,189,1129,210,911,173,1420,605,도봉구,창1동
1110060,24737,3135,2137,172,2111,194,2518,315,2370,263,2494,274,2539,275,2521,254,2478,268,1772,191,1368,268,1071,209,1358,452,도봉구,창2동
1110061,12626,2154,1080,114,905,108,1085,182,1148,164,1259,199,1368,211,1345,204,1270,212,934,154,813,176,566,132,853,298,도봉구,창3동
1110062,22817,2090,1953,73,1757,72,1996,239,2086,200,2629,187,2751,191,2596,169,2327,174,1451,114,1036,148,907,120,1328,403,도봉구,창4동
1110063,21297,2234,1844,129,1837,134,2167,251,1915,207,1997,164,2188,158,2324,169,2339,179,1623,131,1074,166,830,125,1159,421,도봉구,창5동
1110064,19237,3448,1490,132,1384,131,1517,235,1407,198,1558,182,1741,198,1948,339,2070,365,1764,338,1562,380,1083,260,1713,690,도봉구,도봉1동
1110065,23873,2896,1630,101,1731,119,2130,239,2225,218,2108,200,2037,189,2287,219,2776,277,2230,242,1734,291,1273,220,1712,581,도봉구,도봉2동
1111051,19009,3176,2438,787,1917,616,1672,182,1780,172,1696,129,1587,117,1707,170,1770,186,1431,180,1128,172,815,118,1068,347,노원구,월계1동
1111052,22783,3630,1877,149,1598,136,1910,199,2258,203,2260,215,2233,215,2174,294,2377,363,1978,318,1492,445,1077,325,1549,768,노원구,월계2동
1111053,27622,3765,1910,109,2022,119,3015,304,3246,331,2972,284,2484,234,2471,277,2800,308,2171,260,1600,401,1189,301,1742,837,노원구,월계3동
1111056,37479,4289,5644,1146,3310,713,3247,300,3557,298,4172,209,4017,191,3585,233,3278,220,2288,185,1624,213,1158,140,1599,441,노원구,공릉2동
1111058,23249,3318,2470,217,1952,181,1538,235,1532,211,2392,165,3091,204,2886,271,2463,262,1514,182,1084,313,998,334,1329,743,노원구,하계1동
1111059,18841,1428,1845,48,1312,44,1365,116,1605,109,2412,73,2639,82,2279,120,1758,111,1046,73,810,125,689,113,1081,414,노원구,하계2동
1111060,19801,1353,2161,82,1215,50,877,87,1205,112,2810,89,3545,108,2876,130,1909,91,979,49,671,108,669,115,884,332,노원구,중계본동
1111061,20028,1205,2101,86,1132,50,707,55,1242,85,3570,83,4146,91,2770,134,1660,91,834,52,567,80,548,88,751,310,노원구,중계1동
1111064,17349,2302,1580,101,1168,84,1201,140,1415,144,2072,119,2152,112,1933,203,1665,199,1196,146,1071,280,739,198,1157,576,노원구,중계4동
1111065,34677,3716,3005,155,2783,177,3241,306,3039,255,3452,306,3733,311,3685,281,3837,315,2600,252,1792,308,1446,258,2064,792,노원구,상계1동
1111066,17706,2449,1844,272,1642,266,1428,232,1338,201,1700,142,2029,165,2047,204,1877,204,1323,147,875,147,644,109,959,360,노원구,상계2동
1111069,20261,3311,1926,232,1594,195,1634,243,1625,211,1992,226,2257,244,2081,268,2074,271,1463,203,1191,331,936,250,1488,637,노원구,상계5동
1111072,17951,2118,1125,110,1288,128,3027,359,2601,271,2251,188,1974,140,1390,108,1303,93,975,73,721,156,513,107,783,385,노원구,상계8동
1111073,17915,1944,1425,78,1305,81,1824,176,1818,158,2130,153,2235,155,1825,162,1783,167,1231,127,807,135,641,106,891,446,노원구,상계9동
1111074,15235,1786,1365,102,1281,105,1790,204,1523,158,1592,151,1742,161,1585,131,1519,124,955,77,633,117,541,102,709,354,노원구,상계10동
1111076,28172,4373,2251,239,1946,201,2109,204,2225,218,2740,231,2845,284,2946,310,2993,414,2353,289,1921,478,1480,371,2363,1134,노원구,상계34동
1111077,27257,3958,2334,227,2203,237,2912,465,2903,425,3262,391,3154,364,2795,295,2431,273,1734,201,1142,259,1011,223,1376,598,노원구,상계67동
1111078,31277,4521,2425,89,2048,85,2685,293,3111,312,3672,326,3397,291,2995,269,2866,314,2200,255,1858,496,1492,440,2528,1351,노원구,중계23동
1111079,31719,7288,3548,1591,3247,1437,3403,718,3012,565,2880,428,2780,401,2933,321,3154,366,2390,299,1581,330,1237,262,1554,570,노원구,공릉1동
1112051,27301,4805,1899,317,2242,353,2843,520,2786,444,2671,385,2618,340,2513,323,2698,355,1982,286,1689,394,1362,299,1998,789,은평구,녹번동
1112052,33535,5061,2561,359,2656,418,3396,532,3411,488,3463,373,3241,337,3330,329,3204,336,2382,282,1971,430,1503,337,2417,840,은평구,불광1동
1112055,19818,3481,1720,300,1738,368,1923,391,1617,318,1931,265,2000,265,1996,247,2027,266,1467,206,1298,262,860,176,1241,417,은평구,갈현1동
