행정동코드,total_all_20241,solo_all_20241,total_20_20241,solo_20_20241,total_25_20241,solo_25_20241,total_30_20241,solo_30_20241,total_35_20241,solo_35_20241,total_40_20241,solo_40_20241,total_45_20241,solo_45_20241,total_50_20241,solo_50_20241,total_55_20241,solo_55_20241,total_60_20241,solo_60_20241,total_65_20241,solo_65_20241,total_70_20241,solo_70_20241,total_75_20241,solo_75_20241,자치구,행정동명
1102071,15605,2695,1017,149,1239,202,1452,218,1443,193,1487,189,1328,161,1489,180,1578,194,1320,181,1062,239,799,191,1391,598,중구,약수동
1102072,13739,2473,960,168,1137,206,1290,223,1113,173,1210,149,1144,137,1243,128,1219,134,1190,145,1085,299,742,198,1406,513,중구,청구동
1102073,9261,1044,780,67,747,73,787,105,836,103,957,95,911,87,1002,65,937,66,710,52,539,85,367,58,688,188,중구,동화동
1103051,15243,3236,1167,230,1427,322,1559,432,1431,374,1519,272,1527,271,1494,223,1345,217,1104,190,897,189,728,148,1045,368,용산구,후암동
1103052,10687,2745,695,254,1139,432,1346,473,988,318,987,191,896,163,873,134,1004,159,808,133,668,137,443,95,840,256,용산구,용산2가동
1103053,7037,2894,398,215,608,335,625,316,500,237,604,221,728,269,797,215,765,246,702,230,490,243,288,152,532,215,용산구,남영동
1103057,12185,1824,879,135,823,140,1152,222,1171,203,1342,138,1269,126,1251,116,1093,102,960,97,752,131,547,96,946,318,용산구,원효로2동
1103058,7751,1192,656,122,646,142,719,153,742,139,821,84,814,79,749,73,702,71,513,55,421,76,380,73,588,125,용산구,효창동
1103059,10311,1692,692,147,815,194,1048,195,1033,176,1088,122,968,104,954,99,956,103,835,99,681,129,476,85,765,239,용산구,용문동
1103063,20032,1617,1103,44,1213,51,1603,76,2167,92,2638,149,2323,130,1900,76,1723,72,1411,61,1293,157,879,101,1779,608,용산구,이촌1동
1103064,7690,1184,451,73,578,99,789,129,710,107,708,109,621,98,732,63,808,70,702,62,565,63,375,46,651,265,용산구,이촌2동
1103065,6987,2365,459,201,801,349,798,342,727,297,596,201,588,196,601,117,608,122,539,112,389,107,327,87,554,234,용산구,이태원1동
1103066,8802,2510,522,211,915,385,1089,401,916,310,867,220,699,170,692,96,777,107,641,89,523,109,367,78,794,334,용산구,이태원2동
1103069,11016,1619,819,133,725,126,754,158,893,168,1275,118,1360,125,1244,84,917,61,794,61,768,140,506,95,961,350,용산구,서빙고동
1103070,14458,4196,1127,325,1464,461,1457,565,1275,467,1344,321,1418,319,1453,292,1328,287,1021,228,911,260,552,158,1108,513,용산구,보광동
1103071,18933,6029,2560,1275,2334,1167,1924,784,1516,563,1626,373,1678,378,1673,240,1471,224,1202,187,983,262,756,204,1210,372,용산구,청파동
1103072,11584,2438,832,254,1220,411,1572,414,1374,326,1248,226,991,173,990,98,985,100,742,80,649,111,437,76,544,169,용산구,원효로1동
1103073,18618,5197,1330,384,1601,511,2352,1106,2210,985,2076,643,1450,430,1615,183,1681,192,1443,172,1148,157,706,97,1006,337,용산구,한강로동
1103074,19241,5509,1111,439,1882,760,2315,871,1991,694,1752,480,1659,437,1705,283,1697,304,1397,258,1396,280,895,179,1441,524,용산구,한남동
1104052,13364,2351,1122,253,1294,318,1281,259,1223,219,1380,206,1340,202,1356,138,1255,137,1032,122,781,120,524,81,776,296,성동구,왕십리2동
1104054,20798,4130,2077,705,2288,803,1940,466,1589,341,1784,213,1921,227,2007,184,1882,179,1561,153,1331,197,942,146,1476,516,성동구,마장동
1104055,13670,5831,3330,2181,2998,1936,1273,534,795,304,806,143,794,126,800,97,752,89,592,77,535,102,349,61,646,181,성동구,사근동
1104056,12046,2246,1222,319,1401,376,1133,228,1067,192,1054,151,1060,140,1170,115,1122,107,881,92,681,144,453,91,802,291,성동구,행당1동
1104057,21770,2413,1402,64,1408,74,1976,182,2323,194,2558,160,2088,121,2207,168,1889,149,1682,150,1460,257,1044,178,1733,716,성동구,행당2동
1104058,12882,1315,842,63,859,68,1177,141,1422,152,1665,127,1419,105,1219,89,1040,78,931,73,789,102,585,69,934,248,성동구,응봉동
1104059,11171,1606,748,54,780,68,1015,153,1059,143,1198,127,1147,116,1038,116,1104,132,892,116,801,159,513,103,876,319,성동구,금호1가동
1104062,13017,2140,764,79,936,105,1325,220,1477,225,1386,194,1138,155,1191,155,1093,157,1012,164,947,192,656,129,1092,365,성동구,금호4가동
1104065,13992,2620,1163,232,1336,298,1500,389,1322,309,1408,224,1465,217,1519,163,1343,156,979,124,772,151,512,102,673,255,성동구,성수1가1동
1104066,14642,3208,1094,362,1693,609,1776,516,1520,415,1408,222,1302,201,1372,145,1453,163,984,116,744,117,487,73,809,269,성동구,성수1가2동
1104067,16893,3784,1292,286,1660,412,1590,378,1443,327,1454,283,1609,307,2002,367,1820,360,1391,305,1005,213,674,143,953,403,성동구,성수2가1동
1104068,11455,2668,782,265,1148,423,1227,374,944,259,874,178,919,179,1057,132,1114,139,899,119,862,151,638,105,991,344,성동구,성수2가3동
1104069,10294,2711,788,236,911,279,1046,285,915,233,915,210,1057,221,1200,264,1094,267,847,212,628,196,336,95,557,213,성동구,송정동
1104070,14742,4464,1139,470,1365,588,1345,568,1210,476,1411,320,1574,339,1660,365,1452,322,1151,280,910,231,567,142,958,363,성동구,용답동
1104071,18842,3137,1566,324,1741,400,1819,403,1803,359,2023,251,1641,201,1844,172,1678,167,1464,152,1155,193,774,135,1334,380,성동구,왕십리도선동
1104072,18203,2580,1284,126,1436,159,2014,322,2014,299,1878,269,1675,239,1686,136,1633,143,1392,125,1087,195,810,144,1294,423,성동구,금호23가동
1104073,19135,2471,1174,94,1574,147,2164,300,2144,266,2147,313,1578,217,1692,136,1707,149,1410,128,1306,217,843,136,1396,368,성동구,옥수동
1105053,25094,14694,5866,4512,5819,4385,3064,2145,1649,1105,1284,481,1211,448,1288,285,1237,295,1039,245,904,203,653,153,1080,437,광진구,화양동
1105054,20761,7117,3266,1697,3039,1559,2415,976,1692,624,1520,316,1511,299,1650,305,1630,325,1265,282,992,202,717,147,1064,385,광진구,군자동
1105055,13892,3501,1022,294,1539,472,1704,534,1290,369,1160,269,1234,278,1387,255,1360,272,1074,224,833,176,505,107,784,251,광진구,중곡1동
1105056,19217,4156,1595,402,1991,556,2235,662,1662,450,1662,268,1750,272,1905,260,1717,248,1406,211,1270,254,836,168,1188,405,광진구,중곡2동
1105057,15026,3837,1204,264,1489,366,1586,483,1289,350,1315,318,1523,364,1623,344,1477,328,1124,273,887,237,586,157,923,353,광진구,중곡3동
1105058,26343,4244,2147,253,2249,291,2589,457,2280,371,2384,337,2722,372,2653,336,2554,359,2069,290,1785,334,1259,238,1652,606,광진구,중곡4동
1105059,10386,3534,742,367,1496,778,1641,751,1121,465,916,243,753,194,732,116,787,130,623,119,555,128,389,87,631,156,광진구,능동
1105060,21071,6926,1750,752,2708,1237,2711,1252,2021,880,1872,538,1855,529,1948,360,1768,343,1338,270,1130,248,739,164,1231,353,광진구,구의1동
1105061,20652,3192,1582,231,1779,291,2074,363,1967,305,2101,269,2038,253,2056,219,1971,217,1668,200,1316,227,816,139,1284,478,광진구,구의2동
1105062,24225,3452,1950,349,2333,459,2477,556,2195,440,2290,228,2506,237,2479,173,2419,170,1705,128,1479,197,965,132,1427,383,광진구,구의3동
1105063,26565,1513,2229,81,1884,75,1888,122,2499,145,4068,107,3887,96,2885,123,2110,92,1511,72,1359,134,865,82,1380,384,광진구,광장동
1105064,20181,5140,1708,606,2255,838,2335,795,1904,589,1780,323,1907,331,2049,299,1862,299,1474,253,1039,233,726,161,1142,413,광진구,자양1동
1105065,22457,3538,1745,264,2000,324,2426,534,2311,471,2199,293,2168,278,2199,230,2276,258,1826,203,1330,196,841,122,1136,365,광진구,자양2동
1105066,24675,2430,1904,155,2215,197,2441,264,2344,224,2549,191,2438,175,2525,150,2513,151,1892,122,1425,167,933,105,1496,529,광진구,자양3동
1105067,25677,6300,1934,540,2705,823,2466,683,1956,493,2085,499,2474,602,3113,577,2956,582,2282,481,1500,366,908,239,1298,415,광진구,자양4동
1106071,12336,5703,3352,2257,2257,1489,1192,545,834,342,711,130,699,123,693,120,651,118,558,106,459,150,307,100,623,223,동대문구,회기동
1106072,13661,3662,1643,761,1893,867,1382,448,998,285,1065,143,1131,150,1166,147,1088,141,1057,143,774,169,548,124,916,284,동대문구,휘경1동
1106073,21632,5110,2558,1383,2468,1302,1835,428,1825,383,1968,169,1888,155,1895,179,1812,161,1560,162,1321,184,967,140,1535,464,동대문구,휘경2동
1106080,20136,3879,1353,173,1651,215,1557,253,1428,198,1500,186,1612,191,1994,271,2254,347,1942,300,1639,479,1177,341,2029,925,동대문구,청량리동
1106081,27455,8710,2326,1135,2947,1519,2816,1088,2285,807,2427,617,2182,532,2598,473,2583,520,2155,455,1818,466,1264,311,2054,787,동대문구,용신동
1106082,24080,6496,2489,1090,2694,1179,2228,537,1780,398,1796,304,1804,296,2089,317,2280,367,1987,347,1659,444,1195,333,2079,884,동대문구,제기동
1106083,24998,5388,2748,922,2254,818,2103,365,2020,319,2213,267,2176,261,2353,304,2387,319,1980,292,1717,440,1107,293,1940,788,동대문구,전농1동
1106084,17749,1968,1690,151,1431,140,1405,121,1541,116,1819,131,1740,118,1724,163,1649,167,1352,152,1202,193,819,126,1377,390,동대문구,전농2동
1106086,23675,3404,1754,159,1871,193,2139,332,2207,300,2227,218,2287,221,2277,236,2179,248,1895,232,1726,302,1287,223,1826,740,동대문구,답십리2동
1106087,31842,5492,2036,432,2699,647,3221,647,3264,585,2970,400,2662,341,2854,299,3137,354,2701,314,2385,424,1681,296,2232,753,동대문구,장안1동
1106088,27935,3749,1759,158,1897,188,2452,366,2779,369,3055,315,2761,277,2742,304,2458,276,2251,285,2108,308,1534,214,2139,689,동대문구,장안2동
1106089,29088,11486,5313,4010,4375,3202,2556,855,2017,625,2159,365,2209,362,2142,269,2159,273,1783,241,1461,317,907,199,2007,768,동대문구,이문1동
1106090,18705,2615,1622,334,1663,348,1605,184,1632,159,1943,159,1866,149,1751,170,1762,179,1473,156,1147,188,855,145,1386,444,동대문구,이문2동
1106091,23597,3963,1818,391,1939,451,2218,433,2286,400,2319,307,2370,301,2359,232,2257,242,1850,214,1529,265,1011,185,1641,542,동대문구,답십리1동
1107052,23131,4520,1797,183,1892,222,2072,402,2031,355,2123,349,2415,389,2514,505,2220,460,1806,387,1554,386,1088,263,1619,619,중랑구,면목2동
1107054,18356,3103,1455,191,1706,251,1709,329,1750,323,1747,212,1743,196,1708,248,1792,249,1477,244,1311,268,755,153,1203,439,중랑구,면목4동
1107055,9773,1905,754,107,826,123,900,175,814,148,903,177,984,194,1039,154,1080,179,799,132,640,170,413,106,621,240,중랑구,면목5동
1107057,20794,4113,1502,224,1867,322,1987,430,1704,324,1800,332,1771,316,2072,327,2153,365,1773,327,1479,296,1093,218,1593,632,중랑구,면목7동
1107059,20896,2396,1864,136,1817,160,1778,232,1848,219,2019,134,2308,147,2456,197,2196,182,1519,134,1155,270,788,185,1148,400,중랑구,상봉1동
1107060,16214,5390,1224,492,1799,776,1966,854,1500,602,1238,389,1356,405,1515,330,1570,360,1275,301,1050,290,688,192,1033,399,중랑구,상봉2동
1107061,17455,2474,1404,175,1502,203,1834,266,1613,217,1472,197,1507,199,1822,192,1828,203,1515,173,1146,192,784,132,1028,325,중랑구,중화1동
1107062,24783,6748,1854,332,2091,418,2159,584,1924,485,2053,498,2439,587,2940,783,2799,802,2150,645,1637,541,1078,349,1659,724,중랑구,중화2동
1107064,27967,3652,2219,307,2435,375,2737,442,2595,377,2838,262,2675,235,2783,236,2752,249,2291,216,1684,231,1156,152,1802,570,중랑구,묵1동
1107065,16626,3396,1255,277,1469,345,1654,381,1508,321,1478,251,1432,243,1590,226,1672,253,1462,248,1169,237,829,165,1108,449,중랑구,묵2동
1107068,15386,3144,1211,141,1231,157,1320,215,1209,175,1376,231,1606,262,1726,354,1504,326,1263,299,1081,340,730,216,1129,428,중랑구,망우3동
1107069,32669,2904,2766,136,2450,137,2777,159,3179,165,2931,140,2971,133,3324,244,3201,239,2679,211,2399,383,1620,248,2372,709,중랑구,신내1동
1107070,20364,2715,1418,78,1474,87,1941,201,2010,191,1984,170,2066,177,2041,217,2085,254,1729,225,1324,276,968,187,1324,652,중랑구,신내2동
1107071,30992,7090,2470,464,2905,628,3114,788,2674,619,2755,575,3067,634,3171,630,2987,638,2482,567,2047,486,1353,313,1967,748,중랑구,면목본동
1107072,24122,5166,2053,353,2149,403,2331,580,1893,411,2069,410,2367,454,2489,458,2559,490,1981,392,1569,353,1080,232,1582,630,중랑구,면목38동
1107073,29126,5887,2227,349,2393,443,2494,466,2298,385,2345,394,2606,423,3158,556,3072,571,2504,503,2296,577,1467,369,2266,851,중랑구,망우본동
1108058,13779,1717,1159,118,1217,139,1152,141,1115,123,1306,95,1458,102,1392,113,1387,117,1101,108,916,192,614,131,962,338,성북구,돈암1동
1108059,17618,1262,1292,46,1293,52,1383,91,1719,104,2333,86,2089,74,1828,89,1655,83,1223,69,947,88,702,68,1154,412,성북구,돈암2동
1108060,17200,8015,4448,3231,3064,2201,1539,650,943,382,1071,252,1134,259,1099,156,1049,157,775,124,681,155,501,113,896,335,성북구,안암동
1108061,12531,3078,1092,405,1369,533,1294,321,1057,238,1177,203,1189,207,1189,191,1133,186,909,158,712,129,459,80,951,427,성북구,보문동
1108062,15522,1915,1327,250,1267,244,1335,126,1446,128,1771,124,1500,101,1511,106,1348,101,1105,90,957,169,751,131,1204,345,성북구,정릉1동
1108063,19891,2269,1606,205,1541,209,1710,187,1767,168,1953,144,1778,125,1842,134,1886,135,1611,131,1462,196,1018,135,1717,500,성북구,정릉2동
1108064,15912,3547,2964,1190,1844,749,1276,218,958,148,1144,102,1158,102,1204,109,1353,136,1169,124,916,148,626,103,1300,418,성북구,정릉3동
1108065,23058,2999,1824,262,1638,239,1983,185,2208,189,2413,216,2152,182,2062,198,2052,210,1762,194,1671,288,1273,222,2020,614,성북구,정릉4동
1108066,28394,2065,1720,71,1812,81,2734,105,3688,126,4220,231,3206,167,3047,172,2206,134,1728,116,1398,221,969,154,1666,487,성북구,길음1동
1108068,14151,1887,1090,129,1061,132,1169,150,1202,136,1586,192,1420,163,1568,104,1403,100,1131,89,952,179,610,118,959,395,성북구,길음2동
1108071,22204,2361,1489,136,1552,153,1938,149,2385,165,2652,151,2134,119,2063,182,2122,211,1825,199,1481,262,952,159,1611,475,성북구,월곡1동
1108072,18110,3793,2171,858,1676,671,1610,316,1554,267,1645,194,1607,178,1598,178,1544,189,1353,174,1139,219,819,157,1394,392,성북구,월곡2동
1108076,18921,2779,1576,184,1491,207,1457,197,1470,180,1767,168,2019,191,2071,266,1973,263,1625,241,1264,273,929,194,1279,415,성북구,장위1동
1108077,17161,3079,1393,233,1308,222,1415,231,1343,198,1532,219,1642,235,1779,243,1771,293,1490,224,1277,286,836,168,1375,527,성북구,장위2동
1108078,12322,1561,922,158,856,158,855,86,1006,87,1477,120,1189,94,1277,129,1251,130,1064,130,924,140,628,95,873,234,성북구,장위3동
1108081,15033,3276,1286,468,1560,586,1415,443,1212,346,1377,215,1396,207,1377,136,1307,134,1110,117,979,161,674,112,1340,351,성북구,성북동
1108082,22688,5560,2414,933,2534,1022,2185,697,1923,569,2239,347,2175,327,1967,247,1907,237,1514,213,1264,224,871,142,1695,602,성북구,삼선동
1108083,14908,6193,2504,1794,2370,1664,1652,771,1176,514,1159,213,1072,186,1018,145,937,133,830,132,762,180,496,111,932,350,성북구,동선동
1108084,34435,6077,3487,1109,3317,1055,3035,472,3159,446,3636,313,3440,288,3158,301,3007,299,2287,261,2006,310,1358,208,2545,1015,성북구,종암동
1108085,30974,5440,2825,681,2733,670,2728,436,2564,362,2689,358,2604,335,2989,364,3044,390,2580,355,2161,375,1568,268,2489,846,성북구,석관동
1109060,17317,5090,1405,516,1648,616,1671,632,1574,553,1662,449,1585,408,1647,359,1564,341,1354,334,1182,288,704,158,1321,436,강북구,번1동
1109061,15466,2626,1204,96,1069,94,1292,184,1286,162,1455,163,1419,157,1513,184,1487,203,1352,195,1253,355,777,219,1359,614,강북구,번2동
1109062,17342,2807,1132,55,1015,53,1192,100,1561,117,1675,118,1449,102,1486,154,1532,179,1421,179,1626,478,1168,374,2085,898,강북구,번3동
1109063,19060,4078,1572,257,1534,275,1670,378,1532,317,1645,241,1691,241,1901,360,1890,375,1611,323,1440,356,981,258,1593,697,강북구,수유1동
1109064,18589,2766,1416,144,1339,144,1495,203,1494,182,1629,189,1717,193,1788,222,1977,259,1693,222,1368,261,1041,207,1632,540,강북구,수유2동
1109065,20558,5750,1667,642,1996,761,2070,648,1660,481,1677,407,1817,427,1911,404,1995,441,1687,395,1401,316,984,215,1693,613,강북구,수유3동
1109069,24741,3761,1881,134,1787,138,2157,323,2205,297,2411,300,2499,301,2524,341,2492,355,2087,324,1702,361,1285,274,1711,613,강북구,삼양동
1109070,20055,5116,1694,600,1877,691,1753,517,1660,452,1678,309,1843,319,1997,345,2099,402,1613,311,1330,370,963,276,1548,524,강북구,미아동
1109071,26537,5426,1997,462,2243,545,2288,512,2167,429,2314,341,2355,348,2581,378,2739,420,2426,410,1914,471,1436,349,2077,761,강북구,송중동
1109072,25613,5341,1922,295,1946,328,2146,380,1944,316,2252,401,2417,411,2689,469,2652,508,2197,426,1880,498,1343,349,2225,960,강북구,송천동
1109073,24522,2293,1575,46,1488,47,2148,119,2926,148,3642,151,2970,116,2412,221,1961,200,1592,183,1311,236,904,165,1593,661,강북구,삼각산동
1109074,18131,2858,1591,181,1234,157,1371,176,1346,155,1536,161,1672,172,1710,244,1805,266,1583,247,1386,291,1000,206,1897,602,강북구,우이동
1109075,27542,4519,2044,228,2060,248,2318,351,2135,283,2390,326,2531,330,2727,365,2784,370,2451,358,2115,462,1480,320,2507,878,강북구,인수동
1110051,18861,2632,2216,277,1467,195,1385,202,1461,192,1747,160,1723,150,1841,192,1905,205,1493,177,1239,222,828,145,1556,515,도봉구,쌍문1동
1110052,17804,2943,1515,176,1414,182,1550,223,1473,187,1516,206,1701,223,1742,243,1744,245,1494,224,1311,242,885,163,1459,629,도봉구,쌍문2동
1110053,15188,3150,1328,341,1409,384,1463,309,1332,256,1319,201,1375,192,1429,230,1502,239,1254,215,978,243,668,165,1131,375,도봉구,쌍문3동
1110054,17723,1605,1437,73,1380,77,1278,114,1194,96,1646,109,1919,119,1885,131,1913,139,1511,113,1418,176,884,107,1258,351,도봉구,쌍문4동
1110055,27693,4302,2181,197,2150,209,2031,320,1965,270,2304,291,2654,316,2845,368,2955,402,2293,329,2225,431,1599,305,2491,864,도봉구,방학1동
1110056,18098,3263,1497,94,1328,90,1373,184,1377,168,1738,291,1958,317,1931,337,1859,334,1592,289,1211,339,842,221,1392,599,도봉구,방학2동
1110057,24439,1807,1941,41,1998,44,1715,97,1813,93,2455,91,2572,92,2778,150,2785,158,1976,115,1642,213,1188,162,1576,551,도봉구,방학3동
1110059,21902,3452,1565,171,1639,207,1934,259,1913,230,2290,302,2256,276,2059,249,2089,244,1651,211,1581,300,1061,199,1864,804,도봉구,창1동
1110060,25124,3304,2094,171,2190,199,2443,313,2333,266,2442,283,2507,275,2555,269,2495,270,1963,212,1490,305,1064,214,1548,527,도봉구,창2동
1110061,12941,2340,1054,116,931,114,1049,185,1122,177,1227,200,1343,215,1356,213,1277,217,1030,173,882,210,634,144,1036,376,도봉구,창3동
1110062,24498,2546,1940,82,1859,89,2027,263,2135,241,2635,217,2766,214,2705,193,2416,177,1768,134,1595,234,1038,153,1614,549,도봉구,창4동
1110063,22266,2497,1796,132,1886,147,2091,256,1871,206,1938,161,2148,172,2348,171,2350,178,1799,141,1540,234,989,155,1510,544,도봉구,창5동
1110064,20091,3790,1453,128,1427,134,1467,235,1376,197,1518,187,1709,205,1965,345,2083,372,1948,375,1697,425,1280,303,2168,884,도봉구,도봉1동
1110065,24471,3081,1590,98,1778,118,2060,233,2175,224,2054,198,2000,187,2308,220,2793,272,2462,271,1900,326,1331,235,2020,699,도봉구,도봉2동
1111051,20555,3740,2376,792,1973,636,1617,180,1740,177,1653,133,1563,120,1723,185,1780,192,1612,204,1521,267,1222,213,1775,641,노원구,월계1동
1111052,23015,3638,1823,147,1608,128,1856,196,2197,211,2205,212,2175,209,2186,287,2405,337,2154,345,1610,447,1080,306,1716,813,노원구,월계2동
1111053,28334,3850,1871,101,2117,122,2907,314,3184,300,2894,264,2458,220,2503,246,2802,318,2429,272,1799,426,1312,313,2058,954,노원구,월계3동
1111056,37448,5479,5486,1536,3362,902,3105,360,3360,340,3905,247,3854,234,3537,281,3256,257,2441,219,1952,292,1324,190,1866,621,노원구,공릉2동
1111058,24492,3819,2403,214,2006,186,1485,229,1498,211,2331,169,3036,203,2913,283,2478,261,1831,219,1588,467,1186,383,1737,994,노원구,하계1동
1111059,18992,1727,1795,56,1366,49,1310,112,1571,119,2352,93,2605,100,2314,151,1752,123,1145,82,884,177,650,128,1248,537,노원구,하계2동
1111060,20355,1461,2109,82,1249,50,848,88,1178,107,2741,90,3478,106,2902,130,1922,91,1275,63,986,160,648,107,1019,387,노원구,중계본동
1111061,19495,1422,1902,79,1091,48,640,51,1154,81,3306,78,3800,86,2610,134,1585,96,1028,75,872,149,536,93,971,452,노원구,중계1동
1111064,18853,2583,1687,113,1275,87,1204,142,1442,151,2190,137,2388,137,2137,220,1760,196,1410,180,1222,332,779,215,1359,673,노원구,중계4동
1111065,36001,4012,2926,178,2860,184,3044,271,2957,230,3336,295,3665,316,3716,318,3854,338,2886,258,2491,410,1737,295,2529,919,노원구,상계1동
1111066,18671,2731,1799,256,1689,269,1381,233,1308,200,1657,141,1993,165,2066,212,1888,200,1473,172,1219,210,889,152,1309,521,노원구,상계2동
1111069,18972,3297,1646,181,1440,170,1394,207,1395,188,1700,195,1942,208,1847,227,1829,248,1517,206,1442,413,1052,288,1768,766,노원구,상계5동
1111072,18286,2104,1098,79,1324,105,3017,352,2558,269,2217,168,1940,139,1401,93,1317,89,1062,80,872,190,592,124,888,416,노원구,상계8동
1111073,18289,2093,1395,80,1342,83,1763,173,1777,154,2076,147,2195,150,1842,168,1793,165,1359,133,976,179,726,125,1045,536,노원구,상계9동
1111074,15405,1836,1337,92,1322,100,1731,201,1489,157,1556,146,1710,159,1605,129,1528,123,1055,88,705,129,565,108,802,404,노원구,상계10동
1111076,20676,3563,1786,199,1562,181,1512,186,1514,164,1844,189,2107,212,2004,254,1984,269,1630,251,1535,372,1174,308,2024,978,노원구,상계34동
1111077,27793,4131,2279,211,2266,234,2816,446,2839,416,3179,384,3098,355,2821,304,2446,284,1912,218,1427,318,1114,259,1596,702,노원구,상계67동
1111078,31773,4672,2366,86,2107,82,2596,297,3042,312,3579,316,3337,283,3023,260,2883,286,2430,261,2098,559,1505,415,2807,1515,노원구,중계23동
1111079,33060,7690,3468,1551,3330,1457,3285,705,2937,559,2812,420,2699,396,2952,328,3169,378,2660,336,2142,464,1537,324,2069,772,노원구,공릉1동
1112051,27171,4811,1740,246,2191,349,2593,484,2572,428,2477,343,2434,321,2426,291,2554,325,2102,280,2081,457,1473,321,2528,966,은평구,녹번동
1112052,33908,5268,2496,357,2726,412,3274,524,3328,492,3370,376,3172,337,3359,337,3220,337,2630,304,2137,503,1517,333,2679,956,은평구,불광1동
