행정동코드,total_all_20223,solo_all_20223,total_20_20223,solo_20_20223,total_25_20223,solo_25_20223,total_30_20223,solo_30_20223,total_35_20223,solo_35_20223,total_40_20223,solo_40_20223,total_45_20223,solo_45_20223,total_50_20223,solo_50_20223,total_55_20223,solo_55_20223,total_60_20223,solo_60_20223,total_65_20223,solo_65_20223,total_70_20223,solo_70_20223,total_75_20223,solo_75_20223,자치구,행정동명
1104056,11810,2116,1212,294,1336,345,1130,218,1123,174,1087,159,1085,157,1144,112,1119,111,793,88,631,135,438,89,712,234,성동구,행당1동
1104057,19707,1980,1436,69,1369,73,2044,188,2376,192,2624,170,2126,134,1830,148,1738,145,1233,114,1029,177,751,132,1151,438,성동구,행당2동
1104058,12752,1277,863,63,836,68,1218,147,1455,149,1709,136,1445,108,1208,88,1034,79,843,73,727,91,561,65,853,210,성동구,응봉동
1104059,10794,1510,768,60,758,65,1050,155,1084,143,1143,122,1168,123,1029,117,1098,136,808,108,643,126,502,97,743,258,성동구,금호1가동
1104062,11690,1807,784,80,911,103,1371,217,1511,218,1322,187,1058,147,1072,143,1087,153,803,132,602,119,455,86,714,222,성동구,금호4가동
1104065,13780,2585,1192,236,1299,285,1551,402,1352,318,1445,235,1492,225,1506,169,1335,159,870,113,635,120,469,100,634,223,성동구,성수1가1동
1104066,14446,3154,1121,356,1645,589,1836,537,1555,413,1445,229,1326,203,1360,154,1445,175,892,116,686,104,457,70,678,208,성동구,성수1가2동
1104067,16544,3716,1325,311,1614,402,1644,395,1476,319,1492,292,1639,309,1984,381,1809,383,1232,277,859,184,614,127,856,336,성동구,성수2가1동
1104068,10461,2426,802,262,1116,405,1270,389,966,262,898,187,936,185,1048,135,1107,146,812,114,561,97,368,59,577,185,성동구,성수2가3동
1104069,10124,2667,808,233,886,271,1082,298,936,226,940,209,1076,228,1190,296,1088,275,768,198,550,162,342,102,458,169,성동구,송정동
1104070,14558,4345,1168,483,1327,565,1391,595,1237,484,1448,322,1603,338,1646,346,1443,327,1042,255,838,201,553,141,862,288,성동구,용답동
1104071,20534,4296,1925,477,2003,629,2219,597,2132,471,1863,349,1928,323,2099,260,1909,266,1303,179,1007,218,909,183,1237,344,성동구,왕십리도선동
1104072,18006,2551,1316,130,1396,152,2083,334,2060,297,1927,287,1708,249,1671,145,1623,153,1261,129,1001,174,817,159,1143,342,성동구,금호23가동
1104073,18005,2307,1204,103,1530,141,2241,311,2193,272,1990,294,1517,213,1647,141,1697,161,1248,122,933,153,722,125,1083,271,성동구,옥수동
1105053,25476,15151,6256,4825,5894,4444,3303,2309,1758,1160,1326,511,1286,459,1331,316,1266,291,982,240,746,172,555,129,773,295,광진구,화양동
1105054,20354,7039,3344,1744,2952,1520,2497,1018,1730,634,1560,325,1539,308,1636,312,1620,342,1146,242,883,185,590,116,857,293,광진구,군자동
1105055,13662,3380,1048,275,1496,448,1762,544,1320,359,1191,279,1257,287,1375,262,1352,270,973,204,726,157,489,99,673,196,광진구,중곡1동
1105056,18270,3890,1634,398,1935,541,2311,685,1700,447,1705,272,1783,279,1887,265,1707,250,1244,184,927,183,631,124,806,262,광진구,중곡2동
1105057,14672,3651,1235,277,1447,355,1640,485,1319,359,1350,328,1551,361,1609,345,1469,313,1019,239,803,206,506,127,724,256,광진구,중곡3동
1105058,25371,3953,2201,258,2186,281,2677,472,2331,367,2446,339,2772,379,2628,349,2538,345,1874,279,1453,265,1051,194,1214,425,광진구,중곡4동
1105059,10224,4224,778,485,1476,955,1745,906,1176,600,886,305,791,242,727,151,790,147,575,125,497,123,303,72,480,113,광진구,능동
1105060,19692,6536,1712,752,2520,1166,2684,1258,1979,841,1839,545,1808,519,1848,340,1683,322,1151,234,925,196,633,134,910,229,광진구,구의1동
1105061,20060,3004,1604,233,1705,272,2098,365,1985,295,2123,266,2052,258,2022,213,1951,234,1505,163,1140,201,818,139,1057,365,광진구,구의2동
1105062,23345,3303,2000,353,2267,452,2561,569,2246,435,2349,230,2551,241,2455,181,2403,184,1539,128,1120,150,805,108,1049,272,광진구,구의3동
1105063,25976,1427,2284,82,1833,75,1953,129,2554,145,4171,110,3958,101,2857,129,2100,98,1366,70,868,87,817,81,1215,320,광진구,광장동
1105064,19986,5092,1750,640,2192,821,2415,810,1948,583,1826,331,1942,341,2030,305,1851,307,1336,233,957,217,729,167,1010,337,광진구,자양1동
1105065,21825,3398,1784,270,1934,314,2490,544,2345,465,2240,297,2195,287,2156,238,2249,243,1648,193,1072,147,721,111,991,289,광진구,자양2동
1105066,24309,2702,1975,230,2166,210,2576,295,2451,263,2674,222,2538,220,2538,207,2542,182,1781,148,1042,153,780,109,1246,463,광진구,자양3동
1105067,24969,6164,1961,555,2625,811,2516,688,1965,479,2098,512,2475,597,3071,594,2902,609,2005,437,1357,336,906,224,1088,322,광진구,자양4동
1106071,12278,5702,3427,2319,2194,1455,1233,557,853,348,730,137,712,132,690,126,648,117,506,90,419,136,293,94,573,191,동대문구,회기동
1106072,13499,3799,1681,791,1840,846,1435,568,1021,280,1099,212,1152,153,1156,150,1082,144,957,141,713,157,591,129,772,228,동대문구,휘경1동
1106073,20917,4964,2621,1427,2398,1267,1898,451,1867,378,2019,183,1923,159,1878,171,1802,171,1413,148,1123,155,853,126,1122,328,동대문구,휘경2동
1106080,19654,3570,1385,163,1603,197,1609,246,1460,194,1538,191,1640,198,1973,275,2239,326,1758,280,1470,405,1196,347,1783,748,동대문구,청량리동
1106081,25124,7998,2257,1149,2688,1381,2698,1024,2119,719,2080,534,2034,496,2445,473,2383,494,1882,406,1571,392,1195,300,1772,630,동대문구,용신동
1106082,23697,6338,2551,1141,2619,1128,2305,565,1822,387,1844,324,1838,304,2072,324,2268,377,1801,323,1529,410,1192,320,1856,735,동대문구,제기동
1106083,24423,5185,2831,968,2183,764,2165,364,2057,301,2240,273,2233,273,2328,318,2372,351,1776,278,1436,370,1074,270,1728,655,동대문구,전농1동
1106084,17185,1850,1732,161,1391,128,1453,120,1576,111,1866,135,1772,122,1709,171,1639,185,1224,145,913,147,774,126,1136,299,동대문구,전농2동
1106086,21444,2909,1626,138,1442,136,1792,259,1995,255,2202,215,2317,226,2257,238,2207,253,1704,213,1354,223,1025,175,1523,578,동대문구,답십리2동
1106087,29898,5025,2087,446,2623,632,3331,661,3340,593,3047,414,2675,347,2828,315,3118,369,2446,288,1805,314,1122,192,1476,454,동대문구,장안1동
1106088,25009,3222,1804,159,1844,186,2535,378,2842,370,2900,307,2571,265,2309,258,2443,306,1948,245,1448,204,1029,149,1336,395,동대문구,장안2동
1106089,28787,10966,5437,3722,4250,3131,2636,860,2063,618,2210,372,2249,355,2123,289,2146,276,1615,228,1345,289,936,200,1777,626,동대문구,이문1동
1106090,18243,2498,1662,358,1617,347,1660,187,1670,160,1993,162,1900,150,1735,175,1752,183,1334,148,1035,171,764,121,1121,336,동대문구,이문2동
1106091,23899,4482,2005,515,2309,567,2794,528,2618,505,2450,432,2347,375,2281,263,2135,266,1544,205,1203,227,878,164,1335,435,동대문구,답십리1동
1107052,22142,4158,1841,188,1839,213,2143,405,2077,359,2179,361,2459,402,2491,494,2206,453,1585,336,1215,302,925,215,1182,430,중랑구,면목2동
1107054,18016,2976,1491,201,1659,248,1767,347,1790,310,1793,220,1776,204,1693,245,1781,260,1338,210,1207,253,726,148,995,330,중랑구,면목4동
1107055,9649,1899,773,118,803,126,931,186,833,152,927,196,1002,210,1030,153,1073,175,724,121,590,160,378,95,585,207,중랑구,면목5동
1107057,19821,3761,1539,234,1815,293,2054,412,1743,322,1847,345,1803,327,2053,342,2139,373,1606,287,1269,250,894,181,1059,395,중랑구,면목7동
1107059,20642,2007,1899,122,1763,118,1840,197,1888,195,2067,108,2339,124,2427,170,2180,169,1386,120,1035,220,765,161,1053,303,중랑구,상봉1동
1107060,15681,5173,1260,487,1751,741,2032,875,1395,549,1275,400,1393,424,1505,332,1564,374,1145,275,912,251,605,173,844,292,중랑구,상봉2동
1107061,17014,2306,1439,174,1460,202,1897,267,1650,206,1511,203,1535,202,1806,199,1817,188,1372,150,1001,159,698,111,828,245,중랑구,중화1동
1107062,24381,6541,1900,348,2032,400,2232,605,1967,473,2106,522,2484,592,2913,796,2781,807,1947,599,1472,464,1077,330,1470,605,중랑구,중화2동
1107064,27424,3512,2273,327,2366,365,2830,455,2654,369,2912,273,2724,246,2757,242,2735,252,2074,199,1527,194,1047,144,1525,446,중랑구,묵1동
1107065,16062,3208,1286,290,1428,347,1711,402,1543,316,1517,260,1459,248,1576,224,1662,256,1324,210,985,191,705,143,866,321,중랑구,묵2동
1107068,14869,2859,1241,136,1197,147,1366,209,1237,165,1412,236,1636,271,1711,344,1495,327,1144,263,909,269,633,187,888,305,중랑구,망우3동
1107069,30826,2575,2831,143,2395,132,2902,162,3220,168,3054,178,3084,164,3325,241,3153,262,2222,203,1602,246,1290,203,1748,473,중랑구,신내1동
1107070,19621,2389,1476,82,1418,83,1981,203,2092,185,1994,159,2050,157,1998,216,2106,245,1525,191,1010,189,849,165,1122,514,중랑구,신내2동
1107071,30099,6802,2530,482,2823,621,3219,815,2734,623,2827,599,3122,653,3142,647,2969,633,2248,496,1700,404,1236,276,1549,553,중랑구,면목본동
1107072,23640,5003,2104,354,2089,376,2410,598,1936,416,2123,424,2410,470,2467,465,2543,482,1794,364,1432,316,972,224,1360,514,중랑구,면목38동
1107073,27308,5333,2267,377,2329,434,2580,494,2350,391,2340,401,2655,429,3131,549,3053,565,2184,439,1611,393,1213,306,1595,555,중랑구,망우본동
1108058,13461,1633,1187,121,1183,132,1192,148,1141,124,1340,98,1485,102,1380,114,1379,131,997,100,785,168,579,120,813,275,성북구,돈암1동
1108059,17410,1188,1324,51,1257,54,1431,91,1759,101,2394,92,2127,78,1811,92,1645,88,1108,63,858,79,677,64,1019,335,성북구,돈암2동
1108060,16983,8010,4522,3323,2959,2147,1583,694,968,379,1086,251,1152,255,1086,159,1032,158,702,109,603,140,476,108,814,287,성북구,안암동
1108061,12388,2991,1119,421,1331,515,1338,338,1082,237,1208,208,1211,205,1179,194,1127,187,824,144,656,115,505,88,808,339,성북구,보문동
1108062,14950,1780,1362,268,1232,240,1381,130,1479,123,1817,126,1528,102,1387,100,1338,105,1000,85,846,141,604,112,976,248,성북구,정릉1동
1108063,19071,2043,1648,219,1511,208,1782,188,1807,164,2016,147,1816,130,1831,132,1882,139,1473,119,1206,155,837,106,1262,336,성북구,정릉2동
1108064,15727,3524,3036,1258,1791,726,1324,236,980,152,1174,110,1180,105,1193,109,1346,132,1059,110,849,141,602,95,1193,350,성북구,정릉3동
1108065,21658,2684,1868,266,1592,230,2051,239,2258,184,2476,218,2191,186,1967,195,2040,220,1595,172,1277,223,988,168,1355,383,성북구,정릉4동
1108066,27174,1920,1762,74,1761,79,2827,106,3772,125,4329,238,3061,161,2250,134,2193,149,1565,108,1286,204,937,147,1431,395,성북구,길음1동
1108068,13243,1699,1117,136,1032,130,1209,144,1230,130,1421,171,1211,138,1303,86,1395,105,1025,83,839,159,632,117,829,300,성북구,길음2동
1108071,21673,2228,1526,144,1508,152,2004,153,2439,163,2721,161,2172,123,2025,195,2109,211,1653,187,1277,220,939,159,1300,360,성북구,월곡1동
1108072,17718,3678,2218,904,1629,657,1665,325,1590,263,1689,200,1636,185,1584,176,1535,181,1226,157,975,184,792,146,1179,300,성북구,월곡2동
1108076,18648,2691,1615,196,1450,201,1507,207,1503,179,1814,179,2056,199,2052,264,1962,279,1472,215,1162,236,842,177,1213,359,성북구,장위1동
1108077,16732,2873,1405,218,1249,225,1442,236,1361,192,1567,225,1658,241,1740,257,1752,261,1340,205,1171,217,809,167,1238,429,성북구,장위2동
1108078,11621,2154,968,277,854,209,905,152,938,119,1169,158,1219,179,1272,205,1252,240,963,155,786,167,568,92,727,201,성북구,장위3동
1108081,14692,3068,1312,432,1503,528,1451,440,1241,339,1402,204,1417,202,1361,147,1297,154,994,115,858,140,678,105,1178,262,성북구,성북동
1108082,22447,5409,2486,939,2461,995,2259,728,1969,527,2295,360,2213,327,1945,246,1896,256,1371,181,1161,204,849,142,1542,504,성북구,삼선동
1108083,14616,6120,2541,1821,2307,1645,1709,802,1201,500,1192,224,1094,188,973,142,933,140,715,114,638,142,502,116,811,286,성북구,동선동
1108084,33974,5792,3603,980,3241,955,3146,459,3228,421,3743,367,3505,312,3132,347,3000,358,2071,275,1790,286,1323,214,2192,818,성북구,종암동
1108085,29744,5152,2893,712,2656,661,2821,451,2623,372,2759,366,2652,348,2962,385,3026,395,2337,324,1821,308,1329,221,1865,609,성북구,석관동
1109060,17018,4899,1439,526,1602,586,1728,648,1610,549,1702,448,1614,409,1633,356,1555,351,1227,287,1088,243,725,158,1095,338,강북구,번1동
1109061,15171,2459,1232,100,1038,88,1334,184,1314,159,1491,158,1443,152,1497,200,1477,204,1224,171,1140,320,773,221,1208,502,강북구,번2동
1109062,16236,2296,1160,54,987,52,1233,96,1597,113,1719,121,1476,101,1427,146,1523,181,1280,164,1421,408,950,294,1463,566,강북구,번3동
1109063,18399,3787,1613,273,1493,267,1728,383,1569,308,1691,245,1724,235,1886,360,1881,379,1461,296,1205,298,879,223,1269,520,강북구,수유1동
1109064,18266,2624,1451,153,1301,141,1547,212,1529,180,1672,196,1748,192,1771,222,1966,252,1533,203,1260,234,961,175,1527,464,강북구,수유2동
1109065,20085,5578,1707,640,1940,738,2140,658,1698,480,1724,445,1851,441,1894,414,1983,434,1528,365,1290,287,902,189,1428,487,강북구,수유3동
1109069,24557,3205,1919,119,1753,128,2253,321,2259,278,2495,290,2531,264,2539,283,2502,321,1905,268,1570,274,1196,210,1635,449,강북구,삼양동
1109070,19773,4905,1736,611,1827,645,1815,526,1699,446,1723,303,1878,322,1981,354,2088,398,1462,281,1225,327,921,244,1418,448,강북구,미아동
1109071,25904,5166,2050,469,2180,517,2372,511,2216,424,2378,367,2398,356,2559,380,2725,432,2197,381,1690,403,1350,317,1789,609,강북구,송중동
1109072,24917,4929,1967,297,1892,309,2213,369,1989,303,2307,408,2461,414,2663,469,2634,494,1990,387,1689,441,1299,315,1813,723,강북구,송천동
1109073,23505,1985,1622,47,1428,45,2192,125,2986,147,3713,149,3035,118,2222,212,1922,214,1425,169,1064,183,741,128,1155,448,강북구,삼각산동
1109074,17474,2573,1629,187,1199,143,1418,171,1377,143,1577,169,1703,179,1695,239,1794,263,1434,209,1241,253,828,169,1579,448,강북구,우이동
1109075,26967,4222,2095,238,2002,234,2397,349,2184,280,2453,332,2577,341,2702,352,2767,372,2220,323,1947,396,1431,292,2192,713,강북구,인수동
1110051,18565,2494,2266,295,1426,185,1433,196,1494,182,1792,165,1755,148,1824,200,1894,209,1352,158,1141,202,848,144,1340,410,도봉구,쌍문1동
1110052,17120,2707,1553,180,1375,176,1603,228,1507,189,1554,214,1732,225,1726,246,1732,235,1353,199,945,172,814,156,1226,487,도봉구,쌍문2동
1110053,14981,3017,1359,351,1370,379,1513,321,1363,260,1354,194,1401,194,1416,216,1493,224,1136,187,901,222,705,172,970,297,도봉구,쌍문3동
1110054,16141,1332,1474,75,1342,74,1322,117,1221,93,1689,109,1954,122,1868,132,1902,135,1183,91,742,89,611,77,833,218,도봉구,쌍문4동
1110055,25594,3784,2235,205,2092,216,2100,326,2010,273,2364,289,2702,322,2819,360,2937,397,2038,310,1600,333,1055,203,1642,550,도봉구,방학1동
1110056,17818,3064,1535,93,1288,90,1419,186,1409,164,1783,290,1993,314,1914,341,1848,318,1440,259,1111,296,819,223,1259,490,도봉구,방학2동
1110057,23479,1621,1991,42,1942,46,1773,95,1855,90,2519,96,2618,93,2753,154,2768,161,1772,108,1054,136,1007,133,1427,467,도봉구,방학3동
1110059,20440,3095,1562,182,1574,204,1960,267,1925,228,2312,303,2240,282,2031,255,2072,260,1441,185,1081,200,882,170,1360,559,도봉구,창1동
1110060,24839,3146,2146,181,2128,191,2526,319,2386,260,2506,280,2553,283,2532,265,2481,267,1778,196,1372,265,1038,205,1393,434,도봉구,창2동
1110061,12626,2164,1080,114,905,101,1085,180,1148,166,1259,207,1368,215,1345,210,1270,220,934,156,813,180,578,129,841,286,도봉구,창3동
1110062,23758,2176,2020,79,1822,78,2107,245,2212,210,2733,194,2848,201,2679,181,2402,185,1522,129,1080,156,931,122,1402,396,도봉구,창4동
1110063,21363,2152,1849,127,1839,134,2190,250,1918,199,2000,166,2213,160,2337,152,2342,171,1618,130,1077,161,820,121,1160,381,도봉구,창5동
1110064,19240,3424,1490,127,1387,131,1517,244,1407,194,1558,189,1741,202,1948,338,2070,381,1764,337,1562,371,1071,261,1725,649,도봉구,도봉1동
1110065,23870,2902,1630,101,1728,117,2130,237,2225,223,2108,205,2037,194,2287,231,2776,278,2230,248,1734,300,1274,217,1711,551,도봉구,도봉2동
1111051,19004,3189,2438,805,1917,604,1672,184,1780,170,1696,135,1587,121,1707,176,1770,194,1429,171,1125,172,799,119,1084,338,노원구,월계1동
1111052,22715,3599,1872,146,1587,130,1895,198,2257,201,2271,221,2237,221,2170,301,2366,364,1952,316,1493,447,1063,316,1552,738,노원구,월계2동
1111053,27693,3799,1915,105,2033,112,3030,307,3247,332,2961,287,2480,240,2475,285,2811,329,2199,274,1600,402,1147,293,1795,833,노원구,월계3동
1111056,36552,5106,5606,1422,3261,900,3199,302,3409,354,4011,253,3906,250,3497,292,3217,285,2202,211,1561,222,1145,161,1538,454,노원구,공릉2동
1111058,23229,3344,2462,223,1949,179,1538,238,1532,211,2392,174,3088,213,2884,278,2461,273,1513,187,1083,312,987,330,1340,726,노원구,하계1동
1111059,18769,1412,1841,46,1295,42,1355,116,1604,113,2400,78,2633,87,2277,131,1752,114,1037,78,806,127,701,114,1068,366,노원구,하계2동
1111060,19801,1362,2161,83,1215,50,877,88,1205,111,2813,92,3542,111,2876,135,1909,97,979,52,671,110,645,110,908,323,노원구,중계본동
1111061,20031,1193,2103,71,1132,50,707,55,1242,86,3570,86,4146,93,2770,137,1660,94,834,55,567,82,536,80,764,304,노원구,중계1동
1111064,17349,2297,1580,100,1168,83,1201,142,1415,142,2069,127,2155,111,1933,207,1665,203,1196,151,1071,277,733,201,1163,553,노원구,중계4동
1111065,34425,3674,3001,150,2778,172,3148,323,2983,254,3414,309,3721,320,3671,284,3832,331,2589,256,1785,300,1441,248,2062,727,노원구,상계1동
1111066,17711,2437,1844,269,1642,261,1428,236,1338,195,1700,145,2029,168,2047,203,1877,202,1325,152,875,147,647,109,959,350,노원구,상계2동
1111069,20282,3280,1921,212,1596,193,1641,247,1628,211,1997,229,2257,252,2090,274,2074,281,1465,207,1191,328,916,247,1506,599,노원구,상계5동
1111072,18222,2186,1127,102,1293,136,3123,359,2663,277,2285,204,1989,161,1410,128,1308,95,991,85,732,165,534,113,767,361,노원구,상계8동
1111073,17922,1976,1430,79,1305,82,1824,179,1818,161,2130,157,2235,157,1825,170,1783,176,1231,134,807,138,631,102,903,441,노원구,상계9동
1111074,15213,1803,1366,102,1281,103,1788,207,1517,155,1595,162,1739,164,1579,138,1519,127,950,82,628,118,523,98,728,347,노원구,상계10동
1111076,28144,4524,2251,239,1944,231,2102,198,2222,211,2735,285,2845,287,2937,393,2993,420,2351,335,1921,475,1514,387,2329,1063,노원구,상계34동
1111077,27253,3978,2334,220,2203,231,2912,471,2903,422,3262,403,3154,368,2795,301,2431,280,1732,211,1142,260,996,226,1389,585,노원구,상계67동
1111078,31277,4507,2425,88,2048,84,2685,294,3111,315,3672,337,3397,302,2995,275,2866,317,2200,256,1858,503,1512,455,2508,1281,노원구,중계23동
1111079,31894,7436,3562,1649,3274,1452,3407,729,3033,557,2894,440,2786,413,2947,341,3159,380,2419,324,1603,339,1255,267,1555,545,노원구,공릉1동
1112051,25851,4356,1783,260,2129,325,2681,486,2630,423,2542,349,2478,329,2403,298,2539,326,1887,260,1602,342,1284,277,1893,681,은평구,녹번동
1112052,33537,5044,2561,343,2656,405,3396,538,3411,483,3463,387,3241,344,3330,336,3204,344,2382,290,1971,439,1468,335,2454,800,은평구,불광1동
1112055,19811,3642,1693,318,1750,350,1910,416,1618,317,1930,287,1986,286,2009,283,2040,296,1467,220,1302,268,877,190,1229,411,은평구,갈현1동
