행정동코드,total_all_20236,solo_all_20236,total_20_20236,solo_20_20236,total_25_20236,solo_25_20236,total_30_20236,solo_30_20236,total_35_20236,solo_35_20236,total_40_20236,solo_40_20236,total_45_20236,solo_45_20236,total_50_20236,solo_50_20236,total_55_20236,solo_55_20236,total_60_20236,solo_60_20236,total_65_20236,solo_65_20236,total_70_20236,solo_70_20236,total_75_20236,solo_75_20236,자치구,행정동명
1103066,8748,2513,536,211,900,382,1130,428,941,314,897,231,717,176,694,98,773,106,579,80,484,105,330,65,767,317,용산구,이태원2동
1103069,10508,1547,840,128,705,125,777,182,911,174,1301,121,1383,128,1229,76,875,58,614,59,506,98,469,83,898,315,용산구,서빙고동
1103070,14287,4072,1156,347,1423,459,1507,595,1305,485,1381,282,1444,324,1440,292,1321,268,925,198,841,225,526,143,1018,454,용산구,보광동
1103071,18720,6017,2613,1324,2269,1143,1990,814,1551,583,1669,393,1709,378,1658,239,1463,223,1062,160,905,232,747,208,1084,320,용산구,청파동
1103072,11307,2358,852,271,1185,410,1581,439,1404,309,1192,186,989,172,981,95,981,92,672,71,556,89,400,67,514,157,용산구,원효로1동
1103073,13118,3950,1052,346,1225,443,1491,797,1278,704,1189,396,1038,311,1180,171,1323,153,1000,125,815,107,585,77,942,320,용산구,한강로동
1103074,18517,5390,1136,448,1820,748,2393,918,2037,719,1796,498,1689,448,1690,282,1687,304,1264,231,1021,210,749,150,1235,434,용산구,한남동
1104052,13223,2332,1150,270,1258,326,1325,279,1252,233,1416,212,1365,199,1344,137,1248,133,935,99,719,109,513,77,698,258,성동구,왕십리2동
1104054,20118,3953,2127,738,2224,774,2006,474,1626,341,1830,216,1956,223,1989,174,1869,175,1414,138,1090,155,757,116,1230,429,성동구,마장동
1104055,13644,5858,3414,2182,2930,1931,1313,539,819,338,834,141,810,115,809,105,745,96,541,71,491,94,335,63,603,183,성동구,사근동
1104056,11861,2209,1252,357,1343,362,1176,248,1087,185,1076,152,1079,146,1145,104,1119,109,795,83,630,127,454,89,705,247,성동구,행당1동
1104057,19709,1969,1436,67,1369,73,2044,193,2376,196,2624,165,2126,125,1830,136,1740,149,1233,106,1029,176,738,123,1164,460,성동구,행당2동
1104058,12752,1277,863,62,836,68,1218,150,1455,157,1709,131,1445,106,1208,86,1034,77,843,64,727,89,517,59,897,228,성동구,응봉동
1104059,10794,1532,768,58,758,65,1050,159,1084,151,1143,121,1168,121,1029,112,1098,134,808,104,643,124,484,92,761,291,성동구,금호1가동
1104062,11689,1808,784,78,911,107,1371,221,1511,229,1322,187,1056,145,1072,142,1087,144,803,128,602,113,444,83,726,231,성동구,금호4가동
1104065,13780,2585,1192,231,1299,292,1551,419,1352,324,1445,231,1492,221,1506,160,1335,154,870,106,635,118,440,85,663,244,성동구,성수1가1동
1104066,14446,3178,1121,367,1645,598,1836,559,1555,426,1445,228,1326,198,1360,144,1445,165,892,101,686,105,449,66,686,221,성동구,성수1가2동
1104067,16544,3652,1325,298,1614,409,1644,398,1476,324,1492,286,1639,296,1984,366,1809,365,1232,264,859,179,612,115,858,352,성동구,성수2가1동
1104068,10448,2426,802,274,1116,406,1270,401,964,269,898,180,936,181,1048,131,1107,137,812,106,561,96,381,61,553,184,성동구,성수2가3동
1104069,10124,2648,808,254,886,282,1082,300,936,236,940,206,1076,218,1190,268,1088,265,768,188,550,161,308,85,492,185,성동구,송정동
1104070,14558,4372,1168,482,1327,574,1391,600,1237,491,1448,319,1603,340,1646,342,1443,314,1042,250,838,209,546,135,869,316,성동구,용답동
1104071,17637,3150,1604,321,1715,426,1897,424,1863,385,1589,226,1647,211,1815,195,1601,185,1146,133,854,165,738,142,1168,337,성동구,왕십리도선동
1104072,18006,2518,1316,125,1396,155,2083,339,2060,304,1927,284,1708,245,1671,135,1623,139,1261,116,1001,175,779,136,1181,365,성동구,금호23가동
1104073,18004,2283,1204,98,1530,145,2238,311,2193,279,1990,287,1519,209,1647,138,1697,149,1248,113,933,149,694,109,1111,296,성동구,옥수동
1105053,25652,15386,6261,4641,5933,4576,3323,2591,1779,1267,1351,482,1297,436,1338,279,1287,293,988,221,756,165,534,122,805,313,광진구,화양동
1105054,20354,7026,3344,1757,2952,1531,2497,1018,1730,650,1560,315,1539,302,1636,296,1620,314,1146,234,883,180,546,105,901,324,광진구,군자동
1105055,13660,3430,1048,301,1496,461,1762,563,1320,379,1191,271,1257,278,1375,255,1352,262,971,199,726,150,461,94,701,217,광진구,중곡1동
1105056,18288,3972,1634,409,1938,586,2317,715,1703,475,1705,266,1785,256,1887,255,1709,244,1246,194,927,184,628,116,809,272,광진구,중곡2동
1105057,14691,3618,1235,278,1447,363,1640,494,1325,376,1355,314,1554,327,1611,302,1469,311,1021,239,803,203,467,119,764,292,광진구,중곡3동
1105058,25376,3941,2201,253,2189,289,2677,482,2331,375,2446,341,2772,369,2628,332,2538,337,1874,256,1453,261,976,170,1291,476,광진구,중곡4동
1105059,9812,3374,755,375,1412,721,1673,779,1125,468,828,220,755,193,703,113,760,123,559,99,478,107,279,60,485,116,광진구,능동
1105060,19692,6556,1712,749,2520,1186,2684,1271,1979,864,1839,535,1808,504,1848,331,1683,311,1151,228,925,190,614,130,929,257,광진구,구의1동
1105061,20283,3059,1622,239,1730,286,2145,373,2011,315,2156,268,2075,254,2038,213,1960,221,1513,166,1149,194,764,123,1120,407,광진구,구의2동
1105062,23349,3338,2000,357,2267,468,2565,609,2246,445,2349,229,2551,237,2455,171,2403,172,1539,117,1120,145,775,102,1079,286,광진구,구의3동
1105063,25982,1422,2284,82,1830,74,1953,130,2560,148,4174,109,3958,99,2859,124,2098,92,1366,66,868,83,785,73,1247,342,광진구,광장동
1105064,19986,5078,1750,649,2192,824,2415,824,1948,595,1826,327,1942,329,2030,288,1851,291,1336,228,957,207,674,145,1065,371,광진구,자양1동
1105065,21963,3468,1789,285,1944,328,2509,568,2364,484,2257,303,2208,282,2178,222,2262,247,1654,179,1078,149,724,108,996,313,광진구,자양2동
1105066,23851,2520,1946,182,2152,215,2527,268,2401,234,2615,199,2486,215,2494,198,2498,186,1719,136,1012,142,761,94,1240,451,광진구,자양3동
1105067,25294,6118,1985,571,2629,828,2546,705,1996,497,2140,514,2516,522,3093,566,2936,586,2061,419,1381,329,821,206,1190,375,광진구,자양4동
1106071,12281,5706,3430,2351,2194,1450,1233,557,853,351,730,129,712,127,687,114,651,113,506,89,419,131,284,94,582,200,동대문구,회기동
1106072,13487,3617,1681,784,1840,845,1429,478,1021,287,1093,146,1152,149,1156,140,1082,138,957,130,713,149,532,116,831,255,동대문구,휘경1동
1106073,20917,4976,2621,1455,2398,1278,1898,440,1867,385,2019,173,1923,154,1878,173,1802,161,1413,142,1123,156,809,112,1166,347,동대문구,휘경2동
1106080,19651,3623,1385,180,1603,218,1609,258,1460,201,1538,192,1640,190,1975,263,2236,320,1758,270,1468,394,1159,331,1820,806,동대문구,청량리동
1106081,26743,8439,2381,1197,2841,1474,2896,1127,2318,804,2283,573,2205,527,2575,461,2559,492,1952,403,1658,407,1178,275,1897,699,동대문구,용신동
1106082,23697,6338,2551,1145,2619,1141,2305,565,1822,393,1844,311,1838,294,2072,320,2268,351,1801,306,1529,398,1141,312,1907,802,동대문구,제기동
1106083,24171,5155,2811,964,2174,770,2153,370,2029,307,2198,262,2179,255,2287,308,2333,315,1773,269,1433,371,993,242,1808,722,동대문구,전농1동
1106084,17185,1836,1732,167,1391,128,1453,121,1576,121,1866,129,1772,119,1709,157,1639,172,1224,138,913,140,710,108,1200,336,동대문구,전농2동
1106086,21154,2868,1636,139,1474,141,1712,261,1971,263,2161,209,2278,212,2223,220,2169,237,1671,198,1322,221,1041,176,1496,591,동대문구,답십리2동
1106087,29896,4988,2087,447,2623,641,3331,673,3338,598,3047,408,2675,331,2828,292,3118,353,2446,280,1805,299,1127,189,1471,477,동대문구,장안1동
1106088,25009,3175,1804,161,1844,185,2535,377,2842,369,2900,297,2571,255,2309,251,2443,277,1948,237,1448,197,999,138,1366,431,동대문구,장안2동
1106089,28796,11382,5434,4148,4250,3132,2642,896,2063,620,2216,370,2249,346,2123,271,2146,261,1615,215,1345,274,907,187,1806,662,동대문구,이문1동
1106090,18243,2499,1662,355,1617,347,1660,186,1670,166,1993,163,1900,146,1735,165,1752,181,1334,142,1035,165,727,122,1158,361,동대문구,이문2동
1106091,24441,4680,2016,496,2288,585,2885,579,2669,524,2533,453,2440,395,2356,270,2211,270,1579,210,1239,238,858,162,1367,498,동대문구,답십리1동
1107052,22142,4128,1841,188,1839,214,2143,410,2077,357,2179,356,2459,382,2491,480,2206,446,1585,326,1215,298,845,192,1262,479,중랑구,면목2동
1107054,18051,2919,1491,198,1656,244,1770,334,1789,311,1795,208,1784,196,1699,253,1793,268,1343,196,1209,227,684,134,1038,350,중랑구,면목4동
1107055,9649,1864,773,111,803,125,931,189,833,154,927,189,1002,199,1030,151,1073,167,724,115,590,154,397,96,566,214,중랑구,면목5동
1107057,19761,3764,1539,237,1815,308,2051,432,1738,333,1840,335,1792,312,2045,331,2127,356,1599,282,1267,240,811,158,1137,440,중랑구,면목7동
1107059,20656,1897,1906,110,1766,124,1843,188,1896,168,2071,101,2354,121,2431,155,2172,155,1375,111,1032,210,788,157,1022,297,중랑구,상봉1동
1107060,15663,5332,1253,517,1751,747,2026,886,1388,715,1269,394,1378,405,1503,319,1569,367,1155,259,915,250,595,164,861,309,중랑구,상봉2동
1107061,17017,2321,1439,178,1460,197,1897,274,1650,221,1511,196,1535,196,1806,190,1820,185,1372,148,1001,156,649,104,877,276,중랑구,중화1동
1107062,24381,6489,1900,338,2032,401,2232,604,1967,491,2106,509,2484,590,2913,763,2781,800,1947,578,1472,458,1031,310,1516,647,중랑구,중화2동
1107064,27424,3492,2273,325,2366,362,2830,457,2654,383,2912,268,2724,234,2757,231,2735,241,2074,186,1527,194,1023,133,1549,478,중랑구,묵1동
1107065,16062,3183,1286,284,1428,345,1711,394,1543,318,1517,248,1459,240,1576,210,1662,244,1324,212,985,197,667,130,904,361,중랑구,묵2동
1107068,14867,2884,1241,142,1197,154,1366,222,1234,177,1412,236,1636,260,1711,329,1495,326,1144,253,909,280,599,168,923,337,중랑구,망우3동
1107069,30249,2399,2843,135,2346,128,2854,145,3197,159,2960,138,2993,131,3251,234,3149,229,2158,167,1551,230,1169,180,1778,523,중랑구,신내1동
1107070,20233,2360,1501,81,1464,80,2028,203,2115,193,2088,155,2143,153,2068,205,2110,226,1589,182,1062,197,876,148,1189,537,중랑구,신내2동
1107071,30099,6762,2530,491,2823,626,3219,820,2734,628,2827,583,3122,633,3142,628,2969,610,2248,491,1700,393,1186,263,1599,596,중랑구,면목본동
1107072,23640,4952,2104,366,2089,378,2410,596,1936,419,2123,415,2410,455,2467,435,2543,477,1794,341,1432,315,915,200,1417,555,중랑구,면목38동
1107073,27275,5295,2231,377,2326,424,2585,503,2352,378,2342,389,2653,424,3129,545,3053,556,2185,425,1610,382,1111,271,1698,621,중랑구,망우본동
1108058,13461,1632,1187,130,1183,135,1192,147,1141,128,1340,99,1485,102,1380,112,1379,120,997,94,785,161,545,110,847,294,성북구,돈암1동
1108059,17410,1191,1324,47,1257,51,1431,94,1759,103,2394,88,2127,75,1811,90,1645,80,1108,64,858,78,636,58,1060,363,성북구,돈암2동
1108060,17073,8019,4555,3346,2961,2147,1592,677,969,390,1099,259,1152,257,1096,145,1043,158,699,104,607,134,451,93,849,309,성북구,안암동
1108061,12388,3010,1119,434,1331,537,1338,338,1082,246,1208,207,1211,203,1179,177,1127,186,824,136,656,113,501,83,812,350,성북구,보문동
1108062,14958,1792,1360,265,1232,240,1381,131,1482,128,1819,122,1530,102,1387,98,1340,99,1002,82,846,144,603,103,976,278,성북구,정릉1동
1108063,18992,2053,1640,222,1505,203,1775,189,1807,171,2004,145,1811,125,1825,129,1875,133,1465,113,1204,157,773,98,1308,368,성북구,정릉2동
1108064,15727,3518,3036,1274,1791,730,1324,219,980,150,1174,104,1180,100,1193,105,1346,123,1059,108,849,135,559,87,1236,383,성북구,정릉3동
1108065,21653,2647,1868,283,1592,234,2046,194,2258,189,2476,216,2191,180,1967,187,2040,207,1595,169,1277,212,957,160,1386,416,성북구,정릉4동
1108066,27174,1897,1762,74,1761,80,2827,110,3772,130,4329,235,3061,157,2250,128,2193,133,1565,101,1286,198,891,137,1477,414,성북구,길음1동
1108068,13243,1741,1117,135,1032,131,1209,156,1230,139,1421,173,1211,141,1303,89,1395,101,1025,81,839,149,610,114,851,332,성북구,길음2동
1108071,21673,2215,1526,146,1508,157,2004,153,2439,168,2721,155,2172,120,2025,175,2109,208,1653,180,1277,217,856,134,1383,402,성북구,월곡1동
1108072,17718,3702,2218,917,1629,661,1665,335,1590,270,1689,194,1636,178,1584,173,1535,179,1226,146,975,183,749,137,1222,329,성북구,월곡2동
1108076,18650,2666,1615,193,1450,205,1507,212,1503,180,1814,170,2056,190,2052,254,1962,259,1472,206,1164,239,842,177,1213,381,성북구,장위1동
1108077,16887,2933,1428,239,1271,228,1463,241,1373,197,1572,217,1672,226,1763,250,1761,264,1350,193,1176,253,768,147,1290,478,성북구,장위2동
1108078,11464,1405,945,161,832,152,884,83,926,80,1164,94,1205,94,1249,122,1243,131,953,110,780,113,543,80,740,185,성북구,장위3동
1108081,14760,3033,1323,423,1509,531,1458,452,1238,341,1411,205,1420,190,1367,132,1301,150,1000,105,860,133,639,90,1234,281,성북구,성북동
1108082,22435,5373,2475,949,2463,939,2259,719,1967,583,2295,356,2211,333,1945,240,1898,220,1370,188,1161,187,882,139,1509,520,성북구,삼선동
1108083,14633,6144,2552,1842,2305,1643,1709,799,1203,521,1192,215,1096,185,973,133,933,140,716,106,640,146,460,100,854,314,성북구,동선동
1108084,33884,5675,3570,1029,3239,968,3138,463,3227,418,3730,315,3505,297,3122,299,2987,293,2074,248,1786,275,1242,177,2264,893,성북구,종암동
1108085,29744,5048,2893,712,2656,636,2821,448,2623,371,2759,356,2652,338,2962,355,3026,368,2337,309,1821,303,1245,198,1949,654,성북구,석관동
1109060,17021,4938,1439,540,1602,611,1728,655,1610,555,1705,453,1614,405,1633,343,1555,322,1227,283,1088,260,692,147,1128,364,강북구,번1동
1109061,15171,2455,1232,96,1038,88,1334,185,1314,167,1491,158,1443,154,1497,177,1477,204,1224,156,1140,313,728,200,1253,557,강북구,번2동
1109062,16236,2323,1160,55,987,51,1233,98,1597,113,1719,117,1476,101,1427,143,1523,170,1280,158,1421,400,901,273,1512,644,강북구,번3동
1109063,18395,3770,1609,273,1493,274,1728,385,1569,315,1691,240,1724,234,1886,350,1881,360,1461,286,1205,291,833,202,1315,560,강북구,수유1동
1109064,18266,2632,1451,156,1301,147,1547,208,1529,189,1672,192,1748,190,1771,211,1966,251,1533,190,1260,229,936,171,1552,498,강북구,수유2동
1109065,20082,5573,1707,682,1940,741,2140,682,1698,491,1721,417,1851,429,1894,400,1983,423,1528,341,1290,275,891,190,1439,502,강북구,수유3동
1109069,24417,3058,1914,112,1756,132,2225,310,2229,281,2486,267,2557,258,2502,263,2487,281,1902,237,1561,259,1145,196,1653,462,강북구,삼양동
1109070,19773,4883,1736,609,1827,673,1815,531,1699,450,1723,299,1878,302,1981,334,2088,390,1462,258,1225,328,863,228,1476,481,강북구,미아동
1109071,25877,5182,2046,479,2180,541,2362,521,2216,439,2374,357,2398,348,2555,372,2722,415,2197,360,1690,398,1295,294,1842,658,강북구,송중동
1109072,24947,4857,1971,287,1892,330,2223,368,1989,301,2311,358,2461,411,2667,395,2640,500,1990,375,1689,426,1173,284,1941,822,강북구,송천동
1109073,23647,2004,1627,49,1425,45,2225,123,3016,149,3722,150,3009,116,2259,204,1933,201,1428,163,1073,182,710,130,1220,492,강북구,삼각산동
1109074,17474,2588,1629,194,1199,150,1418,181,1377,152,1577,165,1703,175,1695,231,1794,259,1434,205,1241,242,860,169,1547,465,강북구,우이동
1109075,26971,4279,2099,251,2002,242,2397,360,2184,288,2453,325,2577,324,2702,341,2767,364,2220,316,1947,408,1324,267,2299,793,강북구,인수동
1110051,18565,2523,2266,311,1426,196,1433,198,1494,187,1792,161,1755,148,1824,195,1894,200,1352,153,1141,193,759,129,1429,452,도봉구,쌍문1동
1110052,17124,2704,1553,180,1375,175,1603,228,1507,184,1558,217,1732,216,1726,237,1732,232,1353,200,945,166,788,145,1252,524,도봉구,쌍문2동
1110053,14981,3060,1359,363,1370,389,1513,328,1363,258,1354,204,1401,192,1416,219,1493,215,1136,190,901,215,621,146,1054,341,도봉구,쌍문3동
1110054,16185,1345,1474,72,1342,75,1322,118,1221,97,1689,112,1954,119,1868,128,1902,134,1183,87,786,92,579,73,865,238,도봉구,쌍문4동
1110055,25583,3690,2235,203,2089,208,2100,327,2010,277,2364,293,2702,311,2819,351,2937,387,2036,282,1596,299,1043,195,1652,557,도봉구,방학1동
1110056,17829,3076,1535,97,1291,92,1419,192,1409,171,1783,290,1993,308,1914,325,1848,317,1442,239,1115,295,795,208,1285,542,도봉구,방학2동
1110057,23479,1612,1991,42,1942,42,1773,100,1855,92,2519,94,2618,91,2753,146,2768,155,1772,102,1054,132,1032,136,1402,480,도봉구,방학3동
1110059,20599,3079,1605,186,1589,204,1972,267,1940,233,2336,300,2282,278,2036,240,2061,242,1450,177,1083,196,814,148,1431,608,도봉구,창1동
1110060,24839,3161,2146,179,2128,192,2526,330,2386,271,2506,279,2553,269,2532,258,2481,258,1778,188,1372,276,1002,189,1429,472,도봉구,창2동
1110061,12626,2173,1080,120,905,105,1085,187,1148,174,1259,200,1368,210,1345,204,1270,207,934,157,813,177,550,125,869,307,도봉구,창3동
1110062,23710,2135,1987,70,1815,73,2135,243,2204,209,2717,191,2832,196,2681,176,2419,174,1506,114,1082,155,906,113,1426,421,도봉구,창4동
1110063,21250,2275,1839,140,1830,150,2152,264,1911,206,1988,165,2187,173,2329,165,2337,179,1626,128,1074,161,795,119,1182,425,도봉구,창5동
1110064,19240,3425,1490,129,1387,130,1517,239,1407,198,1558,189,1741,195,1948,334,2070,365,1764,332,1562,371,1051,243,1745,700,도봉구,도봉1동
1110065,23870,2882,1630,96,1728,113,2130,247,2225,228,2108,204,2037,189,2287,219,2776,272,2230,232,1734,286,1206,205,1779,591,도봉구,도봉2동
1111051,19039,3497,2438,843,1917,623,1672,185,1784,198,1699,148,1592,143,1713,202,1770,196,1435,211,1128,207,811,134,1080,407,노원구,월계1동
1111052,22675,3456,1883,155,1567,128,1924,204,2239,206,2250,213,2213,208,2160,278,2392,342,1949,295,1491,407,1039,290,1568,730,노원구,월계2동
1111053,27698,3980,1904,129,2053,123,3001,321,3261,350,2979,287,2499,243,2479,284,2785,340,2195,258,1599,410,1135,305,1808,930,노원구,월계3동
1111056,36587,5397,5610,1830,3261,854,3194,360,3415,305,4003,240,3908,218,3501,277,3238,267,2201,188,1554,214,1094,140,1608,504,노원구,공릉2동
1111058,23241,3349,2470,220,1949,184,1535,240,1532,203,2392,171,3088,205,2886,274,2463,260,1515,193,1084,322,950,310,1377,767,노원구,하계1동
1111059,18810,1450,1836,45,1317,41,1352,115,1603,108,2406,77,2644,88,2290,132,1741,113,1039,71,812,132,645,100,1125,428,노원구,하계2동
1111060,19801,1353,2161,79,1215,50,877,91,1205,114,2813,91,3542,108,2876,130,1909,89,979,47,671,106,640,108,913,340,노원구,중계본동
1111061,18695,1189,1953,76,1050,46,659,51,1179,80,3384,80,3859,87,2588,129,1568,91,753,52,511,78,426,70,765,349,노원구,중계1동
1111064,18685,2060,1728,97,1250,74,1249,112,1478,127,2255,130,2442,120,2115,193,1757,167,1277,126,1130,218,798,181,1206,515,노원구,중계4동
1111065,34508,3722,3003,163,2782,174,3133,330,3043,260,3411,306,3726,320,3679,282,3824,307,2608,249,1784,314,1422,242,2093,775,노원구,상계1동
1111066,17710,2467,1844,268,1642,272,1428,241,1338,203,1700,143,2029,164,2047,207,1877,199,1325,151,875,143,639,110,966,366,노원구,상계2동
1111069,20239,3249,1914,211,1593,193,1641,238,1625,214,1988,222,2251,235,2080,256,2074,274,1464,203,1189,321,900,237,1520,645,노원구,상계5동
1111072,18101,2039,1127,92,1285,119,3135,365,2600,268,2281,170,1981,138,1391,92,1316,93,970,75,728,152,503,108,784,367,노원구,상계8동
1111073,17922,1977,1430,80,1305,82,1824,183,1818,162,2130,152,2235,153,1825,168,1783,165,1231,125,807,140,603,101,931,466,노원구,상계9동
1111074,15252,1785,1365,93,1285,101,1790,213,1520,160,1602,154,1742,161,1590,129,1519,124,952,80,634,115,525,96,728,359,노원구,상계10동
1111076,28186,4179,2258,199,1947,202,2102,196,2225,195,2744,243,2851,229,2947,295,2993,392,2352,306,1923,446,1460,369,2384,1107,노원구,상계34동
1111077,27253,3923,2334,219,2203,229,2912,464,2903,426,3262,392,3154,357,2795,293,2431,269,1732,194,1142,254,980,217,1405,609,노원구,상계67동
1111078,31277,4445,2425,87,2048,84,2685,304,3111,321,3672,322,3397,288,2995,256,2866,291,2200,230,1858,490,1439,407,2581,1365,노원구,중계23동
1111079,31817,7350,3556,1613,3255,1436,3414,739,3029,566,2896,434,2776,399,2932,323,3148,363,2416,300,1602,336,1195,248,1598,593,노원구,공릉1동
1112051,25851,4379,1783,260,2129,340,2681,498,2630,444,2542,346,2478,324,2403,283,2539,314,1887,249,1602,333,1210,254,1967,734,은평구,녹번동
1112052,33537,5096,2561,359,2656,405,3396,564,3411,508,3463,373,3241,336,3330,336,3204,332,2382,268,1971,439,1451,314,2471,862,은평구,불광1동
1112055,19443,3517,1695,324,1747,363,1904,400,1583,317,1883,275,1941,265,1931,260,2005,272,1435,211,1270,249,774,147,1275,434,은평구,갈현1동
