행정동코드,total_all_20226,solo_all_20226,total_20_20226,solo_20_20226,total_25_20226,solo_25_20226,total_30_20226,solo_30_20226,total_35_20226,solo_35_20226,total_40_20226,solo_40_20226,total_45_20226,solo_45_20226,total_50_20226,solo_50_20226,total_55_20226,solo_55_20226,total_60_20226,solo_60_20226,total_65_20226,solo_65_20226,total_70_20226,solo_70_20226,total_75_20226,solo_75_20226,자치구,행정동명
1105062,23343,3268,2000,352,2267,448,2561,561,2246,442,2349,225,2551,235,2455,172,2403,177,1539,119,1120,150,785,101,1067,286,광진구,구의3동
1105063,25975,1402,2284,80,1833,74,1953,126,2554,144,4174,107,3958,98,2855,122,2098,93,1367,65,867,83,797,75,1235,335,광진구,광장동
1105064,19986,5022,1750,641,2192,800,2415,803,1948,590,1826,322,1942,330,2030,298,1851,292,1336,227,957,212,718,163,1021,344,광진구,자양1동
1105065,21816,3381,1775,275,1930,316,2489,547,2342,467,2234,293,2202,282,2163,230,2250,241,1648,187,1071,145,742,109,970,289,광진구,자양2동
1105066,24317,2633,1987,217,2170,198,2575,296,2455,259,2680,210,2536,218,2532,202,2550,174,1762,139,1044,150,790,104,1236,466,광진구,자양3동
1105067,24973,6024,1958,552,2625,805,2519,672,1965,479,2099,492,2469,570,3070,577,2896,576,2022,419,1355,333,904,214,1091,335,광진구,자양4동
1106071,12280,5697,3427,2333,2194,1456,1233,543,853,347,730,132,712,129,689,125,651,122,506,88,419,133,293,92,573,197,동대문구,회기동
1106072,13487,3589,1681,777,1840,839,1429,453,1021,283,1093,147,1152,149,1156,147,1082,144,957,137,713,154,581,122,782,237,동대문구,휘경1동
1106073,20938,5137,2624,1632,2398,1266,1898,444,1870,380,2019,176,1928,152,1882,163,1803,167,1413,142,1127,155,856,121,1120,339,동대문구,휘경2동
1106080,19620,3530,1379,162,1600,201,1609,247,1460,198,1538,187,1640,190,1965,263,2236,323,1754,266,1468,396,1195,337,1776,760,동대문구,청량리동
1106081,25307,8065,2259,1141,2668,1475,2732,1041,2164,735,2100,526,2047,481,2458,463,2411,472,1896,393,1582,391,1215,294,1775,653,동대문구,용신동
1106082,24166,6126,2573,1219,2639,1175,2332,547,1851,317,1906,330,1912,296,2112,277,2332,309,1836,275,1563,364,1249,305,1861,712,동대문구,제기동
1106083,24406,5138,2838,972,2183,759,2161,362,2060,299,2237,265,2220,262,2318,312,2368,331,1781,271,1432,355,1043,258,1765,692,동대문구,전농1동
1106084,17161,1817,1729,160,1391,130,1453,119,1573,114,1866,129,1767,118,1705,161,1636,172,1224,138,909,141,755,120,1153,315,동대문구,전농2동
1106086,21202,2881,1596,135,1432,136,1772,256,1982,258,2184,207,2316,219,2243,230,2180,239,1683,232,1331,216,1013,173,1470,580,동대문구,답십리2동
1106087,29896,4923,2087,442,2623,626,3331,653,3338,587,3047,400,2673,338,2828,306,3120,329,2446,277,1805,306,1128,187,1470,472,동대문구,장안1동
1106088,25275,3603,1823,186,1859,202,2555,382,2855,386,2918,363,2593,351,2329,304,2460,313,1977,254,1473,220,1052,164,1381,478,동대문구,장안2동
1106089,28799,10899,5437,3741,4250,3103,2642,860,2063,603,2216,356,2249,361,2123,278,2146,269,1615,210,1345,276,957,199,1756,643,동대문구,이문1동
1106090,18241,2476,1662,356,1617,351,1660,183,1670,159,1993,160,1900,145,1735,168,1752,176,1334,143,1035,169,758,117,1125,349,동대문구,이문2동
1106091,23913,4439,2013,498,2308,561,2803,528,2615,509,2456,430,2342,385,2285,252,2147,259,1533,196,1207,220,877,160,1327,441,동대문구,답십리1동
1107052,22142,4086,1841,184,1839,215,2143,397,2077,353,2179,348,2459,383,2491,486,2206,442,1585,324,1215,297,932,213,1175,444,중랑구,면목2동
1107054,18016,2947,1491,196,1659,248,1767,341,1790,309,1793,216,1776,197,1693,238,1781,259,1338,202,1207,247,708,145,1013,349,중랑구,면목4동
1107055,9649,1876,773,115,803,129,931,184,833,151,927,192,1002,206,1030,147,1073,169,724,116,590,155,372,93,591,219,중랑구,면목5동
1107057,19821,3698,1539,235,1815,294,2054,416,1743,322,1847,333,1803,313,2053,325,2139,369,1606,269,1269,247,893,174,1060,401,중랑구,면목7동
1107059,20644,1919,1894,121,1754,114,1846,195,1889,166,2077,103,2363,118,2416,159,2189,162,1380,112,1034,205,738,147,1064,317,중랑구,상봉1동
1107060,15673,5100,1265,488,1760,738,2026,867,1394,544,1265,390,1369,413,1512,320,1555,362,1152,261,913,245,635,175,827,297,중랑구,상봉2동
1107061,17014,2279,1439,170,1460,202,1897,269,1650,210,1511,199,1535,195,1806,194,1817,175,1372,144,1001,158,696,111,830,252,중랑구,중화1동
1107062,24378,6432,1900,341,2032,393,2232,601,1967,483,2106,499,2484,582,2913,775,2778,790,1947,575,1472,455,1067,320,1480,618,중랑구,중화2동
1107064,27424,3461,2273,318,2366,367,2830,454,2654,374,2912,263,2724,235,2757,231,2735,247,2074,184,1527,190,1046,139,1526,459,중랑구,묵1동
1107065,16062,3144,1286,289,1428,338,1711,394,1543,316,1517,249,1459,238,1576,213,1662,251,1324,200,985,188,704,136,867,332,중랑구,묵2동
1107068,14902,2903,1245,127,1197,151,1366,211,1237,169,1412,229,1640,266,1714,328,1501,363,1148,264,913,284,642,189,887,322,중랑구,망우3동
1107069,31086,2611,2849,135,2400,138,2903,167,3257,172,3083,177,3122,172,3342,248,3218,260,2233,198,1623,244,1303,199,1753,501,중랑구,신내1동
1107070,19369,2340,1466,79,1413,80,1977,204,2055,183,1965,146,2014,146,1981,227,2041,225,1514,181,989,181,851,165,1103,523,중랑구,신내2동
1107071,30081,6722,2530,494,2820,618,3216,815,2734,628,2827,579,3119,629,3140,628,2965,617,2246,482,1700,392,1234,274,1550,566,중랑구,면목본동
1107072,23627,4782,2100,349,2092,359,2413,555,1936,413,2123,414,2409,429,2467,455,2541,424,1792,348,1428,309,955,198,1371,529,중랑구,면목38동
1107073,27300,5396,2259,376,2329,465,2583,570,2350,392,2340,392,2653,431,3131,539,3053,546,2183,419,1611,387,1207,299,1601,580,중랑구,망우본동
1108058,13461,1616,1187,117,1183,134,1192,149,1141,124,1340,96,1485,100,1380,111,1379,124,997,97,785,165,565,115,827,284,성북구,돈암1동
1108059,17410,1173,1324,50,1257,51,1431,90,1759,100,2394,88,2127,75,1811,88,1645,84,1108,61,858,78,670,62,1026,346,성북구,돈암2동
1108060,16995,7970,4524,3328,2956,2135,1586,687,966,369,1093,246,1152,243,1087,149,1032,157,704,112,609,141,457,98,829,305,성북구,안암동
1108061,12388,2959,1119,422,1331,520,1338,330,1082,240,1208,202,1211,198,1179,186,1127,183,824,134,656,111,502,84,811,349,성북구,보문동
1108062,14946,1749,1360,252,1232,242,1381,131,1479,122,1817,122,1528,99,1387,97,1338,97,1000,79,846,138,615,112,963,258,성북구,정릉1동
1108063,19057,2027,1654,217,1507,205,1779,189,1808,167,2016,145,1814,125,1825,129,1882,134,1470,113,1204,154,840,105,1258,344,성북구,정릉2동
1108064,15724,3494,3036,1257,1791,723,1324,230,980,151,1174,104,1180,101,1193,107,1346,130,1056,105,849,140,643,101,1152,345,성북구,정릉3동
1108065,21656,2634,1868,268,1592,231,2046,194,2258,189,2476,212,2191,179,1967,187,2040,209,1598,191,1277,216,974,160,1369,398,성북구,정릉4동
1108066,27174,1894,1762,74,1761,80,2827,106,3772,125,4329,231,3061,157,2250,128,2193,142,1565,103,1286,199,913,141,1455,408,성북구,길음1동
1108068,13243,1706,1117,140,1032,133,1209,148,1230,132,1421,173,1211,139,1303,84,1395,103,1025,81,839,154,678,121,783,298,성북구,길음2동
1108071,21665,2180,1526,140,1508,152,2004,152,2439,160,2721,157,2170,118,2025,184,2109,204,1653,177,1274,213,933,149,1303,374,성북구,월곡1동
1108072,17724,3616,2218,896,1629,648,1665,316,1590,265,1687,193,1638,173,1584,169,1535,176,1226,150,978,177,797,142,1177,311,성북구,월곡2동
1108076,18612,2651,1615,190,1447,198,1497,206,1497,179,1806,173,2051,192,2050,251,1960,268,1472,210,1164,239,830,171,1223,374,성북구,장위1동
1108077,16925,2661,1428,230,1274,208,1473,216,1379,161,1580,160,1677,207,1765,226,1763,232,1350,193,1176,250,850,152,1210,426,성북구,장위2동
1108078,11464,1387,945,162,832,156,884,83,926,77,1164,92,1205,94,1249,117,1243,135,953,107,780,112,573,78,710,174,성북구,장위3동
1108081,14709,3001,1309,435,1507,531,1454,420,1240,336,1402,201,1419,196,1367,139,1296,141,997,104,860,134,667,98,1191,266,성북구,성북동
1108082,22434,5336,2471,900,2461,993,2259,707,1967,581,2298,331,2211,330,1945,235,1896,245,1372,161,1163,194,843,134,1548,525,성북구,삼선동
1108083,14629,6088,2556,1818,2307,1644,1709,800,1203,506,1189,215,1096,183,973,138,933,135,714,107,636,138,510,114,803,290,성북구,동선동
1108084,33962,5604,3601,1013,3244,930,3143,449,3230,389,3736,338,3505,296,3131,317,3000,321,2069,249,1784,269,1317,198,2202,835,성북구,종암동
1108085,29746,5041,2893,698,2656,651,2821,446,2623,369,2761,347,2652,331,2962,377,3026,378,2337,306,1821,299,1330,212,1864,627,성북구,석관동
1109060,17021,4879,1439,524,1602,593,1728,650,1610,544,1705,448,1614,404,1633,350,1555,335,1227,284,1088,241,723,151,1097,355,강북구,번1동
1109061,15171,2449,1232,99,1038,88,1334,187,1314,160,1491,156,1443,148,1497,194,1477,199,1224,169,1140,317,775,212,1206,520,강북구,번2동
1109062,16236,2294,1160,53,987,52,1233,96,1597,114,1719,120,1476,97,1427,144,1523,179,1280,154,1421,404,970,296,1443,585,강북구,번3동
1109063,18399,3740,1613,270,1493,268,1728,379,1569,309,1691,235,1724,233,1886,349,1881,371,1461,283,1205,290,850,208,1298,545,강북구,수유1동
1109064,18266,2592,1451,151,1301,144,1547,208,1529,179,1672,190,1748,187,1771,220,1966,240,1533,194,1260,229,973,173,1515,477,강북구,수유2동
1109065,20082,5530,1707,645,1940,741,2140,666,1698,483,1721,418,1851,425,1894,409,1983,424,1528,358,1290,278,910,186,1420,497,강북구,수유3동
1109069,24547,3181,1928,117,1761,133,2261,325,2258,279,2506,283,2517,257,2523,278,2497,311,1909,257,1568,265,1171,204,1648,472,강북구,삼양동
1109070,19780,4856,1739,657,1827,653,1815,521,1699,444,1723,298,1878,308,1983,330,2090,357,1462,271,1225,321,937,241,1402,455,강북구,미아동
1109071,25897,5106,2047,462,2180,524,2372,509,2216,425,2378,353,2398,344,2557,366,2723,423,2197,366,1690,392,1355,313,1784,629,강북구,송중동
1109072,24917,4876,1967,301,1892,318,2213,374,1989,303,2307,397,2461,403,2663,457,2634,471,1990,371,1689,431,1308,309,1804,741,강북구,송천동
1109073,23521,1965,1613,47,1420,44,2189,121,2987,148,3702,145,3049,116,2238,205,1927,205,1421,163,1066,179,739,128,1170,464,강북구,삼각산동
1109074,17474,2541,1629,184,1199,143,1418,171,1377,142,1577,162,1703,172,1695,231,1794,255,1434,202,1241,249,848,170,1559,460,강북구,우이동
1109075,26967,4198,2095,238,2002,236,2397,352,2184,284,2453,323,2577,331,2702,338,2767,363,2220,312,1947,399,1428,282,2195,740,강북구,인수동
1110051,18565,2480,2266,296,1426,182,1433,197,1494,186,1792,160,1755,147,1824,195,1894,204,1352,154,1141,197,841,142,1347,420,도봉구,쌍문1동
1110052,17122,2664,1553,174,1375,174,1603,227,1509,189,1552,208,1732,217,1728,223,1732,237,1353,199,945,167,817,155,1223,494,도봉구,쌍문2동
1110053,14981,2975,1359,339,1370,383,1513,319,1363,260,1354,190,1401,192,1416,210,1493,217,1136,178,901,210,676,160,999,317,도봉구,쌍문3동
1110054,16132,1311,1474,74,1342,75,1322,116,1221,95,1691,107,1954,117,1868,128,1902,129,1183,85,731,85,617,75,827,225,도봉구,쌍문4동
1110055,25580,3660,2235,198,2086,205,2100,323,2010,275,2364,282,2702,313,2819,348,2937,382,2036,286,1596,291,1056,203,1639,554,도봉구,방학1동
1110056,17832,3035,1535,89,1294,82,1419,190,1409,170,1783,285,1993,315,1914,335,1848,301,1442,253,1115,293,839,224,1241,498,도봉구,방학2동
1110057,23479,1617,1991,41,1942,46,1773,97,1855,93,2519,92,2618,91,2753,149,2768,156,1772,104,1054,134,1008,128,1426,486,도봉구,방학3동
1110059,20581,3072,1581,183,1583,202,1965,271,1953,232,2333,293,2277,278,2048,249,2082,250,1442,179,1080,199,889,168,1348,568,도봉구,창1동
1110060,24839,3124,2146,177,2128,195,2526,317,2386,266,2506,275,2553,276,2532,258,2481,260,1778,186,1372,264,1054,203,1377,447,도봉구,창2동
1110061,12626,2119,1080,113,905,104,1085,179,1148,164,1259,196,1368,209,1345,202,1270,207,934,148,813,172,569,131,850,294,도봉구,창3동
1110062,23848,2150,2025,77,1834,78,2140,256,2204,211,2729,187,2847,197,2690,171,2404,176,1528,119,1092,154,958,120,1397,404,도봉구,창4동
1110063,21122,2242,1825,134,1817,145,2152,265,1894,202,1983,165,2177,171,2305,166,2332,174,1610,130,1066,159,800,119,1161,412,도봉구,창5동
1110064,19240,3398,1490,128,1387,132,1517,240,1407,195,1558,181,1741,198,1948,336,2070,364,1764,328,1562,367,1083,254,1713,675,도봉구,도봉1동
1110065,23870,2874,1630,97,1728,117,2130,241,2225,221,2108,200,2037,188,2287,222,2776,273,2230,240,1734,290,1259,213,1726,572,도봉구,도봉2동
1111051,19008,3170,2438,803,1917,603,1672,182,1780,171,1696,128,1587,118,1707,167,1770,184,1429,165,1129,185,798,114,1085,350,노원구,월계1동
1111052,22718,3562,1855,145,1582,131,1895,198,2269,199,2255,213,2226,211,2184,297,2367,357,1967,308,1493,435,1078,316,1547,752,노원구,월계2동
1111053,27686,3828,1932,111,2038,121,3030,325,3235,334,2977,284,2491,243,2461,281,2810,316,2184,266,1596,402,1166,294,1766,851,노원구,월계3동
1111056,36606,4660,5599,1292,3266,815,3201,292,3421,285,4009,250,3905,202,3509,255,3226,250,2213,199,1573,203,1131,154,1553,463,노원구,공릉2동
1111058,23234,3292,2470,219,1949,180,1538,235,1534,206,2389,167,3085,205,2886,270,2461,256,1513,179,1084,312,989,324,1336,739,노원구,하계1동
1111059,18822,1415,1839,45,1315,40,1360,116,1609,114,2405,75,2640,85,2281,124,1750,107,1040,72,811,121,687,109,1085,407,노원구,하계2동
1111060,19795,1337,2161,82,1212,49,877,87,1205,111,2807,89,3545,108,2876,130,1909,91,979,48,671,110,671,111,882,321,노원구,중계본동
1111061,20050,1183,2104,77,1132,49,707,56,1242,86,3570,84,4151,87,2770,133,1668,98,835,50,567,80,546,75,758,308,노원구,중계1동
1111064,17355,2261,1580,98,1171,77,1201,140,1415,145,2075,111,2152,112,1933,201,1665,193,1196,143,1071,270,752,204,1144,567,노원구,중계4동
1111065,34589,3670,3007,153,2789,177,3213,315,3011,257,3433,307,3729,312,3684,279,3825,307,2598,244,1792,304,1441,246,2067,769,노원구,상계1동
1111066,17710,2434,1844,272,1642,262,1428,236,1338,201,1700,142,2029,165,2047,200,1877,200,1325,146,875,146,640,106,965,358,노원구,상계2동
1111069,20264,3251,1921,213,1594,194,1639,243,1628,211,1992,224,2257,244,2081,263,2074,268,1465,200,1191,324,916,239,1506,628,노원구,상계5동
1111072,18046,2107,1122,105,1287,127,3059,365,2635,273,2263,192,1981,152,1389,107,1315,91,977,71,721,154,516,111,781,359,노원구,상계8동
1111073,17922,1953,1430,78,1305,82,1824,180,1818,160,2130,154,2235,158,1825,162,1783,169,1231,126,807,134,640,105,894,445,노원구,상계9동
1111074,15226,1780,1365,100,1277,102,1786,208,1517,157,1598,155,1738,163,1587,133,1519,122,955,77,633,113,532,98,719,352,노원구,상계10동
1111076,28162,4331,2251,234,1946,194,2104,199,2222,210,2740,232,2845,281,2946,306,2993,400,2351,326,1921,473,1483,367,2360,1109,노원구,상계34동
1111077,27253,3937,2334,223,2203,235,2912,474,2903,425,3262,387,3154,366,2795,294,2431,271,1732,198,1142,255,1009,225,1376,584,노원구,상계67동
1111078,31277,4499,2425,88,2048,85,2685,299,3111,317,3672,325,3397,292,2995,266,2866,314,2200,247,1858,493,1519,445,2501,1328,노원구,중계23동
1111079,31798,7378,3563,1642,3251,1444,3400,732,3017,571,2892,431,2787,405,2936,324,3155,365,2404,303,1584,336,1246,259,1563,566,노원구,공릉1동
1112051,25851,4297,1783,263,2129,328,2681,476,2630,422,2542,339,2478,319,2403,288,2539,312,1887,250,1602,336,1273,265,1904,699,은평구,녹번동
1112052,33537,4995,2561,342,2656,410,3396,524,3411,489,3463,375,3241,336,3330,329,3204,329,2382,278,1971,431,1511,335,2411,817,은평구,불광1동
1112055,19831,3586,1707,319,1744,354,1915,416,1622,311,1931,277,1994,277,2011,277,2048,293,1462,212,1300,256,863,180,1234,414,은평구,갈현1동
