행정동코드,total_all_20225,solo_all_20225,total_20_20225,solo_20_20225,total_25_20225,solo_25_20225,total_30_20225,solo_30_20225,total_35_20225,solo_35_20225,total_40_20225,solo_40_20225,total_45_20225,solo_45_20225,total_50_20225,solo_50_20225,total_55_20225,solo_55_20225,total_60_20225,solo_60_20225,total_65_20225,solo_65_20225,total_70_20225,solo_70_20225,total_75_20225,solo_75_20225,자치구,행정동명
1101072,10783,1678,844,140,835,147,1002,234,1106,230,1292,141,1218,127,1039,96,868,77,670,66,570,92,462,79,877,249,종로구,청운효자동
1101073,18874,6997,3782,2501,3344,2135,1863,640,1336,410,1439,229,1380,211,1309,131,1187,131,850,84,715,97,529,73,1140,355,종로구,혜화동
1102052,1624,734,51,27,153,91,205,110,183,90,209,93,197,74,187,77,130,55,114,51,99,35,48,17,48,14,중구,소공동
1102054,4629,1341,232,69,402,118,352,140,363,135,372,137,427,150,533,102,618,132,472,93,328,103,233,79,297,83,중구,회현동
1102055,3373,1730,198,204,295,267,300,206,279,185,342,136,352,157,371,142,359,133,295,104,233,76,162,59,187,61,중구,명동
1102057,4356,1861,720,395,591,318,455,199,300,126,293,123,330,132,325,98,395,120,286,93,193,72,198,75,270,110,중구,필동
1102058,5767,2334,1231,670,949,508,590,301,421,165,416,103,399,92,357,76,401,106,292,65,237,61,180,62,294,125,중구,장충동
1102059,5101,2401,385,212,592,618,496,315,376,219,371,145,396,146,536,130,602,162,494,123,330,130,224,94,299,107,중구,광희동
1102060,1437,856,63,49,125,103,144,96,97,61,101,59,119,72,155,74,202,100,170,85,118,82,65,47,78,28,중구,을지로동
1102065,8552,2121,681,207,689,226,819,252,864,271,864,185,926,186,893,191,841,155,579,107,482,98,389,78,525,165,중구,신당5동
1102067,11083,3294,772,350,1217,603,1429,497,1173,358,1009,254,977,244,1051,176,1033,176,827,153,632,156,403,92,560,235,중구,황학동
1102068,7170,1253,458,81,610,127,730,130,760,120,696,101,645,92,666,80,730,92,530,68,459,85,369,70,517,207,중구,중림동
1102069,11724,4275,706,308,929,410,1528,653,1556,620,1736,633,1330,481,1172,362,889,185,720,159,484,181,303,116,371,167,중구,신당동
1102070,13051,2595,1137,324,1292,396,1499,396,1168,275,1249,175,1255,167,1188,135,1227,150,898,109,730,114,552,87,856,267,중구,다산동
1102071,15329,2497,1042,141,1204,194,1502,204,1476,188,1526,182,1353,156,1475,174,1569,184,1198,145,978,214,707,168,1299,547,중구,약수동
1102072,12703,2201,985,188,1106,224,1335,233,1139,177,1242,156,1168,173,1205,121,1212,132,972,113,778,196,595,155,966,333,중구,청구동
1102073,9083,960,800,69,729,65,817,101,856,102,982,92,926,83,991,55,932,64,643,45,471,70,314,47,622,167,중구,동화동
1103051,15066,3078,1196,228,1387,305,1612,441,1461,364,1556,273,1555,266,1481,212,1337,198,1002,161,827,166,705,144,947,320,용산구,후암동
1103052,10506,2615,713,243,1097,409,1393,495,1008,321,1010,177,905,156,858,132,998,145,732,118,613,121,490,97,689,201,용산구,용산2가동
1103053,6909,2893,408,221,591,337,647,327,511,282,621,234,745,290,791,216,760,226,636,210,436,218,314,161,449,171,용산구,남영동
1103057,11845,1685,901,122,801,129,1192,221,1198,198,1378,138,1291,122,1240,115,1087,100,793,81,650,108,532,91,782,260,용산구,원효로2동
1103058,7664,1129,673,120,630,116,740,153,756,147,843,82,829,78,743,73,698,70,463,50,388,66,329,57,572,117,용산구,효창동
1103059,10004,1591,710,143,791,190,1084,204,1057,177,1117,122,987,102,931,95,951,102,690,79,598,104,449,83,639,190,용산구,용문동
1103063,19418,1482,1127,46,1177,51,1666,76,2224,91,2709,152,2355,131,1871,76,1709,73,1175,52,936,105,863,99,1606,530,용산구,이촌1동
1103064,7537,1129,463,71,562,94,815,130,727,104,727,115,633,96,726,65,804,70,636,57,489,56,367,40,588,231,용산구,이촌2동
1103065,6920,2179,474,173,781,316,831,358,744,292,615,174,604,157,596,107,605,120,491,101,359,100,298,71,522,210,용산구,이태원1동
1103066,8736,2455,536,215,900,373,1123,410,941,312,894,225,715,173,694,96,773,105,577,78,484,107,380,74,719,287,용산구,이태원2동
1103069,10538,1518,843,125,708,137,774,159,908,168,1306,117,1397,130,1229,77,873,58,621,53,507,104,457,79,915,311,용산구,서빙고동
1103070,14280,4073,1151,344,1423,448,1507,582,1305,471,1379,320,1444,329,1440,301,1321,283,925,206,841,211,527,140,1017,438,용산구,보광동
1103071,18718,5862,2610,1306,2268,1082,1990,798,1551,565,1669,374,1709,376,1658,239,1463,221,1062,155,905,239,752,197,1081,310,용산구,청파동
1103072,11315,2337,854,259,1187,409,1584,413,1406,290,1191,212,989,166,981,95,980,103,673,72,556,92,409,70,505,156,용산구,원효로1동
1103073,13434,3838,1028,293,1223,395,1526,726,1473,780,1189,424,1061,312,1268,144,1324,152,999,118,815,111,617,87,911,296,용산구,한강로동
1103074,18533,5474,1140,550,1829,758,2391,893,2037,708,1796,489,1687,442,1690,283,1687,302,1268,258,1021,202,792,176,1195,413,용산구,한남동
1104052,13178,2208,1143,245,1253,301,1321,264,1246,219,1413,201,1360,185,1340,135,1248,123,932,102,717,100,529,85,676,248,성동구,왕십리2동
1104054,20176,3759,2127,711,2228,713,2008,432,1631,325,1831,198,1959,208,1997,160,1878,154,1423,133,1091,151,771,129,1232,445,성동구,마장동
1104055,13704,6249,3450,2468,2934,2013,1350,568,775,334,845,138,805,119,820,101,749,96,547,67,490,95,391,78,548,172,성동구,사근동
1104056,11750,2050,1207,289,1321,336,1135,220,1131,170,1059,153,1084,145,1130,105,1112,101,786,83,629,121,463,92,693,235,성동구,행당1동
1104057,19709,1940,1438,72,1369,73,2044,187,2376,191,2624,162,2126,125,1830,141,1738,137,1233,110,1029,166,753,126,1149,450,성동구,행당2동
1104058,12752,1258,861,61,836,67,1218,145,1455,149,1709,128,1447,106,1208,85,1034,75,843,69,727,90,564,64,850,219,성동구,응봉동
1104059,10788,1488,768,58,756,65,1048,156,1084,142,1143,118,1166,119,1029,113,1098,131,808,102,643,124,516,99,729,261,성동구,금호1가동
1104062,11736,2012,789,82,914,116,1382,254,1514,235,1327,232,1066,195,1077,155,1087,147,807,144,602,117,456,83,715,252,성동구,금호4가동
1104065,13785,2532,1192,232,1299,287,1551,393,1352,316,1448,230,1492,217,1506,163,1335,151,870,105,635,115,471,95,634,228,성동구,성수1가1동
1104066,14441,3110,1121,366,1645,584,1836,528,1555,411,1442,219,1326,197,1360,147,1445,167,892,108,686,102,465,70,668,211,성동구,성수1가2동
1104067,16544,3608,1325,302,1616,359,1644,393,1476,316,1490,282,1639,300,1984,369,1809,380,1232,261,859,181,615,121,855,344,성동구,성수2가1동
1104068,10455,2372,802,258,1114,391,1270,383,966,259,898,180,936,181,1048,131,1107,140,812,107,561,94,375,60,566,188,성동구,성수2가3동
1104069,10127,2603,812,239,886,272,1082,294,936,220,940,200,1076,220,1190,279,1088,267,768,188,550,154,337,95,462,175,성동구,송정동
1104070,14552,4270,1168,477,1325,563,1391,587,1235,477,1448,314,1603,328,1646,335,1443,311,1042,245,836,196,569,139,846,298,성동구,용답동
1104071,19103,3913,1740,423,1881,614,2050,604,2025,402,1781,300,1813,293,1930,212,1757,213,1206,158,934,203,812,149,1174,342,성동구,왕십리도선동
1104072,17960,2460,1311,124,1393,146,2072,325,2057,290,1922,274,1700,236,1666,135,1623,145,1257,118,1001,167,827,155,1131,345,성동구,금호23가동
1104073,18001,2244,1204,102,1530,139,2238,294,2193,272,1990,281,1516,206,1647,134,1697,150,1248,116,933,148,720,120,1085,282,성동구,옥수동
1105053,25481,15062,6256,4778,5897,4544,3303,2272,1758,1149,1326,492,1286,450,1331,302,1268,253,982,228,746,167,558,126,770,301,광진구,화양동
1105054,20352,6934,3340,1735,2952,1490,2497,1006,1730,633,1560,315,1539,299,1636,305,1620,325,1146,234,883,179,585,111,864,302,광진구,군자동
1105055,13662,3328,1048,273,1496,452,1762,536,1320,354,1191,267,1257,280,1375,261,1352,259,973,199,726,150,484,95,678,202,광진구,중곡1동
1105056,18272,3845,1634,397,1937,560,2311,685,1700,440,1705,260,1783,267,1887,253,1707,235,1244,176,927,176,618,119,819,277,광진구,중곡2동
1105057,14673,3556,1235,268,1447,353,1640,479,1319,348,1350,311,1551,352,1609,335,1471,284,1019,231,803,203,497,122,732,270,광진구,중곡3동
1105058,25377,3980,2201,250,2186,276,2682,588,2331,364,2446,329,2772,366,2628,333,2538,330,1874,264,1453,256,1054,194,1212,430,광진구,중곡4동
1105059,10240,4108,785,487,1477,895,1745,897,1177,582,892,296,789,234,725,143,790,147,578,118,498,121,307,70,477,118,광진구,능동
1105060,19692,6408,1712,736,2520,1149,2684,1240,1979,832,1839,524,1808,502,1848,329,1683,312,1151,221,925,192,629,130,914,241,광진구,구의1동
1105061,20042,2950,1597,229,1702,272,2098,358,1983,293,2117,254,2054,247,2026,206,1951,222,1499,168,1140,179,809,134,1066,388,광진구,구의2동
1105062,23347,3253,2000,354,2267,452,2561,560,2246,432,2349,222,2551,234,2455,172,2405,170,1539,119,1120,149,789,104,1065,285,광진구,구의3동
1105063,25975,1397,2284,80,1833,73,1953,126,2554,144,4174,105,3958,97,2856,122,2098,93,1366,64,867,84,816,77,1216,332,광진구,광장동
1105064,19989,5116,1753,719,2195,819,2415,803,1948,582,1826,322,1942,328,2030,300,1848,296,1336,224,957,209,705,161,1034,353,광진구,자양1동
1105065,21818,3349,1772,268,1927,317,2496,539,2344,461,2234,289,2197,275,2165,229,2251,237,1648,187,1072,146,742,110,970,291,광진구,자양2동
1105066,24315,2659,1977,223,2174,204,2574,298,2447,266,2684,210,2535,209,2526,200,2554,172,1775,139,1040,147,791,110,1238,481,광진구,자양3동
1105067,24962,6001,1968,552,2618,796,2512,672,1967,475,2094,489,2475,566,3074,574,2893,579,2011,413,1359,330,895,214,1096,341,광진구,자양4동
1106071,12260,6196,3426,2869,2183,1430,1230,545,845,343,728,129,710,126,692,125,651,122,508,85,419,132,292,90,576,200,동대문구,회기동
1106072,13489,3565,1681,768,1840,835,1429,454,1021,276,1093,145,1152,149,1156,146,1084,141,957,137,713,154,587,123,776,237,동대문구,휘경1동
1106073,20965,4824,2626,1553,2404,1251,1907,384,1876,337,2022,161,1925,122,1884,136,1804,153,1414,130,1125,152,848,124,1130,321,동대문구,휘경2동
1106080,19647,3509,1385,166,1603,197,1609,246,1460,193,1541,176,1640,190,1970,262,2236,320,1756,264,1470,396,1196,336,1781,763,동대문구,청량리동
1106081,25325,7977,2261,1136,2702,1440,2749,1042,2151,721,2097,517,2047,476,2459,457,2400,474,1888,389,1583,387,1221,292,1767,646,동대문구,용신동
1106082,23702,6212,2551,1126,2619,1121,2305,552,1822,388,1847,325,1840,271,2072,308,2268,358,1801,303,1529,391,1195,315,1853,754,동대문구,제기동
1106083,24401,5132,2833,983,2192,758,2163,362,2061,298,2233,262,2217,261,2319,304,2366,331,1778,271,1434,359,1046,255,1759,688,동대문구,전농1동
1106084,17185,1805,1732,158,1391,128,1453,120,1576,109,1866,127,1772,116,1709,162,1641,173,1224,137,911,141,754,119,1156,315,동대문구,전농2동
1106086,21369,2891,1611,134,1424,138,1793,256,1987,249,2196,206,2306,217,2258,228,2196,239,1700,204,1354,250,1036,174,1508,596,동대문구,답십리2동
1106087,29885,4915,2083,442,2620,626,3331,656,3336,586,3047,395,2675,338,2826,303,3118,339,2446,273,1805,304,1128,184,1470,469,동대문구,장안1동
1106088,24961,3274,1797,158,1841,204,2526,370,2835,389,2897,292,2567,256,2304,270,2437,291,1947,240,1450,253,1028,141,1332,410,동대문구,장안2동
1106089,28832,10196,5444,3709,4261,2797,2645,771,2071,440,2218,307,2251,303,2123,276,2146,265,1615,209,1345,283,951,196,1762,640,동대문구,이문1동
1106090,18240,2455,1662,349,1617,348,1660,186,1667,158,1993,155,1900,144,1735,168,1752,175,1334,141,1035,164,752,117,1133,350,동대문구,이문2동
1106091,23993,4450,2015,501,2322,559,2795,542,2624,514,2460,414,2374,368,2289,252,2150,261,1545,199,1208,226,863,157,1348,457,동대문구,답십리1동
1107052,22140,4029,1841,184,1839,216,2143,401,2078,310,2179,347,2459,386,2491,483,2204,433,1585,322,1215,293,923,207,1183,447,중랑구,면목2동
1107054,18018,2925,1491,195,1659,253,1770,332,1790,308,1796,217,1776,195,1693,237,1781,252,1336,200,1205,242,697,144,1024,350,중랑구,면목4동
1107055,9647,1872,773,117,803,126,931,182,833,151,927,189,1002,207,1028,148,1073,170,724,115,590,156,376,92,587,219,중랑구,면목5동
1107057,19818,3680,1539,230,1818,293,2051,409,1743,322,1844,330,1803,308,2053,324,2139,363,1606,272,1269,248,899,175,1054,406,중랑구,면목7동
1107059,20660,1936,1894,120,1759,115,1839,193,1891,162,2077,105,2355,118,2425,159,2190,158,1382,116,1035,205,742,152,1071,333,중랑구,상봉1동
1107060,15660,5143,1265,486,1756,797,2033,869,1391,540,1265,387,1377,410,1507,319,1554,362,1148,261,910,245,636,175,818,292,중랑구,상봉2동
1107061,17013,2248,1439,170,1462,188,1897,267,1650,207,1511,196,1535,195,1806,192,1814,175,1372,144,1001,153,691,106,835,255,중랑구,중화1동
1107062,24378,6416,1900,340,2032,393,2229,598,1967,470,2106,499,2484,568,2913,762,2781,813,1947,577,1472,455,1067,319,1480,622,중랑구,중화2동
1107064,27424,3450,2273,323,2366,363,2830,449,2654,375,2912,260,2724,232,2757,228,2735,244,2074,187,1527,188,1048,141,1524,460,중랑구,묵1동
1107065,16065,3191,1286,281,1428,339,1711,395,1546,365,1517,248,1459,237,1576,215,1662,249,1324,203,985,189,702,139,869,331,중랑구,묵2동
1107068,14870,2818,1241,136,1197,148,1366,209,1237,166,1412,230,1636,260,1711,331,1493,321,1144,251,911,266,632,182,890,318,중랑구,망우3동
1107069,30865,2556,2835,135,2409,137,2888,161,3211,167,3062,172,3101,160,3319,244,3176,251,2218,194,1612,240,1303,199,1731,496,중랑구,신내1동
1107070,19581,2358,1472,80,1404,79,1992,207,2101,187,1984,148,2035,151,2001,209,2083,232,1529,181,1003,190,868,167,1109,527,중랑구,신내2동
1107071,30102,6706,2530,484,2820,618,3219,810,2734,619,2827,576,3122,627,3142,625,2969,621,2250,482,1700,391,1240,288,1549,565,중랑구,면목본동
1107072,23633,4864,2104,352,2086,374,2410,588,1936,413,2123,407,2410,455,2469,425,2545,447,1792,346,1430,306,953,210,1375,541,중랑구,면목38동
1107073,27310,5391,2267,380,2329,467,2583,572,2350,386,2342,409,2653,425,3131,525,3053,542,2185,416,1610,388,1210,303,1597,578,중랑구,망우본동
1108058,13463,1608,1187,118,1183,133,1192,147,1141,122,1340,93,1485,98,1380,111,1381,127,997,96,785,163,576,118,816,282,성북구,돈암1동
1108059,17420,1174,1326,49,1263,53,1431,91,1759,99,2394,86,2127,74,1811,86,1647,82,1108,60,858,77,653,62,1043,355,성북구,돈암2동
1108060,16984,7667,4520,3055,2956,2130,1582,677,962,369,1090,242,1155,241,1085,152,1029,152,705,106,605,138,487,106,808,299,성북구,안암동
1108061,12385,2951,1119,424,1328,515,1338,328,1082,234,1208,201,1211,196,1179,185,1127,185,824,135,656,112,508,87,805,349,성북구,보문동
1108062,14948,1740,1360,260,1232,243,1378,130,1479,122,1817,122,1526,98,1388,90,1340,96,1000,78,848,137,619,109,961,255,성북구,정릉1동
1108063,19041,2016,1654,226,1507,202,1779,184,1806,164,2014,142,1816,124,1827,127,1876,134,1470,113,1201,150,837,107,1254,343,성북구,정릉2동
1108064,15727,3468,3036,1230,1791,721,1324,229,980,151,1174,105,1180,100,1193,107,1346,131,1059,107,849,137,628,98,1167,352,성북구,정릉3동
1108065,21651,2587,1868,264,1590,228,2046,192,2258,184,2476,210,2191,177,1967,188,2040,208,1595,161,1277,214,969,160,1374,401,성북구,정릉4동
1108066,27176,1875,1762,75,1761,78,2830,99,3772,125,4329,228,3061,154,2249,127,2193,142,1565,102,1286,200,929,143,1439,402,성북구,길음1동
1108068,13236,1678,1117,138,1032,130,1209,143,1230,128,1419,164,1211,135,1303,83,1390,100,1025,77,839,155,658,117,803,308,성북구,길음2동
1108071,21675,2169,1526,138,1508,153,2004,151,2439,159,2721,154,2172,118,2025,185,2111,206,1653,175,1277,210,952,153,1287,367,성북구,월곡1동
1108072,17708,3620,2218,899,1629,644,1659,320,1590,261,1689,193,1634,179,1582,170,1535,173,1226,149,975,181,790,140,1181,311,성북구,월곡2동
1108076,18650,2628,1615,191,1450,196,1507,207,1503,176,1814,172,2056,193,2052,247,1962,266,1474,203,1162,233,812,167,1243,377,성북구,장위1동
1108077,16885,2796,1428,224,1271,227,1463,233,1373,188,1567,217,1672,230,1765,223,1761,252,1350,192,1177,207,851,173,1207,430,성북구,장위2동
1108078,11464,1444,945,163,832,156,882,83,926,77,1169,147,1205,93,1249,116,1243,134,951,108,779,112,568,79,715,176,성북구,장위3동
1108081,14724,3017,1309,432,1509,529,1454,426,1242,339,1407,204,1419,197,1365,139,1298,145,997,106,861,134,683,100,1180,266,성북구,성북동
1108082,22426,5383,2471,926,2461,986,2259,707,1967,577,2292,348,2211,330,1945,235,1898,226,1370,186,1161,197,845,138,1546,527,성북구,삼선동
1108083,14636,6287,2556,2002,2304,1626,1709,804,1206,532,1192,216,1096,183,973,136,933,137,716,108,638,138,499,112,814,293,성북구,동선동
1108084,33977,5629,3604,993,3242,950,3155,440,3231,396,3739,341,3502,276,3133,327,3003,331,2068,252,1788,276,1314,204,2198,843,성북구,종암동
1108085,29746,5032,2890,697,2656,650,2824,459,2623,366,2759,346,2654,324,2962,375,3026,372,2337,309,1821,299,1324,209,1870,626,성북구,석관동
1109060,17017,4838,1435,522,1602,586,1728,643,1610,540,1705,438,1614,403,1633,344,1555,338,1227,279,1088,242,731,154,1089,349,강북구,번1동
1109061,15171,2425,1232,98,1038,88,1334,184,1314,158,1491,154,1443,147,1497,189,1477,198,1224,166,1140,317,770,208,1211,518,강북구,번2동
1109062,16238,2269,1160,54,987,52,1235,92,1597,113,1719,118,1476,96,1427,141,1523,174,1280,153,1421,404,972,295,1441,577,강북구,번3동
1109063,18395,3719,1609,269,1493,269,1728,376,1569,305,1691,237,1724,233,1886,350,1881,367,1461,283,1205,286,845,205,1303,539,강북구,수유1동
1109064,18266,2577,1451,150,1301,142,1547,205,1529,178,1672,193,1748,186,1771,219,1966,240,1533,193,1260,229,964,166,1524,476,강북구,수유2동
1109065,20086,5523,1711,653,1940,744,2140,660,1698,475,1721,419,1851,426,1894,409,1983,423,1528,353,1290,275,910,186,1420,500,강북구,수유3동
1109069,24573,3155,1939,118,1751,131,2264,321,2257,278,2504,277,2524,254,2527,270,2504,306,1909,255,1575,266,1164,209,1655,470,강북구,삼양동
1109070,19782,4950,1743,732,1827,648,1815,517,1699,442,1723,293,1878,303,1983,341,2088,380,1462,271,1225,325,939,241,1400,457,강북구,미아동
1109071,25909,5108,2050,463,2180,524,2375,531,2216,420,2378,352,2398,343,2559,369,2725,416,2197,364,1692,385,1349,309,1790,632,강북구,송중동
1109072,24915,4849,1964,301,1892,315,2210,372,1989,302,2313,397,2461,398,2661,448,2634,474,1990,366,1689,429,1320,310,1792,737,강북구,송천동
1109073,23490,1951,1602,46,1430,44,2186,120,2988,147,3700,143,3042,114,2234,206,1920,205,1421,160,1059,177,738,127,1170,462,강북구,삼각산동
1109074,17474,2526,1629,183,1199,144,1418,172,1377,140,1577,161,1703,172,1695,227,1794,251,1434,202,1241,246,841,165,1566,463,강북구,우이동
1109075,26967,4174,2095,233,2002,237,2397,351,2184,280,2453,323,2577,327,2702,334,2767,361,2220,312,1947,394,1420,282,2203,740,강북구,인수동
1110051,18562,2453,2266,293,1426,181,1433,193,1494,183,1792,157,1755,146,1824,192,1891,200,1352,150,1141,193,829,140,1359,425,도봉구,쌍문1동
1110052,17120,2663,1553,171,1375,179,1603,227,1507,190,1554,208,1732,216,1726,235,1732,232,1353,195,945,165,823,151,1217,494,도봉구,쌍문2동
1110053,14979,2955,1359,344,1366,371,1513,324,1363,260,1354,189,1401,189,1416,211,1493,217,1138,165,901,209,690,161,985,315,도봉구,쌍문3동
1110054,16133,1314,1474,74,1346,81,1322,116,1221,92,1691,104,1954,117,1868,127,1905,131,1181,84,727,85,614,75,830,228,도봉구,쌍문4동
1110055,25583,3639,2235,198,2089,203,2100,326,2010,272,2364,279,2702,312,2819,347,2937,378,2036,284,1596,289,1078,206,1617,545,도봉구,방학1동
1110056,17829,3008,1535,90,1291,89,1419,187,1409,164,1783,279,1993,308,1914,334,1848,300,1442,249,1115,290,832,220,1248,498,도봉구,방학2동
1110057,23481,1603,1991,42,1942,45,1773,96,1855,93,2519,92,2618,91,2753,147,2768,153,1774,102,1054,131,1022,131,1412,480,도봉구,방학3동
1110059,20600,3284,1592,199,1596,236,1971,274,1935,231,2333,355,2270,326,2064,288,2072,246,1443,183,1084,195,876,162,1364,589,도봉구,창1동
1110060,24843,3119,2146,177,2128,192,2526,315,2390,271,2506,271,2553,274,2532,256,2481,263,1778,186,1372,262,1044,201,1387,451,도봉구,창2동
1110061,12620,2105,1080,111,905,104,1085,178,1144,164,1259,196,1368,207,1345,201,1270,205,932,147,813,171,568,125,851,296,도봉구,창3동
1110062,23859,2122,2020,77,1826,76,2135,250,2222,207,2730,183,2855,193,2673,167,2427,178,1527,118,1089,154,950,117,1405,402,도봉구,창4동
1110063,21099,2234,1819,132,1813,146,2152,264,1898,203,1979,164,2175,169,2309,167,2318,172,1611,128,1066,159,812,120,1147,410,도봉구,창5동
1110064,19240,3377,1490,124,1390,138,1517,238,1404,194,1558,178,1741,193,1948,330,2070,360,1764,323,1562,367,1080,258,1716,674,도봉구,도봉1동
1110065,23873,2848,1630,99,1728,118,2130,238,2228,214,2108,200,2037,186,2287,220,2776,267,2230,235,1734,288,1256,209,1729,574,도봉구,도봉2동
1111051,19012,3248,2441,886,1917,607,1672,180,1780,170,1699,140,1589,125,1707,168,1770,183,1429,162,1125,167,822,118,1061,342,노원구,월계1동
1111052,22708,3533,1867,146,1580,130,1896,197,2260,198,2249,210,2226,210,2171,298,2369,351,1979,303,1495,431,1061,309,1555,750,노원구,월계2동
1111053,27696,3822,1920,110,2040,116,3029,322,3244,340,2981,286,2489,241,2474,279,2808,322,2172,265,1598,396,1152,287,1789,858,노원구,월계3동
1111056,36635,5127,5616,1554,3261,908,3203,300,3422,359,4015,205,3907,222,3511,288,3225,248,2206,198,1573,211,1139,152,1557,482,노원구,공릉2동
1111058,23222,3268,2455,207,1949,181,1538,233,1535,216,2392,163,3088,206,2882,267,2459,253,1513,178,1084,308,983,321,1344,735,노원구,하계1동
1111059,18784,1404,1841,44,1297,42,1351,116,1613,115,2400,75,2638,84,2279,124,1750,106,1039,78,808,124,698,109,1070,387,노원구,하계2동
1111060,19798,1332,2161,80,1212,50,877,85,1205,110,2813,88,3542,106,2876,129,1909,92,979,48,671,108,661,108,892,328,노원구,중계본동
1111061,20043,1167,2106,64,1129,50,707,56,1242,85,3570,83,4147,80,2770,134,1670,90,835,50,567,80,547,86,753,309,노원구,중계1동
1111064,17352,2247,1580,96,1171,79,1201,138,1415,143,2069,122,2155,109,1933,198,1665,189,1196,142,1071,267,746,200,1150,564,노원구,중계4동
1111065,34547,3663,3008,154,2781,174,3192,314,3007,256,3427,304,3727,310,3681,277,3830,314,2591,245,1793,295,1457,252,2053,768,노원구,상계1동
1111066,17714,2456,1844,268,1645,277,1428,237,1339,220,1700,140,2029,164,2047,197,1877,198,1325,146,875,143,646,106,959,360,노원구,상계2동
1111069,20270,3236,1921,211,1596,195,1641,241,1625,210,1995,223,2257,243,2083,261,2074,269,1465,199,1191,324,903,236,1519,624,노원구,상계5동
1111072,18088,2145,1123,114,1293,139,3080,369,2636,280,2266,189,1984,153,1392,109,1315,101,986,76,720,155,516,113,777,347,노원구,상계8동
1111073,17919,1936,1430,77,1305,83,1824,177,1818,159,2130,151,2232,156,1825,161,1783,168,1231,124,807,135,642,104,892,441,노원구,상계9동
1111074,15225,1741,1364,99,1275,100,1786,205,1518,144,1601,157,1741,154,1587,131,1515,122,952,76,633,115,544,90,709,348,노원구,상계10동
1111076,28156,4385,2251,240,1944,230,2102,201,2225,213,2737,247,2845,278,2944,308,2993,404,2351,320,1921,471,1478,364,2365,1109,노원구,상계34동
1111077,27252,3914,2334,222,2206,232,2912,468,2903,421,3262,381,3154,359,2795,293,2429,269,1732,201,1142,255,1006,227,1377,586,노원구,상계67동
1111078,31274,4454,2425,86,2045,86,2685,297,3111,315,3672,323,3397,289,2995,264,2866,308,2200,246,1858,487,1522,437,2498,1316,노원구,중계23동
1111079,31813,7352,3558,1648,3271,1448,3404,729,3010,565,2892,432,2783,398,2936,322,3156,360,2413,303,1588,329,1252,258,1550,560,노원구,공릉1동
1112051,25911,4660,1794,320,2136,342,2684,505,2634,454,2552,383,2480,333,2403,287,2547,358,1893,286,1606,382,1284,300,1898,710,은평구,녹번동
1112052,33528,4975,2557,328,2656,406,3396,529,3411,489,3463,373,3241,334,3328,326,3201,329,2382,276,1971,433,1495,333,2427,819,은평구,불광1동
1112055,19816,3563,1699,313,1743,350,1922,396,1621,313,1942,283,1990,277,2005,275,2038,287,1463,214,1298,256,868,180,1227,419,은평구,갈현1동
