행정동코드,total_all_20235,solo_all_20235,total_20_20235,solo_20_20235,total_25_20235,solo_25_20235,total_30_20235,solo_30_20235,total_35_20235,solo_35_20235,total_40_20235,solo_40_20235,total_45_20235,solo_45_20235,total_50_20235,solo_50_20235,total_55_20235,solo_55_20235,total_60_20235,solo_60_20235,total_65_20235,solo_65_20235,total_70_20235,solo_70_20235,total_75_20235,solo_75_20235,자치구,행정동명
1101072,10826,1747,853,175,835,152,1010,222,1106,234,1292,145,1218,128,1043,105,876,84,675,65,570,92,443,71,905,274,종로구,청운효자동
1101073,18870,7183,3782,2555,3344,2181,1863,666,1336,426,1439,232,1380,219,1306,130,1187,134,849,93,715,96,474,65,1195,386,종로구,혜화동
1102052,1559,701,52,29,153,92,202,107,183,91,171,65,177,67,161,70,135,56,115,50,99,37,51,18,60,19,중구,소공동
1102054,4637,1346,220,66,395,116,363,150,362,135,360,130,432,156,531,101,632,128,476,99,335,102,210,72,321,91,중구,회현동
1102055,3339,1537,210,169,303,228,291,177,266,148,355,147,330,128,369,136,345,116,290,94,203,72,181,63,196,59,중구,명동
1102057,4382,1897,742,446,592,310,445,205,307,131,299,123,324,128,328,94,410,121,285,91,189,72,213,78,248,98,중구,필동
1102058,5754,2291,1209,664,949,500,598,282,419,188,411,91,405,92,354,69,395,90,293,70,240,58,164,56,317,131,중구,장충동
1102059,5102,2398,392,307,591,546,500,343,373,174,369,145,396,151,536,124,594,149,496,125,332,126,234,101,289,107,중구,광희동
1102060,1521,904,59,46,137,110,156,105,131,87,133,79,119,69,155,72,202,99,169,80,118,83,57,40,85,34,중구,을지로동
1102065,8564,2137,681,202,689,222,829,350,854,241,866,183,934,188,891,154,843,145,575,108,484,99,372,76,546,169,중구,신당5동
1102067,11080,3387,772,371,1217,598,1429,528,1173,388,1009,261,977,251,1048,173,1033,179,827,153,632,149,410,94,553,242,중구,황학동
1102068,7166,1287,458,83,610,128,730,134,760,123,696,104,643,92,664,80,730,89,530,73,459,90,334,66,552,225,중구,중림동
1102069,11273,4757,706,320,830,587,1352,605,1396,581,1741,668,1268,469,1179,507,902,190,731,257,494,288,301,114,373,171,중구,신당동
1102070,13017,2618,1127,326,1285,396,1496,411,1168,283,1241,177,1252,168,1186,133,1224,141,900,106,730,116,509,77,899,284,중구,다산동
1102071,15353,2519,1049,147,1207,198,1505,208,1473,193,1534,172,1356,159,1477,174,1572,181,1196,164,978,218,734,169,1272,536,중구,약수동
1102072,12463,2174,989,206,1106,212,1335,231,1142,207,1242,151,1165,140,1206,122,1212,133,855,102,670,177,562,144,979,349,중구,청구동
1102073,9083,1002,800,76,727,73,811,112,856,107,982,94,932,84,993,65,932,64,643,46,471,74,322,48,614,159,중구,동화동
1103051,15070,3146,1196,230,1387,320,1612,450,1464,383,1559,278,1555,268,1481,209,1337,208,1000,166,827,166,693,143,959,325,용산구,후암동
1103052,10498,2667,709,253,1097,413,1389,500,1008,333,1007,184,909,161,858,126,998,152,732,118,613,118,458,94,720,215,용산구,용산2가동
1103053,6894,2818,408,227,589,330,647,328,510,243,620,227,736,265,789,221,760,235,636,203,436,214,289,140,474,185,용산구,남영동
1103057,11849,1715,901,128,801,134,1192,225,1198,202,1378,138,1293,123,1240,116,1087,101,793,80,652,116,499,85,815,267,용산구,원효로2동
1103058,7666,1161,675,115,625,139,746,162,759,148,840,83,832,77,745,76,695,63,465,52,385,66,342,63,557,117,용산구,효창동
1103059,10004,1632,710,150,793,191,1084,212,1057,184,1117,124,987,107,931,94,951,102,690,79,596,104,414,71,674,214,용산구,용문동
1103063,19468,1538,1127,46,1180,52,1662,78,2230,92,2720,159,2371,134,1871,76,1712,75,1179,52,938,109,838,99,1640,566,용산구,이촌1동
1103064,7535,1117,463,72,562,98,815,128,727,112,729,81,630,102,726,63,804,68,636,57,488,55,366,42,589,239,용산구,이촌2동
1103065,6913,2261,472,200,779,346,828,324,744,303,615,189,600,191,596,110,605,113,493,89,361,106,307,81,513,209,용산구,이태원1동
1103066,8758,2443,536,213,900,379,1133,401,941,315,897,235,717,175,698,83,775,92,579,81,483,89,330,63,769,317,용산구,이태원2동
1103069,10484,1536,843,134,705,129,777,180,902,168,1295,120,1381,126,1229,71,870,56,617,55,500,96,454,83,911,318,용산구,서빙고동
1103070,14278,4116,1156,344,1423,461,1502,588,1305,475,1379,320,1444,329,1440,295,1321,271,925,203,841,228,512,142,1030,460,용산구,보광동
1103071,18679,5859,2607,1337,2271,1057,1985,746,1549,579,1666,387,1701,374,1655,239,1458,223,1056,157,905,231,740,208,1086,321,용산구,청파동
1103072,11316,2437,855,236,1187,444,1582,423,1404,304,1194,262,987,171,981,94,980,101,673,68,559,112,398,66,516,156,용산구,원효로1동
1103073,13159,4334,1037,410,1226,484,1490,951,1296,688,1201,371,1044,505,1199,154,1324,153,999,125,816,108,597,79,930,306,용산구,한강로동
1103074,18519,5561,1138,446,1829,758,2392,1092,2035,713,1796,496,1689,443,1686,285,1685,299,1264,230,1020,212,741,149,1244,438,용산구,한남동
1104052,13214,2330,1150,269,1258,323,1322,278,1252,232,1416,216,1362,202,1344,136,1245,133,935,101,719,109,518,77,693,254,성동구,왕십리2동
1104054,20132,3855,2129,688,2227,826,2008,447,1626,322,1830,215,1955,203,1989,174,1873,153,1415,133,1091,148,761,119,1228,427,성동구,마장동
1104055,13666,6043,3418,2374,2932,1942,1318,527,828,330,832,139,822,117,796,104,745,98,549,67,486,95,339,65,601,185,성동구,사근동
1104056,11831,2209,1248,360,1338,359,1171,249,1078,186,1075,154,1067,143,1158,105,1119,106,787,85,636,128,448,86,706,248,성동구,행당1동
1104057,19704,1959,1436,67,1369,72,2041,194,2376,199,2624,165,2126,124,1830,137,1738,136,1233,107,1029,174,728,125,1174,459,성동구,행당2동
1104058,12749,1266,863,61,833,67,1218,149,1455,155,1709,129,1445,105,1208,85,1034,77,843,64,727,89,521,60,893,225,성동구,응봉동
1104059,10794,1525,768,59,758,65,1050,156,1084,147,1143,120,1168,119,1029,112,1098,135,808,102,643,125,485,95,760,290,성동구,금호1가동
1104062,11738,2049,784,80,915,114,1378,233,1514,234,1323,204,1071,192,1073,156,1088,152,809,159,604,137,437,95,742,293,성동구,금호4가동
1104065,13788,2588,1196,232,1299,295,1551,414,1352,318,1445,230,1492,221,1509,171,1335,157,870,108,635,120,450,86,654,236,성동구,성수1가1동
1104066,14445,3110,1117,371,1648,543,1836,553,1555,418,1445,224,1326,198,1360,143,1445,165,892,103,686,104,446,65,689,223,성동구,성수1가2동
1104067,16525,3642,1321,299,1607,408,1641,395,1476,324,1492,283,1639,299,1981,366,1809,360,1232,264,859,179,605,113,863,352,성동구,성수2가1동
1104068,10457,2478,802,271,1119,440,1273,419,966,269,898,179,936,181,1048,130,1105,139,812,107,561,97,384,61,553,185,성동구,성수2가3동
1104069,10129,2612,808,257,886,278,1082,293,939,221,940,206,1076,221,1190,268,1090,251,768,188,550,163,311,87,489,179,성동구,송정동
1104070,14544,4319,1168,483,1325,573,1391,591,1234,485,1443,280,1599,339,1646,346,1443,313,1042,246,838,211,541,130,874,322,성동구,용답동
1104071,17624,3179,1612,334,1699,416,1892,420,1861,381,1593,248,1648,216,1826,198,1594,196,1149,137,853,163,728,135,1169,335,성동구,왕십리도선동
1104072,17947,2496,1316,123,1392,154,2076,334,2054,304,1925,282,1691,240,1670,124,1618,138,1255,115,999,175,779,139,1172,368,성동구,금호23가동
1104073,18016,2359,1204,100,1530,145,2238,307,2198,322,1992,298,1520,217,1647,137,1701,155,1248,116,933,155,690,109,1115,298,성동구,옥수동
1105053,25476,15425,6256,4840,5891,4448,3306,2586,1758,1166,1326,499,1286,461,1331,296,1266,296,982,229,746,163,535,125,793,316,광진구,화양동
1105054,20356,6817,3346,1556,2955,1529,2497,1014,1727,646,1560,312,1539,303,1636,298,1620,317,1146,235,883,178,546,105,901,324,광진구,군자동
1105055,13660,3429,1048,300,1496,460,1762,565,1318,380,1191,271,1257,279,1375,253,1352,263,973,198,726,153,453,93,709,214,광진구,중곡1동
1105056,18269,3912,1634,410,1935,542,2308,700,1702,480,1705,265,1783,271,1887,255,1707,240,1244,174,927,182,609,110,828,283,광진구,중곡2동
1105057,14666,3642,1235,271,1447,363,1640,496,1316,362,1347,321,1551,356,1609,326,1469,309,1019,229,803,203,463,116,767,290,광진구,중곡3동
1105058,25373,3923,2201,258,2186,283,2677,463,2331,375,2446,341,2772,368,2628,334,2538,332,1876,267,1453,264,988,170,1277,468,광진구,중곡4동
1105059,9999,3462,758,376,1457,776,1698,784,1147,478,853,223,768,195,710,113,783,128,563,103,488,108,275,59,499,119,광진구,능동
1105060,19692,6523,1712,761,2520,1176,2684,1254,1979,860,1839,530,1808,504,1848,329,1683,308,1151,228,925,189,604,126,939,258,광진구,구의1동
1105061,20281,3072,1622,240,1730,282,2145,375,2011,316,2156,270,2075,252,2038,212,1958,222,1511,174,1149,195,763,124,1123,410,광진구,구의2동
1105062,23351,3338,2000,356,2271,501,2561,576,2246,449,2351,227,2551,236,2455,169,2403,172,1539,117,1120,147,789,104,1065,284,광진구,구의3동
1105063,25979,1420,2284,82,1827,75,1953,128,2557,147,4174,108,3958,98,2859,123,2100,92,1368,67,868,83,784,73,1247,344,광진구,광장동
1105064,19987,5024,1750,645,2192,812,2415,810,1945,583,1826,324,1942,326,2030,287,1851,291,1340,222,957,207,686,151,1053,366,광진구,자양1동
1105065,21958,3453,1789,282,1944,328,2509,561,2364,475,2257,299,2205,281,2178,224,2262,252,1652,184,1078,151,742,110,978,306,광진구,자양2동
1105066,23797,2459,1938,163,2149,206,2527,273,2392,235,2615,206,2471,201,2483,173,2494,186,1719,135,1014,144,760,91,1235,446,광진구,자양3동
1105067,25344,6071,1993,534,2636,812,2546,701,2005,504,2140,507,2529,536,3104,562,2937,583,2059,425,1379,327,835,207,1181,373,광진구,자양4동
1106071,12292,5679,3428,2329,2194,1447,1233,545,859,344,733,133,712,125,687,119,651,116,508,85,421,142,289,94,577,200,동대문구,회기동
1106072,13503,3640,1681,791,1840,841,1432,471,1025,319,1093,146,1152,150,1163,141,1082,138,957,131,713,151,538,106,827,255,동대문구,휘경1동
1106073,20906,4997,2619,1454,2398,1277,1895,441,1863,387,2021,172,1921,155,1874,173,1802,163,1413,140,1125,162,788,111,1187,362,동대문구,휘경2동
1106080,19637,3595,1385,174,1603,212,1609,256,1454,197,1535,189,1640,189,1972,261,2236,318,1756,270,1468,391,1135,326,1844,812,동대문구,청량리동
1106081,26761,8524,2375,1190,2861,1485,2899,1119,2322,825,2282,574,2204,583,2565,463,2563,496,1949,402,1658,409,1185,276,1898,702,동대문구,용신동
1106082,23699,6284,2553,1115,2619,1141,2305,562,1822,391,1844,308,1838,293,2072,321,2268,349,1801,306,1529,392,1119,300,1929,806,동대문구,제기동
1106083,24246,5099,2821,964,2171,763,2163,351,2030,304,2220,230,2201,258,2276,309,2353,315,1778,271,1428,368,989,242,1816,724,동대문구,전농1동
1106084,17179,1828,1732,163,1391,130,1453,119,1576,118,1864,128,1772,119,1707,158,1639,172,1224,141,913,140,725,111,1183,329,동대문구,전농2동
1106086,21180,2863,1638,137,1460,135,1727,262,1948,259,2167,206,2295,215,2242,223,2179,245,1661,197,1322,218,1046,178,1495,588,동대문구,답십리2동
1106087,29906,5173,2087,443,2623,635,3331,673,3344,678,3048,470,2678,378,2828,292,3118,354,2446,282,1805,302,1111,186,1487,480,동대문구,장안1동
1106088,25014,3219,1804,161,1844,187,2535,375,2844,374,2902,299,2573,292,2308,254,2443,277,1948,235,1448,196,1003,137,1362,432,동대문구,장안2동
1106089,28793,10364,5431,3172,4250,3111,2642,885,2063,608,2216,367,2249,345,2123,272,2146,264,1615,216,1345,274,915,190,1798,660,동대문구,이문1동
1106090,18250,2530,1669,387,1617,352,1660,186,1670,165,1993,161,1900,146,1735,165,1752,182,1334,142,1035,165,735,118,1150,361,동대문구,이문2동
1106091,24354,4678,2004,499,2307,549,2862,569,2689,528,2509,472,2405,414,2350,269,2185,267,1584,206,1243,244,853,163,1363,498,동대문구,답십리1동
1107052,22140,4102,1841,190,1839,217,2143,410,2077,359,2179,353,2458,360,2491,478,2206,447,1584,322,1215,296,851,190,1256,480,중랑구,면목2동
1107054,18020,2938,1491,199,1659,246,1767,350,1790,331,1796,218,1776,197,1694,217,1781,257,1338,206,1207,223,682,134,1039,360,중랑구,면목4동
1107055,9652,1866,773,112,803,125,931,187,833,153,927,189,1005,207,1030,150,1073,168,724,112,590,150,400,100,563,213,중랑구,면목5동
1107057,19821,3806,1539,236,1818,320,2051,435,1745,334,1847,339,1801,317,2053,328,2139,361,1606,281,1269,247,813,164,1140,444,중랑구,면목7동
1107059,20660,1907,1902,107,1770,118,1846,187,1898,182,2068,101,2360,122,2431,155,2173,152,1375,115,1030,205,782,159,1025,304,중랑구,상봉1동
1107060,15678,5427,1267,649,1747,743,2029,1005,1389,559,1271,400,1372,406,1503,320,1571,361,1155,260,917,250,591,160,866,314,중랑구,상봉2동
1107061,17013,2313,1439,176,1460,194,1897,271,1650,219,1511,198,1532,196,1806,191,1817,181,1372,148,1001,157,676,116,852,266,중랑구,중화1동
1107062,24402,6159,1905,326,2033,354,2235,581,1967,491,2108,476,2487,552,2916,626,2781,793,1949,591,1470,460,1015,268,1536,641,중랑구,중화2동
1107064,27424,3489,2273,319,2366,362,2830,451,2654,378,2912,267,2724,234,2757,233,2735,246,2074,186,1527,193,1018,134,1554,486,중랑구,묵1동
1107065,16041,3283,1281,287,1427,396,1708,394,1543,323,1515,247,1459,240,1571,245,1662,244,1322,206,987,211,663,129,903,361,중랑구,묵2동
1107068,14870,2891,1236,142,1200,158,1366,218,1237,176,1412,235,1636,262,1711,329,1495,328,1144,251,911,286,595,166,927,340,중랑구,망우3동
1107069,30302,2605,2827,138,2354,140,2859,174,3208,164,2962,165,3000,156,3270,258,3161,252,2158,189,1548,245,1184,184,1771,540,중랑구,신내1동
1107070,20163,2375,1491,78,1459,81,2024,202,2104,190,2089,157,2138,153,2050,205,2098,225,1589,183,1065,200,866,153,1190,548,중랑구,신내2동
1107071,30109,6844,2530,500,2829,679,3222,830,2731,629,2827,580,3122,636,3142,631,2972,628,2249,478,1700,393,1205,269,1580,591,중랑구,면목본동
1107072,23614,4974,2100,364,2075,383,2407,595,1936,425,2123,417,2410,452,2467,439,2540,475,1794,344,1430,314,913,199,1419,567,중랑구,면목38동
1107073,27279,5334,2247,378,2326,430,2580,493,2350,394,2340,406,2651,427,3129,548,3053,556,2185,427,1610,381,1121,280,1687,614,중랑구,망우본동
1108058,13461,1635,1187,132,1183,137,1192,146,1141,125,1340,99,1485,102,1380,113,1379,120,997,97,785,157,537,109,855,298,성북구,돈암1동
1108059,17410,1187,1324,48,1257,52,1431,94,1759,102,2396,83,2127,75,1811,90,1645,81,1106,64,858,78,651,59,1045,361,성북구,돈암2동
1108060,17077,8424,4562,3756,2961,2143,1592,676,969,388,1099,253,1155,258,1092,152,1039,159,700,105,609,136,453,93,846,305,성북구,안암동
1108061,12390,2996,1119,436,1331,540,1338,337,1084,233,1208,203,1211,203,1179,176,1127,184,824,135,656,111,505,86,808,352,성북구,보문동
1108062,14959,1826,1362,274,1232,242,1381,132,1479,125,1819,121,1530,102,1387,98,1339,124,1004,84,846,142,614,108,966,274,성북구,정릉1동
1108063,19021,2114,1640,224,1505,202,1775,187,1806,172,2013,182,1810,124,1827,129,1887,162,1467,111,1207,156,777,98,1307,367,성북구,정릉2동
1108064,15714,3517,3036,1273,1791,732,1324,220,980,146,1169,104,1180,97,1193,106,1338,126,1059,106,849,136,564,90,1231,381,성북구,정릉3동
1108065,21658,2646,1868,289,1592,236,2046,196,2261,192,2478,204,2191,180,1967,188,2040,205,1595,169,1277,214,962,160,1381,413,성북구,정릉4동
1108066,27173,1903,1760,76,1761,81,2827,109,3772,128,4329,234,3063,171,2250,126,2193,133,1565,100,1286,192,872,133,1495,420,성북구,길음1동
1108068,13242,1752,1117,135,1032,130,1213,169,1230,140,1420,171,1211,140,1303,87,1391,101,1025,80,839,150,607,111,854,338,성북구,길음2동
1108071,21679,2216,1526,146,1508,156,2004,153,2439,166,2721,156,2172,118,2025,176,2113,199,1653,180,1279,224,850,136,1389,406,성북구,월곡1동
1108072,17718,3686,2218,907,1629,661,1665,333,1590,268,1689,194,1636,179,1584,171,1535,175,1226,148,975,181,761,141,1210,328,성북구,월곡2동
1108076,18653,2739,1615,198,1450,201,1507,210,1503,180,1814,170,2056,192,2052,252,1967,334,1472,205,1164,242,854,177,1199,378,성북구,장위1동
1108077,16874,2930,1428,237,1263,227,1463,241,1373,195,1572,219,1672,231,1763,250,1756,264,1350,195,1176,253,777,147,1281,471,성북구,장위2동
1108078,11468,1440,943,161,836,180,884,84,926,81,1164,93,1205,95,1249,121,1243,132,953,108,780,114,549,80,736,191,성북구,장위3동
1108081,14743,3033,1323,424,1509,529,1458,462,1239,338,1402,200,1419,192,1365,130,1299,150,1000,104,857,131,655,93,1217,280,성북구,성북동
1108082,22438,5684,2475,1210,2461,1011,2259,716,1967,581,2295,355,2211,332,1945,239,1898,220,1375,171,1161,190,884,139,1507,520,성북구,삼선동
1108083,14637,6206,2560,1898,2307,1649,1709,798,1203,518,1192,215,1096,188,975,144,931,136,713,107,638,139,461,99,852,315,성북구,동선동
1108084,33878,5652,3564,997,3239,971,3137,459,3227,413,3730,314,3502,284,3124,310,2993,294,2073,254,1783,283,1235,175,2271,898,성북구,종암동
1108085,29748,5108,2893,716,2660,684,2821,441,2623,371,2759,355,2652,336,2962,354,3026,373,2337,311,1821,305,1248,200,1946,662,성북구,석관동
1109060,17025,4946,1439,546,1602,615,1728,648,1614,561,1702,456,1614,403,1636,348,1555,319,1227,280,1088,256,696,146,1124,368,강북구,번1동
1109061,15171,2444,1232,98,1038,89,1334,181,1314,166,1491,161,1443,154,1497,176,1477,200,1224,159,1140,309,735,200,1246,551,강북구,번2동
1109062,16239,2340,1160,55,987,50,1233,98,1597,112,1719,118,1479,121,1427,144,1523,171,1280,159,1421,403,895,272,1518,637,강북구,번3동
1109063,18403,3816,1609,271,1493,275,1728,386,1577,360,1691,242,1724,237,1886,346,1881,362,1461,286,1205,289,822,197,1326,565,강북구,수유1동
1109064,18259,2631,1451,158,1301,151,1547,208,1525,187,1669,192,1748,191,1771,212,1966,249,1533,183,1260,228,937,173,1551,499,강북구,수유2동
1109065,20077,5593,1707,671,1937,751,2140,677,1695,485,1721,419,1851,430,1897,423,1983,428,1526,338,1290,271,883,189,1447,511,강북구,수유3동
1109069,24429,3102,1906,113,1755,134,2223,316,2246,286,2494,273,2558,257,2503,265,2484,289,1889,237,1574,263,1143,199,1654,470,강북구,삼양동
1109070,19774,4898,1736,628,1827,681,1815,530,1695,451,1723,298,1878,299,1984,342,2088,388,1464,243,1225,328,891,237,1448,473,강북구,미아동
1109071,25879,5226,2047,482,2180,537,2362,516,2216,433,2377,405,2398,343,2557,375,2723,414,2191,360,1690,404,1295,297,1843,660,강북구,송중동
1109072,24970,5031,1978,297,1892,334,2219,369,1994,342,2312,327,2461,413,2668,430,2640,502,1999,427,1689,425,1163,322,1955,843,강북구,송천동
1109073,23603,2010,1628,49,1426,46,2227,124,2989,148,3714,148,3008,116,2252,205,1937,204,1434,164,1060,180,697,131,1231,495,강북구,삼각산동
1109074,17472,2598,1627,192,1199,151,1418,181,1377,153,1577,165,1703,178,1695,229,1794,258,1434,208,1241,244,847,164,1560,475,강북구,우이동
1109075,26977,4279,2099,236,2005,253,2397,363,2184,274,2456,338,2577,322,2702,339,2767,362,2220,315,1947,411,1335,274,2288,792,강북구,인수동
1110051,18571,2523,2268,306,1426,197,1433,199,1498,192,1795,155,1755,147,1824,193,1889,204,1354,154,1141,194,762,130,1426,452,도봉구,쌍문1동
1110052,17122,2698,1548,182,1375,174,1606,225,1507,187,1558,213,1732,216,1726,235,1732,232,1353,200,945,167,796,146,1244,521,도봉구,쌍문2동
1110053,14969,2998,1359,354,1370,384,1513,316,1363,258,1354,201,1401,192,1410,208,1487,212,1136,184,901,212,602,137,1073,340,도봉구,쌍문3동
1110054,16168,1340,1479,77,1342,74,1322,117,1221,93,1689,108,1954,117,1868,128,1913,143,1183,86,753,88,578,70,866,239,도봉구,쌍문4동
1110055,25579,3745,2235,204,2089,210,2094,322,2010,275,2362,292,2702,311,2822,375,2937,385,2035,284,1596,299,1043,228,1654,560,도봉구,방학1동
1110056,17836,2974,1535,98,1291,93,1422,172,1409,169,1785,256,1996,279,1914,322,1848,318,1443,221,1115,300,780,204,1298,542,도봉구,방학2동
1110057,23476,1603,1991,41,1942,43,1773,100,1855,92,2519,93,2618,91,2750,148,2768,154,1772,102,1054,132,1040,134,1394,473,도봉구,방학3동
1110059,20598,3248,1604,188,1593,249,1978,289,1946,250,2331,315,2286,309,2026,257,2062,238,1448,178,1083,192,824,151,1417,632,도봉구,창1동
1110060,24840,3184,2146,184,2128,198,2522,325,2391,296,2506,280,2553,270,2532,258,2481,256,1778,189,1372,269,992,187,1439,472,도봉구,창2동
1110061,12623,2170,1080,120,905,107,1085,187,1148,173,1259,199,1365,211,1345,205,1270,206,934,157,813,176,548,124,871,305,도봉구,창3동
1110062,23716,2159,1988,71,1814,74,2122,250,2200,208,2711,193,2830,193,2695,180,2425,177,1510,116,1083,154,903,114,1435,429,도봉구,창4동
1110063,21239,2268,1839,145,1827,151,2162,255,1909,201,1995,169,2184,173,2323,164,2330,179,1623,128,1073,161,804,121,1170,421,도봉구,창5동
1110064,19240,3440,1490,133,1387,131,1517,237,1407,201,1558,188,1741,192,1948,332,2070,368,1764,338,1562,375,1054,246,1742,699,도봉구,도봉1동
1110065,23869,2864,1630,95,1728,115,2130,238,2225,227,2108,201,2034,188,2287,219,2776,274,2230,235,1734,285,1215,203,1772,584,도봉구,도봉2동
1111051,19011,3390,2440,874,1917,620,1672,186,1780,180,1699,148,1587,119,1707,179,1770,194,1429,176,1125,190,801,139,1084,385,노원구,월계1동
1111052,22609,3443,1867,153,1562,130,1925,199,2224,204,2257,212,2196,204,2160,278,2393,345,1947,293,1476,401,1036,292,1566,732,노원구,월계2동
1111053,27790,4037,1920,130,2058,123,3000,325,3275,356,2973,288,2521,247,2485,285,2784,333,2204,265,1617,419,1116,304,1837,962,노원구,월계3동
1111056,36606,5679,5618,2055,3257,887,3205,369,3410,336,4004,217,3909,226,3501,276,3226,262,2203,195,1565,218,1101,134,1607,504,노원구,공릉2동
1111058,23238,3353,2463,228,1949,182,1538,247,1532,205,2392,171,3091,203,2886,276,2463,260,1513,178,1084,316,956,316,1371,771,노원구,하계1동
1111059,18785,1447,1835,44,1304,41,1345,114,1605,107,2400,76,2637,86,2292,133,1746,114,1040,72,809,134,634,100,1138,426,노원구,하계2동
1111060,19801,1352,2161,81,1215,50,877,90,1205,113,2813,90,3542,107,2876,130,1909,90,979,49,671,106,640,108,913,338,노원구,중계본동
1111061,18740,1186,1950,71,1053,47,661,51,1178,79,3385,78,3863,87,2595,128,1572,91,761,52,521,80,429,71,772,351,노원구,중계1동
1111064,18646,2042,1733,98,1247,75,1242,112,1479,126,2254,125,2438,121,2108,194,1753,167,1269,123,1129,214,772,175,1222,512,노원구,중계4동
1111065,34493,3713,2992,168,2782,174,3140,318,3020,255,3420,307,3724,321,3681,280,3832,312,2603,253,1787,311,1438,245,2074,769,노원구,상계1동
1111066,17706,2476,1845,283,1642,274,1428,240,1338,202,1695,142,2029,162,2047,206,1877,198,1325,152,875,142,647,111,958,364,노원구,상계2동
1111069,20265,3269,1924,203,1593,193,1646,269,1625,210,1991,226,2251,236,2086,256,2074,270,1466,201,1188,321,892,234,1529,650,노원구,상계5동
1111072,18123,2071,1131,88,1289,117,3124,371,2626,270,2278,174,1983,138,1389,91,1311,100,977,77,725,153,488,100,802,392,노원구,상계8동
1111073,17922,1983,1430,83,1305,83,1824,183,1818,163,2127,152,2238,160,1825,165,1783,163,1231,125,807,139,605,102,929,465,노원구,상계9동
1111074,15239,1750,1371,94,1280,102,1795,207,1516,156,1597,137,1739,159,1590,130,1516,123,950,78,633,116,548,101,704,347,노원구,상계10동
1111076,28175,4218,2251,237,1949,194,2102,191,2225,192,2744,238,2851,226,2941,294,2993,391,2350,342,1924,443,1466,368,2379,1102,노원구,상계34동
1111077,27249,3916,2330,220,2203,234,2912,461,2903,423,3262,385,3154,356,2795,290,2431,266,1732,198,1142,254,971,217,1414,612,노원구,상계67동
1111078,31277,4425,2425,89,2048,85,2685,308,3111,318,3672,322,3397,290,2995,257,2866,289,2200,230,1858,482,1458,404,2562,1351,노원구,중계23동
1111079,31823,7401,3559,1648,3265,1451,3407,735,3032,564,2902,433,2778,399,2932,327,3155,370,2415,302,1594,335,1195,250,1589,587,노원구,공릉1동
1112051,25893,4535,1791,287,2129,344,2681,494,2634,446,2548,370,2484,327,2409,298,2544,337,1889,279,1602,332,1218,270,1964,751,은평구,녹번동
1112052,33468,5102,2548,353,2644,403,3382,558,3407,501,3453,368,3235,336,3333,350,3208,356,2380,266,1966,437,1473,321,2439,853,은평구,불광1동
1112055,19453,3516,1684,328,1751,346,1900,416,1603,323,1879,277,1957,269,1923,263,2007,275,1437,194,1266,239,769,145,1277,441,은평구,갈현1동
