행정동코드,total_all_202312,solo_all_202312,total_20_202312,solo_20_202312,total_25_202312,solo_25_202312,total_30_202312,solo_30_202312,total_35_202312,solo_35_202312,total_40_202312,solo_40_202312,total_45_202312,solo_45_202312,total_50_202312,solo_50_202312,total_55_202312,solo_55_202312,total_60_202312,solo_60_202312,total_65_202312,solo_65_202312,total_70_202312,solo_70_202312,total_75_202312,solo_75_202312,자치구,행정동명
1104055,13656,5841,3343,2199,2983,1934,1280,535,799,307,810,140,796,127,799,95,751,92,583,75,528,102,362,64,622,171,성동구,사근동
1104056,12024,2248,1227,338,1394,380,1139,226,1071,191,1059,149,1063,144,1169,116,1121,108,868,93,673,137,504,101,736,265,성동구,행당1동
1104057,21007,2239,1406,64,1402,76,1988,181,2331,191,2568,159,2094,123,2154,162,1746,139,1554,142,1348,238,936,165,1480,599,성동구,행당2동
1104058,12856,1303,845,64,855,70,1184,139,1427,149,1673,126,1423,106,1217,86,1038,80,915,73,778,100,574,69,927,241,성동구,응봉동
1104059,10962,1561,751,55,776,68,1021,150,1063,139,1140,120,1149,117,1036,117,1102,134,878,118,725,143,491,96,830,304,성동구,금호1가동
1104062,12588,2029,767,78,932,110,1332,216,1483,219,1332,186,1094,148,1142,153,1091,155,989,163,886,176,595,115,945,310,성동구,금호4가동
1104065,13886,2593,1167,223,1330,303,1508,391,1326,306,1414,223,1469,218,1517,166,1342,156,945,118,697,136,475,94,696,259,성동구,성수1가1동
1104066,14550,3169,1098,352,1685,619,1785,511,1525,411,1414,220,1306,200,1370,146,1452,169,969,111,734,114,462,70,750,246,성동구,성수1가2동
1104067,16709,3737,1298,289,1653,416,1598,375,1448,319,1460,285,1614,305,1999,373,1818,369,1339,299,921,194,661,135,900,378,성동구,성수2가1동
1104068,11301,2652,785,274,1143,433,1235,385,947,268,891,181,921,181,1056,131,1112,140,947,127,795,141,600,97,869,294,성동구,성수2가3동
1104069,10210,2709,791,253,907,283,1052,279,919,233,919,210,1059,218,1198,278,1093,269,834,210,589,187,325,88,524,201,성동구,송정동
1104070,14706,4451,1144,473,1359,589,1352,569,1214,474,1417,319,1579,342,1658,364,1451,325,1132,282,898,229,587,143,915,342,성동구,용답동
1104071,18212,3054,1572,337,1733,404,1830,399,1810,353,1889,236,1606,197,1829,174,1598,162,1297,134,1042,174,781,144,1225,340,성동구,왕십리도선동
1104072,18167,2533,1289,120,1429,156,2025,319,2022,293,1886,271,1679,240,1683,133,1630,138,1370,126,1073,192,855,156,1226,389,성동구,금호23가동
1104073,18451,2332,1180,95,1566,150,2175,291,2152,264,2027,293,1495,207,1671,136,1705,153,1371,126,1172,193,764,122,1173,302,성동구,옥수동
1105053,25710,15170,6139,4731,6038,4564,3212,2237,1725,1141,1297,487,1266,462,1341,305,1272,298,1067,246,832,190,582,137,939,372,광진구,화양동
1105054,20496,7039,3278,1700,3023,1569,2429,964,1698,624,1526,312,1515,305,1648,313,1628,330,1245,264,946,192,592,120,968,346,광진구,군자동
1105055,13782,3469,1026,288,1532,481,1713,530,1295,368,1166,273,1237,272,1385,260,1359,277,1057,220,778,160,457,97,777,243,광진구,중곡1동
1105056,18748,4044,1601,415,1981,566,2248,656,1668,449,1669,267,1756,274,1902,266,1715,249,1406,208,1074,221,756,143,972,330,광진구,중곡2동
1105057,14835,3768,1209,274,1481,371,1595,474,1294,355,1321,313,1528,368,1621,345,1476,331,1107,266,861,224,540,142,802,305,광진구,중곡3동
1105058,25713,4050,2156,242,2238,300,2603,450,2288,369,2394,337,2731,369,2648,343,2551,352,2037,289,1565,289,1111,205,1391,505,광진구,중곡4동
1105059,10083,3451,745,377,1489,773,1651,742,1125,461,834,219,755,193,714,116,786,134,613,115,522,121,322,70,527,130,광진구,능동
1105060,19973,6564,1682,732,2581,1194,2610,1200,1942,825,1800,519,1780,507,1862,340,1691,326,1251,255,1044,222,677,149,1053,295,광진구,구의1동
1105061,20490,3141,1589,236,1771,294,2086,366,1973,295,2110,269,2043,254,2053,221,1970,223,1642,194,1253,217,824,143,1176,429,광진구,구의2동
1105062,23716,3338,1957,345,2321,478,2490,548,2201,424,2299,225,2512,236,2473,173,2415,174,1673,130,1296,169,884,118,1195,318,광진구,구의3동
1105063,26348,1470,2238,80,1875,74,1899,122,2509,143,4086,106,3899,97,2880,124,2109,93,1486,70,1210,118,864,82,1293,361,광진구,광장동
1105064,20148,5092,1715,614,2245,835,2348,771,1912,570,1787,317,1913,323,2045,305,1860,305,1452,253,1025,231,696,153,1150,415,광진구,자양1동
1105065,22204,3471,1752,265,1991,327,2440,530,2320,465,2209,292,2175,283,2194,227,2273,256,1797,201,1221,176,734,107,1098,342,광진구,자양2동
1105066,24256,2317,1911,157,2203,197,2454,254,2353,219,2559,192,2445,174,2521,148,2510,155,1862,121,1250,141,857,95,1331,464,광진구,자양3동
1105067,25575,6284,1942,547,2693,851,2480,680,1962,484,2094,498,2480,601,3109,573,2952,588,2246,476,1480,357,894,234,1243,395,광진구,자양4동
1106071,12324,5697,3365,2260,2246,1490,1199,549,836,339,714,131,701,123,691,121,651,122,550,109,453,146,301,94,617,213,동대문구,회기동
1106072,13629,3663,1648,782,1884,869,1390,448,1001,281,1069,145,1135,150,1164,145,1087,141,1040,141,764,164,571,130,876,267,동대문구,휘경1동
1106073,21226,5007,2569,1407,2456,1293,1846,420,1832,379,1976,170,1894,154,1892,172,1811,166,1536,158,1237,174,892,129,1285,385,동대문구,휘경2동
1106080,20005,3811,1357,174,1642,216,1565,249,1432,195,1505,188,1615,190,1990,272,2250,344,1911,299,1575,454,1234,359,1929,871,동대문구,청량리동
1106081,27171,8632,2335,1168,2933,1522,2832,1082,2293,793,2233,566,2188,539,2594,477,2581,512,2121,438,1782,462,1253,299,2026,774,동대문구,용신동
1106082,24028,6468,2501,1102,2683,1177,2242,545,1788,387,1805,308,1810,298,2088,323,2279,371,1957,349,1638,434,1234,341,2003,833,동대문구,제기동
1106083,24767,5283,2759,931,2243,808,2115,360,2028,311,2222,268,2183,260,2349,307,2385,315,1949,294,1537,393,1106,282,1891,754,동대문구,전농1동
1106084,17444,1905,1697,161,1424,137,1413,121,1546,116,1826,128,1745,118,1721,160,1647,173,1329,148,1068,163,755,120,1273,360,동대문구,전농2동
1106086,21598,2996,1630,139,1509,148,1675,246,1949,251,2114,203,2276,213,2257,234,2198,252,1814,222,1483,259,1124,197,1569,632,동대문구,답십리2동
1106087,30996,5261,2045,435,2686,661,3240,635,3277,578,2983,400,2635,333,2850,300,3134,366,2659,307,2170,374,1419,246,1898,626,동대문구,장안1동
1106088,26844,3517,1767,160,1888,192,2465,360,2789,362,3046,312,2632,262,2601,291,2455,280,2189,274,1896,271,1313,184,1803,569,동대문구,장안2동
1106089,29037,11454,5333,4053,4354,3187,2570,864,2024,617,2169,358,2215,351,2139,280,2156,275,1755,245,1442,304,997,210,1883,710,동대문구,이문1동
1106090,18427,2552,1628,347,1656,359,1614,178,1639,157,1951,159,1871,147,1748,170,1760,184,1450,153,1109,183,784,131,1217,384,동대문구,이문2동
1106091,24385,4118,1941,424,2327,562,2775,528,2569,443,2449,321,2335,294,2312,235,2165,238,1711,195,1461,251,918,158,1422,469,동대문구,답십리1동
1107052,22596,4308,1804,188,1883,228,2084,394,2039,351,2133,352,2422,385,2510,497,2217,462,1722,357,1416,349,980,224,1386,521,중랑구,면목2동
1107054,18204,3039,1461,191,1698,248,1719,327,1756,321,1754,210,1749,196,1705,243,1789,266,1453,229,1293,263,716,142,1111,403,중랑구,면목4동
1107055,9747,1887,757,108,821,122,904,174,816,147,907,178,986,194,1038,154,1078,174,786,128,632,169,423,109,599,230,중랑구,면목5동
1107057,20224,3936,1508,231,1859,321,1998,422,1710,322,1808,333,1775,320,2069,336,2150,371,1745,319,1360,265,928,186,1314,510,중랑구,면목7동
1107059,20821,2351,1871,139,1809,158,1789,224,1854,217,2027,133,2315,144,2452,204,2194,182,1495,137,1102,250,828,191,1085,372,중랑구,상봉1동
1107060,15880,5247,1229,493,1789,769,1977,839,1407,560,1243,391,1360,407,1512,332,1569,364,1255,296,984,274,642,185,913,337,중랑구,상봉2동
1107061,17212,2388,1410,169,1495,205,1845,262,1619,214,1478,194,1511,196,1819,197,1825,205,1491,165,1081,171,726,120,912,290,중랑구,중화1동
1107062,24681,6689,1862,326,2081,425,2171,581,1930,469,2061,508,2447,593,2935,787,2795,816,2116,638,1578,507,1074,336,1631,703,중랑구,중화2동
1107064,27690,3542,2228,311,2423,376,2752,428,2605,368,2850,263,2683,234,2778,239,2749,242,2254,211,1636,219,1102,144,1630,507,중랑구,묵1동
1107065,16318,3304,1260,284,1462,354,1664,378,1514,321,1484,251,1436,243,1588,220,1670,260,1438,239,1085,213,731,148,986,393,중랑구,묵2동
1107068,15123,3027,1216,135,1225,160,1328,211,1213,172,1382,231,1611,265,1724,341,1503,341,1243,286,973,304,668,191,1037,390,중랑구,망우3동
1107069,31366,2644,2757,133,2420,135,2772,152,3167,158,2923,137,2958,130,3294,240,3174,236,2466,199,2080,324,1349,212,2006,588,중랑구,신내1동
1107070,20472,2671,1444,79,1487,90,1978,197,2047,190,2020,174,2101,177,2066,225,2112,254,1725,235,1275,259,981,188,1236,603,중랑구,신내2동
1107071,30493,6920,2480,477,2891,636,3132,780,2684,609,2767,577,3076,634,3166,651,2984,634,2443,557,1912,444,1276,291,1682,630,중랑구,면목본동
1107072,23899,5051,2061,357,2140,398,2344,566,1900,398,2078,407,2373,455,2486,446,2556,502,1950,381,1535,345,1007,219,1469,577,중랑구,면목38동
1107073,28169,5604,2235,371,2382,439,2507,461,2307,381,2288,387,2613,424,3153,560,3068,581,2375,481,2051,494,1288,325,1902,700,중랑구,망우본동
1108058,13605,1670,1163,120,1211,142,1159,138,1120,120,1312,95,1463,103,1390,114,1386,122,1083,107,840,175,584,123,894,311,성북구,돈암1동
1108059,17539,1228,1297,44,1286,52,1391,90,1725,100,2343,87,2094,75,1825,92,1653,83,1204,71,920,84,696,66,1105,384,성북구,돈암2동
1108060,17164,7965,4465,3224,3049,2200,1548,655,947,378,1075,249,1137,255,1097,153,1048,155,763,113,654,150,492,105,889,328,성북구,안암동
1108061,12506,3042,1097,410,1362,540,1301,309,1061,235,1182,202,1193,202,1188,190,1132,195,895,150,702,127,512,90,881,392,성북구,보문동
1108062,15095,1838,1332,254,1261,249,1342,129,1451,123,1779,125,1505,99,1399,101,1347,103,1088,91,910,154,641,115,1040,295,성북구,정릉1동
1108063,19420,2151,1612,209,1534,210,1720,181,1774,166,1961,143,1784,126,1839,130,1885,137,1586,129,1358,183,884,115,1483,422,성북구,정릉2동
1108064,15879,3564,2976,1229,1835,764,1284,211,961,146,1148,105,1162,101,1202,114,1352,133,1150,119,904,146,648,101,1257,395,성북구,정릉3동
1108065,22339,2825,1831,271,1630,238,1994,184,2215,185,2423,217,2159,180,1990,193,2050,213,1734,192,1511,256,1120,196,1682,500,성북구,정릉4동
1108066,27812,1992,1727,73,1803,82,2749,103,3702,127,4238,230,3183,165,2616,149,2203,137,1700,116,1378,217,968,154,1545,439,성북구,길음1동
1108068,13861,1844,1094,132,1056,135,1176,149,1206,135,1551,188,1291,149,1523,104,1402,103,1114,92,898,166,652,126,898,365,성북구,길음2동
1108071,21923,2284,1495,138,1544,160,1949,145,2394,162,2663,151,2140,117,2040,182,2119,213,1796,197,1405,248,951,158,1427,413,성북구,월곡1동
1108072,17909,3767,2179,879,1668,688,1619,316,1560,261,1653,189,1611,179,1596,176,1542,193,1332,168,1057,203,825,159,1267,356,성북구,월곡2동
1108076,18873,2762,1582,187,1484,204,1465,197,1474,176,1775,169,2025,191,2067,268,1972,271,1600,235,1247,269,895,189,1287,406,성북구,장위1동
1108077,17112,3033,1399,224,1301,229,1423,228,1347,198,1538,223,1647,231,1776,259,1769,278,1467,211,1260,283,848,166,1337,503,성북구,장위2동
1108078,12068,1497,925,158,852,160,859,82,1027,87,1453,117,1187,95,1258,123,1249,135,1035,121,860,130,584,87,779,202,성북구,장위3동
1108081,14984,3250,1291,470,1553,591,1424,434,1217,352,1383,213,1400,204,1375,135,1306,135,1093,115,951,158,694,113,1297,330,성북구,성북동
1108082,22647,5543,2424,959,2523,1042,2197,695,1930,556,2248,344,2181,332,1964,246,1905,239,1490,209,1248,212,937,156,1600,553,성북구,삼선동
1108083,14732,6162,2512,1797,2359,1680,1662,779,1180,508,1164,213,1075,190,982,135,937,138,783,124,685,158,499,110,894,330,성북구,동선동
1108084,34162,5976,3500,1137,3301,1053,3052,467,3171,434,3651,312,3450,286,3153,304,3004,295,2250,256,1909,296,1344,200,2377,936,성북구,종암동
1108085,30249,5223,2836,693,2720,661,2743,430,2574,366,2700,357,2612,336,2985,366,3041,389,2540,346,2017,346,1359,226,2122,707,성북구,석관동
1109060,17208,5021,1411,533,1640,615,1681,625,1579,545,1668,448,1590,405,1645,357,1562,344,1333,319,1166,283,731,159,1202,388,강북구,번1동
1109061,15381,2580,1207,92,1062,92,1297,183,1289,162,1459,162,1421,158,1508,183,1484,210,1330,188,1221,345,800,222,1303,583,강북구,번2동
1109062,16840,2608,1137,54,1010,53,1198,96,1567,114,1682,120,1454,102,1454,151,1530,181,1390,174,1542,444,1070,344,1806,775,강북구,번3동
1109063,18662,3899,1580,257,1529,277,1680,374,1539,307,1654,240,1698,240,1900,369,1890,369,1588,319,1318,327,923,236,1363,584,강북구,수유1동
1109064,18532,2718,1421,143,1332,148,1504,198,1500,183,1636,188,1721,189,1785,219,1976,257,1666,217,1350,249,1018,196,1623,531,강북구,수유2동
1109065,20331,5672,1673,645,1986,769,2081,645,1666,471,1684,405,1823,427,1908,415,1993,449,1660,387,1382,309,959,210,1516,540,강북구,수유3동
1109069,24653,3709,1886,129,1776,149,2166,313,2210,298,2419,295,2504,301,2517,340,2487,354,2052,321,1678,344,1254,270,1704,595,강북구,삼양동
1109070,20018,5068,1702,601,1871,697,1765,509,1668,446,1686,306,1849,320,1996,349,2098,414,1588,290,1312,366,1001,277,1482,493,강북구,미아동
1109071,26245,5297,2006,463,2232,558,2301,498,2175,420,2324,346,2362,347,2577,375,2736,423,2388,404,1812,437,1379,326,1953,700,강북구,송중동
1109072,25277,5185,1931,299,1937,335,2158,377,1952,306,2261,402,2424,411,2685,465,2649,499,2163,430,1810,477,1269,316,2038,868,강북구,송천동
1109073,24001,2148,1582,45,1481,48,2161,119,2936,145,3657,149,2980,116,2322,214,1959,209,1567,186,1179,205,811,147,1366,565,강북구,삼각산동
1109074,17728,2714,1597,189,1227,154,1379,172,1351,150,1544,164,1677,176,1707,238,1802,273,1558,238,1329,267,911,187,1646,506,강북구,우이동
1109075,27366,4441,2053,231,2050,250,2331,348,2143,274,2400,323,2538,326,2723,369,2781,375,2413,353,2087,452,1451,305,2396,835,강북구,인수동
1110051,18781,2608,2225,295,1459,199,1393,197,1465,189,1753,162,1729,148,1838,199,1903,203,1469,176,1223,214,809,143,1515,483,도봉구,쌍문1동
1110052,17463,2840,1521,177,1408,189,1558,218,1479,184,1523,207,1705,223,1739,242,1742,244,1470,222,1122,204,861,162,1335,568,도봉구,쌍문2동
1110053,15151,3103,1333,336,1402,395,1471,310,1337,253,1325,198,1379,195,1426,221,1500,226,1235,210,965,235,693,171,1085,353,도봉구,쌍문3동
1110054,17235,1499,1443,71,1374,77,1285,114,1198,92,1653,108,1924,118,1882,135,1912,136,1471,112,1270,152,757,93,1066,291,도봉구,쌍문4동
1110055,26858,4061,2190,202,2139,210,2043,310,1972,266,2314,291,2661,312,2840,373,2952,401,2240,325,2022,385,1357,260,2128,726,도봉구,방학1동
1110056,18049,3220,1503,92,1322,96,1380,183,1383,168,1744,290,1963,312,1928,341,1857,332,1567,277,1194,329,831,222,1377,578,도봉구,방학2동
1110057,24062,1723,1950,39,1989,44,1724,95,1820,89,2465,91,2579,92,2774,152,2782,158,1928,113,1468,188,1099,149,1484,513,도봉구,방학3동
1110059,21401,3283,1571,177,1632,211,1945,252,1920,225,2300,298,2263,281,2056,247,2087,248,1621,205,1432,268,955,180,1619,691,도봉구,창1동
1110060,25078,3264,2103,170,2179,201,2456,311,2341,262,2453,277,2515,271,2552,271,2494,268,1933,208,1470,297,1054,205,1528,523,도봉구,창2동
1110061,12790,2275,1058,121,926,113,1055,184,1127,173,1232,198,1347,216,1355,211,1276,218,1015,175,871,200,585,133,943,333,도봉구,창3동
1110062,23999,2438,1948,81,1851,90,2039,260,2143,238,2646,215,2774,214,2700,192,2414,179,1651,126,1379,202,960,143,1494,498,도봉구,창4동
1110063,21815,2377,1802,134,1877,149,2102,254,1878,200,1947,162,2154,173,2343,171,2348,176,1770,140,1414,215,874,136,1306,467,도봉구,창5동
1110064,19580,3571,1460,128,1420,136,1476,231,1380,198,1524,191,1715,198,1962,340,2080,371,1917,372,1674,409,1130,261,1842,736,도봉구,도봉1동
1110065,24236,2985,1596,94,1770,117,2071,227,2183,216,2063,197,2006,186,2305,226,2790,277,2423,266,1858,314,1308,232,1863,633,도봉구,도봉2동
1111051,19995,3595,2385,803,1964,643,1626,178,1747,175,1659,132,1563,121,1720,182,1778,197,1567,200,1410,249,1097,183,1479,532,노원구,월계1동
1111052,22958,3561,1831,140,1601,129,1867,193,2206,202,2215,211,2181,208,2182,289,2403,347,2120,329,1588,440,1087,299,1677,774,노원구,월계2동
1111053,28026,3735,1880,106,2106,121,2923,306,3196,297,2907,265,2466,216,2498,252,2800,324,2391,271,1726,409,1215,292,1918,876,노원구,월계3동
1111056,37019,5443,5508,1578,3346,924,3122,350,3372,335,3921,246,3865,236,3532,283,3252,270,2402,212,1774,261,1202,172,1723,576,노원구,공릉2동
1111058,23948,3621,2413,223,1996,194,1492,223,1504,204,2341,169,3045,206,2909,282,2475,272,1746,206,1443,428,1068,349,1516,865,노원구,하계1동
1111059,18967,1696,1802,55,1359,47,1318,113,1577,118,2362,93,2612,99,2311,151,1751,123,1128,84,871,172,670,129,1206,512,노원구,하계2동
1111060,20080,1413,2117,78,1243,52,852,85,1181,106,2753,88,3489,106,2898,134,1919,91,1157,58,824,131,650,110,997,374,노원구,중계본동
1111061,19270,1319,1911,78,1086,49,643,49,1158,81,3320,77,3811,86,2605,131,1584,96,981,70,802,126,529,93,840,383,노원구,중계1동
1111064,18816,2539,1694,110,1268,88,1211,141,1448,146,2199,134,2396,136,2133,226,1759,197,1387,178,1207,325,826,228,1288,630,노원구,중계4동
1111065,35373,3829,2938,176,2847,187,3061,266,2968,228,3351,292,3675,313,3710,315,3850,341,2840,255,2256,366,1581,264,2296,826,노원구,상계1동
1111066,18261,2597,1807,252,1681,272,1388,228,1313,197,1663,140,1998,163,2062,214,1887,197,1440,171,1129,192,765,134,1128,437,노원구,상계2동
1111069,20595,3426,1882,211,1631,200,1595,231,1594,210,1944,219,2218,237,2100,262,2080,280,1595,226,1306,364,991,276,1659,710,노원구,상계5동
1111072,18117,2017,1102,77,1317,107,3034,343,2567,261,2226,167,1945,137,1399,92,1315,90,1045,77,798,170,526,106,843,390,노원구,상계8동
1111073,18072,2012,1401,76,1336,86,1774,171,1784,152,2084,148,2201,150,1839,169,1792,162,1337,135,886,154,661,113,977,496,노원구,상계9동
1111074,15342,1808,1342,88,1315,105,1741,200,1494,153,1562,146,1715,160,1602,129,1526,129,1037,86,679,125,560,108,769,379,노원구,상계10동
1111076,28597,4821,2206,236,1994,238,2044,245,2184,235,2688,273,2807,284,2965,380,3013,410,2554,385,2061,516,1534,403,2547,1216,노원구,상계34동
1111077,27535,4020,2288,211,2255,239,2832,443,2849,410,3193,381,3107,359,2816,306,2443,276,1882,218,1339,300,1074,244,1457,633,노원구,상계67동
1111078,31619,4627,2375,83,2097,86,2611,292,3053,309,3594,315,3346,287,3018,263,2880,302,2391,254,1991,528,1495,439,2768,1469,노원구,중계23동
1111079,32398,7498,3482,1591,3315,1465,3303,683,2949,549,2825,425,2707,396,2946,329,3166,371,2618,336,1992,425,1356,284,1739,644,노원구,공릉1동
1112051,26391,4543,1748,253,2180,350,2608,474,2581,421,2488,340,2441,323,2421,293,2552,324,2072,278,1876,404,1327,293,2097,790,은평구,녹번동
1112052,33830,5210,2506,354,2713,417,3292,525,3340,485,3384,372,3181,336,3353,344,3217,337,2589,304,2108,484,1542,336,2605,916,은평구,불광1동
1112055,19657,3638,1649,319,1780,363,1845,413,1569,316,1843,271,1923,268,1935,272,2012,278,1563,240,1360,274,821,156,1357,468,은평구,갈현1동
