행정동코드,total_all_20229,solo_all_20229,total_20_20229,solo_20_20229,total_25_20229,solo_25_20229,total_30_20229,solo_30_20229,total_35_20229,solo_35_20229,total_40_20229,solo_40_20229,total_45_20229,solo_45_20229,total_50_20229,solo_50_20229,total_55_20229,solo_55_20229,total_60_20229,solo_60_20229,total_65_20229,solo_65_20229,total_70_20229,solo_70_20229,total_75_20229,solo_75_20229,자치구,행정동명
1101072,10795,1662,844,152,837,128,1002,236,1106,244,1292,142,1221,112,1041,67,872,60,670,73,570,99,434,79,906,270,종로구,청운효자동
1101073,18870,6724,3782,2183,3344,2135,1863,649,1336,425,1439,230,1380,221,1306,132,1187,132,849,94,715,97,538,75,1131,351,종로구,혜화동
1102052,1604,776,50,28,155,123,203,113,176,83,226,84,187,89,166,70,120,61,112,56,100,31,53,20,56,18,중구,소공동
1102054,4602,1337,222,52,394,116,356,155,360,155,356,120,435,149,535,99,621,133,465,99,327,99,229,77,302,83,중구,회현동
1102055,3367,1712,217,189,293,278,287,222,283,172,348,134,351,168,366,129,337,129,296,100,233,74,166,61,190,56,중구,명동
1102057,4306,1690,723,271,581,315,452,174,295,135,292,117,321,124,319,93,394,125,283,96,193,72,205,74,248,94,중구,필동
1102058,5832,2249,1225,563,959,511,599,318,431,175,417,104,408,87,361,75,411,98,292,69,236,61,182,62,311,126,중구,장충동
1102059,4543,2015,388,247,585,532,466,221,340,143,315,109,309,114,400,106,481,114,443,115,309,114,227,91,280,109,중구,광희동
1102060,1379,878,63,54,125,104,133,101,77,59,84,63,119,81,155,70,202,104,171,87,118,79,64,47,68,29,중구,을지로동
1102065,7374,1895,565,222,551,183,621,195,654,186,741,202,808,164,799,142,794,152,539,104,450,95,367,84,485,166,중구,신당5동
1102067,10818,2603,760,299,1197,418,1412,341,1144,263,982,177,930,202,1029,144,994,164,817,120,616,146,384,94,553,235,중구,황학동
1102068,7131,1288,458,84,608,132,730,133,751,122,694,116,640,91,658,80,726,91,527,73,457,88,370,76,512,202,중구,중림동
1102069,11386,4450,752,356,905,486,1480,637,1455,599,1646,597,1208,532,1128,249,916,240,716,174,478,218,310,149,392,213,중구,신당동
1102070,12145,3444,1131,419,1308,572,1394,442,1040,452,1095,262,1131,237,1099,189,1082,159,846,147,670,138,526,106,823,321,중구,다산동
1102071,16233,2254,1048,133,1188,161,1607,188,1604,168,1680,162,1477,142,1564,154,1714,164,1250,133,1036,203,718,146,1347,500,중구,약수동
1102072,12521,2029,985,163,1106,206,1335,229,1139,175,1242,144,1165,137,1206,120,1212,131,865,101,725,174,590,144,951,305,중구,청구동
1102073,9076,942,795,84,727,70,815,102,856,98,979,85,929,79,993,59,932,60,643,41,471,64,323,43,613,157,중구,동화동
1103051,15070,3191,1196,258,1387,304,1612,447,1464,391,1559,283,1555,273,1481,211,1337,211,1000,162,827,179,711,148,941,324,용산구,후암동
1103052,10684,2609,730,245,1119,416,1404,480,1028,310,1033,194,925,149,880,135,1008,137,742,114,625,114,471,105,719,210,용산구,용산2가동
1103053,6786,2803,406,208,576,336,624,324,503,241,608,214,731,259,779,220,753,224,633,218,416,221,307,167,450,171,용산구,남영동
1103057,11847,1698,901,125,801,131,1192,224,1198,203,1378,137,1293,120,1240,116,1087,102,793,82,650,103,528,94,786,261,용산구,원효로2동
1103058,7534,1047,659,117,633,118,747,142,736,127,826,76,792,76,736,61,683,63,447,48,386,55,350,57,539,107,용산구,효창동
1103059,10146,1911,722,192,793,206,1089,223,1080,225,1133,145,1014,124,942,132,967,136,705,98,602,108,442,84,657,238,용산구,용문동
1103063,19382,1374,1129,42,1176,51,1653,78,2218,65,2707,132,2365,95,1870,64,1709,75,1170,50,934,101,850,99,1601,522,용산구,이촌1동
1103064,7599,923,466,66,566,63,825,84,733,91,733,87,641,67,732,49,809,56,641,48,492,49,372,41,589,222,용산구,이촌2동
1103065,6933,2273,477,175,788,326,830,362,748,283,616,212,600,199,596,107,605,125,494,98,359,106,302,76,518,204,용산구,이태원1동
1103066,8572,2381,519,222,881,368,1117,387,925,262,868,215,701,176,672,95,763,102,568,70,472,106,374,75,712,303,용산구,이태원2동
1103069,11044,1838,862,177,734,163,831,220,971,206,1345,137,1418,153,1306,91,941,84,665,62,543,134,479,84,949,327,용산구,서빙고동
1103070,14055,3329,1158,263,1428,395,1496,475,1272,357,1359,248,1433,254,1375,233,1272,227,906,172,811,168,532,128,1013,409,용산구,보광동
1103071,18889,5751,2619,1060,2292,1080,2019,820,1564,562,1681,367,1731,423,1670,256,1471,244,1070,177,925,228,784,215,1063,319,용산구,청파동
1103072,11254,2451,852,265,1174,433,1569,429,1396,334,1190,225,989,170,977,97,977,106,671,70,554,93,405,68,500,161,용산구,원효로1동
1103073,13431,4152,1077,318,1221,405,1535,899,1423,793,1199,498,1065,324,1259,144,1322,151,992,120,814,110,597,85,927,305,용산구,한강로동
1103074,18283,5528,1116,473,1791,783,2353,1035,2007,689,1782,467,1672,446,1683,292,1669,307,1247,235,1012,209,757,164,1194,428,용산구,한남동
1104052,12719,2219,1076,239,1136,308,1266,275,1221,223,1388,208,1331,198,1302,131,1213,130,906,101,705,101,506,75,669,230,성동구,왕십리2동
1104054,20332,3993,2157,616,2270,755,2026,498,1651,366,1844,204,1969,208,1993,196,1886,169,1427,153,1099,180,775,151,1235,497,성동구,마장동
1104055,14564,5410,3746,1824,3191,1824,1435,568,854,326,869,145,804,109,835,102,762,100,572,71,500,91,411,74,585,176,성동구,사근동
1104056,10580,1922,891,226,1025,276,1001,204,1020,180,1010,155,1056,126,1093,103,1074,102,748,82,602,131,420,87,640,250,성동구,행당1동
1104057,19695,1967,1436,72,1376,71,2040,194,2372,179,2621,151,2121,125,1830,151,1738,138,1232,117,1029,173,757,129,1143,467,성동구,행당2동
1104058,13107,1154,886,66,869,58,1259,112,1480,119,1731,109,1462,107,1245,84,1067,81,875,61,744,83,599,66,890,208,성동구,응봉동
1104059,10445,1550,743,64,719,66,1015,157,1061,143,1125,122,1149,123,993,128,1065,134,775,109,626,133,494,102,680,269,성동구,금호1가동
1104062,12860,2232,902,95,1029,133,1486,244,1600,255,1389,232,1149,194,1180,169,1201,180,896,158,687,156,517,108,824,308,성동구,금호4가동
1104065,14359,2606,1235,208,1383,301,1626,413,1398,374,1486,207,1553,213,1578,195,1375,170,909,111,652,111,474,83,690,220,성동구,성수1가1동
1104066,14633,2590,1133,308,1671,487,1854,439,1559,322,1463,182,1345,165,1371,127,1476,145,912,92,693,83,473,56,683,184,성동구,성수1가2동
1104067,16152,3658,1301,319,1551,393,1587,389,1446,306,1466,278,1594,306,1934,370,1781,392,1203,258,846,190,589,115,854,342,성동구,성수2가1동
1104068,10056,2138,758,230,1075,399,1231,326,929,231,863,162,893,152,993,109,1078,121,777,103,548,93,366,59,545,153,성동구,성수2가3동
1104069,10132,2377,817,181,888,269,1080,261,936,170,940,196,1075,195,1192,213,1090,254,768,195,550,164,323,98,473,181,성동구,송정동
1104070,14725,4639,1174,442,1337,756,1417,750,1244,502,1467,339,1631,335,1661,295,1461,337,1050,231,850,190,581,145,852,317,성동구,용답동
1104071,20695,3752,1872,370,2102,483,2310,544,2260,455,1937,283,1963,282,2068,238,1849,232,1271,159,976,214,864,156,1223,336,성동구,왕십리도선동
1104072,16778,2402,1198,128,1269,147,1965,334,1960,297,1849,267,1612,229,1558,132,1507,138,1168,114,914,161,752,140,1026,315,성동구,금호23가동
1104073,18133,2680,1209,116,1545,152,2252,333,2212,328,2008,399,1525,277,1663,160,1706,161,1250,117,944,185,750,153,1069,299,성동구,옥수동
1105053,24812,13381,6179,3765,5769,4215,3195,2160,1708,1050,1256,450,1240,414,1285,294,1206,280,967,194,722,164,551,106,734,289,광진구,화양동
1105054,20502,6311,3382,1169,2993,1460,2530,1017,1755,632,1568,290,1543,302,1641,296,1612,304,1146,244,885,178,593,106,854,313,광진구,군자동
1105055,12942,3196,1002,282,1406,439,1653,497,1238,349,1116,246,1192,247,1343,251,1297,253,920,195,678,156,446,89,651,192,광진구,중곡1동
1105056,16809,3736,1494,335,1837,559,2201,693,1595,445,1607,257,1581,240,1665,217,1553,246,1147,187,833,161,567,119,729,277,광진구,중곡2동
1105057,12121,3136,986,246,1213,292,1347,394,1062,300,1114,274,1284,304,1303,286,1206,275,870,217,687,173,448,128,601,247,광진구,중곡3동
1105058,30576,3903,2667,270,2679,304,3268,471,2823,347,2895,290,3337,371,3232,340,3060,349,2193,268,1730,253,1213,190,1479,450,광진구,중곡4동
1105059,9356,3872,725,405,1368,930,1590,904,1074,578,812,251,717,188,662,110,716,134,521,95,449,105,280,64,442,108,광진구,능동
1105060,19651,7078,1717,741,2513,1222,2671,1354,1992,960,1835,604,1818,581,1826,391,1672,343,1165,270,908,202,641,149,893,261,광진구,구의1동
1105061,20613,2695,1634,205,1756,253,2199,339,2048,273,2172,211,2108,221,2065,185,1997,218,1544,157,1173,177,841,119,1076,337,광진구,구의2동
1105062,24527,3391,2060,366,2467,459,2824,577,2369,455,2385,229,2537,236,2558,185,2525,185,1624,128,1205,158,838,106,1135,307,광진구,구의3동
1105063,26781,1519,2369,98,1886,81,2014,129,2640,145,4315,99,4123,106,2940,144,2149,109,1403,70,883,106,802,77,1257,355,광진구,광장동
1105064,18894,4684,1675,497,2066,762,2259,776,1842,548,1700,309,1818,304,1911,288,1746,283,1277,219,923,209,698,153,979,336,광진구,자양1동
1105065,21106,3044,1712,228,1825,285,2353,474,2244,392,2210,264,2173,256,2134,214,2209,226,1577,173,1028,151,722,105,919,276,광진구,자양2동
1105066,24386,2669,1976,213,2160,218,2569,309,2444,238,2678,213,2595,235,2574,206,2546,171,1756,147,1040,148,778,100,1270,471,광진구,자양3동
1105067,25066,4932,1986,446,2669,676,2547,555,1980,402,2122,411,2436,424,3038,418,2908,457,2033,341,1364,285,888,210,1095,307,광진구,자양4동
1106071,11717,4994,3248,1793,2083,1338,1163,528,793,318,699,125,679,123,659,127,640,121,487,86,412,124,293,96,561,215,동대문구,회기동
1106072,13687,4604,1710,889,1870,1177,1459,676,1059,439,1105,209,1157,175,1168,147,1089,166,974,167,725,176,579,122,792,261,동대문구,휘경1동
1106073,22524,5173,2739,1658,2463,1384,2062,462,2076,353,2169,155,2070,135,2058,153,1956,155,1548,132,1225,147,946,115,1212,324,동대문구,휘경2동
1106080,19807,3439,1384,136,1612,184,1614,229,1462,185,1546,167,1656,185,1988,249,2252,309,1780,279,1492,403,1223,335,1798,778,동대문구,청량리동
1106081,24977,8386,2279,1024,2703,1617,2692,1261,2138,874,2104,548,2060,522,2421,445,2381,492,1827,381,1523,358,1159,271,1690,593,동대문구,용신동
1106082,22915,5953,2472,918,2518,1082,2256,536,1773,376,1772,311,1770,286,2007,306,2187,355,1741,307,1471,395,1153,321,1795,760,동대문구,제기동
1106083,24433,5131,2829,888,2177,735,2170,390,2058,330,2249,281,2218,257,2321,314,2379,335,1785,270,1435,370,1075,265,1737,696,동대문구,전농1동
1106084,17052,1764,1725,139,1385,126,1415,118,1558,108,1851,124,1770,114,1691,161,1631,172,1222,135,900,142,737,119,1167,306,동대문구,전농2동
1106086,21026,2878,1542,131,1383,130,1723,254,1947,255,2156,205,2292,223,2239,231,2180,247,1684,205,1344,219,1034,175,1502,603,동대문구,답십리2동
1106087,29815,4688,2082,443,2608,594,3323,621,3335,490,3034,382,2664,323,2824,291,3112,344,2441,263,1803,297,1125,179,1464,461,동대문구,장안1동
1106088,23637,3455,1697,179,1805,237,2418,397,2659,375,2780,325,2440,302,2152,293,2305,302,1820,262,1363,220,957,148,1241,415,동대문구,장안2동
1106089,25173,7165,5276,2200,4009,2187,2294,579,1721,394,1732,213,1868,204,1749,189,1756,188,1324,139,1110,184,823,154,1511,534,동대문구,이문1동
1106090,22240,3487,1977,393,1940,466,2048,261,2035,210,2496,228,2313,216,2123,240,2149,263,1626,210,1265,265,948,189,1320,546,동대문구,이문2동
1106091,25143,4377,2127,466,2421,544,2929,513,2710,482,2540,404,2433,346,2388,254,2236,266,1642,214,1305,229,961,174,1451,485,동대문구,답십리1동
1107052,22008,4070,1823,185,1828,215,2134,399,2053,347,2167,345,2443,379,2483,478,2190,438,1583,327,1208,297,939,216,1157,444,중랑구,면목2동
1107054,18129,2921,1506,192,1682,253,1800,327,1793,286,1813,216,1778,200,1717,258,1792,274,1339,205,1209,230,705,147,995,333,중랑구,면목4동
1107055,9647,1900,773,114,803,129,931,186,833,153,927,198,1002,207,1030,153,1071,171,724,117,590,154,368,92,595,226,중랑구,면목5동
1107057,20034,3952,1566,258,1832,299,2064,475,1753,342,1850,355,1840,332,2058,325,2155,364,1621,282,1290,273,923,200,1082,447,중랑구,면목7동
1107059,20940,1877,1921,105,1809,123,1896,196,1942,172,2113,104,2365,110,2496,161,2164,149,1386,114,1029,196,762,146,1057,301,중랑구,상봉1동
1107060,14929,6168,1191,594,1675,961,1925,1118,1332,812,1179,533,1298,451,1448,337,1497,362,1092,263,888,245,620,189,784,303,중랑구,상봉2동
1107061,16069,2208,1369,172,1356,194,1797,256,1537,204,1422,198,1464,187,1670,182,1741,175,1321,138,964,154,649,102,779,246,중랑구,중화1동
1107062,24722,5814,1938,309,2072,357,2270,545,1999,436,2133,435,2514,487,2945,636,2811,745,1986,566,1494,411,1074,286,1486,601,중랑구,중화2동
1107064,27223,3526,2250,317,2343,385,2803,461,2628,378,2889,265,2713,236,2747,235,2719,252,2064,189,1514,194,1047,148,1506,466,중랑구,묵1동
1107065,15722,3146,1248,277,1388,341,1673,391,1511,310,1490,243,1429,234,1544,210,1632,247,1285,201,963,191,676,142,883,359,중랑구,묵2동
1107068,15285,2916,1277,145,1237,154,1383,204,1267,152,1467,223,1674,257,1789,346,1540,354,1178,266,925,285,658,198,890,332,중랑구,망우3동
1107069,31780,2657,2977,133,2447,132,2921,170,3370,163,3147,172,3196,174,3431,263,3306,268,2272,201,1603,253,1309,211,1801,517,중랑구,신내1동
1107070,19602,2593,1399,89,1451,87,2031,216,2034,178,1970,165,2039,162,1975,242,2082,252,1540,203,1061,222,883,181,1137,596,중랑구,신내2동
1107071,29873,7043,2509,529,2796,628,3188,844,2729,711,2811,607,3105,700,3117,649,2954,640,2221,487,1685,373,1221,289,1537,586,중랑구,면목본동
1107072,23184,4551,2051,325,2042,350,2384,528,1909,394,2063,377,2361,422,2388,420,2495,419,1772,320,1410,290,950,196,1359,510,중랑구,면목38동
1107073,28063,5317,2353,347,2409,432,2695,528,2422,415,2443,400,2713,411,3186,511,3108,527,2236,418,1644,422,1206,304,1648,602,중랑구,망우본동
1108058,13880,1693,1241,102,1249,131,1315,199,1137,147,1234,86,1412,82,1386,95,1479,136,1102,103,820,172,634,132,871,308,성북구,돈암1동
1108059,16652,1150,1280,45,1197,53,1330,93,1679,89,2314,77,2068,68,1763,83,1552,81,1042,56,833,81,614,62,980,362,성북구,돈암2동
1108060,16946,6921,4473,2343,2959,2081,1579,682,956,391,1095,221,1157,239,1094,147,1029,158,703,108,610,136,472,104,819,311,성북구,안암동
1108061,12413,3095,1122,416,1331,533,1341,369,1088,269,1208,210,1211,205,1179,194,1130,190,826,144,660,112,483,83,834,370,성북구,보문동
1108062,15817,1824,1434,248,1279,237,1524,157,1662,143,1896,128,1597,92,1448,89,1381,101,1046,84,900,142,653,122,997,281,성북구,정릉1동
1108063,19704,2191,1593,217,1497,250,1810,188,1887,190,2180,178,1930,131,1906,132,1973,131,1531,120,1231,162,867,116,1299,376,성북구,정릉2동
1108064,14577,2548,2971,724,1737,530,1318,201,898,124,1090,76,1068,78,1032,102,1196,107,936,83,734,127,556,87,1041,309,성북구,정릉3동
1108065,23867,3360,2106,303,1771,311,2197,227,2426,210,2647,263,2365,238,2203,273,2270,301,1782,206,1450,299,1129,209,1521,520,성북구,정릉4동
1108066,27751,1894,1781,84,1774,75,2736,85,3733,107,4548,224,3293,181,2374,151,2253,140,1566,101,1296,203,930,140,1467,403,성북구,길음1동
1108068,14205,1949,1173,172,1028,145,1260,170,1425,179,1687,226,1349,187,1447,109,1397,105,1034,78,900,161,668,117,837,300,성북구,길음2동
1108071,22689,2143,1597,144,1557,151,2080,147,2514,138,2837,123,2305,127,2147,181,2188,200,1762,180,1362,216,995,155,1345,381,성북구,월곡1동
1108072,17501,3752,2179,777,1616,799,1633,335,1549,277,1685,214,1611,163,1570,172,1515,184,1217,165,963,194,798,152,1165,320,성북구,월곡2동
1108076,18841,2585,1666,182,1454,193,1489,223,1565,219,1744,169,2114,168,2141,227,1942,247,1495,210,1213,259,795,152,1223,336,성북구,장위1동
1108077,16726,2406,1401,207,1248,202,1427,219,1365,145,1560,150,1680,174,1755,205,1735,199,1331,156,1177,227,841,143,1206,379,성북구,장위2동
1108078,12519,1664,977,190,885,177,988,114,1130,125,1405,141,1236,105,1274,129,1347,151,1020,116,833,137,618,86,806,193,성북구,장위3동
1108081,14749,3080,1318,435,1506,543,1455,453,1254,350,1403,203,1421,201,1371,142,1301,148,1000,108,858,132,666,99,1196,266,성북구,성북동
1108082,22007,5183,2447,861,2434,920,2220,720,1938,528,2235,339,2170,319,1903,237,1845,234,1329,174,1138,193,855,139,1493,519,성북구,삼선동
1108083,13717,5539,2492,1483,2254,1596,1652,789,1111,463,1029,188,981,167,868,123,849,124,661,96,583,130,506,108,731,272,성북구,동선동
1108084,34203,5479,3655,889,3290,922,3163,444,3249,391,3750,308,3517,281,3146,325,3016,346,2087,261,1800,269,1330,191,2200,852,성북구,종암동
1108085,30485,6165,2992,733,2746,760,2921,547,2691,483,2816,464,2690,380,3014,448,3111,477,2384,406,1842,348,1348,285,1930,834,성북구,석관동
1109060,17017,5129,1443,604,1607,640,1731,753,1616,568,1699,439,1607,414,1625,338,1554,330,1225,276,1089,252,715,153,1106,362,강북구,번1동
1109061,12483,2034,1069,88,861,72,1099,159,1034,127,1228,125,1109,116,1181,149,1199,156,1041,144,943,261,681,192,1038,445,강북구,번2동
1109062,17444,2638,1233,67,1090,60,1361,115,1578,111,1796,135,1690,133,1609,185,1690,206,1355,169,1505,433,1020,341,1517,683,강북구,번3동
1109063,18399,3818,1613,284,1493,274,1728,389,1569,311,1691,239,1724,235,1886,358,1881,371,1461,285,1205,294,857,222,1291,556,강북구,수유1동
1109064,18266,2580,1451,138,1301,146,1547,197,1529,179,1672,192,1748,192,1771,217,1966,241,1533,195,1260,228,1010,176,1478,479,강북구,수유2동
1109065,20208,5662,1714,608,1952,736,2152,682,1720,525,1733,452,1871,425,1906,448,1991,456,1540,356,1294,287,935,193,1400,494,강북구,수유3동
1109069,24514,3242,1933,122,1774,138,2231,322,2242,290,2508,286,2517,260,2528,287,2488,314,1899,260,1574,272,1183,209,1637,482,강북구,삼양동
1109070,19721,4829,1734,560,1827,663,1808,524,1693,437,1711,289,1875,314,1978,344,2088,391,1456,280,1218,317,932,243,1401,467,강북구,미아동
1109071,24707,5493,1953,453,2095,535,2276,520,2136,548,2246,438,2262,392,2429,420,2619,407,2081,385,1602,429,1311,318,1697,648,강북구,송중동
1109072,22584,4551,1813,292,1782,310,1989,331,1710,269,1949,342,2187,354,2379,406,2481,454,1849,359,1555,433,1212,296,1678,705,강북구,송천동
1109073,22971,1954,1581,57,1377,43,2194,102,2936,136,3589,134,2946,132,2165,220,1883,203,1402,155,1031,180,713,133,1154,459,강북구,삼각산동
1109074,18786,2735,1713,179,1272,157,1539,181,1479,157,1714,199,1841,184,1836,261,1957,280,1544,220,1342,270,895,176,1654,471,강북구,우이동
1109075,26950,4318,2095,252,2002,248,2397,365,2181,292,2453,333,2572,330,2698,343,2764,377,2220,325,1947,408,1411,287,2210,758,강북구,인수동
1110051,17270,2275,2182,202,1353,174,1312,192,1395,172,1655,150,1623,140,1687,180,1733,197,1242,142,1040,188,777,135,1271,403,도봉구,쌍문1동
1110052,16521,2710,1468,180,1304,170,1541,210,1480,174,1522,236,1674,213,1667,255,1669,253,1300,197,921,168,796,154,1179,500,도봉구,쌍문2동
1110053,14982,2891,1359,325,1373,349,1516,296,1363,269,1351,187,1401,196,1413,203,1490,216,1136,181,901,213,678,151,1001,305,도봉구,쌍문3동
1110054,16143,1331,1474,84,1342,75,1322,115,1221,94,1689,105,1954,117,1868,127,1902,133,1183,87,744,87,615,76,829,231,도봉구,쌍문4동
1110055,25440,4151,2224,209,2072,230,2103,379,1990,316,2370,339,2688,309,2807,387,2926,457,2025,364,1581,373,1061,236,1593,552,도봉구,방학1동
1110056,17972,2571,1546,81,1306,83,1416,157,1429,147,1777,222,2007,238,1926,285,1859,275,1453,215,1130,250,845,185,1278,433,도봉구,방학2동
1110057,23479,1635,1991,45,1942,48,1773,95,1855,91,2519,89,2618,91,2753,153,2768,158,1772,106,1054,138,1015,132,1419,489,도봉구,방학3동
1110059,20640,3800,1567,209,1622,260,1990,324,1977,279,2350,353,2256,330,2047,341,2059,299,1452,233,1072,271,893,201,1355,700,도봉구,창1동
1110060,24481,3057,2119,155,2072,177,2495,310,2348,267,2463,271,2525,271,2493,249,2469,255,1749,187,1357,272,1038,204,1353,439,도봉구,창2동
1110061,12626,2174,1080,116,905,111,1085,185,1148,169,1259,200,1368,217,1345,208,1270,210,934,150,813,178,576,132,843,298,도봉구,창3동
1110062,23977,2234,2044,79,1835,80,2131,248,2208,228,2738,195,2875,207,2707,187,2430,189,1538,122,1107,158,956,121,1408,420,도봉구,창4동
1110063,22011,2268,1932,153,1916,141,2237,244,1950,205,2043,162,2261,163,2409,154,2421,171,1682,135,1102,166,856,132,1202,442,도봉구,창5동
1110064,18797,3388,1445,135,1349,129,1483,230,1367,198,1499,173,1695,190,1918,338,2008,358,1728,330,1541,377,1077,255,1687,675,도봉구,도봉1동
1110065,24311,2837,1675,124,1766,116,2164,258,2265,216,2167,204,2083,193,2317,222,2838,257,2266,222,1755,278,1269,209,1746,538,도봉구,도봉2동
1111051,20390,3525,2503,807,2003,679,1798,214,1925,199,1838,153,1729,137,1821,192,1965,221,1565,190,1198,184,878,139,1167,410,노원구,월계1동
1111052,23091,3412,1910,136,1611,132,1964,203,2287,181,2297,200,2267,197,2187,259,2427,355,1995,306,1505,405,1096,302,1545,736,노원구,월계2동
1111053,25656,3700,1793,109,1893,120,2788,302,3025,323,2778,282,2290,234,2315,274,2532,300,2009,256,1504,398,1100,294,1629,808,노원구,월계3동
1111056,36384,4538,5444,997,3242,857,3188,331,3433,354,4014,217,3888,201,3499,269,3201,260,2212,201,1568,223,1142,153,1553,475,노원구,공릉2동
1111058,23473,3209,2624,174,1974,168,1541,244,1534,208,2402,143,3102,178,2892,255,2472,260,1517,185,1084,308,1010,336,1321,750,노원구,하계1동
1111059,19583,1428,1863,48,1362,45,1434,119,1724,115,2473,75,2726,83,2362,122,1855,116,1098,77,842,129,738,116,1106,383,노원구,하계2동
1111060,21069,1373,2297,98,1286,57,906,80,1275,115,3026,100,3836,122,3062,132,1996,97,1041,49,713,103,715,107,916,313,노원구,중계본동
1111061,18778,1152,1967,86,1064,45,678,53,1178,76,3354,78,3852,83,2590,124,1573,87,772,49,528,91,506,86,716,294,노원구,중계1동
1111064,17352,2313,1580,108,1168,90,1201,136,1415,143,2072,122,2155,113,1933,203,1665,198,1196,145,1071,285,755,197,1141,573,노원구,중계4동
1111065,34733,3713,3009,164,2797,176,3236,304,3071,257,3476,310,3745,316,3691,283,3813,314,2605,247,1799,305,1443,254,2048,783,노원구,상계1동
1111066,17701,2477,1841,289,1647,277,1429,235,1343,214,1698,147,2027,162,2047,194,1875,203,1318,148,874,141,638,111,964,356,노원구,상계2동
1111069,20291,3304,1929,240,1589,197,1641,247,1628,208,1997,214,2263,262,2084,274,2076,274,1467,213,1190,309,934,243,1493,623,노원구,상계5동
1111072,17466,2084,1085,120,1244,118,2989,349,2541,261,2184,186,1932,154,1349,111,1264,93,925,70,691,151,520,110,742,361,노원구,상계8동
1111073,18327,2030,1451,89,1327,90,1886,203,1867,162,2168,152,2294,170,1862,164,1826,172,1247,122,831,131,634,111,934,464,노원구,상계9동
1111074,14793,1766,1338,112,1254,105,1724,205,1470,151,1550,149,1672,155,1548,131,1476,124,939,77,608,118,520,98,694,341,노원구,상계10동
1111076,28182,4279,2251,263,1951,204,2104,209,2222,216,2740,230,2850,261,2945,310,2995,367,2356,295,1923,444,1469,342,2376,1138,노원구,상계34동
1111077,27226,4012,2334,244,2197,241,2909,470,2898,424,3260,396,3149,367,2793,291,2429,276,1732,201,1142,259,983,233,1400,610,노원구,상계67동
1111078,31253,4545,2422,95,2045,87,2685,295,3105,311,3672,329,3397,291,2989,277,2866,315,2200,260,1854,499,1501,439,2517,1347,노원구,중계23동
1111079,31171,7645,3553,1633,3211,1442,3373,789,2917,630,2816,446,2709,430,2869,329,3077,400,2345,323,1568,368,1239,281,1494,574,노원구,공릉1동
1112051,25720,6206,1797,397,2119,409,2686,701,2534,654,2422,543,2484,467,2395,421,2509,475,1896,358,1596,500,1330,345,1952,936,은평구,녹번동
1112052,33533,5105,2561,376,2654,415,3396,542,3411,491,3463,380,3241,338,3330,332,3204,335,2380,280,1971,429,1523,340,2399,847,은평구,불광1동
1112055,19762,3708,1702,356,1740,384,1914,416,1625,327,1927,282,1986,285,1993,279,2035,287,1463,216,1291,265,887,181,1199,430,은평구,갈현1동
