행정동코드,total_all_20227,solo_all_20227,total_20_20227,solo_20_20227,total_25_20227,solo_25_20227,total_30_20227,solo_30_20227,total_35_20227,solo_35_20227,total_40_20227,solo_40_20227,total_45_20227,solo_45_20227,total_50_20227,solo_50_20227,total_55_20227,solo_55_20227,total_60_20227,solo_60_20227,total_65_20227,solo_65_20227,total_70_20227,solo_70_20227,total_75_20227,solo_75_20227,자치구,행정동명
1103052,9372,1900,667,179,1006,293,1198,302,866,241,909,148,773,117,757,95,873,87,646,79,552,99,455,99,670,161,용산구,용산2가동
1103053,6681,3067,428,373,622,446,633,395,487,283,561,211,657,233,767,224,744,212,613,147,436,227,296,169,437,147,용산구,남영동
1103057,12053,1792,890,140,816,139,1202,230,1213,196,1424,130,1301,140,1275,116,1130,128,813,94,667,118,538,113,784,248,용산구,원효로2동
1103058,7368,930,632,91,595,93,717,146,729,119,813,61,798,64,706,51,672,50,426,43,393,64,331,53,556,95,용산구,효창동
1103059,10567,1786,758,168,840,199,1140,212,1134,206,1205,152,1022,97,964,123,1065,121,712,80,605,130,452,111,670,187,용산구,용문동
1103063,18459,1457,968,40,1034,40,1465,59,2028,79,2612,132,2289,141,1861,105,1687,98,1144,64,924,141,865,115,1582,443,용산구,이촌1동
1103064,6763,919,349,46,461,54,751,86,673,100,643,99,523,81,626,54,736,51,599,46,462,61,364,46,576,195,용산구,이촌2동
1103065,6631,1778,457,145,789,280,793,285,718,216,572,136,547,134,545,76,563,93,476,81,359,97,280,64,532,171,용산구,이태원1동
1103066,8269,1867,511,177,840,265,1047,287,896,232,787,158,674,152,668,85,750,80,543,55,471,83,370,74,712,219,용산구,이태원2동
1103069,9649,1519,776,131,602,123,669,139,750,143,1138,133,1296,140,1166,90,819,77,613,63,502,143,458,86,860,251,용산구,서빙고동
1103070,13717,2703,1069,160,1373,243,1456,342,1244,292,1284,183,1379,220,1391,213,1277,202,896,141,830,187,513,150,1005,370,용산구,보광동
1103071,18803,5161,2734,1009,2280,980,2075,791,1564,507,1631,315,1656,337,1625,198,1498,210,1064,144,893,235,729,199,1054,236,용산구,청파동
1103072,11858,2783,869,283,1282,445,1701,528,1519,415,1251,288,1049,215,1004,99,976,96,720,93,566,105,406,77,515,139,용산구,원효로1동
1103073,14143,7481,1176,952,1242,774,1708,1677,1572,1404,1289,787,1129,663,1317,264,1357,236,1041,184,813,166,604,110,895,264,용산구,한강로동
1103074,18030,5755,1074,495,1756,662,2352,852,1954,792,1722,574,1638,507,1638,393,1625,315,1243,269,1023,302,798,205,1207,389,용산구,한남동
1104052,13165,1783,1162,195,1263,249,1337,208,1255,193,1417,149,1330,149,1333,105,1243,96,913,74,716,92,506,75,690,198,성동구,왕십리2동
1104054,20335,3700,2112,583,2311,773,1992,421,1627,324,1837,199,1951,193,1986,174,1889,164,1496,139,1131,202,756,151,1247,377,성동구,마장동
1104055,13512,5243,3669,2159,3018,1508,1310,446,746,341,738,107,732,103,764,94,702,83,478,58,455,123,369,78,531,143,성동구,사근동
1104056,11390,1654,1139,232,1236,257,1081,166,1112,158,1023,125,1094,127,1111,82,1052,75,775,70,621,109,439,81,707,172,성동구,행당1동
1104057,20990,2267,1499,83,1443,84,2172,181,2538,187,2803,158,2267,155,1990,204,1870,173,1342,130,1094,243,785,195,1187,474,성동구,행당2동
1104058,12730,1110,832,58,791,52,1189,93,1444,113,1708,111,1495,125,1261,99,1014,73,853,59,717,77,574,70,852,180,성동구,응봉동
1104059,11126,1695,764,61,769,71,1134,181,1170,202,1189,146,1218,138,1077,131,1099,133,816,112,656,169,508,113,726,238,성동구,금호1가동
1104062,12353,2027,786,62,959,110,1447,198,1562,214,1446,234,1147,198,1104,163,1139,162,853,152,671,175,477,114,762,245,성동구,금호4가동
1104065,13303,2452,1059,184,1274,258,1561,376,1320,324,1322,189,1437,208,1454,185,1349,199,864,116,597,131,442,98,624,184,성동구,성수1가1동
1104066,14203,2322,1105,272,1578,388,1827,365,1502,280,1416,175,1284,157,1340,125,1413,121,898,87,688,92,476,76,676,184,성동구,성수1가2동
1104067,16309,2863,1254,188,1558,288,1602,295,1434,235,1471,216,1621,237,1944,245,1834,280,1293,263,865,209,571,113,862,294,성동구,성수2가1동
1104068,10373,2897,708,302,1085,475,1273,404,979,316,879,281,946,257,1034,140,1124,150,824,118,574,133,386,118,561,203,성동구,성수2가3동
1104069,9730,2271,804,226,853,273,1039,240,861,140,855,131,1012,156,1099,159,1107,376,777,166,532,151,328,105,463,148,성동구,송정동
1104070,12746,3878,1022,450,1264,656,1212,592,1060,442,1213,250,1330,268,1424,214,1274,227,884,261,725,158,525,133,813,227,성동구,용답동
1104071,19318,3654,1708,385,1910,499,2087,488,2108,460,1882,301,1822,278,1983,221,1784,228,1203,139,912,205,796,172,1123,278,성동구,왕십리도선동
1104072,17257,1972,1265,90,1294,106,2024,245,1985,240,1891,230,1613,196,1594,115,1548,102,1232,93,949,150,776,143,1086,262,성동구,금호23가동
1104073,18050,2589,1135,97,1471,128,2221,284,2297,320,2056,393,1580,291,1636,155,1683,156,1255,146,934,207,705,151,1077,261,성동구,옥수동
1105053,26400,16115,6754,4764,6303,4885,3455,2518,1767,1423,1296,565,1279,517,1296,365,1230,283,953,199,747,188,566,157,754,251,광진구,화양동
1105054,20890,6062,3438,1223,3067,1313,2633,951,1763,634,1596,302,1582,295,1676,257,1652,285,1150,221,874,192,597,132,862,257,광진구,군자동
1105055,13374,2893,969,217,1483,360,1683,410,1323,344,1191,292,1189,214,1359,215,1348,216,950,183,728,170,476,98,675,174,광진구,중곡1동
1105056,19261,3717,1712,314,2066,527,2541,649,1849,500,1795,281,1829,227,1934,211,1791,224,1293,196,987,193,631,147,833,248,광진구,중곡2동
1105057,14619,2901,1232,190,1436,264,1650,331,1282,297,1330,261,1511,230,1651,247,1476,272,1022,232,794,189,502,148,733,240,광진구,중곡3동
1105058,25314,3660,2134,216,2188,250,2653,387,2309,347,2414,294,2744,318,2653,319,2529,346,1932,273,1462,277,1042,228,1254,405,광진구,중곡4동
1105059,9879,3823,738,440,1452,719,1772,815,1102,566,886,299,741,247,695,148,757,157,513,100,472,137,302,88,449,107,광진구,능동
1105060,21334,7795,1890,851,2776,1199,2963,1646,2127,1032,2007,713,1979,683,2003,488,1768,310,1250,243,969,251,666,164,936,215,광진구,구의1동
1105061,19816,2698,1588,204,1598,196,2033,253,1991,250,2076,236,2062,298,2003,204,1998,198,1495,135,1118,175,821,267,1033,282,광진구,구의2동
1105062,23856,3184,2009,333,2365,424,2619,491,2316,400,2421,270,2614,259,2547,182,2405,170,1559,123,1122,174,792,113,1087,245,광진구,구의3동
1105063,25881,1424,2269,85,1767,83,1883,108,2537,128,4126,91,4072,121,2914,150,2109,100,1339,78,873,120,766,80,1226,280,광진구,광장동
1105064,20533,4830,1860,703,2315,806,2547,735,1973,522,1851,287,1978,329,2009,239,1897,266,1363,306,974,200,731,157,1035,280,광진구,자양1동
1105065,21396,3001,1752,223,1855,263,2411,450,2278,372,2159,233,2118,248,2226,322,2239,250,1619,156,1064,156,740,105,935,223,광진구,자양2동
1105066,24546,2189,1952,154,2195,219,2577,218,2499,205,2740,185,2536,166,2583,146,2584,136,1774,106,1063,155,790,116,1253,383,광진구,자양3동
1105067,24081,4022,1803,377,2555,509,2486,463,1921,385,1993,341,2305,319,2910,277,2781,320,2019,270,1334,269,888,225,1086,267,광진구,자양4동
1106071,12636,5484,3629,2222,2369,1556,1278,445,868,288,692,122,687,121,700,132,634,94,486,80,424,149,284,91,585,184,동대문구,회기동
1106072,14024,3679,1912,1116,1935,757,1500,391,1100,322,1137,158,1162,127,1131,137,1078,122,952,104,723,134,589,126,805,185,동대문구,휘경1동
1106073,21629,6329,3014,2734,2571,1401,1861,388,1917,393,1995,150,1993,167,1920,204,1807,148,1432,132,1127,169,871,151,1121,292,동대문구,휘경2동
1106080,19265,3149,1242,139,1481,155,1567,188,1436,153,1455,157,1640,179,1939,226,2230,251,1804,245,1487,437,1199,362,1785,657,동대문구,청량리동
1106081,26383,8542,2415,1357,2895,1641,2910,1119,2287,877,2212,608,2169,564,2477,402,2464,428,1903,340,1626,411,1249,285,1776,510,동대문구,용신동
1106082,24001,5952,2669,1217,2662,1088,2310,438,1799,328,1849,311,1813,270,2102,289,2331,325,1842,269,1545,404,1211,346,1868,667,동대문구,제기동
1106083,24504,4315,2754,630,2174,653,2165,289,2088,272,2314,256,2194,234,2327,253,2391,281,1818,224,1432,367,1046,264,1801,592,동대문구,전농1동
1106084,16841,1589,1650,123,1254,97,1399,75,1524,77,1913,135,1834,127,1702,158,1608,151,1197,114,877,141,750,134,1133,257,동대문구,전농2동
1106086,21669,2871,1587,129,1473,139,1903,301,2099,281,2190,197,2272,195,2279,233,2260,244,1750,209,1365,258,1012,186,1479,499,동대문구,답십리2동
1106087,30286,4951,2054,450,2593,502,3292,533,3360,541,3141,498,2814,457,2861,314,3177,317,2497,260,1852,360,1149,274,1496,445,동대문구,장안1동
1106088,27163,4104,1949,203,2000,234,2752,416,3036,425,3231,449,2924,427,2584,394,2605,335,2061,276,1537,281,1086,220,1398,444,동대문구,장안2동
1106089,27443,6536,5710,2878,4140,1601,2523,381,1836,287,1949,149,2096,181,1988,149,1988,134,1430,95,1191,161,906,133,1686,387,동대문구,이문1동
1106090,19078,2394,1750,322,1711,278,1691,130,1711,147,2116,153,1927,148,1840,172,1901,203,1406,171,1092,196,797,166,1136,308,동대문구,이문2동
1106091,24840,4216,1990,376,2333,483,2860,459,2756,523,2646,430,2461,344,2405,259,2246,263,1642,205,1251,301,907,187,1343,386,동대문구,답십리1동
1107052,22174,3691,1767,141,1824,182,2201,363,2065,267,2119,277,2397,352,2511,379,2274,407,1646,370,1235,319,946,247,1189,387,중랑구,면목2동
1107054,17746,2488,1430,136,1602,167,1737,246,1768,235,1740,183,1794,184,1687,227,1775,237,1319,174,1185,266,702,156,1007,277,중랑구,면목4동
1107055,9558,2065,783,120,779,115,934,190,867,224,951,264,991,229,991,147,1041,170,692,109,575,191,371,111,583,195,중랑구,면목5동
1107057,19673,3515,1475,191,1738,218,2086,444,1740,276,1815,321,1752,297,2026,288,2189,391,1630,234,1265,249,891,223,1066,383,중랑구,면목7동
1107059,20090,1658,1817,83,1678,102,1820,178,1889,163,1968,87,2244,88,2393,128,2113,116,1343,117,1026,192,721,145,1078,259,중랑구,상봉1동
1107060,16675,6512,1348,515,1991,1032,2261,1261,1534,868,1343,547,1433,478,1573,346,1602,378,1179,278,931,320,652,217,828,272,중랑구,상봉2동
1107061,17192,2010,1420,137,1549,176,1907,213,1720,194,1509,189,1538,178,1784,137,1821,146,1387,117,1024,169,700,138,833,216,중랑구,중화1동
1107062,23834,5694,1694,243,1942,306,2130,502,1945,456,2057,470,2407,444,2884,555,2834,928,1970,516,1443,452,1072,325,1456,497,중랑구,중화2동
1107064,28201,3312,2336,327,2480,416,2964,337,2647,301,2964,258,2847,258,2825,257,2823,220,2135,166,1556,202,1072,175,1552,395,중랑구,묵1동
1107065,16800,3473,1269,250,1526,433,1884,412,1618,369,1618,304,1521,278,1624,205,1753,310,1373,190,1033,231,696,175,885,316,중랑구,묵2동
1107068,14762,2371,1217,91,1152,102,1336,125,1178,113,1369,169,1618,195,1726,261,1553,314,1171,240,919,282,638,202,885,277,중랑구,망우3동
1107069,30596,2402,2697,112,2372,106,2857,126,3163,131,3112,175,3105,166,3367,237,3187,214,2230,182,1565,294,1260,238,1681,421,중랑구,신내1동
1107070,19917,2079,1440,62,1443,64,2055,154,2080,140,2025,142,2038,135,2054,190,2089,199,1584,174,1044,204,904,176,1161,439,중랑구,신내2동
1107071,31306,6237,2533,395,2923,532,3377,719,2860,555,2972,523,3283,628,3285,557,3100,588,2370,471,1745,411,1255,322,1603,536,중랑구,면목본동
1107072,22534,3932,1979,231,2032,269,2337,419,1898,367,1970,360,2232,338,2305,346,2446,367,1696,288,1369,296,943,251,1327,400,중랑구,면목38동
1107073,27012,5428,2241,302,2344,410,2644,526,2397,525,2310,496,2596,457,3011,464,2919,485,2154,412,1596,448,1193,363,1607,540,중랑구,망우본동
1108058,13805,1689,1167,116,1195,111,1271,161,1194,153,1373,91,1532,109,1441,117,1385,128,1028,90,809,202,569,152,841,259,성북구,돈암1동
1108059,18297,1326,1391,60,1300,54,1553,101,1852,97,2519,80,2213,83,1943,104,1732,93,1136,69,895,98,680,81,1083,406,성북구,돈암2동
1108060,16415,7027,4625,2872,3006,2039,1548,569,867,288,961,205,1048,190,1000,127,957,138,631,95,553,142,435,110,784,252,성북구,안암동
1108061,12432,2735,1080,404,1336,456,1402,286,1069,238,1207,197,1236,190,1204,158,1133,168,811,117,643,111,483,95,828,315,성북구,보문동
1108062,15375,1630,1418,246,1241,179,1364,89,1546,102,1910,115,1591,115,1450,110,1375,88,1016,75,870,153,639,137,955,221,성북구,정릉1동
1108063,19786,2365,1795,304,1554,218,1836,166,1896,180,2103,166,1902,144,1876,145,1948,138,1498,121,1259,205,873,216,1246,362,성북구,정릉2동
1108064,14417,2237,3002,782,1739,431,1241,155,884,109,971,52,917,54,1013,66,1192,77,936,75,789,98,606,81,1127,257,성북구,정릉3동
1108065,22752,3156,2012,331,1685,247,2089,190,2322,173,2618,227,2379,226,2092,259,2162,260,1681,183,1317,338,1001,256,1394,466,성북구,정릉4동
1108066,28397,1933,1818,82,1798,61,2806,65,3962,87,4626,212,3398,224,2437,185,2270,143,1596,93,1301,240,939,169,1446,372,성북구,길음1동
1108068,14065,2212,1160,183,1085,183,1278,161,1389,231,1578,280,1382,252,1376,130,1429,109,1076,84,850,192,668,140,794,267,성북구,길음2동
1108071,22502,2204,1632,151,1546,143,2051,119,2514,129,2823,146,2306,150,2107,220,2197,196,1722,176,1318,251,967,199,1319,324,성북구,월곡1동
1108072,17577,3470,2232,739,1628,652,1626,276,1544,226,1674,198,1613,178,1560,187,1523,174,1225,155,968,214,801,180,1183,291,성북구,월곡2동
1108076,19333,2710,1640,185,1530,195,1564,212,1680,241,1909,219,2121,196,2128,238,2014,260,1496,191,1193,267,832,186,1226,320,성북구,장위1동
1108077,15932,1710,1294,129,1187,118,1396,145,1270,106,1426,117,1570,122,1650,149,1676,152,1276,101,1162,151,830,124,1195,296,성북구,장위2동
1108078,12487,1787,999,186,890,188,976,108,1092,175,1363,163,1265,127,1380,143,1370,153,1035,127,803,151,577,97,737,169,성북구,장위3동
1108081,14359,3257,1218,518,1502,568,1346,389,1163,342,1354,221,1405,236,1354,156,1323,160,998,116,850,164,686,149,1160,238,성북구,성북동
1108082,22943,4978,2635,968,2528,880,2322,579,1970,450,2317,270,2286,310,1993,247,1932,221,1401,154,1158,182,848,150,1553,567,성북구,삼선동
1108083,15505,6522,2895,2057,2532,1781,1806,735,1271,552,1207,206,1148,223,972,161,932,143,756,119,652,153,532,131,802,261,성북구,동선동
1108084,34572,5161,3611,951,3266,838,3127,384,3261,332,3892,290,3674,311,3204,308,3093,291,2108,232,1811,297,1328,226,2197,701,성북구,종암동
1108085,30091,5048,2890,567,2701,688,2882,376,2671,379,2724,346,2699,349,2974,364,3041,355,2416,323,1854,380,1334,291,1905,630,성북구,석관동
1109060,17610,4868,1552,630,1757,630,1847,618,1620,478,1726,392,1651,432,1665,324,1603,308,1254,275,1085,260,727,196,1123,325,강북구,번1동
1109061,14389,1937,1133,69,933,69,1219,117,1278,100,1383,113,1374,105,1411,133,1434,152,1160,143,1103,258,775,230,1186,448,강북구,번2동
1109062,16567,2681,1201,59,1022,63,1232,84,1539,90,1753,125,1544,145,1471,188,1601,207,1312,172,1423,425,996,448,1473,675,강북구,번3동
1109063,18802,3762,1517,211,1492,253,1800,376,1636,299,1788,278,1711,204,1891,320,1967,348,1520,279,1275,386,884,266,1321,542,강북구,수유1동
1109064,19204,2458,1577,145,1394,159,1614,172,1633,155,1719,185,1830,174,1888,207,2061,208,1622,162,1321,259,1002,205,1543,427,강북구,수유2동
1109065,20676,5535,1750,681,1994,694,2212,594,1731,469,1756,423,1919,437,1967,415,2088,472,1573,340,1325,311,916,246,1445,453,강북구,수유3동
1109069,24110,2670,1919,110,1719,111,2173,190,2232,191,2488,218,2521,240,2491,271,2468,265,1856,204,1525,267,1136,213,1582,390,강북구,삼양동
1109070,19856,4534,1820,601,1862,580,1832,466,1660,415,1702,281,1876,297,1964,332,2116,325,1482,261,1229,339,928,252,1385,385,강북구,미아동
1109071,27436,5465,2194,504,2330,527,2531,508,2384,485,2586,436,2600,462,2707,411,2854,423,2303,329,1757,474,1365,357,1825,549,강북구,송중동
1109072,25493,4723,1901,248,1945,313,2198,294,2027,304,2343,376,2444,371,2757,426,2776,465,2139,391,1758,450,1350,388,1855,697,강북구,송천동
1109073,24432,2009,1673,47,1468,40,2255,72,3072,97,3918,117,3215,136,2362,241,2008,221,1447,162,1071,209,752,180,1191,487,강북구,삼각산동
1109074,18203,2641,1677,181,1240,137,1507,179,1419,145,1612,173,1790,210,1794,245,1916,266,1502,186,1284,279,863,224,1599,416,강북구,우이동
1109075,27347,3909,2181,185,2097,228,2414,289,2249,253,2479,310,2574,311,2688,311,2792,332,2256,279,1958,392,1425,339,2234,680,강북구,인수동
1110051,18798,2156,2313,198,1435,138,1417,163,1492,166,1819,129,1768,137,1897,175,1934,186,1386,134,1136,184,843,167,1358,379,도봉구,쌍문1동
1110052,17908,2693,1573,140,1484,176,1707,218,1581,185,1721,253,1810,225,1755,237,1780,243,1419,193,996,229,849,180,1233,414,도봉구,쌍문2동
1110053,14634,2259,1304,207,1289,238,1452,199,1361,218,1378,179,1411,174,1409,166,1450,168,1079,126,858,191,664,161,979,232,도봉구,쌍문3동
1110054,17272,1537,1581,74,1426,64,1405,111,1337,114,1813,128,2127,124,1995,148,2019,140,1276,107,799,163,644,131,850,233,도봉구,쌍문4동
1110055,26780,4188,2291,185,2215,219,2197,333,2031,275,2496,309,2851,379,2965,388,3127,415,2147,326,1692,410,1097,325,1671,624,도봉구,방학1동
1110056,18002,2361,1525,57,1345,68,1438,116,1393,124,1791,190,1990,204,1949,251,1888,262,1452,192,1133,287,836,202,1262,408,도봉구,방학2동
1110057,24546,1609,2094,45,1933,31,1843,88,1971,91,2652,87,2795,94,2902,132,2886,135,1868,115,1135,218,1031,160,1436,413,도봉구,방학3동
1110059,22727,3774,1745,231,1772,238,2234,267,2191,265,2570,370,2506,345,2235,339,2236,304,1619,215,1229,308,955,248,1435,644,도봉구,창1동
1110060,25033,2576,2166,147,2155,146,2543,219,2449,218,2559,241,2589,239,2579,208,2500,210,1711,144,1364,239,1030,199,1388,366,도봉구,창2동
1110061,12735,1980,1090,91,900,97,1067,153,1145,139,1268,192,1389,179,1366,176,1292,192,985,149,819,176,571,170,843,266,도봉구,창3동
1110062,23057,2161,1975,79,1766,72,1988,208,2112,200,2643,175,2720,206,2634,189,2419,195,1496,131,1057,202,917,154,1330,350,도봉구,창4동
1110063,21944,2411,1911,149,1900,152,2218,224,2004,216,2047,187,2273,180,2407,171,2379,184,1696,152,1113,246,829,166,1167,384,도봉구,창5동
1110064,19267,3280,1455,90,1441,131,1456,185,1360,155,1566,185,1735,195,1949,312,2114,339,1771,306,1590,402,1099,308,1731,672,도봉구,도봉1동
1110065,24849,2525,1714,94,1804,104,2268,207,2310,189,2240,220,2166,187,2393,193,2846,198,2303,174,1768,268,1279,234,1758,457,도봉구,도봉2동
1111051,19823,3813,2662,1238,1962,547,1708,205,1871,174,1781,162,1619,146,1787,214,1870,210,1460,170,1164,219,834,185,1105,343,노원구,월계1동
1111052,21809,2841,1781,105,1480,90,1890,166,2102,131,2086,171,2181,183,2064,223,2289,263,1882,225,1454,382,1067,326,1533,576,노원구,월계2동
1111053,27477,3148,1847,95,1984,85,2995,198,3246,250,2999,237,2516,217,2452,241,2777,233,2140,185,1615,426,1180,328,1726,653,노원구,월계3동
1111056,36048,5417,5903,1680,3316,837,3095,302,3356,381,3918,285,3749,277,3422,301,3049,245,2089,212,1527,292,1088,189,1536,416,노원구,공릉2동
1111058,23427,3498,2584,231,1958,146,1587,251,1549,212,2375,160,3021,164,2882,278,2476,258,1541,198,1098,421,1015,447,1341,732,노원구,하계1동
1111059,19005,1281,1854,43,1330,37,1370,92,1652,104,2448,70,2678,80,2304,123,1753,98,1058,68,800,129,671,116,1087,321,노원구,하계2동
1111060,20164,1292,2235,80,1214,49,878,85,1161,85,2937,82,3702,126,2937,147,1939,104,1000,56,646,141,633,103,882,234,노원구,중계본동
1111061,20354,1124,2169,70,1093,37,713,58,1245,77,3570,56,4259,75,2875,139,1738,88,846,65,560,113,537,99,749,247,노원구,중계1동
1111064,16865,1824,1548,74,1113,58,1139,85,1369,95,1978,86,2127,106,1904,167,1602,154,1159,109,1045,202,729,218,1152,470,노원구,중계4동
1111065,35506,3573,3037,159,2895,155,3370,229,3048,219,3494,317,3798,301,3809,292,4009,313,2672,231,1837,366,1458,312,2079,679,노원구,상계1동
1111066,18831,2803,2003,336,1747,277,1578,272,1436,236,1780,163,2179,193,2192,230,1971,226,1362,152,935,229,682,160,966,329,노원구,상계2동
1111069,21489,3551,2057,234,1741,223,1766,263,1686,202,2067,222,2427,278,2249,320,2244,303,1564,215,1213,376,947,329,1528,586,노원구,상계5동
1111072,18566,1812,1163,104,1314,95,3133,215,2772,214,2353,155,2048,125,1488,113,1341,88,951,64,716,175,514,144,773,320,노원구,상계8동
1111073,18437,1606,1485,63,1364,62,1896,143,1899,142,2192,119,2330,125,1883,123,1784,129,1233,91,811,134,656,116,904,359,노원구,상계9동
1111074,14581,1371,1312,84,1199,64,1679,117,1494,124,1518,125,1631,116,1558,104,1440,90,938,58,620,130,511,90,681,269,노원구,상계10동
1111076,26902,3162,2199,164,1837,140,2053,149,2145,141,2563,185,2641,209,2766,258,2732,229,2276,223,1867,353,1462,317,2361,794,노원구,상계34동
1111077,27806,4198,2346,236,2181,207,2987,463,3048,412,3421,409,3214,393,2872,357,2459,281,1712,203,1179,369,1019,325,1368,543,노원구,상계67동
1111078,32423,4070,2514,94,2116,86,2799,247,3220,253,3857,290,3590,325,3113,305,3010,288,2255,213,1893,458,1511,432,2545,1079,노원구,중계23동
1111079,32947,8043,3908,2062,3331,1414,3454,606,3099,563,3016,519,2895,489,3066,375,3195,344,2489,311,1667,463,1271,370,1556,527,노원구,공릉1동
1112051,27770,5589,1954,359,2296,396,2871,564,2798,543,2795,537,2663,467,2579,383,2778,376,2024,303,1678,496,1354,418,1980,747,은평구,녹번동
1112052,33645,4764,2520,284,2727,382,3389,431,3446,393,3523,362,3282,316,3361,309,3204,328,2400,286,1952,501,1483,417,2358,755,은평구,불광1동
1112055,20261,2866,1798,247,1809,292,1957,281,1683,239,2005,230,2003,215,2053,222,2069,220,1499,182,1310,236,866,175,1209,327,은평구,갈현1동
