행정동코드,total_all_202212,solo_all_202212,total_20_202212,solo_20_202212,total_25_202212,solo_25_202212,total_30_202212,solo_30_202212,total_35_202212,solo_35_202212,total_40_202212,solo_40_202212,total_45_202212,solo_45_202212,total_50_202212,solo_50_202212,total_55_202212,solo_55_202212,total_60_202212,solo_60_202212,total_65_202212,solo_65_202212,total_70_202212,solo_70_202212,total_75_202212,solo_75_202212,자치구,행정동명
1105060,19693,6539,1713,860,2520,1147,2682,1229,1979,833,1839,531,1806,506,1850,316,1685,313,1151,227,925,198,630,137,913,242,광진구,구의1동
1105061,20005,2935,1585,228,1698,262,2092,352,1983,300,2114,246,2056,249,2011,207,1950,218,1499,172,1143,180,803,135,1071,386,광진구,구의2동
1105062,23323,3223,2000,339,2264,449,2557,530,2239,433,2349,228,2549,236,2453,171,2399,177,1537,120,1120,153,774,103,1082,284,광진구,구의3동
1105063,25963,1399,2281,80,1833,74,1950,124,2560,144,4166,107,3952,99,2857,123,2098,93,1370,67,866,84,785,73,1245,331,광진구,광장동
1105064,19958,4962,1750,604,2187,797,2412,801,1945,582,1826,325,1940,331,2024,296,1844,280,1338,226,953,217,722,156,1017,347,광진구,자양1동
1105065,21249,3309,1739,263,1898,303,2447,522,2283,453,2154,282,2126,279,2097,231,2184,246,1602,180,1054,145,735,117,930,288,광진구,자양2동
1105066,24829,2539,1998,191,2212,205,2609,285,2497,246,2755,211,2601,210,2599,199,2619,166,1806,137,1053,141,851,104,1229,444,광진구,자양3동
1105067,24921,6005,1956,548,2611,799,2509,662,1976,478,2088,485,2474,586,3062,571,2886,574,2018,416,1355,329,885,212,1101,345,광진구,자양4동
1106071,12214,5525,3413,2199,2187,1437,1220,541,850,343,719,129,705,126,687,121,648,114,504,90,419,134,284,91,578,200,동대문구,회기동
1106072,13470,3556,1676,790,1840,822,1429,448,1016,282,1093,145,1154,148,1154,148,1082,140,959,122,709,151,570,122,788,238,동대문구,휘경1동
1106073,21196,5500,2659,2094,2427,1393,1939,392,1909,281,2045,149,1942,157,1919,160,1828,155,1419,132,1126,145,866,121,1117,321,동대문구,휘경2동
1106080,19541,3524,1328,148,1585,199,1605,240,1460,197,1538,189,1637,191,1968,268,2233,325,1756,268,1462,392,1200,345,1769,762,동대문구,청량리동
1106081,25182,7994,2242,1102,2695,1339,2713,1007,2125,834,2093,518,2035,529,2452,451,2407,478,1879,394,1578,398,1205,293,1758,651,동대문구,용신동
1106082,23952,6658,2657,1465,2648,1155,2324,562,1839,342,1852,310,1842,283,2086,326,2280,401,1804,287,1544,422,1190,323,1886,782,동대문구,제기동
1106083,24249,5092,2821,966,2165,738,2149,354,2018,299,2214,260,2193,264,2299,306,2379,313,1772,274,1431,370,1052,262,1756,686,동대문구,전농1동
1106084,17172,1829,1726,166,1393,124,1453,119,1576,114,1863,129,1772,118,1709,163,1637,175,1224,138,913,144,771,127,1135,312,동대문구,전농2동
1106086,21262,2852,1628,137,1452,134,1768,252,1960,252,2154,203,2303,221,2239,230,2187,243,1692,203,1346,223,1056,179,1477,575,동대문구,답십리2동
1106087,29971,5576,2090,507,2625,700,3332,713,3341,637,3064,490,2692,466,2837,350,3131,396,2449,296,1807,348,1141,201,1462,472,동대문구,장안1동
1106088,25020,3322,1805,177,1844,185,2535,360,2842,380,2900,296,2578,360,2309,250,2446,314,1950,248,1448,202,1043,146,1320,404,동대문구,장안2동
1106089,28791,9932,5417,3143,4250,3092,2645,752,2066,529,2222,302,2257,262,2119,272,2140,272,1617,193,1345,278,958,198,1755,639,동대문구,이문1동
1106090,18234,2457,1659,341,1617,336,1657,183,1667,157,1993,163,1900,147,1735,174,1752,178,1334,141,1035,167,773,121,1112,349,동대문구,이문2동
1106091,24150,4421,2007,476,2302,552,2828,514,2673,509,2505,415,2386,398,2316,251,2145,262,1556,201,1214,216,878,169,1340,458,동대문구,답십리1동
1107052,22252,4036,1857,190,1848,184,2159,374,2091,300,2189,363,2472,369,2506,486,2213,450,1588,317,1217,346,935,216,1177,441,중랑구,면목2동
1107054,17983,2943,1482,193,1659,246,1763,337,1790,318,1786,211,1771,200,1693,239,1779,260,1338,199,1203,251,720,146,999,343,중랑구,면목4동
1107055,9638,1848,772,98,800,121,928,183,833,146,925,186,1002,200,1030,152,1073,173,722,114,590,161,375,93,588,221,중랑구,면목5동
1107057,19822,3769,1539,233,1815,291,2048,411,1746,329,1847,331,1803,317,2053,338,2140,397,1606,275,1271,251,896,196,1058,400,중랑구,면목7동
1107059,20781,1919,1919,110,1773,120,1865,197,1902,172,2087,102,2365,118,2430,172,2197,162,1394,121,1033,198,766,149,1050,298,중랑구,상봉1동
1107060,15626,5240,1265,544,1749,732,2023,855,1389,645,1263,386,1370,417,1501,316,1557,369,1141,260,916,247,620,175,832,294,중랑구,상봉2동
1107061,16909,2265,1420,163,1448,198,1876,262,1642,206,1504,201,1530,197,1796,186,1805,180,1367,145,999,158,687,115,835,254,중랑구,중화1동
1107062,24351,6435,1895,332,2029,387,2232,592,1964,482,2103,511,2481,585,2910,783,2778,789,1947,583,1472,453,1077,323,1463,615,중랑구,중화2동
1107064,27385,3547,2261,312,2366,368,2827,448,2648,364,2902,266,2717,239,2765,327,2732,244,2072,191,1525,183,1073,147,1497,458,중랑구,묵1동
1107065,16063,3239,1290,317,1428,342,1714,421,1543,315,1515,250,1459,243,1576,217,1662,249,1322,210,985,195,681,133,888,347,중랑구,묵2동
1107068,14869,2856,1236,137,1200,139,1366,209,1234,171,1414,212,1636,263,1711,332,1495,339,1146,266,909,277,644,198,878,313,중랑구,망우3동
1107069,30130,2592,2773,134,2341,128,2829,153,3190,166,2961,165,3004,176,3258,249,3123,261,2158,200,1541,248,1250,206,1702,506,중랑구,신내1동
1107070,20251,2374,1519,75,1463,83,2046,204,2116,180,2081,154,2118,150,2062,210,2127,237,1589,193,1072,204,933,170,1125,514,중랑구,신내2동
1107071,30093,6742,2531,504,2820,622,3219,802,2732,619,2827,580,3122,636,3142,629,2967,627,2248,488,1700,394,1246,276,1539,565,중랑구,면목본동
1107072,23637,4875,2104,352,2092,360,2413,553,1938,393,2123,414,2407,464,2464,459,2543,475,1792,354,1432,310,974,212,1355,529,중랑구,면목38동
1107073,27277,5456,2263,385,2324,422,2578,622,2346,385,2337,410,2653,437,3124,553,3050,555,2184,429,1610,388,1193,300,1615,570,중랑구,망우본동
1108058,13451,1601,1187,116,1183,130,1189,143,1141,129,1338,95,1485,101,1380,110,1379,125,997,95,783,158,575,118,814,281,성북구,돈암1동
1108059,17403,1181,1324,47,1257,52,1431,88,1759,99,2391,87,2125,75,1809,88,1643,84,1110,67,858,83,663,61,1033,350,성북구,돈암2동
1108060,16906,8227,4504,3615,2949,2118,1582,671,957,372,1077,246,1152,246,1080,153,1019,156,698,104,602,140,479,108,807,298,성북구,안암동
1108061,12381,2904,1116,424,1333,481,1338,322,1080,238,1206,203,1211,203,1177,185,1127,178,826,134,656,112,505,83,806,341,성북구,보문동
1108062,14942,1734,1360,250,1232,233,1378,128,1479,120,1816,115,1528,101,1387,96,1338,103,998,80,846,141,622,112,958,255,성북구,정릉1동
1108063,19063,2030,1656,212,1508,205,1778,187,1808,167,2015,144,1814,125,1831,126,1881,136,1470,117,1203,156,847,109,1252,346,성북구,정릉2동
1108064,15709,3430,3036,1215,1791,702,1320,221,980,150,1174,101,1180,103,1190,112,1338,132,1056,103,849,140,650,104,1145,347,성북구,정릉3동
1108065,21662,2761,1868,262,1590,226,2050,198,2258,187,2473,209,2189,179,1967,190,2048,329,1598,191,1280,227,982,163,1359,400,성북구,정릉4동
1108066,27173,1924,1762,72,1764,75,2822,106,3768,126,4334,220,3061,155,2250,187,2195,135,1563,102,1286,199,932,148,1436,399,성북구,길음1동
1108068,13230,1739,1120,159,1032,134,1209,147,1226,132,1421,173,1207,141,1303,87,1391,100,1025,83,837,153,645,115,814,315,성북구,길음2동
1108071,20768,2120,1459,148,1435,145,1947,146,2305,152,2629,149,2104,114,1966,182,2011,203,1566,171,1224,207,899,149,1223,354,성북구,월곡1동
1108072,17871,3632,2238,882,1643,677,1665,317,1596,274,1699,199,1641,159,1585,162,1557,173,1248,152,989,187,818,145,1192,305,성북구,월곡2동
1108076,18616,2660,1611,189,1450,200,1504,205,1503,180,1812,176,2054,198,2050,250,1952,264,1470,210,1160,235,834,175,1216,378,성북구,장위1동
1108077,16878,2824,1428,222,1271,223,1462,202,1371,180,1572,225,1670,210,1759,261,1761,261,1350,193,1176,251,843,169,1215,427,성북구,장위2동
1108078,11447,1413,944,172,830,156,884,83,925,77,1163,95,1201,95,1245,118,1241,136,951,109,780,115,575,83,708,174,성북구,장위3동
1108081,14689,3048,1307,412,1503,544,1455,436,1240,341,1398,196,1417,197,1366,166,1295,144,995,106,857,137,662,100,1194,269,성북구,성북동
1108082,22378,5272,2460,956,2460,889,2259,700,1958,567,2289,349,2213,306,1946,231,1887,245,1367,180,1155,195,854,141,1530,513,성북구,삼선동
1108083,14735,6611,2573,2029,2312,1669,1717,873,1216,635,1206,227,1098,186,979,171,944,146,725,135,645,144,525,106,795,290,성북구,동선동
1108084,34748,5516,3653,966,3306,947,3201,450,3363,407,3828,325,3565,279,3191,307,3090,341,2131,244,1829,273,1365,196,2226,781,성북구,종암동
1108085,29745,5111,2895,635,2650,632,2822,477,2628,455,2753,314,2660,422,2960,360,3026,368,2335,309,1820,298,1319,211,1877,630,성북구,석관동
1109060,17018,5056,1443,639,1600,593,1729,705,1607,540,1708,447,1614,409,1630,347,1552,341,1227,277,1088,246,730,159,1090,353,강북구,번1동
1109061,15229,2286,1231,87,1044,85,1336,159,1328,146,1484,145,1452,135,1506,166,1486,167,1231,184,1145,276,800,225,1186,511,강북구,번2동
1109062,16213,2328,1160,52,985,50,1230,96,1586,110,1723,141,1474,99,1427,148,1519,176,1279,159,1420,401,950,297,1460,599,강북구,번3동
1109063,18405,3860,1613,280,1493,273,1728,379,1572,317,1695,288,1724,238,1886,355,1876,367,1463,301,1207,308,857,215,1291,539,강북구,수유1동
1109064,18328,2667,1454,161,1309,152,1547,210,1535,186,1678,194,1760,195,1773,216,1966,247,1538,190,1264,241,989,182,1515,493,강북구,수유2동
1109065,20082,5557,1710,678,1940,732,2140,658,1695,481,1724,438,1851,432,1894,411,1983,438,1525,347,1290,276,945,192,1385,474,강북구,수유3동
1109069,24501,3096,1926,114,1765,134,2230,296,2240,266,2495,276,2528,251,2527,279,2486,295,1905,248,1579,269,1190,203,1630,465,강북구,삼양동
1109070,20216,4581,1759,653,1881,652,1856,501,1742,366,1769,282,1925,253,2014,279,2141,346,1501,273,1241,324,968,233,1419,419,강북구,미아동
1109071,25645,5104,2034,467,2145,520,2354,509,2193,425,2357,355,2382,348,2534,372,2688,417,2174,357,1677,397,1344,321,1763,616,강북구,송중동
1109072,24873,5039,1956,304,1889,314,2206,371,1985,276,2295,342,2448,413,2656,453,2646,610,1994,415,1687,416,1301,372,1810,753,강북구,송천동
1109073,23500,2017,1615,47,1407,45,2211,121,3000,146,3706,147,3031,116,2236,244,1925,208,1414,168,1056,179,724,127,1175,469,강북구,삼각산동
1109074,17439,2612,1626,182,1191,143,1422,183,1371,146,1574,185,1700,175,1695,241,1800,273,1430,209,1241,252,858,173,1531,450,강북구,우이동
1109075,26955,4201,2092,228,2002,240,2397,344,2184,274,2450,322,2571,330,2702,345,2767,365,2220,309,1945,411,1418,282,2207,751,강북구,인수동
1110051,18536,2493,2263,289,1426,190,1429,201,1491,185,1789,164,1752,151,1821,192,1888,207,1352,155,1137,195,832,141,1356,423,도봉구,쌍문1동
1110052,17115,2691,1553,173,1375,173,1603,225,1502,183,1554,206,1732,216,1726,240,1732,243,1353,202,945,168,801,155,1239,507,도봉구,쌍문2동
1110053,14978,2958,1359,324,1370,378,1513,319,1363,258,1354,191,1401,192,1416,206,1493,219,1133,182,901,218,669,157,1006,314,도봉구,쌍문3동
1110054,16150,1317,1474,73,1346,80,1322,114,1219,93,1689,108,1954,118,1868,129,1902,132,1183,83,749,88,617,75,827,224,도봉구,쌍문4동
1110055,25618,3909,2242,194,2093,237,2100,319,2017,294,2366,286,2702,319,2822,409,2943,425,2038,332,1597,294,1088,247,1610,553,도봉구,방학1동
1110056,17818,3052,1535,88,1291,86,1419,181,1409,171,1783,285,1993,312,1911,332,1845,316,1440,246,1115,302,823,221,1254,512,도봉구,방학2동
1110057,23464,1615,1990,38,1934,43,1773,96,1852,92,2519,93,2618,89,2753,150,2768,155,1770,104,1053,135,1023,134,1411,486,도봉구,방학3동
1110059,20923,3323,1610,205,1598,201,2011,268,1992,254,2360,319,2325,328,2072,291,2117,254,1476,187,1097,230,902,192,1363,594,도봉구,창1동
1110060,24828,3119,2146,172,2128,193,2526,316,2383,267,2506,275,2553,271,2526,256,2481,263,1778,189,1370,267,1043,205,1388,445,도봉구,창2동
1110061,12632,2154,1080,113,905,108,1085,184,1148,165,1259,199,1368,209,1351,212,1270,214,934,151,813,172,567,132,852,295,도봉구,창3동
1110062,23325,2108,1982,71,1800,71,2079,239,2149,213,2691,198,2786,192,2640,163,2357,174,1477,113,1066,151,926,121,1372,402,도봉구,창4동
1110063,21308,2263,1836,135,1836,151,2165,263,1924,196,1995,167,2184,174,2333,169,2341,177,1628,132,1076,160,829,126,1161,413,도봉구,창5동
1110064,19243,3420,1490,127,1387,130,1517,233,1416,202,1555,187,1741,200,1948,339,2070,366,1762,336,1562,376,1107,261,1688,663,도봉구,도봉1동
1110065,23860,2862,1630,99,1728,116,2130,235,2216,218,2108,200,2037,190,2287,223,2773,277,2232,224,1734,292,1268,221,1717,567,도봉구,도봉2동
1111051,18992,3339,2431,794,1917,617,1669,180,1781,186,1696,131,1583,121,1709,195,1768,209,1428,181,1127,214,815,134,1068,377,노원구,월계1동
1111052,22669,3334,1865,137,1569,130,1907,195,2263,199,2258,211,2231,210,2147,280,2368,282,1969,291,1480,411,1069,296,1543,692,노원구,월계2동
1111053,27673,3978,1916,101,2040,120,3014,324,3231,347,2971,280,2481,253,2486,290,2806,313,2179,264,1610,432,1158,330,1781,924,노원구,월계3동
1111056,37345,4641,5660,1520,3315,739,3247,311,3510,298,4147,204,4029,189,3566,227,3276,225,2282,176,1598,207,1144,139,1571,406,노원구,공릉2동
1111058,23246,3288,2465,200,1955,180,1536,233,1534,209,2397,167,3091,207,2884,278,2461,260,1514,181,1084,313,995,326,1330,734,노원구,하계1동
1111059,18694,1423,1840,41,1290,42,1337,110,1596,108,2382,75,2631,84,2276,125,1736,109,1037,77,800,126,711,116,1058,410,노원구,하계2동
1111060,19796,1331,2157,80,1215,50,877,87,1205,109,2813,89,3542,108,2874,130,1911,89,978,49,671,105,663,113,890,322,노원구,중계본동
1111061,20026,1206,2104,74,1132,49,707,54,1242,86,3570,83,4143,91,2770,132,1658,92,834,52,567,85,533,87,766,321,노원구,중계1동
1111064,17347,2267,1580,99,1168,83,1201,139,1415,142,2069,120,2155,111,1933,200,1665,191,1194,143,1071,271,745,209,1151,559,노원구,중계4동
1111065,34472,3709,3004,158,2772,179,3162,307,3010,252,3414,305,3723,320,3676,286,3826,328,2588,251,1782,312,1467,256,2048,755,노원구,상계1동
1111066,17615,2433,1837,258,1640,265,1418,232,1326,195,1684,142,2019,183,2043,201,1865,209,1316,146,874,145,662,110,931,347,노원구,상계2동
1111069,20250,3219,1921,202,1588,193,1634,235,1625,209,1990,221,2257,240,2081,262,2074,272,1465,202,1191,326,929,234,1495,623,노원구,상계5동
1111072,18100,1997,1120,91,1289,122,3105,343,2622,269,2275,167,1984,141,1392,95,1313,90,985,73,729,153,521,109,765,344,노원구,상계8동
1111073,17916,1923,1430,74,1301,81,1820,173,1818,157,2130,152,2235,153,1825,158,1783,169,1233,119,807,136,622,101,912,450,노원구,상계9동
1111074,14881,1712,1328,92,1285,102,1760,198,1486,156,1559,150,1679,143,1560,129,1450,118,930,74,618,113,536,98,690,339,노원구,상계10동
1111076,28173,4330,2251,234,1949,200,2109,197,2225,189,2742,232,2845,282,2944,308,2993,407,2351,309,1921,481,1475,373,2368,1118,노원구,상계34동
1111077,27797,4410,2389,280,2219,246,2958,538,2955,452,3325,421,3233,417,2835,344,2525,315,1772,205,1162,326,1002,232,1422,634,노원구,상계67동
1111078,31271,4566,2420,85,2055,95,2685,295,3111,315,3675,336,3395,289,2997,273,2858,310,2200,251,1858,530,1504,446,2513,1341,노원구,중계23동
1111079,32318,8301,3610,2061,3298,1583,3469,725,3065,591,2953,491,2818,423,2980,376,3206,391,2428,323,1625,372,1304,313,1562,652,노원구,공릉1동
1112051,25948,4835,1791,317,2137,355,2685,520,2642,460,2544,370,2483,350,2425,328,2548,364,1896,293,1607,403,1293,313,1897,762,은평구,녹번동
1112052,33277,4973,2492,324,2651,413,3371,533,3381,485,3436,371,3213,336,3309,311,3199,336,2365,277,1962,430,1511,339,2387,818,은평구,불광1동
1112055,19569,3518,1708,310,1725,352,1898,407,1610,297,1887,273,1971,267,1954,268,2007,288,1451,214,1288,267,879,177,1191,398,은평구,갈현1동
