ADM_CD,dong_name,통계청코드,도로명코드10,통계청코드8,도로명코드8,도로명코드,시도명,시군구,읍면동
11090650.0,서울특별시 강북구 수유3동,1109065,1130563500,11090650.0,11305635,11305635,서울특별시,강북구,수유3동
11090710.0,서울특별시 강북구 송중동,1109071,1130554500,11090710.0,11305545,11305545,서울특별시,강북구,송중동
11100510.0,서울특별시 도봉구 쌍문1동,1110051,1132066000,11100510.0,11320660,11320660,서울특별시,도봉구,쌍문제1동
11100520.0,서울특별시 도봉구 쌍문2동,1110052,1132067000,11100520.0,11320670,11320670,서울특별시,도봉구,쌍문제2동
11100530.0,서울특별시 도봉구 쌍문3동,1110053,1132068000,11100530.0,11320680,11320680,서울특별시,도봉구,쌍문제3동
11100540.0,서울특별시 도봉구 쌍문4동,1110054,1132068100,11100540.0,11320681,11320681,서울특별시,도봉구,쌍문제4동
11100550.0,서울특별시 도봉구 방학1동,1110055,1132069000,11100550.0,11320690,11320690,서울특별시,도봉구,방학제1동
11100560.0,서울특별시 도봉구 방학2동,1110056,1132070000,11100560.0,11320700,11320700,서울특별시,도봉구,방학제2동
11100570.0,서울특별시 도봉구 방학3동,1110057,1132071000,11100570.0,11320710,11320710,서울특별시,도봉구,방학제3동
11100590.0,서울특별시 도봉구 창1동,1110059,1132051100,11100590.0,11320511,11320511,서울특별시,도봉구,창제1동
11100600.0,서울특별시 도봉구 창2동,1110060,1132051200,11100600.0,11320512,11320512,서울특별시,도봉구,창제2동
11100610.0,서울특별시 도봉구 창3동,1110061,1132051300,11100610.0,11320513,11320513,서울특별시,도봉구,창제3동
11100620.0,서울특별시 도봉구 창4동,1110062,1132051400,11100620.0,11320514,11320514,서울특별시,도봉구,창제4동
11100630.0,서울특별시 도봉구 창5동,1110063,1132051500,11100630.0,11320515,11320515,서울특별시,도봉구,창제5동
11130700.0,서울특별시 서대문구 남가좌2동,1113070,1141070000,11130700.0,11410700,11410700,서울특별시,서대문구,남가좌제2동
11130710.0,서울특별시 서대문구 북가좌1동,1113071,1141071000,11130710.0,11410710,11410710,서울특별시,서대문구,북가좌제1동
11100640.0,서울특별시 도봉구 도봉1동,1110064,1132052100,11100640.0,11320521,11320521,서울특별시,도봉구,도봉제1동
11100650.0,서울특별시 도봉구 도봉2동,1110065,1132052200,11100650.0,11320522,11320522,서울특별시,도봉구,도봉제2동
11110510.0,서울특별시 노원구 월계1동,1111051,1135056000,11110510.0,11350560,11350560,서울특별시,노원구,월계1동
11110530.0,서울특별시 노원구 월계3동,1111053,1135058000,11110530.0,11350580,11350580,서울특별시,노원구,월계3동
11110580.0,서울특별시 노원구 하계1동,1111058,1135061100,11110580.0,11350611,11350611,서울특별시,노원구,하계1동
11110600.0,서울특별시 노원구 중계본동,1111060,1135061900,11110600.0,11350619,11350619,서울특별시,노원구,중계본동
11110640.0,서울특별시 노원구 중계4동,1111064,1135062400,11110640.0,11350624,11350624,서울특별시,노원구,중계4동
11110650.0,서울특별시 노원구 상계1동,1111065,1135063000,11110650.0,11350630,11350630,서울특별시,노원구,상계1동
11110660.0,서울특별시 노원구 상계2동,1111066,1135064000,11110660.0,11350640,11350640,서울특별시,노원구,상계2동
11110690.0,서울특별시 노원구 상계5동,1111069,1135067000,11110690.0,11350670,11350670,서울특별시,노원구,상계5동
11110780.0,서울특별시 노원구 중계2·3동,1111078,1135062500,11110780.0,11350625,11350625,서울특별시,노원구,중계23동
11110740.0,서울특별시 노원구 상계10동,1111074,1135072000,11110740.0,11350720,11350720,서울특별시,노원구,상계10동
11110770.0,서울특별시 노원구 상계6·7동,1111077,1135069500,11110770.0,11350695,11350695,서울특별시,노원구,상계67동
11120510.0,서울특별시 은평구 녹번동,1112051,1138051000,11120510.0,11380510,11380510,서울특별시,은평구,녹번동
11120550.0,서울특별시 은평구 갈현1동,1112055,1138055100,11120550.0,11380551,11380551,서울특별시,은평구,갈현제1동
11120560.0,서울특별시 은평구 갈현2동,1112056,1138055200,11120560.0,11380552,11380552,서울특별시,은평구,갈현제2동
11120570.0,서울특별시 은평구 구산동,1112057,1138056000,11120570.0,11380560,11380560,서울특별시,은평구,구산동
11120580.0,서울특별시 은평구 대조동,1112058,1138057000,11120580.0,11380570,11380570,서울특별시,은평구,대조동
11120590.0,서울특별시 은평구 응암1동,1112059,1138058000,11120590.0,11380580,11380580,서울특별시,은평구,응암제1동
11120600.0,서울특별시 은평구 응암2동,1112060,1138059000,11120600.0,11380590,11380590,서울특별시,은평구,응암제2동
11120650.0,서울특별시 은평구 신사1동,1112065,1138063100,11120650.0,11380631,11380631,서울특별시,은평구,신사제1동
11230630.0,서울특별시 강남구 대치4동,1123063,1168063000,11230630.0,11680630,11680630,서울특별시,강남구,대치4동
11120660.0,서울특별시 은평구 신사2동,1112066,1138063200,11120660.0,11380632,11380632,서울특별시,은평구,신사제2동
11120670.0,서울특별시 은평구 증산동,1112067,1138064000,11120670.0,11380640,11380640,서울특별시,은평구,증산동
11120740.0,서울특별시 은평구 역촌동,1112074,1138062500,11120740.0,11380625,11380625,서울특별시,은평구,역촌동
11130620.0,서울특별시 서대문구 홍제1동,1113062,1141062000,11130620.0,11410620,11410620,서울특별시,서대문구,홍제제1동
11130640.0,서울특별시 서대문구 홍제3동,1113064,1141064000,11130640.0,11410640,11410640,서울특별시,서대문구,홍제제3동
11130650.0,서울특별시 서대문구 홍제2동,1113065,1141065500,11130650.0,11410655,11410655,서울특별시,서대문구,홍제제2동
11130660.0,서울특별시 서대문구 홍은1동,1113066,1141066000,11130660.0,11410660,11410660,서울특별시,서대문구,홍은제1동
11130760.0,서울특별시 서대문구 연희동,1113076,1141061500,11130760.0,11410615,11410615,서울특별시,서대문구,연희동
11140590.0,서울특별시 마포구 용강동,1114059,1144059000,11140590.0,11440590,11440590,서울특별시,마포구,용강동
11140600.0,서울특별시 마포구 대흥동,1114060,1144060000,11140600.0,11440600,11440600,서울특별시,마포구,대흥동
11140630.0,서울특별시 마포구 신수동,1114063,1144063000,11140630.0,11440630,11440630,서울특별시,마포구,신수동
11140660.0,서울특별시 마포구 서교동,1114066,1144066000,11140660.0,11440660,11440660,서울특별시,마포구,서교동
11150570.0,서울특별시 양천구 신월1동,1115057,1147056000,11150570.0,11470560,11470560,서울특별시,양천구,신월1동
11140680.0,서울특별시 마포구 합정동,1114068,1144068000,11140680.0,11440680,11440680,서울특별시,마포구,합정동
11140690.0,서울특별시 마포구 망원1동,1114069,1144069000,11140690.0,11440690,11440690,서울특별시,마포구,망원제1동
11140730.0,서울특별시 마포구 성산2동,1114073,1144073000,11140730.0,11440730,11440730,서울특별시,마포구,성산제2동
11140750.0,서울특별시 마포구 도화동,1114075,1144058500,11140750.0,11440585,11440585,서울특별시,마포구,도화동
11140760.0,서울특별시 마포구 서강동,1114076,1144065500,11140760.0,11440655,11440655,서울특별시,마포구,서강동
11140780.0,서울특별시 마포구 아현동,1114078,1144055500,11140780.0,11440555,11440555,서울특별시,마포구,아현동
11150510.0,서울특별시 양천구 목1동,1115051,1147051000,11150510.0,11470510,11470510,서울특별시,양천구,목1동
11150520.0,서울특별시 양천구 목2동,1115052,1147052000,11150520.0,11470520,11470520,서울특별시,양천구,목2동
11150530.0,서울특별시 양천구 목3동,1115053,1147053000,11150530.0,11470530,11470530,서울특별시,양천구,목3동
11150580.0,서울특별시 양천구 신월2동,1115058,1147057000,11150580.0,11470570,11470570,서울특별시,양천구,신월2동
11150590.0,서울특별시 양천구 신월3동,1115059,1147058000,11150590.0,11470580,11470580,서울특별시,양천구,신월3동
11150610.0,서울특별시 양천구 신월5동,1115061,1147060000,11150610.0,11470600,11470600,서울특별시,양천구,신월5동
11150620.0,서울특별시 양천구 신월6동,1115062,1147061000,11150620.0,11470610,11470610,서울특별시,양천구,신월6동
11210610.0,서울특별시 관악구 중앙동,1121061,1162061500,11210610.0,11620615,11620615,서울특별시,관악구,중앙동
11150630.0,서울특별시 양천구 신월7동,1115063,1147061100,11150630.0,11470611,11470611,서울특별시,양천구,신월7동
11150650.0,서울특별시 양천구 신정2동,1115065,1147063000,11150650.0,11470630,11470630,서울특별시,양천구,신정2동
11150690.0,서울특별시 양천구 신정6동,1115069,1147067000,11150690.0,11470670,11470670,서울특별시,양천구,신정6동
11150700.0,서울특별시 양천구 신정7동,1115070,1147068000,11150700.0,11470680,11470680,서울특별시,양천구,신정7동
11150710.0,서울특별시 양천구 목5동,1115071,1147055000,11150710.0,11470550,11470550,서울특별시,양천구,목5동
11160510.0,서울특별시 강서구 염창동,1116051,1150051000,11160510.0,11500510,11500510,서울특별시,강서구,염창동
11160530.0,서울특별시 강서구 등촌2동,1116053,1150053000,11160530.0,11500530,11500530,서울특별시,강서구,등촌제2동
11160550.0,서울특별시 강서구 화곡본동,1116055,1150059000,11160550.0,11500590,11500590,서울특별시,강서구,화곡본동
11160570.0,서울특별시 강서구 화곡2동,1116057,1150055000,11160570.0,11500550,11500550,서울특별시,강서구,화곡제2동
11160580.0,서울특별시 강서구 화곡3동,1116058,1150056000,11160580.0,11500560,11500560,서울특별시,강서구,화곡제3동
11160590.0,서울특별시 강서구 화곡4동,1116059,1150057000,11160590.0,11500570,11500570,서울특별시,강서구,화곡제4동
11160610.0,서울특별시 강서구 화곡6동,1116061,1150059100,11160610.0,11500591,11500591,서울특별시,강서구,화곡제6동
11160630.0,서울특별시 강서구 화곡8동,1116063,1150059300,11160630.0,11500593,11500593,서울특별시,강서구,화곡제8동
11160650.0,서울특별시 강서구 가양2동,1116065,1150060400,11160650.0,11500604,11500604,서울특별시,강서구,가양제2동
11160660.0,서울특별시 강서구 가양3동,1116066,1150060500,11160660.0,11500605,11500605,서울특별시,강서구,가양제3동
11160730.0,서울특별시 강서구 화곡1동,1116073,1150054000,11160730.0,11500540,11500540,서울특별시,강서구,화곡제1동
11160740.0,서울특별시 강서구 우장산동,1116074,1150061500,11160740.0,11500615,11500615,서울특별시,강서구,우장산동
11170560.0,서울특별시 구로구 구로5동,1117056,1153056000,11170560.0,11530560,11530560,서울특별시,구로구,구로제5동
11170640.0,서울특별시 구로구 개봉2동,1117064,1153075000,11170640.0,11530750,11530750,서울특별시,구로구,개봉제2동
11170650.0,서울특별시 구로구 개봉3동,1117065,1153076000,11170650.0,11530760,11530760,서울특별시,구로구,개봉제3동
11170670.0,서울특별시 구로구 오류1동,1117067,1153077000,11170670.0,11530770,11530770,서울특별시,구로구,오류제1동
11170690.0,서울특별시 구로구 수궁동,1117069,1153079000,11170690.0,11530790,11530790,서울특별시,구로구,수궁동
11170700.0,서울특별시 구로구 가리봉동,1117070,1153059500,11170700.0,11530595,11530595,서울특별시,구로구,가리봉동
11170710.0,서울특별시 구로구 구로2동,1117071,1153053000,11170710.0,11530530,11530530,서울특별시,구로구,구로제2동
11170720.0,서울특별시 구로구 개봉1동,1117072,1153074000,11170720.0,11530740,11530740,서울특별시,구로구,개봉제1동
11170730.0,서울특별시 구로구 오류2동,1117073,1153078000,11170730.0,11530780,11530780,서울특별시,구로구,오류제2동
11170740.0,서울특별시 구로구 항동,1117074,1153080000,11170740.0,11530800,11530800,서울특별시,구로구,항동
11180530.0,서울특별시 금천구 독산2동,1118053,1154562000,11180530.0,11545620,11545620,서울특별시,금천구,독산제2동
11180540.0,서울특별시 금천구 독산3동,1118054,1154563000,11180540.0,11545630,11545630,서울특별시,금천구,독산제3동
11180550.0,서울특별시 금천구 독산4동,1118055,1154564000,11180550.0,11545640,11545640,서울특별시,금천구,독산제4동
11180580.0,서울특별시 금천구 시흥2동,1118058,1154568000,11180580.0,11545680,11545680,서울특별시,금천구,시흥제2동
11180590.0,서울특별시 금천구 시흥3동,1118059,1154569000,11180590.0,11545690,11545690,서울특별시,금천구,시흥제3동
11180600.0,서울특별시 금천구 시흥4동,1118060,1154570000,11180600.0,11545700,11545700,서울특별시,금천구,시흥제4동
11190540.0,서울특별시 영등포구 여의동,1119054,1156054000,11190540.0,11560540,11560540,서울특별시,영등포구,여의동
11190550.0,서울특별시 영등포구 당산1동,1119055,1156055000,11190550.0,11560550,11560550,서울특별시,영등포구,당산제1동
11190650.0,서울특별시 영등포구 신길3동,1119065,1156065000,11190650.0,11560650,11560650,서울특별시,영등포구,신길제3동
11190660.0,서울특별시 영등포구 신길4동,1119066,1156066000,11190660.0,11560660,11560660,서울특별시,영등포구,신길제4동
11190670.0,서울특별시 영등포구 신길5동,1119067,1156067000,11190670.0,11560670,11560670,서울특별시,영등포구,신길제5동
11190700.0,서울특별시 영등포구 대림1동,1119070,1156070000,11190700.0,11560700,11560700,서울특별시,영등포구,대림제1동
11190710.0,서울특별시 영등포구 대림2동,1119071,1156071000,11190710.0,11560710,11560710,서울특별시,영등포구,대림제2동
11200630.0,서울특별시 동작구 사당1동,1120063,1159062000,11200630.0,11590620,11590620,서울특별시,동작구,사당제1동
11220540.0,서울특별시 서초구 서초4동,1122054,1165053100,11220540.0,11650531,11650531,서울특별시,서초구,서초4동
11200650.0,서울특별시 동작구 사당3동,1120065,1159064000,11200650.0,11590640,11590640,서울특별시,동작구,사당제3동
11200660.0,서울특별시 동작구 사당4동,1120066,1159065000,11200660.0,11590650,11590650,서울특별시,동작구,사당제4동
11220570.0,서울특별시 서초구 반포1동,1122057,1165056000,11220570.0,11650560,11650560,서울특별시,서초구,반포1동
11200670.0,서울특별시 동작구 사당5동,1120067,1159065100,11200670.0,11590651,11590651,서울특별시,동작구,사당제5동
11200690.0,서울특별시 동작구 신대방1동,1120069,1159067000,11200690.0,11590670,11590670,서울특별시,동작구,신대방제1동
11210540.0,서울특별시 관악구 청림동,1121054,1162054500,11210540.0,11620545,11620545,서울특별시,관악구,청림동
11210570.0,서울특별시 관악구 행운동,1121057,1162057500,11210570.0,11620575,11620575,서울특별시,관악구,행운동
11210580.0,서울특별시 관악구 낙성대동,1121058,1162058500,11210580.0,11620585,11620585,서울특별시,관악구,낙성대동
11210620.0,서울특별시 관악구 인헌동,1121062,1162062500,11210620.0,11620625,11620625,서울특별시,관악구,인헌동
11210630.0,서울특별시 관악구 남현동,1121063,1162063000,11210630.0,11620630,11620630,서울특별시,관악구,남현동
11210640.0,서울특별시 관악구 서원동,1121064,1162064500,11210640.0,11620645,11620645,서울특별시,관악구,서원동
11210650.0,서울특별시 관악구 신원동,1121065,1162065500,11210650.0,11620655,11620655,서울특별시,관악구,신원동
11210690.0,서울특별시 관악구 신림동,1121069,1162069500,11210690.0,11620695,11620695,서울특별시,관악구,신림동
11210710.0,서울특별시 관악구 난향동,1121071,1162071500,11210710.0,11620715,11620715,서울특별시,관악구,난향동
11210720.0,서울특별시 관악구 조원동,1121072,1162072500,11210720.0,11620725,11620725,서울특별시,관악구,조원동
11210730.0,서울특별시 관악구 대학동,1121073,1162073500,11210730.0,11620735,11620735,서울특별시,관악구,대학동
11220620.0,서울특별시 서초구 방배1동,1122062,1165060000,11220620.0,11650600,11650600,서울특별시,서초구,방배1동
11210780.0,서울특별시 관악구 은천동,1121078,1162060500,11210780.0,11620605,11620605,서울특별시,관악구,은천동
11210790.0,서울특별시 관악구 성현동,1121079,1162056500,11210790.0,11620565,11620565,서울특별시,관악구,성현동
11210800.0,서울특별시 관악구 청룡동,1121080,1162059500,11210800.0,11620595,11620595,서울특별시,관악구,청룡동
11210810.0,서울특별시 관악구 난곡동,1121081,1162077500,11210810.0,11620775,11620775,서울특별시,관악구,난곡동
11220510.0,서울특별시 서초구 서초1동,1122051,1165051000,11220510.0,11650510,11650510,서울특별시,서초구,서초1동
11220530.0,서울특별시 서초구 서초3동,1122053,1165053000,11220530.0,11650530,11650530,서울특별시,서초구,서초3동
11220550.0,서울특별시 서초구 잠원동,1122055,1165054000,11220550.0,11650540,11650540,서울특별시,서초구,잠원동
11220580.0,서울특별시 서초구 반포2동,1122058,1165057000,11220580.0,11650570,11650570,서울특별시,서초구,반포2동
11220590.0,서울특별시 서초구 반포3동,1122059,1165058000,11220590.0,11650580,11650580,서울특별시,서초구,반포3동
11220600.0,서울특별시 서초구 반포4동,1122060,1165058100,11220600.0,11650581,11650581,서울특별시,서초구,반포4동
11220610.0,서울특별시 서초구 방배본동,1122061,1165059000,11220610.0,11650590,11650590,서울특별시,서초구,방배본동
11220640.0,서울특별시 서초구 방배3동,1122064,1165062000,11220640.0,11650620,11650620,서울특별시,서초구,방배3동
11220650.0,서울특별시 서초구 방배4동,1122065,1165062100,11220650.0,11650621,11650621,서울특별시,서초구,방배4동
11230510.0,서울특별시 강남구 신사동,1123051,1168051000,11230510.0,11680510,11680510,서울특별시,강남구,신사동
11230580.0,서울특별시 강남구 삼성1동,1123058,1168058000,11230580.0,11680580,11680580,서울특별시,강남구,삼성1동
11230590.0,서울특별시 강남구 삼성2동,1123059,1168059000,11230590.0,11680590,11680590,서울특별시,강남구,삼성2동
11230640.0,서울특별시 강남구 역삼1동,1123064,1168064000,11230640.0,11680640,11680640,서울특별시,강남구,역삼1동
11230650.0,서울특별시 강남구 역삼2동,1123065,1168065000,11230650.0,11680650,11680650,서울특별시,강남구,역삼2동
11230660.0,서울특별시 강남구 도곡1동,1123066,1168065500,11230660.0,11680655,11680655,서울특별시,강남구,도곡1동
11240510.0,서울특별시 송파구 풍납1동,1124051,1171051000,11240510.0,11710510,11710510,서울특별시,송파구,풍납1동
11230670.0,서울특별시 강남구 도곡2동,1123067,1168065600,11230670.0,11680656,11680656,서울특별시,강남구,도곡2동
11240520.0,서울특별시 송파구 풍납2동,1124052,1171052000,11240520.0,11710520,11710520,서울특별시,송파구,풍납2동
11230680.0,서울특별시 강남구 개포1동,1123068,1168066000,11230680.0,11680660,11680660,서울특별시,강남구,개포1동
11240580.0,서울특별시 송파구 방이2동,1124058,1171056200,11240580.0,11710562,11710562,서울특별시,송파구,방이2동
11230710.0,서울특별시 강남구 개포4동,1123071,1168069000,11230710.0,11680690,11680690,서울특별시,강남구,개포4동
11230720.0,서울특별시 강남구 일원본동,1123072,1168072000,11230720.0,11680720,11680720,서울특별시,강남구,일원본동
11230730.0,서울특별시 강남구 일원1동,1123073,1168073000,11230730.0,11680730,11680730,서울특별시,강남구,일원1동
11240620.0,서울특별시 송파구 송파2동,1124062,1171059000,11240620.0,11710590,11710590,서울특별시,송파구,송파2동
11230750.0,서울특별시 강남구 수서동,1123075,1168075000,11230750.0,11680750,11680750,서울특별시,강남구,수서동
11230770.0,서울특별시 강남구 압구정동,1123077,1168054500,11230770.0,11680545,11680545,서울특별시,강남구,압구정동
11240630.0,서울특별시 송파구 석촌동,1124063,1171060000,11240630.0,11710600,11710600,서울특별시,송파구,석촌동
11230780.0,서울특별시 강남구 청담동,1123078,1168056500,11230780.0,11680565,11680565,서울특별시,강남구,청담동
11240640.0,서울특별시 송파구 삼전동,1124064,1171061000,11240640.0,11710610,11710610,서울특별시,송파구,삼전동
11230790.0,서울특별시 강남구 대치2동,1123079,1168061000,11230790.0,11680610,11680610,서울특별시,강남구,대치2동
11240650.0,서울특별시 송파구 가락본동,1124065,1171062000,11240650.0,11710620,11710620,서울특별시,송파구,가락본동
11230800.0,서울특별시 강남구 개포2동,1123080,1168067000,11230800.0,11680670,11680670,서울특별시,강남구,개포2동
11240530.0,서울특별시 송파구 거여1동,1124053,1171053100,11240530.0,11710531,11710531,서울특별시,송파구,거여1동
11240540.0,서울특별시 송파구 거여2동,1124054,1171053200,11240540.0,11710532,11710532,서울특별시,송파구,거여2동
11240680.0,서울특별시 송파구 문정1동,1124068,1171064100,11240680.0,11710641,11710641,서울특별시,송파구,문정1동
11240550.0,서울특별시 송파구 마천1동,1124055,1171054000,11240550.0,11710540,11710540,서울특별시,송파구,마천1동
11240560.0,서울특별시 송파구 마천2동,1124056,1171055000,11240560.0,11710550,11710550,서울특별시,송파구,마천2동
11240570.0,서울특별시 송파구 방이1동,1124057,1171056100,11240570.0,11710561,11710561,서울특별시,송파구,방이1동
11240600.0,서울특별시 송파구 오금동,1124060,1171057000,11240600.0,11710570,11710570,서울특별시,송파구,오금동
11240610.0,서울특별시 송파구 송파1동,1124061,1171058000,11240610.0,11710580,11710580,서울특별시,송파구,송파1동
11240660.0,서울특별시 송파구 가락1동,1124066,1171063100,11240660.0,11710631,11710631,서울특별시,송파구,가락1동
11240670.0,서울특별시 송파구 가락2동,1124067,1171063200,11240670.0,11710632,11710632,서울특별시,송파구,가락2동
11240690.0,서울특별시 송파구 문정2동,1124069,1171064200,11240690.0,11710642,11710642,서울특별시,송파구,문정2동
11240800.0,서울특별시 송파구 잠실3동,1124080,1171068000,11240800.0,11710680,11710680,서울특별시,송파구,잠실3동
11250650.0,서울특별시 강동구 성내1동,1125065,1174064000,11250650.0,11740640,11740640,서울특별시,강동구,성내제1동
11250530.0,서울특별시 강동구 명일1동,1125053,1174053000,11250530.0,11740530,11740530,서울특별시,강동구,명일제1동
11250540.0,서울특별시 강동구 명일2동,1125054,1174054000,11250540.0,11740540,11740540,서울특별시,강동구,명일제2동
11250550.0,서울특별시 강동구 고덕1동,1125055,1174055000,11250550.0,11740550,11740550,서울특별시,강동구,고덕제1동
11250560.0,서울특별시 강동구 고덕2동,1125056,1174056000,11250560.0,11740560,11740560,서울특별시,강동구,고덕제2동
11250580.0,서울특별시 강동구 암사2동,1125058,1174058000,11250580.0,11740580,11740580,서울특별시,강동구,암사제2동
11250590.0,서울특별시 강동구 암사3동,1125059,1174059000,11250590.0,11740590,11740590,서울특별시,강동구,암사제3동
11250610.0,서울특별시 강동구 천호1동,1125061,1174060000,11250610.0,11740600,11740600,서울특별시,강동구,천호제1동
11250630.0,서울특별시 강동구 천호3동,1125063,1174062000,11250630.0,11740620,11740620,서울특별시,강동구,천호제3동
11250660.0,서울특별시 강동구 성내2동,1125066,1174065000,11250660.0,11740650,11740650,서울특별시,강동구,성내제2동
11250670.0,서울특별시 강동구 성내3동,1125067,1174066000,11250670.0,11740660,11740660,서울특별시,강동구,성내제3동
11250700.0,서울특별시 강동구 둔촌1동,1125070,1174069000,11250700.0,11740690,11740690,서울특별시,강동구,둔촌제1동
11250710.0,서울특별시 강동구 둔촌2동,1125071,1174070000,11250710.0,11740700,11740700,서울특별시,강동구,둔촌제2동
11250720.0,서울특별시 강동구 암사1동,1125072,1174057000,11250720.0,11740570,11740570,서울특별시,강동구,암사제1동
11250730.0,서울특별시 강동구 천호2동,1125073,1174061000,11250730.0,11740610,11740610,서울특별시,강동구,천호제2동
11250740.0,서울특별시 강동구 길동,1125074,1174068500,11250740.0,11740685,11740520,서울특별시,강동구,상일제1동
11010580.0,서울특별시 종로구 교남동,1101058,1111058000,11010580.0,11110580,11110580,서울특별시,종로구,교남동
11010600.0,서울특별시 종로구 가회동,1101060,1111060000,11010600.0,11110600,11110600,서울특별시,종로구,가회동
11010610.0,서울특별시 종로구 종로1·2·3·4가동,1101061,1111061500,11010610.0,11110615,11110615,서울특별시,종로구,종로1234가동
11220630.0,서울특별시 서초구 방배2동,1122063,1165061000,11220630.0,11650610,11650610,서울특별시,서초구,방배2동
11090700.0,서울특별시 강북구 미아동,1109070,1130553500,11090700.0,11305535,11305535,서울특별시,강북구,미아동
11090750.0,서울특별시 강북구 인수동,1109075,1130566000,11090750.0,11305660,11305660,서울특별시,강북구,인수동
