ADM_CD,지가변동률_2022,지가변동률_2023,지가변동률_2024,지가_2022,지가_2023,지가_2024
11050660.0,5.987000000000001,9.372000000000002,10.542000000000002,95.934,98.788,100.218
11050670.0,5.987000000000001,9.372000000000002,10.542000000000002,95.934,98.788,100.218
11060710.0,4.574999999999999,6.539999999999999,6.992999999999999,97.909,99.411,100.13
11060720.0,4.009,6.106,6.5489999999999995,97.823,99.354,100.119
11060730.0,4.009,6.106,6.5489999999999995,97.823,99.354,100.119
11060800.0,6.041,8.715,9.442,97.088,99.148,100.119
11060810.0,5.9399999999999995,9.059999999999999,9.716999999999999,96.702,99.168,100.157
11060820.0,6.2139999999999995,9.527,10.161999999999999,96.562,99.153,100.163
11060830.0,5.443000000000001,8.515000000000002,9.305000000000001,96.624,99.021,100.176
11060840.0,5.443000000000001,8.515000000000002,9.305000000000001,96.624,99.021,100.176
11060860.0,4.6450000000000005,6.833,7.37,97.727,99.27,100.151
11060870.0,4.291,7.009,7.514,97.198,99.31,100.111
11060880.0,4.291,7.009,7.514,97.198,99.31,100.111
11060890.0,5.2909999999999995,8.005999999999998,9.060999999999998,96.737,98.75,100.214
11060900.0,5.2909999999999995,8.005999999999998,9.060999999999998,96.737,98.75,100.214
11060910.0,4.6450000000000005,6.833,7.37,97.727,99.27,100.151
11070520.0,4.599000000000001,7.166000000000001,7.877000000000002,97.119,99.093,100.16
11070540.0,4.599000000000001,7.166000000000001,7.877000000000002,97.119,99.093,100.16
11070550.0,4.599000000000001,7.166000000000001,7.877000000000002,97.119,99.093,100.16
11070570.0,4.599000000000001,7.166000000000001,7.877000000000002,97.119,99.093,100.16
11070590.0,4.4990000000000006,6.7940000000000005,7.288,97.494,99.379,100.155
11070600.0,4.4990000000000006,6.7940000000000005,7.288,97.494,99.379,100.155
11070610.0,4.3469999999999995,6.417999999999999,6.757999999999999,97.849,99.476,100.096
11070620.0,4.3469999999999995,6.417999999999999,6.757999999999999,97.849,99.476,100.096
11070640.0,3.9309999999999996,5.688999999999999,5.994999999999999,98.09,99.56,100.073
11070650.0,3.9309999999999996,5.688999999999999,5.994999999999999,98.09,99.56,100.073
11070680.0,3.9450000000000003,6.1530000000000005,6.524000000000001,97.614,99.507,100.123
11070690.0,3.9019999999999997,5.607,5.849,98.415,99.597,100.123
11070700.0,3.9019999999999997,5.607,5.849,98.415,99.597,100.123
11070710.0,4.599000000000001,7.166000000000001,7.877000000000002,97.119,99.093,100.16
11070720.0,4.599000000000001,7.166000000000001,7.877000000000002,97.119,99.093,100.16
11070730.0,3.9450000000000003,6.1530000000000005,6.524000000000001,97.614,99.507,100.123
11080580.0,4.187,5.535,5.572,98.888,99.714,100.118
11080590.0,4.187,5.535,5.572,98.888,99.714,100.118
11080600.0,4.689,6.144000000000001,6.2084,98.7484,99.68139999999998,100.1192
11080610.0,4.488714285714286,6.321857142857143,6.4041428571428565,98.38071428571428,99.64857142857144,100.12185714285715
11080620.0,4.594333333333333,6.344333333333332,6.591999999999999,98.312,99.52766666666668,100.13866666666667
11080630.0,4.3004999999999995,6.182499999999999,6.456999999999999,98.1395,99.51650000000001,100.137
11080640.0,4.414,6.829999999999999,7.341999999999999,97.391,99.319,100.156
11080650.0,4.414,6.829999999999999,7.341999999999999,97.391,99.319,100.156
11080660.0,5.182,6.668,6.862,98.657,99.55,100.142
11080680.0,4.9425,6.7375,6.99,98.311,99.515,100.136
11080710.0,4.702999999999999,6.8069999999999995,7.117999999999999,97.965,99.48,100.13
11080720.0,4.702999999999999,6.8069999999999995,7.117999999999999,97.965,99.48,100.13
11080760.0,5.087000000000001,7.302000000000001,7.887000000000001,97.525,99.218,100.161
11080770.0,5.087000000000001,7.302000000000001,7.887000000000001,97.525,99.218,100.161
11080780.0,5.087000000000001,7.302000000000001,7.887000000000001,97.525,99.218,100.161
11080810.0,4.477000000000001,6.602000000000001,6.932000000000001,97.963,99.413,100.156
11080820.0,4.543666666666666,6.041444444444444,5.929333333333334,98.88455555555556,99.8417777777778,100.1332222222222
11080830.0,4.409375,5.94275,5.866250000000001,98.822625,99.82412500000001,100.13050000000001
11080840.0,4.754,6.647,6.7780000000000005,98.301,99.652,100.123
11080850.0,4.735000000000001,7.081000000000001,7.443000000000001,97.599,99.442,100.158
11090600.0,3.535,5.288,5.631,98.106,99.608,100.125
11090610.0,3.535,5.288,5.631,98.106,99.608,100.125
11090620.0,3.535,5.288,5.631,98.106,99.608,100.125
11090630.0,3.528999999999999,4.928999999999999,5.244999999999999,98.466,99.519,100.119
11090640.0,3.528999999999999,4.928999999999999,5.244999999999999,98.466,99.519,100.119
11090650.0,3.528999999999999,4.928999999999999,5.244999999999999,98.466,99.519,100.119
11090690.0,4.930000000000001,7.019,7.376,97.841,99.601,100.144
11090700.0,4.930000000000001,7.019,7.376,97.841,99.601,100.144
11090710.0,4.930000000000001,7.019,7.376,97.841,99.601,100.144
11090720.0,4.930000000000001,7.019,7.376,97.841,99.601,100.144
11090730.0,4.930000000000001,7.019,7.376,97.841,99.601,100.144
11090740.0,2.8674999999999997,3.793,3.889,99.096,99.7485,100.09
11090750.0,3.528999999999999,4.928999999999999,5.244999999999999,98.466,99.519,100.119
11100510.0,4.024,5.752,5.936999999999999,98.346,99.725,100.114
11100520.0,4.024,5.752,5.936999999999999,98.346,99.725,100.114
11100530.0,4.024,5.752,5.936999999999999,98.346,99.725,100.114
11100540.0,4.024,5.752,5.936999999999999,98.346,99.725,100.114
11100550.0,3.8449999999999998,5.596,5.729,98.398,99.753,100.135
11100560.0,3.8449999999999998,5.596,5.729,98.398,99.753,100.135
11100570.0,3.8449999999999998,5.596,5.729,98.398,99.753,100.135
11100590.0,4.122999999999999,5.975,6.2829999999999995,98.121,99.589,100.144
11100600.0,4.122999999999999,5.975,6.2829999999999995,98.121,99.589,100.144
11100610.0,4.122999999999999,5.975,6.2829999999999995,98.121,99.589,100.144
11100620.0,4.122999999999999,5.975,6.2829999999999995,98.121,99.589,100.144
11100630.0,4.122999999999999,5.975,6.2829999999999995,98.121,99.589,100.144
11100640.0,3.9590000000000005,5.561000000000001,5.583000000000001,98.614,99.861,100.072
11100650.0,3.9590000000000005,5.561000000000001,5.583000000000001,98.614,99.861,100.072
11110510.0,4.0,5.414,6.649,97.592,98.863,100.138
11110520.0,4.0,5.414,6.649,97.592,98.863,100.138
11110530.0,4.0,5.414,6.649,97.592,98.863,100.138
11110560.0,3.939,5.494000000000001,6.6690000000000005,97.514,98.82,100.137
11110580.0,3.6059999999999994,5.087,5.927,97.907,99.244,100.128
11110590.0,3.6059999999999994,5.087,5.927,97.907,99.244,100.128
11110600.0,4.197,5.19,6.098000000000001,98.338,99.035,100.141
11110610.0,4.197,5.19,6.098000000000001,98.338,99.035,100.141
11110640.0,4.197,5.19,6.098000000000001,98.338,99.035,100.141
11110650.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110660.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110690.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110720.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110730.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110740.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110760.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110770.0,4.4270000000000005,6.745000000000001,6.0680000000000005,98.588,100.453,100.132
11110780.0,4.197,5.19,6.098000000000001,98.338,99.035,100.141
11110790.0,3.939,5.494000000000001,6.6690000000000005,97.514,98.82,100.137
11120510.0,4.838000000000001,6.966000000000001,7.441000000000001,97.729,99.345,100.158
11120520.0,4.994999999999999,7.103999999999999,7.748999999999999,97.611,99.18,100.171
11120550.0,4.762,6.770999999999999,7.358999999999999,97.777,99.22,100.13
11120560.0,4.762,6.770999999999999,7.358999999999999,97.777,99.22,100.13
11120570.0,4.497000000000001,6.444000000000001,6.688000000000001,98.129,99.539,100.113
11120580.0,4.564,6.692,7.228,97.645,99.308,100.142
11120590.0,4.786,7.0809999999999995,7.598999999999999,97.56,99.29,100.154
11120600.0,4.786,7.0809999999999995,7.598999999999999,97.56,99.29,100.154
11120650.0,4.674,6.5600000000000005,6.796,98.23,99.556,100.106
11120660.0,4.674,6.5600000000000005,6.796,98.23,99.556,100.106
11120670.0,4.952999999999999,6.810999999999999,7.126999999999999,98.168,99.463,100.119
11120680.0,4.962000000000001,6.859,7.221,98.06,99.433,100.113
11120710.0,4.341,5.7,5.956,98.685,99.491,100.117
11120720.0,4.994999999999999,7.103999999999999,7.748999999999999,97.611,99.18,100.171
11120730.0,4.786,7.0809999999999995,7.598999999999999,97.56,99.29,100.154
11120740.0,4.705,6.795,7.106,97.92,99.498,100.113
11130520.0,3.6317999999999997,4.7143999999999995,4.4992,99.35940000000001,99.9232,100.103
11130620.0,4.233,6.166999999999999,6.530999999999999,97.962,99.347,100.142
11130640.0,4.233,6.166999999999999,6.530999999999999,97.962,99.347,100.142
11130650.0,4.233,6.166999999999999,6.530999999999999,97.962,99.347,100.142
11130660.0,4.303,6.544,6.552999999999999,98.092,99.732,100.138
11130680.0,4.303,6.544,6.552999999999999,98.092,99.732,100.138
11130690.0,4.616,6.458,6.103,98.86,100.068,100.065
11130700.0,4.616,6.458,6.103,98.86,100.068,100.065
11130710.0,4.676,6.396,6.0969999999999995,98.89,100.01,100.119
11130720.0,4.676,6.396,6.0969999999999995,98.89,100.01,100.119
11130730.0,5.299799999999999,7.3515999999999995,7.7661999999999995,97.8566,99.33439999999999,100.1214
11130740.0,6.2829999999999995,8.682,9.971,96.743,98.52,100.123
11130750.0,3.7662000000000004,5.5526,5.5328,98.5512,99.73639999999999,100.1046
11130760.0,4.748,7.388999999999999,8.453,96.725,98.765,100.324
11140590.0,5.049666666666667,7.889666666666668,8.565,96.847,99.20433333333334,100.14716666666668
11140600.0,5.156666666666666,8.716666666666667,9.216666666666667,96.49233333333332,99.33300000000001,100.14566666666667
11140610.0,5.3285,8.553999999999998,9.439,96.4205,98.993,100.1515
11140630.0,5.043,7.856399999999999,8.374799999999999,97.0652,99.3418,100.15220000000001
11140660.0,5.582666666666667,9.438666666666668,10.865333333333334,95.37599999999999,98.60533333333332,100.16966666666667
11140680.0,5.194,8.197,9.258,96.417,98.957,100.157
11140690.0,5.183999999999999,7.844999999999999,8.663999999999998,96.841,99.156,100.16
11140700.0,5.183999999999999,7.844999999999999,8.663999999999998,96.841,99.156,100.16
11140710.0,5.334999999999999,9.579999999999998,11.342999999999998,94.662,98.312,100.164
11140720.0,4.894,7.312000000000001,7.621000000000001,97.574,99.629,100.156
11140730.0,4.894,7.312000000000001,7.621000000000001,97.574,99.629,100.156
11140740.0,4.712000000000001,7.235,7.572,97.582,99.563,100.144
11140750.0,4.9750000000000005,7.315000000000001,7.974000000000001,97.266,99.22,100.147
11140760.0,5.0668,7.281000000000001,7.886799999999999,97.38340000000001,99.297,100.1634
11140770.0,5.29275,8.075,8.98175,96.76725,98.95875000000001,100.14925
11140780.0,5.281,8.514999999999999,9.538333333333332,96.23533333333334,98.88433333333334,100.15033333333332
11150510.0,4.957999999999999,7.515,8.403,96.981,98.972,100.161
11150520.0,4.957999999999999,7.515,8.403,96.981,98.972,100.161
11150530.0,4.957999999999999,7.515,8.403,96.981,98.972,100.161
11150540.0,4.957999999999999,7.515,8.403,96.981,98.972,100.161
11150570.0,3.863,5.971,6.163,97.993,99.527,100.11
11150580.0,3.863,5.971,6.163,97.993,99.527,100.11
11150590.0,3.863,5.971,6.163,97.993,99.527,100.11
11150600.0,3.863,5.971,6.163,97.993,99.527,100.11
11150610.0,3.863,5.971,6.163,97.993,99.527,100.11
11150620.0,3.863,5.971,6.163,97.993,99.527,100.11
11150630.0,3.863,5.971,6.163,97.993,99.527,100.11
11150640.0,4.501,7.061000000000001,7.680000000000001,97.168,99.183,100.178
11150650.0,4.501,7.061000000000001,7.680000000000001,97.168,99.183,100.178
11150660.0,4.501,7.061000000000001,7.680000000000001,97.168,99.183,100.178
11150690.0,4.501,7.061000000000001,7.680000000000001,97.168,99.183,100.178
11150700.0,4.501,7.061000000000001,7.680000000000001,97.168,99.183,100.178
11150710.0,4.957999999999999,7.515,8.403,96.981,98.972,100.161
11150720.0,4.501,7.061000000000001,7.680000000000001,97.168,99.183,100.178
11160510.0,4.992,7.8105,8.5775,96.84649999999999,99.0765,100.1375
11160520.0,4.82,7.362,8.141,97.075,99.07,100.125
11160530.0,4.82,7.362,8.141,97.075,99.07,100.125
11160540.0,4.82,7.362,8.141,97.075,99.07,100.125
11160550.0,4.892,7.349,7.602,97.676,99.534,100.111
11160570.0,4.892,7.349,7.602,97.676,99.534,100.111
11160580.0,4.892,7.349,7.602,97.676,99.534,100.111
11160590.0,4.892,7.349,7.602,97.676,99.534,100.111
11160610.0,4.892,7.349,7.602,97.676,99.534,100.111
11160630.0,4.892,7.349,7.602,97.676,99.534,100.111
11160640.0,5.164,8.259,9.014000000000001,96.618,99.083,100.15
11160650.0,5.164,8.259,9.014000000000001,96.618,99.083,100.15
11160660.0,5.164,8.259,9.014000000000001,96.618,99.083,100.15
11160670.0,4.654,7.471666666666667,7.938666666666666,97.17399999999999,99.34100000000001,100.13333333333333
11160690.0,3.923833333333333,6.2595,6.4780000000000015,97.81299999999999,99.60083333333334,100.12466666666667
11160700.0,4.994666666666666,7.859000000000001,8.226,97.258,99.42566666666666,100.16733333333333
11160710.0,3.8815,6.1595,6.281000000000001,97.973,99.6865,100.12899999999999
11160720.0,4.91,7.659000000000001,7.832000000000001,97.578,99.597,100.176
11160730.0,4.892,7.349,7.602,97.676,99.534,100.111
11160740.0,4.6455,7.2135,7.5015,97.564,99.50200000000001,100.118
11170510.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170520.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170540.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170550.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170560.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170610.0,4.099,6.449,6.898,97.556,99.383,100.106
11170620.0,4.099,6.449,6.898,97.556,99.383,100.106
11170640.0,4.099,6.449,6.898,97.556,99.383,100.106
11170650.0,4.099,6.449,6.898,97.556,99.383,100.106
11170670.0,3.6299999999999994,5.737,5.747,98.199,99.808,100.081
11170690.0,3.6299999999999994,5.737,5.747,98.199,99.808,100.081
11170700.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170710.0,4.164,6.539999999999999,6.959,97.557,99.403,100.108
11170720.0,4.099,6.449,6.898,97.556,99.383,100.106
11170730.0,3.3919999999999995,5.537999999999999,5.599499999999999,98.1075,99.7635,100.076
11170740.0,3.1539999999999995,5.338999999999999,5.451999999999998,98.016,99.719,100.071
11180510.0,4.409,7.846,8.624,96.254,99.182,100.113
11180520.0,4.205,7.100999999999999,7.5649999999999995,97.099,99.332,100.114
11180530.0,4.205,7.100999999999999,7.5649999999999995,97.099,99.332,100.114
11180540.0,4.205,7.100999999999999,7.5649999999999995,97.099,99.332,100.114
11180550.0,4.205,7.100999999999999,7.5649999999999995,97.099,99.332,100.114
11180570.0,3.955,6.969,7.365,97.049,99.499,100.094
11180580.0,3.955,6.969,7.365,97.049,99.499,100.094
11180590.0,3.955,6.969,7.365,97.049,99.499,100.094
11180600.0,3.955,6.969,7.365,97.049,99.499,100.094
11180610.0,3.955,6.969,7.365,97.049,99.499,100.094
11190540.0,5.558000000000001,9.362,10.77,95.38,98.598,100.202
11190550.0,4.727,7.96,8.499,96.697,99.394,100.144
11190560.0,4.766500000000001,7.957000000000001,8.5115,96.7235,99.364,100.14850000000001
11190610.0,4.845999999999999,7.887999999999999,8.385,96.919,99.407,100.14299999999999
11190620.0,4.715333333333333,7.752666666666667,8.277666666666667,96.88833333333334,99.407,100.17366666666665
11190630.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190650.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190660.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190670.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190680.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190690.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190700.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190710.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190720.0,5.612000000000001,8.392000000000001,8.915000000000001,97.183,99.184,100.211
11190730.0,5.3775,8.2075,8.691500000000001,97.1455,99.299,100.196
11190740.0,4.942888888888889,7.938444444444444,8.373222222222221,96.99344444444444,99.46088888888889,100.13733333333333
11190750.0,5.143,8.023,8.468,97.108,99.414,100.181
11190760.0,4.833333333333333,7.878666666666668,8.272666666666668,96.988,99.56666666666666,100.10233333333333
11200520.0,5.085999999999999,7.763,9.674,95.841,98.039,100.174
11200530.0,4.768,7.433999999999999,8.506,96.642,98.907,100.105
11200540.0,4.768,7.433999999999999,8.506,96.642,98.907,100.105
11200550.0,4.768,7.433999999999999,8.506,96.642,98.907,100.105
11200560.0,4.768,7.433999999999999,8.506,96.642,98.907,100.105
11200630.0,4.755000000000002,7.362000000000002,8.382000000000001,96.746,98.929,100.162
11200650.0,4.755000000000002,7.362000000000002,8.382000000000001,96.746,98.929,100.162
11200660.0,4.755000000000002,7.362000000000002,8.382000000000001,96.746,98.929,100.162
11200670.0,4.755000000000002,7.362000000000002,8.382000000000001,96.746,98.929,100.162
11200680.0,4.526,6.8759999999999994,7.799999999999999,97.034,99.027,100.088
11200690.0,4.526,6.8759999999999994,7.799999999999999,97.034,99.027,100.088
11200700.0,4.526,6.8759999999999994,7.799999999999999,97.034,99.027,100.088
11200710.0,4.452999999999999,6.292999999999999,7.763999999999999,96.979,98.474,100.189
11200720.0,4.769499999999999,7.028,8.719,96.41,98.2565,100.1815
11200730.0,3.5580000000000007,5.4785,6.173,97.6725,99.23400000000001,100.12700000000001
11210520.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210540.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210570.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210580.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210610.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210620.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210630.0,3.7639999999999993,6.0169999999999995,6.736999999999999,97.428,99.202,100.085
11210640.0,5.261,8.017,8.523,97.209,99.28,100.108
11210650.0,5.261,8.017,8.523,97.209,99.28,100.108
11210660.0,5.261,8.017,8.523,97.209,99.28,100.108
11210680.0,5.261,8.017,8.523,97.209,99.28,100.108
11210690.0,5.261,8.017,8.523,97.209,99.28,100.108
11210710.0,5.261,8.017,8.523,97.209,99.28,100.108
11210720.0,5.261,8.017,8.523,97.209,99.28,100.108
11210730.0,5.261,8.017,8.523,97.209,99.28,100.108
11210780.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210790.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210800.0,4.862,7.333,7.8790000000000004,97.428,99.258,100.098
11210810.0,5.261,8.017,8.523,97.209,99.28,100.108
11210820.0,5.261,8.017,8.523,97.209,99.28,100.108
11210830.0,5.261,8.017,8.523,97.209,99.28,100.108
11220510.0,6.2669999999999995,10.367,11.872000000000002,95.027,98.521,100.186
11220520.0,6.2669999999999995,10.367,11.872000000000002,95.027,98.521,100.186
11220530.0,6.2204999999999995,10.226500000000001,11.651,95.148,98.59649999999999,100.178
11220540.0,6.2669999999999995,10.367,11.872000000000002,95.027,98.521,100.186
11220550.0,5.301,9.365,10.751,95.151,98.627,100.165
11220560.0,5.704999999999999,9.506999999999998,10.977999999999998,95.317,98.553,100.155
11220570.0,5.704999999999999,9.506999999999998,10.977999999999998,95.317,98.553,100.155
11220580.0,5.704999999999999,9.506999999999998,10.977999999999998,95.317,98.553,100.155
11220590.0,5.301,9.365,10.751,95.151,98.627,100.165
11220600.0,5.704999999999999,9.506999999999998,10.977999999999998,95.317,98.553,100.155
11220610.0,6.174,10.086,11.43,95.269,98.672,100.17
11220620.0,6.174,10.086,11.43,95.269,98.672,100.17
11220630.0,6.174,10.086,11.43,95.269,98.672,100.17
11220640.0,6.174,10.086,11.43,95.269,98.672,100.17
11220650.0,6.174,10.086,11.43,95.269,98.672,100.17
11220660.0,4.878,8.685,9.815000000000001,95.64,98.885,100.132
11220670.0,4.878,8.685,9.815000000000001,95.64,98.885,100.132
11220680.0,4.984,7.966,8.811,96.598,99.15500000000002,100.091
11230510.0,5.977500000000001,9.581500000000002,12.305,94.2535,97.3955,100.21799999999999
11230511.0,5.510333333333333,8.688,9.994666666666667,95.98533333333334,98.70033333333333,100.116
11230520.0,6.058999999999999,10.022999999999998,12.871999999999998,93.814,97.227,100.238
11230530.0,6.058999999999999,10.022999999999998,12.871999999999998,93.814,97.227,100.238
11230580.0,6.622,10.998999999999999,13.656999999999998,93.641,97.434,100.233
11230590.0,6.622,10.998999999999999,13.656999999999998,93.641,97.434,100.233
