ADM_CD,total_all_2022,solo_all_2022,total_20_2022,solo_20_2022,total_25_2022,solo_25_2022,total_30_2022,solo_30_2022,total_35_2022,solo_35_2022,solo_20s_2022,solo_30s_2022,solo_all_ratio,solo_20s_ratio,solo_30s_ratio
11040710,18776.0,3430.0,1743.0,369.0,1831.0,425.0,2013.0,482.0,1969.0,391.0,397.0,436.5,18.268001704303366,11.574344023323615,12.725947521865887
11140740,24019.0,3824.0,1734.0,505.0,1837.0,580.0,2339.0,514.0,3045.0,571.0,542.5,542.5,15.92072942254049,14.186715481171547,14.186715481171547
11140770,31393.0,6151.0,2548.0,669.0,3055.0,867.0,3606.0,872.0,2965.0,626.0,768.0,749.0,19.593539961137832,12.485774670785238,12.176881807836125
11180520,28770.0,7417.0,2101.0,830.0,3401.0,1458.0,3627.0,1292.0,2837.0,905.0,1144.0,1098.5,25.780326729231838,15.424025886477013,14.810570311446677
11040720,18006.0,2511.0,1316.0,129.0,1396.0,152.0,2083.0,331.0,2060.0,300.0,140.5,315.5,13.945351549483506,5.595380326563122,12.564715252887297
11050530,25474.0,15046.0,6256.0,4795.0,5894.0,4437.0,3301.0,2280.0,1758.0,1149.0,4616.0,1714.5,59.0641438329277,30.67925029908281,11.395055164163233
11050540,20354.0,6919.0,3344.0,1692.0,2952.0,1505.0,2497.0,1005.0,1730.0,625.0,1598.5,815.0,33.993318266679765,23.10304957363781,11.779158837982367
11160520,18449.0,5212.0,1528.0,584.0,2480.0,1049.0,2758.0,1140.0,1978.0,740.0,816.5,940.0,28.25085370480785,15.66577129700691,18.035303146584805
11050550,13662.0,3335.0,1048.0,284.0,1496.0,442.0,1762.0,533.0,1320.0,355.0,363.0,444.0,24.410774410774412,10.88455772113943,13.313343328335833
11110730,17922.0,1961.0,1430.0,79.0,1305.0,84.0,1824.0,181.0,1818.0,159.0,81.5,170.0,10.941859167503628,4.156042835288119,8.669046404895461
11050560,18270.0,3847.0,1634.0,395.0,1935.0,533.0,2311.0,687.0,1700.0,445.0,464.0,566.0,21.056376573617953,12.06134650376917,14.71276319209774
11110610,20050.0,1191.0,2108.0,86.0,1132.0,50.0,707.0,55.0,1242.0,86.0,68.0,70.5,5.940149625935162,5.7094878253568435,5.919395465994962
11050570,14670.0,3613.0,1235.0,267.0,1447.0,359.0,1640.0,483.0,1317.0,354.0,313.0,418.5,24.628493524199047,8.663160808192638,11.583171879324661
11050580,25371.0,3868.0,2201.0,250.0,2186.0,282.0,2677.0,466.0,2331.0,363.0,266.0,414.5,15.245753025107406,6.876938986556359,10.716132368148914
11050590,10202.0,4209.0,780.0,463.0,1479.0,933.0,1734.0,944.0,1165.0,600.0,698.0,772.0,41.256616349735346,16.58351152292706,18.341648847707294
11050600,19689.0,6432.0,1709.0,727.0,2520.0,1162.0,2684.0,1235.0,1979.0,830.0,944.5,1032.5,32.66798720097516,14.684390547263682,16.05254975124378
11050620,23345.0,3279.0,2000.0,357.0,2267.0,448.0,2561.0,567.0,2246.0,436.0,402.5,501.5,14.045834225744272,12.275083867032633,15.29429704178103
11240710,25229.0,7544.0,2020.0,683.0,2970.0,1203.0,3609.0,1708.0,2873.0,1275.0,943.0,1491.5,29.902096793372706,12.5,19.77067868504772
11050630,25975.0,1407.0,2284.0,83.0,1833.0,74.0,1953.0,127.0,2557.0,145.0,78.5,136.0,5.4167468719922995,5.579246624022743,9.66595593461265
11050640,19986.0,4993.0,1750.0,620.0,2192.0,799.0,2415.0,808.0,1948.0,581.0,709.5,694.5,24.982487741418993,14.20989385139195,13.909473262567595
11050650,21421.0,3286.0,1774.0,255.0,1928.0,310.0,2461.0,536.0,2291.0,453.0,282.5,494.5,15.340086830680175,8.597078514911747,15.048691418137553
11240750,22425.0,1222.0,1465.0,76.0,1785.0,100.0,2671.0,135.0,2997.0,133.0,88.0,134.0,5.449275362318841,7.201309328968904,10.965630114566286
11050670,24930.0,6053.0,1966.0,549.0,2625.0,798.0,2501.0,676.0,1960.0,470.0,673.5,573.0,24.279983955074208,11.126714026102759,9.466380307285643
11240770,13341.0,792.0,1068.0,52.0,1140.0,63.0,1344.0,95.0,1124.0,66.0,57.5,80.5,5.936586462783899,7.2601010101010095,10.164141414141415
11060710,12278.0,5651.0,3430.0,2309.0,2194.0,1450.0,1233.0,548.0,853.0,343.0,1879.5,445.5,46.02541130477276,33.25960007078393,7.883560431781985
11060730,20919.0,4946.0,2621.0,1419.0,2398.0,1269.0,1898.0,448.0,1867.0,381.0,1344.0,414.5,23.643577608872317,27.17347351395067,8.380509502628385
11060800,19500.0,3489.0,1366.0,150.0,1593.0,195.0,1590.0,235.0,1451.0,192.0,172.5,213.5,17.892307692307693,4.944110060189166,6.119231871596446
11060810,25607.0,8090.0,2244.0,1111.0,2725.0,1394.0,2780.0,1058.0,2214.0,827.0,1252.5,942.5,31.592923809895733,15.482076637824473,11.650185414091471
11060820,23694.0,6240.0,2551.0,1094.0,2619.0,1126.0,2305.0,555.0,1819.0,384.0,1110.0,469.5,26.335781210433023,17.78846153846154,7.524038461538461
11060830,24490.0,5428.0,2827.0,873.0,2188.0,864.0,2171.0,437.0,2039.0,327.0,868.5,382.0,22.164148632094733,16.000368459837876,7.037582903463522
11060840,17185.0,1801.0,1732.0,149.0,1391.0,125.0,1453.0,118.0,1576.0,111.0,137.0,114.5,10.480069828338667,7.606885063853415,6.3575791227096055
11060860,21485.0,2901.0,1663.0,141.0,1437.0,131.0,1797.0,259.0,2004.0,254.0,136.0,256.5,13.502443565278103,4.688038607376767,8.841778697001034
11240780,7699.0,520.0,589.0,43.0,457.0,37.0,584.0,78.0,571.0,68.0,40.0,73.0,6.7541239121963885,7.6923076923076925,14.038461538461538
11060870,29898.0,4935.0,2087.0,428.0,2623.0,614.0,3331.0,654.0,3342.0,587.0,521.0,620.5,16.50612081075657,10.55724417426545,12.573454913880447
11060880,25005.0,3170.0,1804.0,159.0,1844.0,181.0,2535.0,368.0,2842.0,370.0,170.0,369.0,12.677464507098579,5.3627760252365935,11.6403785488959
11070520,22143.0,4157.0,1841.0,189.0,1839.0,210.0,2143.0,408.0,2077.0,353.0,199.5,380.5,18.773427268211172,4.799133990858792,9.15323550637479
11070540,18016.0,2954.0,1491.0,200.0,1659.0,239.0,1767.0,339.0,1790.0,313.0,219.5,326.0,16.396536412078152,7.430602572782667,11.03588354773189
11240790,23356.0,1173.0,1423.0,53.0,1334.0,56.0,2066.0,168.0,3278.0,234.0,54.5,201.0,5.02226408631615,4.646206308610401,17.135549872122763
11070550,9649.0,1884.0,773.0,115.0,803.0,127.0,931.0,186.0,833.0,155.0,121.0,170.5,19.525339413410716,6.4225053078556265,9.049893842887473
11070570,19821.0,3723.0,1539.0,231.0,1815.0,292.0,2054.0,413.0,1743.0,328.0,261.5,370.5,18.783108823974572,7.023905452591996,9.951651893634166
11070600,15604.0,5069.0,1263.0,482.0,1750.0,733.0,2023.0,863.0,1392.0,543.0,607.5,703.0,32.48526018969495,11.984612349575853,13.86861313868613
11070620,24373.0,6458.0,1900.0,343.0,2032.0,391.0,2229.0,595.0,1964.0,473.0,367.0,534.0,26.49653304886555,5.682873954784763,8.26881387426448
11070640,27424.0,3464.0,2273.0,311.0,2366.0,363.0,2830.0,448.0,2654.0,368.0,337.0,408.0,12.63127187864644,9.72863741339492,11.778290993071593
11070650,16048.0,3220.0,1286.0,277.0,1428.0,342.0,1712.0,440.0,1540.0,345.0,309.5,392.5,20.06480558325025,9.611801242236025,12.18944099378882
11110560,36743.0,4998.0,5645.0,1370.0,3256.0,894.0,3221.0,293.0,3430.0,327.0,1132.0,310.0,13.602590969708517,22.649059623849542,6.202480992396959
11070680,14872.0,2836.0,1241.0,136.0,1197.0,148.0,1366.0,211.0,1237.0,167.0,142.0,189.0,19.069392146315224,5.007052186177715,6.664315937940761
11070700,19711.0,2377.0,1494.0,87.0,1434.0,82.0,1977.0,200.0,2113.0,183.0,84.5,191.5,12.059256252853737,3.55490113588557,8.056373580143038
11070710,30097.0,6674.0,2530.0,475.0,2823.0,610.0,3219.0,805.0,2734.0,616.0,542.5,710.5,22.17496760474466,8.128558585555888,10.645789631405455
11070720,23640.0,4933.0,2104.0,343.0,2089.0,371.0,2410.0,589.0,1936.0,418.0,357.0,503.5,20.867174280879862,7.236975471315629,10.206770727751875
11070730,27317.0,5257.0,2282.0,364.0,2326.0,415.0,2580.0,488.0,2350.0,394.0,389.5,441.0,19.24442654757111,7.409168727411071,8.388814913448735
11080580,13461.0,1605.0,1187.0,122.0,1183.0,130.0,1192.0,144.0,1141.0,124.0,126.0,134.0,11.923334076220192,7.850467289719626,8.348909657320872
11080590,17410.0,1168.0,1324.0,50.0,1257.0,53.0,1431.0,90.0,1759.0,100.0,51.5,95.0,6.708788052843194,4.409246575342466,8.133561643835616
11080600,16948.0,7932.0,4517.0,3285.0,2946.0,2136.0,1577.0,690.0,955.0,371.0,2710.5,530.5,46.80198253481237,34.17170953101362,6.6880988401412
11080610,12388.0,2967.0,1119.0,413.0,1331.0,520.0,1338.0,336.0,1082.0,238.0,466.5,287.0,23.950597352276397,15.722952477249747,9.673070441523423
11080680,13243.0,1700.0,1117.0,138.0,1032.0,129.0,1209.0,144.0,1230.0,132.0,133.5,138.0,12.836970474967908,7.852941176470589,8.117647058823529
11110790,31716.0,7155.0,3531.0,1560.0,3264.0,1444.0,3384.0,666.0,3021.0,516.0,1502.0,591.0,22.55959137343927,20.992313067784764,8.259958071278826
11080710,21673.0,2198.0,1526.0,142.0,1508.0,149.0,2004.0,153.0,2439.0,161.0,145.5,157.0,10.141650902044018,6.619654231119199,7.142857142857142
11080760,18650.0,2652.0,1615.0,195.0,1450.0,194.0,1507.0,207.0,1503.0,178.0,194.5,192.5,14.219839142091153,7.334087481146305,7.258672699849171
11080770,16887.0,2901.0,1428.0,223.0,1271.0,224.0,1463.0,242.0,1373.0,196.0,223.5,219.0,17.178895007994317,7.704239917269907,7.549120992761117
11120520,33537.0,4973.0,2561.0,338.0,2656.0,400.0,3396.0,536.0,3411.0,480.0,369.0,508.0,14.828398485255093,7.420068369193646,10.215161874120248
11080840,34007.0,5885.0,3608.0,1142.0,3254.0,962.0,3152.0,450.0,3241.0,405.0,1052.0,427.5,17.30526068162437,17.875955819881053,7.264231096006797
11080850,29733.0,5066.0,2893.0,692.0,2656.0,661.0,2821.0,447.0,2621.0,365.0,676.5,406.0,17.03830760434534,13.353730754046586,8.014212396367943
11090600,17021.0,4858.0,1439.0,508.0,1602.0,581.0,1728.0,643.0,1610.0,547.0,544.5,595.0,28.541213794724165,11.208316179497736,12.247838616714697
11090610,15171.0,2435.0,1232.0,96.0,1038.0,86.0,1334.0,184.0,1314.0,157.0,91.0,170.5,16.050359238019908,3.7371663244353184,7.002053388090348
11090620,16236.0,2281.0,1160.0,55.0,987.0,52.0,1233.0,98.0,1597.0,113.0,53.5,105.5,14.049026853904904,2.3454625164401577,4.625164401578255
11090640,18266.0,2573.0,1451.0,148.0,1301.0,138.0,1547.0,209.0,1529.0,178.0,143.0,193.5,14.086280521186906,5.557714729887291,7.5204041974349005
11090650,20082.0,5461.0,1707.0,619.0,1940.0,718.0,2140.0,652.0,1698.0,470.0,668.5,561.0,27.193506622846332,12.24134773850943,10.272843801501557
11090710,25904.0,5110.0,2050.0,461.0,2180.0,519.0,2372.0,506.0,2216.0,425.0,490.0,465.5,19.726683137739347,9.58904109589041,9.10958904109589
11100510,18565.0,2469.0,2266.0,287.0,1426.0,182.0,1433.0,194.0,1494.0,183.0,234.5,188.5,13.299218960409373,9.497772377480763,7.634669906844876
11100520,17120.0,2684.0,1553.0,181.0,1375.0,173.0,1603.0,226.0,1507.0,189.0,177.0,207.5,15.677570093457943,6.594634873323398,7.730998509687034
11100530,14981.0,2978.0,1359.0,341.0,1370.0,374.0,1513.0,320.0,1363.0,261.0,357.5,290.5,19.878512782858287,12.004701141705842,9.754869039623909
11100540,16160.0,1313.0,1474.0,75.0,1342.0,73.0,1322.0,114.0,1221.0,93.0,74.0,103.5,8.125,5.635948210205636,7.882711348057883
11100550,25523.0,3631.0,2232.0,205.0,2083.0,199.0,2091.0,321.0,2002.0,267.0,202.0,294.0,14.226384045762646,5.5632057284494625,8.096942990911595
11100560,17891.0,2752.0,1538.0,88.0,1297.0,81.0,1428.0,159.0,1417.0,144.0,84.5,151.5,15.382035660387904,3.0704941860465116,5.505087209302325
11100570,23479.0,1614.0,1991.0,43.0,1942.0,45.0,1773.0,94.0,1855.0,91.0,44.0,92.5,6.874228033561907,2.7261462205700124,5.731102850061958
11100590,20393.0,3032.0,1565.0,180.0,1547.0,197.0,1973.0,267.0,1929.0,223.0,188.5,245.0,14.867846810179962,6.217018469656992,8.080474934036939
11100600,24839.0,3115.0,2146.0,173.0,2128.0,187.0,2526.0,312.0,2386.0,262.0,180.0,287.0,12.540762510568056,5.778491171749598,9.213483146067416
11100610,12626.0,2143.0,1080.0,115.0,905.0,102.0,1085.0,179.0,1148.0,165.0,108.5,172.0,16.972913036591162,5.062995800279981,8.026131591227252
11100620,24058.0,2185.0,2049.0,82.0,1866.0,78.0,2126.0,247.0,2228.0,209.0,80.0,228.0,9.082217973231357,3.6613272311212817,10.434782608695652
11100630,21117.0,2254.0,1816.0,137.0,1821.0,147.0,2159.0,264.0,1898.0,205.0,142.0,234.5,10.673864658805702,6.299911268855368,10.403726708074535
11130700,24400.0,3547.0,3081.0,683.0,2159.0,528.0,1980.0,222.0,1967.0,220.0,605.5,221.0,14.53688524590164,17.070764025937414,6.230617423174514
11130710,13478.0,1241.0,1021.0,75.0,1006.0,84.0,1353.0,134.0,1515.0,131.0,79.5,132.5,9.20759756640451,6.406124093473006,10.676873489121675
11100640,19218.0,3388.0,1490.0,126.0,1387.0,129.0,1511.0,240.0,1404.0,194.0,127.5,217.0,17.629305859090437,3.7632821723730814,6.40495867768595
11100650,23888.0,2815.0,1630.0,98.0,1728.0,117.0,2136.0,240.0,2225.0,224.0,107.5,232.0,11.784159410582719,3.818827708703375,8.241563055062166
11110510,19007.0,3151.0,2438.0,780.0,1917.0,598.0,1672.0,183.0,1780.0,171.0,689.0,177.0,16.57810280423002,21.866074262139005,5.61726436052047
11110530,27707.0,3659.0,1887.0,98.0,2052.0,114.0,3037.0,302.0,3240.0,308.0,106.0,305.0,13.20604901288483,2.896966384257994,8.335610822629134
11110580,23175.0,3278.0,2431.0,207.0,1950.0,178.0,1534.0,234.0,1532.0,209.0,192.5,221.5,14.1445523193096,5.87248322147651,6.7571690054911535
11110600,19801.0,1348.0,2161.0,82.0,1215.0,50.0,877.0,88.0,1205.0,112.0,66.0,100.0,6.807736982980657,4.896142433234421,7.418397626112759
11110640,17349.0,2273.0,1580.0,103.0,1168.0,81.0,1201.0,144.0,1415.0,145.0,92.0,144.5,13.10161968989567,4.047514298284206,6.357237131544215
11110650,34668.0,3709.0,3007.0,151.0,2785.0,178.0,3216.0,324.0,3040.0,253.0,164.5,288.5,10.698626975885544,4.435157724454031,7.778376921002966
11110660,17708.0,2396.0,1844.0,267.0,1642.0,259.0,1428.0,236.0,1338.0,194.0,263.0,215.0,13.530607634967245,10.976627712854759,8.973288814691152
11110690,20280.0,3239.0,1921.0,212.0,1594.0,190.0,1645.0,241.0,1625.0,210.0,201.0,225.5,15.971400394477318,6.205619018215498,6.962025316455696
11110780,31277.0,4460.0,2425.0,89.0,2048.0,82.0,2685.0,296.0,3111.0,312.0,85.5,304.0,14.259679636793809,1.9170403587443947,6.816143497757847
11110740,15218.0,1785.0,1366.0,102.0,1277.0,99.0,1796.0,206.0,1520.0,155.0,100.5,180.5,11.729530818767248,5.630252100840337,10.11204481792717
11110770,27253.0,3909.0,2334.0,218.0,2203.0,227.0,2912.0,466.0,2903.0,417.0,222.5,441.5,14.34337504127986,5.691992837042722,11.29444870810949
11120510,25851.0,4290.0,1783.0,247.0,2129.0,316.0,2681.0,485.0,2630.0,423.0,281.5,454.0,16.59510270395729,6.561771561771562,10.582750582750583
11120550,19790.0,3579.0,1709.0,318.0,1758.0,343.0,1911.0,411.0,1618.0,309.0,330.5,360.0,18.08489135927236,9.234423023190836,10.05867560771165
11120560,23723.0,3225.0,1997.0,252.0,1964.0,242.0,2425.0,380.0,2364.0,331.0,247.0,355.5,13.594402057075412,7.65891472868217,11.023255813953488
11120570,26803.0,2981.0,2254.0,150.0,1930.0,154.0,2419.0,281.0,2340.0,246.0,152.0,263.5,11.121889340745438,5.0989600805098965,8.839315665883932
11120580,26675.0,6822.0,2093.0,649.0,2574.0,849.0,3035.0,966.0,2641.0,743.0,749.0,854.5,25.574507966260544,10.97918498973908,12.525652301377896
11120590,25463.0,4971.0,1911.0,477.0,2104.0,608.0,2729.0,690.0,2716.0,682.0,542.5,686.0,19.522444330990062,10.913297123315228,13.80004023335345
11120600,18024.0,2071.0,1262.0,84.0,1203.0,85.0,1786.0,182.0,2175.0,201.0,84.5,191.5,11.49023524189969,4.080154514727185,9.246740704973442
11120650,22303.0,3057.0,1841.0,263.0,1883.0,299.0,2351.0,377.0,2281.0,318.0,281.0,347.5,13.706676231897056,9.19201831861302,11.36735361465489
11230630,16874.0,5076.0,1624.0,475.0,1798.0,611.0,2125.0,1175.0,1778.0,927.0,543.0,1051.0,30.081782624155508,10.69739952718676,20.70527974783294
11120660,17288.0,2231.0,1405.0,125.0,1318.0,132.0,1667.0,293.0,1563.0,226.0,128.5,259.5,12.904905136510875,5.759748991483639,11.631555356342448
11120670,15663.0,2030.0,1128.0,95.0,1221.0,119.0,1558.0,266.0,1440.0,219.0,107.0,242.5,12.960480112366724,5.2709359605911335,11.945812807881774
11120740,38666.0,5731.0,3120.0,419.0,3086.0,458.0,4162.0,754.0,4228.0,688.0,438.5,721.0,14.82180727253918,7.651369743500262,12.580701448263829
11130620,19511.0,2813.0,1701.0,255.0,1536.0,242.0,1784.0,245.0,1802.0,223.0,248.5,234.0,14.417508072369433,8.83398506932101,8.318521151795236
11130640,15906.0,2462.0,1212.0,188.0,1214.0,193.0,1319.0,186.0,1260.0,157.0,190.5,171.5,15.478435810386019,7.737611697806661,6.965881397238018
11130650,12253.0,1652.0,1004.0,102.0,977.0,114.0,1078.0,125.0,1035.0,124.0,108.0,124.5,13.482412470415408,6.5375302663438255,7.536319612590798
11130660,19687.0,2769.0,1755.0,232.0,1467.0,207.0,1552.0,189.0,1521.0,164.0,219.5,176.5,14.065119114136232,7.927049476345251,6.374142289635247
11130760,34757.0,9534.0,3890.0,2060.0,4574.0,2439.0,3703.0,1245.0,2806.0,842.0,2249.5,1043.5,27.43044566562131,23.59450388084749,10.945038808474932
11140590,15925.0,2474.0,1030.0,159.0,1193.0,196.0,1764.0,322.0,2143.0,372.0,177.5,347.0,15.535321821036108,7.174616006467259,14.02586903799515
11140600,14130.0,5349.0,2645.0,1344.0,2278.0,1178.0,1491.0,790.0,1079.0,513.0,1261.0,651.5,37.85562632696391,23.574499906524586,12.179846700317816
11140630,15409.0,2653.0,1558.0,461.0,1598.0,523.0,1684.0,295.0,1583.0,245.0,492.0,270.0,17.217210721007202,18.545043347154166,10.17715793441387
11140660,24445.0,9957.0,2622.0,1606.0,3834.0,2367.0,3794.0,2055.0,2640.0,1322.0,1986.5,1688.5,40.73225608508898,19.95078839007733,16.95791905192327
11150570,19426.0,3430.0,1559.0,135.0,1511.0,144.0,1830.0,309.0,1850.0,265.0,139.5,287.0,17.656748687326264,4.067055393586006,8.36734693877551
11140680,15789.0,4193.0,1375.0,480.0,2044.0,772.0,2428.0,947.0,1725.0,609.0,626.0,778.0,26.556463360567484,14.929644645838302,18.55473408061054
11140690,18237.0,4094.0,1396.0,423.0,1831.0,606.0,2359.0,798.0,1969.0,595.0,514.5,696.5,22.448867686571255,12.567171470444553,17.012701514411333
11140730,30825.0,6439.0,2194.0,802.0,2457.0,966.0,3219.0,863.0,3332.0,797.0,884.0,830.0,20.88888888888889,13.728839881969249,12.890200341667962
11140750,18101.0,3129.0,1238.0,267.0,1641.0,411.0,2084.0,419.0,1781.0,320.0,339.0,369.5,17.286337771393846,10.834132310642378,11.808884627676575
11140760,23026.0,5382.0,2960.0,1119.0,2885.0,1108.0,2645.0,756.0,2533.0,659.0,1113.5,707.5,23.373577694779815,20.689334819769602,13.145670754366407
11140780,22452.0,2892.0,1781.0,199.0,2053.0,255.0,3074.0,429.0,2532.0,334.0,227.0,381.5,12.88081239978621,7.84923928077455,13.191562932226834
11150510,23246.0,1211.0,1857.0,65.0,1590.0,61.0,1733.0,113.0,2155.0,119.0,63.0,116.0,5.209498408328315,5.202312138728324,9.57886044591247
11150520,24664.0,3774.0,2314.0,360.0,2389.0,432.0,3136.0,719.0,2307.0,469.0,396.0,594.0,15.30165423289004,10.492845786963434,15.73926868044515
11150530,17599.0,2675.0,1549.0,199.0,1757.0,252.0,2049.0,388.0,1654.0,276.0,225.5,332.0,15.199727257230524,8.429906542056074,12.411214953271028
11150580,18297.0,1803.0,1429.0,77.0,1467.0,89.0,1932.0,176.0,1916.0,153.0,83.0,164.5,9.85407443843253,4.603438713255685,9.123682750970605
11150590,14840.0,2895.0,1298.0,98.0,1210.0,103.0,1313.0,243.0,1302.0,201.0,100.5,222.0,19.50808625336927,3.471502590673575,7.66839378238342
11150610,12579.0,1586.0,1137.0,92.0,1035.0,101.0,1211.0,176.0,1241.0,154.0,96.5,165.0,12.608315446378885,6.084489281210593,10.403530895334175
11150620,9376.0,1608.0,773.0,132.0,736.0,123.0,820.0,199.0,722.0,311.0,127.5,255.0,17.150170648464165,7.929104477611941,15.858208955223882
11210610,13349.0,5103.0,1370.0,868.0,2196.0,1417.0,1751.0,902.0,1169.0,537.0,1142.5,719.5,38.227582590456215,22.388790907309424,14.099549284734469
11150630,18350.0,2512.0,1415.0,76.0,1378.0,74.0,1901.0,180.0,1759.0,146.0,75.0,163.0,13.689373297002724,2.9856687898089174,6.488853503184713
11150650,15931.0,1282.0,1647.0,68.0,1178.0,52.0,957.0,112.0,1077.0,109.0,60.0,110.5,8.047203565375682,4.6801872074882995,8.619344773790951
11150690,18758.0,869.0,1732.0,60.0,1225.0,34.0,1352.0,72.0,1462.0,64.0,47.0,68.0,4.632690052244376,5.408515535097814,7.825086306098965
11150700,24077.0,2470.0,2186.0,59.0,1762.0,52.0,1711.0,138.0,1756.0,124.0,55.5,131.0,10.258753166922789,2.246963562753036,5.303643724696356
11150710,30271.0,935.0,2629.0,73.0,2074.0,65.0,1820.0,111.0,2247.0,118.0,69.0,114.5,3.0887648244194112,7.379679144385026,12.245989304812834
11160510,30709.0,2900.0,2436.0,357.0,2424.0,414.0,3255.0,498.0,3708.0,482.0,385.5,490.0,9.443485623107232,13.293103448275861,16.896551724137932
11160530,17179.0,1916.0,1575.0,175.0,1614.0,198.0,1814.0,312.0,1567.0,235.0,186.5,273.5,11.153152104313406,9.733820459290188,14.274530271398747
11160550,28732.0,5970.0,2171.0,508.0,2770.0,761.0,3968.0,1023.0,3552.0,814.0,634.5,918.5,20.77822636781289,10.62814070351759,15.385259631490788
11160570,15916.0,2343.0,1152.0,126.0,1310.0,156.0,1990.0,307.0,1867.0,260.0,141.0,283.5,14.721035436039207,6.017925736235595,12.099871959026888
11160580,19011.0,2209.0,1608.0,179.0,1807.0,227.0,1867.0,258.0,1685.0,210.0,203.0,234.0,11.619588659197307,9.189678587596198,10.593028519692169
11160590,18874.0,3002.0,1458.0,148.0,1605.0,188.0,2183.0,359.0,1992.0,315.0,168.0,337.0,15.905478435943627,5.596269153897402,11.22584943371086
11160610,20643.0,3682.0,1694.0,338.0,2011.0,462.0,2573.0,736.0,2094.0,536.0,400.0,636.0,17.83655476432689,10.863661053775123,17.273221075502445
11160630,21965.0,3613.0,1508.0,270.0,1982.0,398.0,2895.0,583.0,2643.0,471.0,334.0,527.0,16.448895970862736,9.244395239413231,14.586216440631055
11160650,14868.0,4076.0,1157.0,297.0,1549.0,428.0,1635.0,420.0,1100.0,255.0,362.5,337.5,27.414581651869785,8.893523061825318,8.2801766437684
11160660,14963.0,3444.0,1043.0,135.0,1348.0,194.0,1922.0,379.0,1501.0,267.0,164.5,323.0,23.016774710953687,4.776422764227642,9.37862950058072
11160730,44123.0,10618.0,3309.0,974.0,4695.0,1552.0,6081.0,1799.0,4911.0,1298.0,1263.0,1548.5,24.06454683498402,11.894895460538708,14.583725748728574
11160740,34195.0,2712.0,2693.0,226.0,2630.0,246.0,3393.0,365.0,3923.0,366.0,236.0,365.5,7.930984061997368,8.702064896755163,13.477138643067846
11170560,29587.0,6592.0,2137.0,720.0,3164.0,1194.0,3750.0,1095.0,3087.0,807.0,957.0,951.0,22.280055429749552,14.517597087378642,14.426577669902912
11170640,28195.0,2062.0,1929.0,73.0,2267.0,91.0,3148.0,204.0,3211.0,181.0,82.0,192.5,7.313353431459478,3.976721629485936,9.335596508244423
11170650,17853.0,1923.0,1378.0,81.0,1364.0,87.0,1869.0,208.0,1839.0,172.0,84.0,190.0,10.771298941354395,4.368174726989079,9.880395215808631
11170670,18301.0,4421.0,1345.0,486.0,1934.0,745.0,2338.0,731.0,1874.0,524.0,615.5,627.5,24.15714988252008,13.922189549875593,14.19362135263515
11170690,20111.0,2126.0,1549.0,96.0,1607.0,109.0,2154.0,198.0,2267.0,192.0,102.5,195.0,10.571329123365322,4.821260583254939,9.172154280338663
11170700,18001.0,6265.0,728.0,340.0,1248.0,631.0,1312.0,613.0,1230.0,526.0,485.5,569.5,34.80362202099883,7.749401436552275,9.090183559457303
11170710,35281.0,5837.0,2296.0,309.0,2774.0,423.0,3052.0,637.0,2771.0,467.0,366.0,552.0,16.54431563731187,6.270344354976872,9.456912797670036
11170720,28568.0,3516.0,2190.0,157.0,2211.0,174.0,2677.0,285.0,2654.0,252.0,165.5,268.5,12.307476897227668,4.707053469852104,7.636518771331058
11170730,34908.0,5390.0,2619.0,516.0,2534.0,613.0,3626.0,662.0,4403.0,598.0,564.5,630.0,15.440586685000573,10.473098330241188,11.688311688311687
11180530,19808.0,3965.0,1632.0,176.0,1731.0,216.0,1853.0,357.0,1547.0,269.0,196.0,313.0,20.0171647819063,4.943253467843632,7.894073139974779
11180540,28107.0,5997.0,1971.0,364.0,2356.0,484.0,2590.0,590.0,2252.0,464.0,424.0,527.0,21.33632191269079,7.070201767550442,8.7877271969318
11180550,16712.0,3395.0,1364.0,163.0,1367.0,187.0,1435.0,282.0,1422.0,255.0,175.0,268.5,20.314743896601247,5.154639175257731,7.908689248895434
11180580,18677.0,1777.0,1444.0,45.0,1317.0,47.0,1477.0,102.0,1760.0,105.0,46.0,103.5,9.514375970444933,2.5886325267304446,5.8244231851435
11180590,10213.0,1407.0,789.0,51.0,762.0,52.0,950.0,157.0,865.0,126.0,51.5,141.5,13.776559287183002,3.660270078180526,10.056858564321251
11180600,19338.0,2670.0,1604.0,74.0,1536.0,77.0,1671.0,198.0,1655.0,173.0,75.5,185.5,13.807012100527457,2.8277153558052435,6.947565543071161
11190540,25405.0,3003.0,1536.0,190.0,1957.0,275.0,2444.0,473.0,2609.0,415.0,232.5,444.0,11.820507774060223,7.742257742257743,14.785214785214784
11190550,17795.0,4371.0,1246.0,369.0,1857.0,604.0,2390.0,706.0,1930.0,509.0,486.5,607.5,24.56307951671818,11.130176161061542,13.898421413864103
11190650,14099.0,2361.0,964.0,131.0,1119.0,162.0,1194.0,152.0,1143.0,132.0,146.5,142.0,16.74586850131215,6.2049978822532825,6.01440067767895
11190660,11344.0,2091.0,850.0,146.0,934.0,167.0,902.0,232.0,825.0,189.0,156.5,210.5,18.432651622002822,7.4844571975131515,10.066953610712577
11190670,15048.0,2784.0,1057.0,205.0,1133.0,253.0,1234.0,267.0,1200.0,234.0,229.0,250.5,18.50079744816587,8.225574712643677,8.997844827586206
