ADM_CD,total_all_2023,solo_all_2023,total_20_2023,solo_20_2023,total_25_2023,solo_25_2023,total_30_2023,solo_30_2023,total_35_2023,solo_35_2023,solo_20s_2023,solo_30s_2023,solo_all_ratio,solo_20s_ratio,solo_30s_ratio
11030520,10502.0,2644.0,713.0,246.0,1097.0,404.0,1389.0,499.0,1008.0,323.0,325.0,411.0,25.176156922490954,12.291981845688351,15.5446293494705
11030530,6901.0,2831.0,406.0,225.0,591.0,325.0,647.0,325.0,510.0,241.0,275.0,283.0,41.02304013911027,9.71388202048746,9.996467679265278
11030570,11847.0,1712.0,901.0,128.0,801.0,126.0,1192.0,229.0,1198.0,201.0,127.0,215.0,14.450915843673503,7.418224299065421,12.558411214953273
11030580,7671.0,1161.0,673.0,121.0,628.0,132.0,744.0,159.0,759.0,141.0,126.5,150.0,15.134923738756356,10.895779500430663,12.919896640826872
11030590,10006.0,1626.0,710.0,147.0,793.0,191.0,1084.0,213.0,1057.0,182.0,169.0,197.5,16.250249850089947,10.39360393603936,12.146371463714638
11030650,6953.0,2077.0,472.0,189.0,782.0,312.0,827.0,309.0,744.0,307.0,250.5,308.0,29.871997698835035,12.060664419836302,14.829080404429465
11040590,10794.0,1510.0,768.0,57.0,758.0,62.0,1050.0,154.0,1084.0,149.0,59.5,151.5,13.989253288864184,3.940397350993378,10.033112582781458
11040620,11690.0,1787.0,784.0,79.0,911.0,102.0,1371.0,217.0,1511.0,222.0,90.5,219.5,15.286569717707444,5.06435366536094,12.283156127588137
11040650,13787.0,2552.0,1197.0,220.0,1299.0,286.0,1551.0,398.0,1352.0,318.0,253.0,358.0,18.51019075941104,9.913793103448276,14.028213166144202
11040670,16544.0,3609.0,1325.0,288.0,1614.0,383.0,1644.0,387.0,1476.0,321.0,335.5,354.0,21.814555125725338,9.296203934607924,9.808811305070657
11040690,10124.0,2625.0,808.0,240.0,886.0,270.0,1082.0,297.0,936.0,235.0,255.0,266.0,25.92848676412485,9.714285714285714,10.133333333333333
11040700,14564.0,4351.0,1168.0,468.0,1327.0,566.0,1394.0,684.0,1235.0,489.0,517.0,586.5,29.875034331227685,11.882325902091473,13.479659848310732
11080650,21659.0,2702.0,1868.0,264.0,1592.0,222.0,2046.0,192.0,2258.0,189.0,243.0,190.5,12.4751835264786,8.993338267949667,7.050333086602517
11080660,27174.0,1883.0,1762.0,70.0,1761.0,76.0,2827.0,107.0,3772.0,129.0,73.0,118.0,6.9294178258629575,3.8767923526287835,6.2665958576739245
11080810,14716.0,3029.0,1303.0,426.0,1513.0,527.0,1454.0,450.0,1243.0,347.0,476.5,398.5,20.58303886925795,15.731264443710796,13.156157147573458
11080820,22438.0,5477.0,2469.0,1023.0,2458.0,985.0,2262.0,714.0,1967.0,584.0,1004.0,649.0,24.409483911222036,18.331203213438013,11.849552674821982
11080830,14625.0,6167.0,2558.0,1825.0,2310.0,1692.0,1706.0,799.0,1203.0,520.0,1758.5,659.5,42.16752136752137,28.51467488243879,10.694016539646507
11060720,13487.0,3560.0,1681.0,747.0,1840.0,826.0,1429.0,463.0,1021.0,288.0,786.5,375.5,26.39578853710981,22.09269662921348,10.547752808988765
11060890,28784.0,11316.0,5434.0,4071.0,4250.0,3110.0,2642.0,896.0,2063.0,629.0,3590.5,762.5,39.31350750416898,31.7294096854012,6.73824673029339
11060900,18255.0,2559.0,1662.0,345.0,1617.0,337.0,1660.0,189.0,1670.0,165.0,341.0,177.0,14.018077239112573,13.325517780382961,6.916764361078546
11060910,24030.0,4433.0,2007.0,472.0,2268.0,531.0,2846.0,551.0,2654.0,500.0,501.5,525.5,18.447773616312944,11.312880667719377,11.854274757500564
11070590,20636.0,1943.0,1908.0,114.0,1761.0,115.0,1845.0,188.0,1891.0,168.0,114.5,178.0,9.415584415584416,5.8929490478641275,9.161091096242924
11070610,17014.0,2300.0,1439.0,172.0,1460.0,197.0,1897.0,274.0,1650.0,219.0,184.5,246.5,13.518279064299987,8.021739130434783,10.717391304347826
11070690,30153.0,2387.0,2793.0,138.0,2331.0,120.0,2831.0,143.0,3179.0,159.0,129.0,151.0,7.916293569462408,5.40427314620863,6.325932132383745
11080720,17714.0,3662.0,2222.0,884.0,1629.0,654.0,1665.0,327.0,1590.0,271.0,769.0,299.0,20.672914079259343,20.999453850354996,8.164937192790825
11050660,24781.0,2563.0,1986.0,186.0,2218.0,204.0,2599.0,287.0,2500.0,241.0,195.0,264.0,10.342601186392802,7.608271556769411,10.300429184549357
11050610,19981.0,3035.0,1591.0,231.0,1686.0,279.0,2087.0,362.0,1980.0,312.0,255.0,337.0,15.189429958460538,8.40197693574959,11.103789126853378
11090630,18220.0,3758.0,1596.0,273.0,1472.0,267.0,1725.0,394.0,1555.0,316.0,270.0,355.0,20.625686059275523,7.184672698243746,9.446514103246408
11090690,24543.0,3178.0,1921.0,115.0,1760.0,129.0,2238.0,323.0,2268.0,286.0,122.0,304.5,12.94870227763517,3.838892385147892,9.581497797356828
11090720,24938.0,4923.0,1967.0,308.0,1892.0,320.0,2222.0,374.0,1989.0,305.0,314.0,339.5,19.74095757478547,6.378224659760309,6.896201503148487
11090730,23521.0,2015.0,1620.0,48.0,1421.0,45.0,2212.0,123.0,2977.0,149.0,46.5,136.0,8.566812635517197,2.307692307692308,6.74937965260546
11090740,17485.0,2595.0,1634.0,188.0,1203.0,154.0,1418.0,170.0,1377.0,149.0,171.0,159.5,14.841292536459822,6.589595375722543,6.146435452793835
11110520,22607.0,3460.0,1853.0,149.0,1568.0,126.0,1919.0,197.0,2239.0,205.0,137.5,201.0,15.304994028398283,3.9739884393063587,5.809248554913295
11080620,14949.0,1756.0,1360.0,248.0,1232.0,236.0,1381.0,130.0,1479.0,123.0,242.0,126.5,11.746605124088568,13.78132118451025,7.203872437357631
11010570,6358.0,787.0,460.0,48.0,426.0,47.0,455.0,64.0,555.0,75.0,47.5,69.5,12.378106322743001,6.035578144853875,8.831003811944091
11010630,5036.0,2156.0,584.0,381.0,499.0,331.0,412.0,228.0,326.0,168.0,356.0,198.0,42.811755361397935,16.512059369202227,9.183673469387756
11010640,8343.0,2963.0,1159.0,502.0,1386.0,589.0,1007.0,501.0,658.0,303.0,545.5,402.0,35.514802828718686,18.410394870064124,13.567330408369896
11010670,5971.0,1621.0,427.0,82.0,565.0,116.0,525.0,185.0,426.0,139.0,99.0,162.0,27.14788142689667,6.107341147439852,9.993830968537939
11010680,9957.0,1949.0,844.0,98.0,975.0,112.0,813.0,191.0,703.0,140.0,105.0,165.5,19.574168926383447,5.38737814263725,8.49153412006157
11020600,1385.0,826.0,59.0,47.0,125.0,98.0,131.0,88.0,81.0,54.0,72.5,71.0,59.63898916967509,8.7772397094431,8.595641646489103
11120680,13995.0,2129.0,990.0,113.0,1070.0,117.0,1264.0,253.0,1184.0,207.0,115.0,230.0,15.21257591997142,5.401596993893847,10.803193987787694
11120710,38123.0,4937.0,2692.0,585.0,2634.0,634.0,2946.0,624.0,4468.0,848.0,609.5,736.0,12.950187550822337,12.345553980149889,14.907838768482884
11120720,23711.0,4957.0,1889.0,376.0,1955.0,408.0,2210.0,490.0,1971.0,404.0,392.0,447.0,20.905908649993673,7.908008876336494,9.01755093806738
11120730,21850.0,4864.0,1687.0,322.0,1793.0,362.0,2096.0,569.0,1887.0,470.0,342.0,519.5,22.26086956521739,7.03125,10.680509868421053
11130520,15644.0,2691.0,1371.0,221.0,1217.0,215.0,1481.0,228.0,1543.0,216.0,218.0,222.0,17.20148299667604,8.101077666295058,8.249721293199554
11110590,18718.0,1489.0,1839.0,51.0,1301.0,40.0,1345.0,119.0,1594.0,107.0,45.5,113.0,7.95490971257613,3.0557421087978507,7.588985896574882
11130680,24245.0,3965.0,2408.0,610.0,2110.0,549.0,1994.0,358.0,2000.0,317.0,579.5,337.5,16.353887399463808,14.615384615384617,8.511979823455233
11130690,4832.0,487.0,233.0,28.0,247.0,31.0,265.0,22.0,489.0,39.0,29.5,30.5,10.07864238410596,6.057494866529774,6.262833675564681
11140610,13370.0,2410.0,1292.0,377.0,1383.0,398.0,1373.0,258.0,1211.0,217.0,387.5,237.5,18.025430067314886,16.07883817427386,9.854771784232366
11140710,16030.0,4940.0,1411.0,689.0,2089.0,1036.0,2164.0,963.0,1666.0,688.0,862.5,825.5,30.817217716781037,17.459514170040485,16.710526315789473
11140720,17094.0,3721.0,1436.0,433.0,1664.0,519.0,2022.0,670.0,1857.0,567.0,476.0,618.5,21.767871767871767,12.792260145122277,16.621875839828004
11110720,18153.0,2036.0,1136.0,97.0,1286.0,107.0,3145.0,363.0,2639.0,276.0,102.0,319.5,11.21577700655539,5.009823182711198,15.692534381139488
11110760,28178.0,4246.0,2255.0,220.0,1946.0,193.0,2104.0,194.0,2231.0,187.0,206.5,190.5,15.068493150684931,4.8634008478568065,4.486575600565238
11150660,42137.0,4161.0,3337.0,176.0,3028.0,179.0,3876.0,398.0,4381.0,400.0,177.5,399.0,9.874931770178229,4.265801490026436,9.58904109589041
11230530,18946.0,5661.0,1321.0,497.0,2208.0,867.0,2805.0,1362.0,2411.0,1100.0,682.0,1231.0,29.87965797529822,12.047341459106164,21.745274686451157
11160640,18505.0,8499.0,1534.0,819.0,1862.0,1620.0,2328.0,2310.0,1990.0,1649.0,1219.5,1979.5,45.92812753309916,14.348746911401342,23.29097540887163
11160670,28908.0,2277.0,2617.0,126.0,1920.0,115.0,2597.0,151.0,3575.0,137.0,120.5,144.0,7.876712328767123,5.292050944224858,6.324110671936759
11160690,17832.0,3800.0,1264.0,362.0,1888.0,535.0,2144.0,475.0,1776.0,387.0,448.5,431.0,21.310004486316732,11.802631578947368,11.342105263157896
11160700,32598.0,3561.0,2418.0,280.0,2568.0,337.0,3584.0,446.0,3933.0,435.0,308.5,440.5,10.923983066445794,8.663296826734063,12.370120752597586
11160710,20447.0,4458.0,1550.0,371.0,1904.0,425.0,2050.0,487.0,1848.0,398.0,398.0,442.5,21.802709443928205,8.927770300583221,9.925975773889636
11160720,21137.0,4100.0,1420.0,162.0,1818.0,229.0,2306.0,387.0,2204.0,350.0,195.5,368.5,19.39726545867436,4.7682926829268295,8.987804878048781
11230600,13968.0,411.0,1200.0,37.0,784.0,26.0,558.0,41.0,796.0,52.0,31.5,46.5,2.942439862542955,7.664233576642336,11.313868613138686
11170510,27801.0,2436.0,1973.0,147.0,2241.0,201.0,3558.0,421.0,3563.0,385.0,174.0,403.0,8.762274738318766,7.142857142857142,16.54351395730706
11170520,17503.0,2443.0,1365.0,230.0,1562.0,271.0,2353.0,346.0,2250.0,321.0,250.5,333.5,13.9576072673256,10.253786328284896,13.651248465002046
11170540,23599.0,8725.0,1508.0,853.0,3515.0,2105.0,3943.0,2047.0,2973.0,1631.0,1479.0,1839.0,36.97190558921989,16.951289398280803,21.077363896848137
11170550,26109.0,5366.0,1533.0,330.0,2366.0,607.0,2910.0,735.0,2515.0,571.0,468.5,653.0,20.55229997318932,8.730898248229593,12.16921356690272
11170610,20474.0,2134.0,1783.0,139.0,1719.0,142.0,1896.0,178.0,1898.0,160.0,140.5,169.0,10.422975481097978,6.583880037488285,7.919400187441425
11170620,24102.0,2956.0,2131.0,130.0,1796.0,122.0,2034.0,226.0,2487.0,246.0,126.0,236.0,12.26454236162974,4.2625169147496615,7.983761840324763
11180570,31151.0,5389.0,2300.0,383.0,2618.0,480.0,3083.0,608.0,3064.0,540.0,431.5,574.0,17.299605149112388,8.007051401002041,10.651326776767489
11130720,29712.0,4414.0,2546.0,409.0,2337.0,439.0,2765.0,558.0,2848.0,449.0,424.0,503.5,14.855950457727518,9.605799728137745,11.40688717716357
11130730,16103.0,3054.0,1616.0,512.0,1535.0,448.0,1502.0,365.0,1388.0,282.0,480.0,323.5,18.965410172017634,15.717092337917485,10.592665356908972
11130740,8254.0,1442.0,753.0,144.0,750.0,152.0,762.0,116.0,735.0,99.0,148.0,107.5,17.47031742185607,10.263522884882107,7.454923717059639
11130750,22498.0,10834.0,7128.0,4202.0,5015.0,2870.0,2431.0,1457.0,1359.0,769.0,3536.0,1113.0,48.155391590363585,32.63799150821488,10.273213956064243
11180610,18696.0,3505.0,1468.0,105.0,1421.0,113.0,1588.0,255.0,1489.0,215.0,109.0,235.0,18.74732563115105,3.109843081312411,6.704707560627675
11150540,20450.0,2232.0,2099.0,155.0,1506.0,123.0,1570.0,286.0,1637.0,270.0,139.0,278.0,10.91442542787286,6.227598566308243,12.455197132616487
11190560,28994.0,7358.0,2557.0,1022.0,4011.0,1788.0,4252.0,1710.0,3056.0,1099.0,1405.0,1404.5,25.377664344347107,19.094862734438706,19.08806740962218
11190610,13422.0,3375.0,824.0,316.0,1338.0,556.0,2055.0,656.0,1831.0,527.0,436.0,591.5,25.145283862315605,12.918518518518518,17.525925925925925
11190620,17164.0,3144.0,1317.0,353.0,1866.0,546.0,2401.0,683.0,1972.0,502.0,449.5,592.5,18.317408529480307,14.2970737913486,18.845419847328245
11190630,19667.0,6304.0,1539.0,721.0,2094.0,1046.0,2097.0,943.0,1721.0,678.0,883.5,810.5,32.05369400518635,14.01491116751269,12.856916243654823
11190680,19990.0,3751.0,1499.0,410.0,1814.0,548.0,2005.0,534.0,1850.0,451.0,479.0,492.5,18.764382191095546,12.769928019194882,13.129832044788056
11190690,11740.0,1313.0,1059.0,143.0,1083.0,159.0,1199.0,167.0,1201.0,142.0,151.0,154.5,11.183986371379898,11.5003808073115,11.766945925361767
11140700,16225.0,2473.0,1281.0,242.0,1390.0,289.0,1832.0,338.0,1861.0,312.0,265.5,325.0,15.24191063174114,10.73594824100283,13.141932875050546
11190720,27148.0,4075.0,1805.0,198.0,2517.0,297.0,2849.0,449.0,2467.0,337.0,247.5,393.0,15.010313835273317,6.073619631901841,9.644171779141104
11190730,22737.0,2939.0,1570.0,228.0,1992.0,327.0,2339.0,284.0,2277.0,245.0,277.5,264.5,12.926067643048775,9.44198707043212,8.999659748213679
11190740,17115.0,9651.0,1173.0,862.0,2430.0,2430.0,2470.0,2180.0,1710.0,1440.0,1646.0,1810.0,56.38913234005258,17.055227437571236,18.754533208993887
11190750,20507.0,4792.0,1290.0,322.0,2140.0,600.0,2554.0,745.0,2036.0,530.0,461.0,637.5,23.367630565172867,9.620200333889816,13.303422370617696
11190760,24585.0,3580.0,1530.0,240.0,1914.0,331.0,3113.0,552.0,3279.0,561.0,285.5,556.5,14.561724628838723,7.974860335195531,15.544692737430168
11200520,13360.0,3732.0,1146.0,292.0,1578.0,510.0,1500.0,603.0,976.0,363.0,401.0,483.0,27.934131736526947,10.744908896034298,12.942122186495178
11200530,40376.0,11723.0,5521.0,4273.0,5317.0,3072.0,4409.0,954.0,4047.0,766.0,3672.5,860.0,29.034574995046565,31.32730529727885,7.336006141772584
11200540,20491.0,3520.0,1784.0,528.0,2212.0,695.0,2489.0,478.0,2110.0,360.0,611.5,419.0,17.17827338831682,17.372159090909093,11.903409090909092
11200550,20686.0,4345.0,1701.0,537.0,2038.0,703.0,2391.0,694.0,2179.0,566.0,620.0,630.0,21.00454413613072,14.2692750287687,14.499424626006904
11200560,24207.0,4466.0,1982.0,462.0,2331.0,594.0,2819.0,715.0,2463.0,577.0,528.0,646.0,18.449208906514645,11.822660098522167,14.464845499328257
11200680,31122.0,6191.0,3168.0,993.0,2952.0,1025.0,2899.0,909.0,2916.0,812.0,1009.0,860.5,19.892680418996207,16.297851720239056,13.899208528509128
11200700,16623.0,3474.0,1198.0,456.0,1579.0,657.0,1865.0,532.0,1827.0,477.0,556.5,504.5,20.89875473741202,16.018998272884282,14.52216465169833
11200710,31649.0,5241.0,5492.0,1512.0,3538.0,934.0,2807.0,421.0,2613.0,348.0,1223.0,384.5,16.55976492148251,23.3352413661515,7.336386185842396
11200720,31075.0,6237.0,2332.0,928.0,4059.0,1284.0,4656.0,1019.0,2886.0,527.0,1106.0,773.0,20.07079646017699,17.732884399551065,12.393779060445727
11200730,25082.0,3327.0,1818.0,250.0,2282.0,326.0,3036.0,479.0,2673.0,368.0,288.0,423.5,13.264492464715733,8.656447249774573,12.729185452359484
11210520,21826.0,5742.0,1752.0,797.0,2276.0,1176.0,2660.0,873.0,2146.0,658.0,986.5,765.5,26.30807294052964,17.18042493904563,13.33159177986764
11160540,28682.0,5371.0,2639.0,159.0,2497.0,177.0,2816.0,453.0,2241.0,314.0,168.0,383.5,18.726030262882645,3.1279091416868368,7.140197356172035
11210820,22737.0,3689.0,1669.0,112.0,1655.0,119.0,1851.0,303.0,1857.0,269.0,115.5,286.0,16.224655847297356,3.130929791271347,7.752778530767146
11210830,27636.0,4606.0,2298.0,476.0,2493.0,587.0,2674.0,573.0,2592.0,503.0,531.5,538.0,16.666666666666664,11.539296569691707,11.6804168475901
11220660,35002.0,5358.0,2445.0,359.0,2805.0,466.0,4167.0,880.0,4607.0,860.0,412.5,870.0,15.30769670304554,7.698768197088465,16.23740201567749
11220670,18598.0,4369.0,1268.0,323.0,2052.0,586.0,2644.0,839.0,2249.0,642.0,454.5,740.5,23.491773308957953,10.402838178072786,16.94895857175555
11220680,13349.0,1543.0,934.0,111.0,939.0,124.0,1681.0,193.0,1750.0,182.0,117.5,187.5,11.558918271031537,7.6150356448476995,12.151652624756967
11230760,30418.0,4903.0,2223.0,374.0,2261.0,435.0,3690.0,885.0,4101.0,864.0,404.5,874.5,16.118745479650208,8.25005098919029,17.836018764022025
11180510,21951.0,9833.0,1392.0,1044.0,3287.0,2468.0,3029.0,1984.0,2047.0,1186.0,1756.0,1585.0,44.79522573003508,17.85823248245703,16.119190481033254
11240810,26974.0,3276.0,2331.0,174.0,2093.0,174.0,2847.0,379.0,3128.0,371.0,174.0,375.0,12.145028546007266,5.311355311355311,11.446886446886447
11240820,12673.0,1338.0,764.0,81.0,698.0,66.0,877.0,70.0,1409.0,93.0,73.5,81.5,10.557878955259213,5.493273542600897,6.091180866965621
11220520,16068.0,3648.0,1086.0,343.0,1508.0,537.0,2058.0,762.0,1905.0,640.0,440.0,701.0,22.70351008215086,12.06140350877193,19.216008771929825
11210660,22032.0,9031.0,2323.0,1476.0,3492.0,2236.0,3273.0,1784.0,2155.0,1086.0,1856.0,1435.0,40.990377632534496,20.55143394972871,15.889713210054257
11210680,23728.0,8387.0,1872.0,1127.0,2974.0,1862.0,2855.0,1467.0,2164.0,1015.0,1494.5,1241.0,35.346426163182734,17.81924406820079,14.79670919279838
11220560,8653.0,632.0,614.0,39.0,412.0,29.0,452.0,92.0,636.0,113.0,34.0,102.5,7.303825262914596,5.379746835443038,16.218354430379748
11240590,14281.0,599.0,1685.0,77.0,972.0,41.0,802.0,58.0,857.0,51.0,59.0,54.5,4.194384146768434,9.84974958263773,9.098497495826377
11230520,21395.0,9332.0,1625.0,869.0,3167.0,1784.0,3795.0,2309.0,2771.0,1586.0,1326.5,1947.5,43.61766767936434,14.214530647235318,20.8690527218174
11150600,15130.0,1294.0,1155.0,56.0,1069.0,53.0,1628.0,110.0,1862.0,115.0,54.5,112.5,8.552544613350959,4.211746522411128,8.693972179289027
11080630,19048.0,2048.0,1660.0,207.0,1501.0,202.0,1779.0,189.0,1805.0,172.0,204.5,180.5,10.751784964300715,9.9853515625,8.8134765625
11080640,15721.0,3443.0,3036.0,1201.0,1791.0,712.0,1324.0,227.0,980.0,152.0,956.5,189.5,21.90064245277018,27.78100493755446,5.503920999128667
11080780,11469.0,1446.0,945.0,166.0,832.0,150.0,884.0,85.0,926.0,80.0,158.0,82.5,12.607899555323046,10.926694329183956,5.7053941908713695
11010690,6315.0,988.0,571.0,78.0,569.0,83.0,582.0,111.0,513.0,86.0,80.5,98.5,15.64528899445764,8.147773279352228,9.969635627530364
11010700,6028.0,1475.0,510.0,102.0,531.0,114.0,629.0,227.0,527.0,173.0,108.0,200.0,24.46914399469144,7.322033898305085,13.559322033898304
11010710,8835.0,3379.0,768.0,435.0,1044.0,627.0,1005.0,499.0,739.0,340.0,531.0,419.5,38.24561403508772,15.71470849363717,12.414915655519385
11010720,10783.0,1691.0,844.0,133.0,835.0,150.0,1002.0,234.0,1106.0,227.0,141.5,230.5,15.682092182138552,8.367829686575991,13.630987581312834
11010730,18870.0,7066.0,3782.0,2500.0,3344.0,2139.0,1863.0,661.0,1336.0,425.0,2319.5,543.0,37.445680975092735,32.82621001981319,7.6846872346447785
11020520,1523.0,695.0,51.0,27.0,152.0,90.0,200.0,106.0,185.0,100.0,58.5,103.0,45.63361785948785,8.417266187050359,14.820143884892087
11020540,4581.0,1332.0,214.0,57.0,388.0,117.0,364.0,146.0,354.0,139.0,87.0,142.5,29.076620825147348,6.531531531531531,10.698198198198199
11020550,3405.0,1700.0,222.0,211.0,309.0,263.0,289.0,181.0,278.0,177.0,237.0,179.0,49.926578560939795,13.941176470588236,10.529411764705882
11020570,4479.0,1910.0,813.0,438.0,605.0,320.0,446.0,208.0,305.0,125.0,379.0,166.5,42.643447198035275,19.842931937172775,8.717277486910994
11020650,8568.0,2055.0,681.0,198.0,693.0,226.0,819.0,258.0,858.0,238.0,212.0,248.0,23.984593837535016,10.316301703163017,12.068126520681265
11030690,10512.0,1587.0,843.0,141.0,698.0,121.0,781.0,177.0,915.0,187.0,131.0,182.0,15.09703196347032,8.254568367989918,11.46817895400126
11030700,14269.0,4087.0,1156.0,346.0,1423.0,447.0,1507.0,583.0,1301.0,473.0,396.5,528.0,28.642511738734317,9.701492537313433,12.91901149987766
11030710,18717.0,5989.0,2613.0,1318.0,2269.0,1128.0,1990.0,806.0,1551.0,581.0,1223.0,693.5,31.99764919591815,20.420771414259477,11.579562531307397
11030720,11312.0,2282.0,854.0,262.0,1189.0,323.0,1584.0,428.0,1401.0,296.0,292.5,362.0,20.173267326732674,12.817703768624014,15.86327782646801
11030730,13265.0,3980.0,979.0,404.0,1221.0,387.0,1509.0,728.0,1366.0,857.0,395.5,792.5,30.003769317753488,9.937185929648242,19.912060301507537
11020670,11081.0,3331.0,772.0,358.0,1217.0,588.0,1429.0,507.0,1173.0,378.0,473.0,442.5,30.06046385705261,14.199939957970578,13.284299009306514
11020690,9507.0,3531.0,706.0,313.0,827.0,374.0,1098.0,541.0,1125.0,474.0,343.5,507.5,37.14105396023982,9.728122344944774,14.372698952138204
11020700,13052.0,2628.0,1137.0,327.0,1295.0,391.0,1499.0,411.0,1168.0,279.0,359.0,345.0,20.13484523444683,13.660578386605785,13.12785388127854
11020710,15367.0,2412.0,1042.0,141.0,1211.0,195.0,1505.0,198.0,1474.0,166.0,168.0,182.0,15.695971887811544,6.965174129353234,7.545605306799337
11150640,13366.0,922.0,1151.0,44.0,842.0,34.0,813.0,64.0,1010.0,73.0,39.0,68.5,6.898099655843184,4.229934924078091,7.429501084598698
11020720,12488.0,2111.0,985.0,177.0,1106.0,203.0,1335.0,229.0,1137.0,178.0,190.0,203.5,16.904228058936578,9.000473709142586,9.639981051634297
11150720,29698.0,5842.0,2444.0,534.0,2672.0,636.0,3680.0,892.0,3045.0,667.0,585.0,779.5,19.671358340629,10.01369394043136,13.343033207805547
11020730,9084.0,1018.0,800.0,77.0,727.0,74.0,815.0,113.0,856.0,104.0,75.5,108.5,11.206516952884192,7.416502946954813,10.658153241650295
11030630,19463.0,1506.0,1127.0,44.0,1187.0,52.0,1659.0,79.0,2220.0,91.0,48.0,85.0,7.73775882443611,3.187250996015936,5.6440903054448865
11030640,7539.0,1145.0,463.0,72.0,562.0,98.0,815.0,133.0,727.0,110.0,85.0,121.5,15.187690675155856,7.423580786026202,10.611353711790393
11030660,8742.0,2482.0,536.0,218.0,897.0,371.0,1134.0,418.0,941.0,310.0,294.5,364.0,28.391672386181654,11.86543110394843,14.665592264302981
11040560,11811.0,2078.0,1226.0,296.0,1349.0,338.0,1157.0,217.0,1092.0,191.0,317.0,204.0,17.593768520870377,15.255052935514918,9.817131857555342
11040570,19707.0,1948.0,1436.0,67.0,1369.0,69.0,2044.0,185.0,2376.0,193.0,68.0,189.0,9.884812503171462,3.4907597535934287,9.702258726899384
11040580,12752.0,1281.0,863.0,63.0,836.0,67.0,1218.0,151.0,1455.0,153.0,65.0,152.0,10.045483061480551,5.07416081186573,11.865729898516785
11040660,14439.0,3116.0,1116.0,349.0,1645.0,577.0,1836.0,538.0,1555.0,418.0,463.0,478.0,21.580441858854492,14.858793324775352,15.340179717586649
11040680,10563.0,2515.0,806.0,293.0,1125.0,415.0,1278.0,373.0,968.0,276.0,354.0,324.5,23.809523809523807,14.075546719681908,12.902584493041749
11040710,19058.0,3193.0,1754.0,336.0,1830.0,406.0,2046.0,432.0,2008.0,380.0,371.0,406.0,16.754119005142197,11.619166927654243,12.71531475101785
11140740,23969.0,4158.0,1734.0,508.0,1832.0,634.0,2335.0,573.0,3042.0,694.0,571.0,633.5,17.34740706746214,13.732563732563733,15.235690235690235
11140770,31394.0,6221.0,2548.0,667.0,3055.0,850.0,3606.0,876.0,2965.0,648.0,758.5,762.0,19.815888386315855,12.192573541231313,12.248834592509244
11180520,28745.0,7452.0,2106.0,822.0,3391.0,1445.0,3619.0,1314.0,2834.0,938.0,1133.5,1126.0,25.924508610193076,15.210681696188944,15.110037573805691
11040720,18014.0,2521.0,1320.0,117.0,1396.0,153.0,2083.0,326.0,2064.0,327.0,135.0,326.5,13.994670811590984,5.3550178500595,12.951209837366124
11050530,25411.0,15047.0,6252.0,4807.0,5885.0,4406.0,3295.0,2309.0,1756.0,1169.0,4606.5,1739.0,59.21451339970879,30.61407589552735,11.557121020801489
