ADM_CD,지가변동률_2023,지가_2023
11130760.0,7.388999999999999,98.765
11140590.0,7.889666666666668,99.20433333333334
11140600.0,8.716666666666667,99.333
11140610.0,8.553999999999998,98.993
11140630.0,7.856399999999999,99.3418
11140660.0,9.438666666666668,98.60533333333332
11140680.0,8.197,98.957
11140690.0,7.844999999999999,99.156
11140700.0,7.844999999999999,99.156
11140710.0,9.579999999999998,98.312
11140720.0,7.312000000000001,99.629
11140730.0,7.312000000000001,99.629
11140740.0,7.235,99.563
11140750.0,7.315000000000001,99.22
11140760.0,7.281000000000001,99.297
11140770.0,8.075,98.95875
11140780.0,8.514999999999999,98.88433333333334
11150510.0,7.515,98.972
11150520.0,7.515,98.972
11150530.0,7.515,98.972
11150540.0,7.515,98.972
11150570.0,5.971,99.527
11150580.0,5.971,99.527
11150590.0,5.971,99.527
11150600.0,5.971,99.527
11150610.0,5.971,99.527
11150620.0,5.971,99.527
11150630.0,5.971,99.527
11150640.0,7.061000000000001,99.183
11150650.0,7.061000000000001,99.183
11150660.0,7.061000000000001,99.183
11150690.0,7.061000000000001,99.183
11150700.0,7.061000000000001,99.183
11150710.0,7.515,98.972
11150720.0,7.061000000000001,99.183
11160510.0,7.8105,99.0765
11160520.0,7.362,99.07
11160530.0,7.362,99.07
11160540.0,7.362,99.07
11160550.0,7.349,99.534
11160570.0,7.349,99.534
11160580.0,7.349,99.534
11160590.0,7.349,99.534
11160610.0,7.349,99.534
11160630.0,7.349,99.534
11160640.0,8.259,99.083
11160650.0,8.259,99.083
11160660.0,8.259,99.083
11160670.0,7.471666666666667,99.341
11160690.0,6.2595,99.60083333333334
11160700.0,7.859000000000001,99.42566666666666
11160710.0,6.1595,99.6865
11160720.0,7.659000000000001,99.597
11160730.0,7.349,99.534
11160740.0,7.2135,99.502
11170510.0,6.539999999999999,99.403
11170520.0,6.539999999999999,99.403
11170540.0,6.539999999999999,99.403
11170550.0,6.539999999999999,99.403
11170560.0,6.539999999999999,99.403
11170610.0,6.449,99.383
11170620.0,6.449,99.383
11170640.0,6.449,99.383
11170650.0,6.449,99.383
11170670.0,5.737,99.808
11170690.0,5.737,99.808
11170700.0,6.539999999999999,99.403
11170710.0,6.539999999999999,99.403
11170720.0,6.449,99.383
11170730.0,5.537999999999999,99.7635
11170740.0,5.338999999999999,99.719
11180510.0,7.846,99.182
11180520.0,7.100999999999999,99.332
11180530.0,7.100999999999999,99.332
11180540.0,7.100999999999999,99.332
11180550.0,7.100999999999999,99.332
11180570.0,6.969,99.499
11180580.0,6.969,99.499
11180590.0,6.969,99.499
11180600.0,6.969,99.499
11180610.0,6.969,99.499
11190540.0,9.362,98.598
11190550.0,7.96,99.394
11190560.0,7.957000000000001,99.364
11190610.0,7.887999999999999,99.407
11190620.0,7.752666666666667,99.407
11190630.0,8.392000000000001,99.184
11190650.0,8.392000000000001,99.184
11190660.0,8.392000000000001,99.184
11190670.0,8.392000000000001,99.184
11190680.0,8.392000000000001,99.184
11190690.0,8.392000000000001,99.184
11190700.0,8.392000000000001,99.184
11190710.0,8.392000000000001,99.184
11190720.0,8.392000000000001,99.184
11190730.0,8.2075,99.299
11190740.0,7.938444444444444,99.46088888888887
11190750.0,8.023,99.414
11190760.0,7.878666666666668,99.56666666666666
11200520.0,7.763,98.039
11200530.0,7.433999999999999,98.907
11200540.0,7.433999999999999,98.907
11200550.0,7.433999999999999,98.907
11200560.0,7.433999999999999,98.907
11200630.0,7.362000000000002,98.929
11200650.0,7.362000000000002,98.929
11200660.0,7.362000000000002,98.929
11200670.0,7.362000000000002,98.929
11200680.0,6.876,99.027
11200690.0,6.876,99.027
11200700.0,6.876,99.027
11200710.0,6.292999999999999,98.474
11200720.0,7.028,98.2565
11200730.0,5.4785,99.234
11210520.0,7.333,99.258
11210540.0,7.333,99.258
11210570.0,7.333,99.258
11210580.0,7.333,99.258
11210610.0,7.333,99.258
11210620.0,7.333,99.258
11210630.0,6.017,99.202
11210640.0,8.017,99.28
11210650.0,8.017,99.28
11210660.0,8.017,99.28
11210680.0,8.017,99.28
11210690.0,8.017,99.28
11210710.0,8.017,99.28
11210720.0,8.017,99.28
11210730.0,8.017,99.28
11210780.0,7.333,99.258
11210790.0,7.333,99.258
11210800.0,7.333,99.258
11210810.0,8.017,99.28
11210820.0,8.017,99.28
11210830.0,8.017,99.28
11220510.0,10.367,98.521
11220520.0,10.367,98.521
11220530.0,10.2265,98.5965
11220540.0,10.367,98.521
11220550.0,9.365,98.627
11220560.0,9.506999999999998,98.553
11220570.0,9.506999999999998,98.553
11220580.0,9.506999999999998,98.553
11220590.0,9.365,98.627
11220600.0,9.506999999999998,98.553
11220610.0,10.086,98.672
11220620.0,10.086,98.672
11220630.0,10.086,98.672
11220640.0,10.086,98.672
11220650.0,10.086,98.672
11220660.0,8.685,98.885
11220670.0,8.685,98.885
11220680.0,7.966,99.15500000000002
11230510.0,9.581500000000002,97.3955
11230511.0,8.688,98.70033333333332
11230520.0,10.022999999999998,97.227
11230530.0,10.022999999999998,97.227
11230580.0,10.999,97.434
11230590.0,10.999,97.434
11230600.0,9.709,98.49
11230630.0,9.709,98.49
11230640.0,9.974,96.026
11230650.0,9.974,96.026
11230660.0,8.748,98.649
11230670.0,8.748,98.649
11230680.0,8.533000000000001,98.576
11230710.0,8.533000000000001,98.576
11230720.0,7.822000000000001,99.035
11230730.0,7.822000000000001,99.035
11230750.0,7.822000000000001,99.035
11230760.0,7.365000000000001,98.933
11230770.0,9.581500000000002,97.3955
11230780.0,9.797,97.77
11230790.0,9.709,98.49
11230800.0,8.177500000000002,98.8055
11240510.0,7.202,99.845
11240520.0,7.202,99.845
11240530.0,10.244,98.516
11240540.0,10.244,98.516
11240550.0,10.298,98.962
11240560.0,10.298,98.962
11240570.0,9.067,99.407
11240580.0,9.067,99.407
11240590.0,9.067,99.407
11240600.0,7.979000000000001,99.742
11240610.0,8.371,99.456
11240620.0,8.371,99.456
11240630.0,8.427999999999999,99.499
11240640.0,8.389,99.269
11240650.0,8.676,99.648
11240660.0,8.676,99.648
11240670.0,8.676,99.648
11240680.0,8.323,99.175
11240690.0,8.238,99.3105
11240710.0,10.373,98.697
11240750.0,9.219,98.569
11240770.0,9.219,98.569
11240780.0,10.373,98.697
11240790.0,10.373,98.697
11240800.0,10.373,98.697
11240810.0,8.238,99.3105
11240820.0,9.1985,98.981
11250530.0,6.788,99.172
11250540.0,6.788,99.172
11250550.0,7.358,99.084
11250560.0,7.358,99.084
11250580.0,7.122,99.014
11250590.0,7.122,99.014
11250610.0,9.443,98.748
11250630.0,9.443,98.748
11250650.0,8.23,98.875
11250660.0,8.23,98.875
11250670.0,8.23,98.875
11250700.0,6.829,99.1
11250710.0,6.829,99.1
11250720.0,7.122,99.014
11250730.0,9.443,98.748
11250740.0,7.85,99.205
11250750.0,6.481,99.244
11250760.0,6.897,99.239
11250770.0,6.897,99.239
