ADM_CD,지가변동률_2024,지가_2024
11080600.0,6.2084,100.1192
11080610.0,6.4041428571428565,100.12185714285717
11080620.0,6.591999999999999,100.13866666666668
11080630.0,6.456999999999999,100.137
11080640.0,7.341999999999999,100.156
11080650.0,7.341999999999999,100.156
11080660.0,6.862,100.142
11080680.0,6.99,100.136
11080710.0,7.117999999999999,100.13
11080720.0,7.117999999999999,100.13
11080760.0,7.887000000000001,100.161
11080770.0,7.887000000000001,100.161
11080780.0,7.887000000000001,100.161
11080810.0,6.932000000000001,100.156
11080820.0,5.929333333333334,100.1332222222222
11080830.0,5.866250000000001,100.1305
11080840.0,6.7780000000000005,100.123
11080850.0,7.443000000000001,100.158
11090600.0,5.631,100.125
11090610.0,5.631,100.125
11090620.0,5.631,100.125
11090630.0,5.244999999999999,100.119
11090640.0,5.244999999999999,100.119
11090650.0,5.244999999999999,100.119
11090690.0,7.376,100.144
11090700.0,7.376,100.144
11090710.0,7.376,100.144
11090720.0,7.376,100.144
11090730.0,7.376,100.144
11090740.0,3.889,100.09
11090750.0,5.244999999999999,100.119
11100510.0,5.936999999999999,100.114
11100520.0,5.936999999999999,100.114
11100530.0,5.936999999999999,100.114
11100540.0,5.936999999999999,100.114
11100550.0,5.729,100.135
11100560.0,5.729,100.135
11100570.0,5.729,100.135
11100590.0,6.283,100.144
11100600.0,6.283,100.144
11100610.0,6.283,100.144
11100620.0,6.283,100.144
11100630.0,6.283,100.144
11100640.0,5.583000000000001,100.072
11100650.0,5.583000000000001,100.072
11110510.0,6.649,100.138
11110520.0,6.649,100.138
11110530.0,6.649,100.138
11110560.0,6.6690000000000005,100.137
11110580.0,5.927,100.128
11110590.0,5.927,100.128
11110600.0,6.098000000000001,100.141
11110610.0,6.098000000000001,100.141
11110640.0,6.098000000000001,100.141
11110650.0,6.0680000000000005,100.132
11110660.0,6.0680000000000005,100.132
11110690.0,6.0680000000000005,100.132
11110720.0,6.0680000000000005,100.132
11110730.0,6.0680000000000005,100.132
11110740.0,6.0680000000000005,100.132
11110760.0,6.0680000000000005,100.132
11110770.0,6.0680000000000005,100.132
11110780.0,6.098000000000001,100.141
11110790.0,6.6690000000000005,100.137
11120510.0,7.441000000000001,100.158
11120520.0,7.748999999999999,100.171
11120550.0,7.358999999999999,100.13
11120560.0,7.358999999999999,100.13
11120570.0,6.688000000000001,100.113
11120580.0,7.228,100.142
11120590.0,7.598999999999999,100.154
11120600.0,7.598999999999999,100.154
11120650.0,6.796,100.106
11120660.0,6.796,100.106
11120670.0,7.126999999999999,100.119
11120680.0,7.221,100.113
11120710.0,5.956,100.117
11120720.0,7.748999999999999,100.171
11120730.0,7.598999999999999,100.154
11120740.0,7.106,100.113
11130520.0,4.4992,100.103
11130620.0,6.530999999999999,100.142
11130640.0,6.530999999999999,100.142
11130650.0,6.530999999999999,100.142
11130660.0,6.552999999999999,100.138
11130680.0,6.552999999999999,100.138
11130690.0,6.103,100.065
11130700.0,6.103,100.065
11130710.0,6.097,100.119
11130720.0,6.097,100.119
11130730.0,7.766199999999999,100.1214
11130740.0,9.971,100.123
11130750.0,5.5328,100.1046
11130760.0,8.453,100.324
11140590.0,8.565,100.14716666666668
11140600.0,9.216666666666669,100.14566666666668
11140610.0,9.439,100.1515
11140630.0,8.374799999999999,100.1522
11140660.0,10.865333333333334,100.16966666666669
11140680.0,9.258,100.157
11140690.0,8.663999999999998,100.16
11140700.0,8.663999999999998,100.16
11140710.0,11.342999999999998,100.164
11140720.0,7.621000000000001,100.156
11140730.0,7.621000000000001,100.156
11140740.0,7.572,100.144
11140750.0,7.974000000000001,100.147
11140760.0,7.886799999999999,100.1634
11140770.0,8.98175,100.14925
11140780.0,9.538333333333332,100.15033333333332
11150510.0,8.403,100.161
11150520.0,8.403,100.161
11150530.0,8.403,100.161
11150540.0,8.403,100.161
11150570.0,6.163,100.11
11150580.0,6.163,100.11
11150590.0,6.163,100.11
11150600.0,6.163,100.11
11150610.0,6.163,100.11
11150620.0,6.163,100.11
11150630.0,6.163,100.11
11150640.0,7.680000000000001,100.178
11150650.0,7.680000000000001,100.178
11150660.0,7.680000000000001,100.178
11150690.0,7.680000000000001,100.178
11150700.0,7.680000000000001,100.178
11150710.0,8.403,100.161
11150720.0,7.680000000000001,100.178
11160510.0,8.5775,100.1375
11160520.0,8.141,100.125
11160530.0,8.141,100.125
11160540.0,8.141,100.125
11160550.0,7.602,100.111
11160570.0,7.602,100.111
11160580.0,7.602,100.111
11160590.0,7.602,100.111
11160610.0,7.602,100.111
11160630.0,7.602,100.111
11160640.0,9.014,100.15
11160650.0,9.014,100.15
11160660.0,9.014,100.15
11160670.0,7.938666666666666,100.13333333333333
11160690.0,6.4780000000000015,100.12466666666668
11160700.0,8.226,100.16733333333332
11160710.0,6.281000000000001,100.129
11160720.0,7.832000000000001,100.176
11160730.0,7.602,100.111
11160740.0,7.5015,100.118
11170510.0,6.959,100.108
11170520.0,6.959,100.108
11170540.0,6.959,100.108
11170550.0,6.959,100.108
11170560.0,6.959,100.108
11170610.0,6.898,100.106
11170620.0,6.898,100.106
11170640.0,6.898,100.106
11170650.0,6.898,100.106
11170670.0,5.747,100.081
11170690.0,5.747,100.081
11170700.0,6.959,100.108
11170710.0,6.959,100.108
11170720.0,6.898,100.106
11170730.0,5.599499999999999,100.076
11170740.0,5.451999999999998,100.071
11180510.0,8.624,100.113
11180520.0,7.564999999999999,100.114
11180530.0,7.564999999999999,100.114
11180540.0,7.564999999999999,100.114
11180550.0,7.564999999999999,100.114
11180570.0,7.365,100.094
11180580.0,7.365,100.094
11180590.0,7.365,100.094
11180600.0,7.365,100.094
11180610.0,7.365,100.094
11190540.0,10.77,100.202
11190550.0,8.499,100.144
11190560.0,8.5115,100.1485
11190610.0,8.385,100.143
11190620.0,8.277666666666667,100.17366666666663
11190630.0,8.915000000000001,100.211
11190650.0,8.915000000000001,100.211
11190660.0,8.915000000000001,100.211
11190670.0,8.915000000000001,100.211
11190680.0,8.915000000000001,100.211
11190690.0,8.915000000000001,100.211
11190700.0,8.915000000000001,100.211
11190710.0,8.915000000000001,100.211
11190720.0,8.915000000000001,100.211
11190730.0,8.691500000000001,100.196
11190740.0,8.373222222222221,100.13733333333332
11190750.0,8.468,100.181
11190760.0,8.272666666666668,100.10233333333332
11200520.0,9.674,100.174
11200530.0,8.506,100.105
11200540.0,8.506,100.105
11200550.0,8.506,100.105
11200560.0,8.506,100.105
11200630.0,8.382000000000001,100.162
11200650.0,8.382000000000001,100.162
11200660.0,8.382000000000001,100.162
11200670.0,8.382000000000001,100.162
11200680.0,7.799999999999999,100.088
11200690.0,7.799999999999999,100.088
11200700.0,7.799999999999999,100.088
11200710.0,7.763999999999999,100.189
11200720.0,8.719,100.1815
11200730.0,6.173,100.127
11210520.0,7.879,100.098
11210540.0,7.879,100.098
11210570.0,7.879,100.098
11210580.0,7.879,100.098
11210610.0,7.879,100.098
11210620.0,7.879,100.098
11210630.0,6.736999999999999,100.085
11210640.0,8.523,100.108
11210650.0,8.523,100.108
11210660.0,8.523,100.108
11210680.0,8.523,100.108
11210690.0,8.523,100.108
11210710.0,8.523,100.108
11210720.0,8.523,100.108
11210730.0,8.523,100.108
11210780.0,7.879,100.098
11210790.0,7.879,100.098
11210800.0,7.879,100.098
11210810.0,8.523,100.108
11210820.0,8.523,100.108
11210830.0,8.523,100.108
11220510.0,11.872000000000002,100.186
11220520.0,11.872000000000002,100.186
11220530.0,11.651,100.178
11220540.0,11.872000000000002,100.186
11220550.0,10.751,100.165
11220560.0,10.977999999999998,100.155
11220570.0,10.977999999999998,100.155
11220580.0,10.977999999999998,100.155
11220590.0,10.751,100.165
11220600.0,10.977999999999998,100.155
11220610.0,11.43,100.17
11220620.0,11.43,100.17
11220630.0,11.43,100.17
11220640.0,11.43,100.17
11220650.0,11.43,100.17
11220660.0,9.815,100.132
11220670.0,9.815,100.132
11220680.0,8.811,100.091
11230510.0,12.305,100.218
11230511.0,9.994666666666667,100.116
11230520.0,12.871999999999998,100.238
11230530.0,12.871999999999998,100.238
11230580.0,13.656999999999998,100.233
11230590.0,13.656999999999998,100.233
11230600.0,11.221,100.171
11230630.0,11.221,100.171
11230640.0,14.217,100.286
11230650.0,14.217,100.286
11230660.0,10.096,100.156
11230670.0,10.096,100.156
11230680.0,9.991,100.104
11230710.0,9.991,100.104
11230720.0,8.772,100.073
11230730.0,8.772,100.073
11230750.0,8.772,100.073
11230760.0,8.430000000000001,100.044
11230770.0,12.305,100.218
11230780.0,12.13,100.183
11230790.0,11.221,100.171
11230800.0,9.3815,100.0885
11240510.0,7.235,100.063
11240520.0,7.235,100.063
11240530.0,11.716,100.411
11240540.0,11.716,100.411
11240550.0,11.37,100.105
11240560.0,11.37,100.105
11240570.0,9.627,100.149
11240580.0,9.627,100.149
11240590.0,9.627,100.149
11240600.0,8.203000000000001,100.059
11240610.0,8.836,100.104
11240620.0,8.836,100.104
11240630.0,8.87,100.133
11240640.0,9.075,100.125
11240650.0,8.973,100.09
11240660.0,8.973,100.09
11240670.0,8.973,100.09
11240680.0,9.155,100.122
11240690.0,8.915500000000002,100.1255
11240710.0,11.635000000000002,100.16
11240750.0,10.724,100.137
11240770.0,10.724,100.137
11240780.0,11.635000000000002,100.16
11240790.0,11.635000000000002,100.16
11240800.0,11.635000000000002,100.16
11240810.0,8.915500000000002,100.1255
11240820.0,10.196,100.27
11250530.0,7.587000000000001,100.112
11250540.0,7.587000000000001,100.112
11250550.0,8.235000000000001,100.137
11250560.0,8.235000000000001,100.137
11250580.0,8.071,100.127
11250590.0,8.071,100.127
11250610.0,10.696,100.18
11250630.0,10.696,100.18
11250650.0,9.325,100.198
11250660.0,9.325,100.198
11250670.0,9.325,100.198
11250700.0,7.712999999999999,100.147
11250710.0,7.712999999999999,100.147
11250720.0,8.071,100.127
11250730.0,10.696,100.18
11250740.0,8.613,100.145
11250750.0,7.182,100.099
11250760.0,7.601,100.086
11250770.0,7.601,100.086
