ADM_CD,월평균소득_2022,총상주인구_2022,20대상주인구_2022,30대상주인구_2022,총직장인구_2022,20대직장인구_2022,30대직장인구_2022,슈퍼마켓_2022,20대매출건수_네일숍_2022,20대매출건수_미용실_2022,20대매출건수_분식전문점_2022,20대매출건수_애완동물_2022,20대매출건수_양식음식점_2022,20대매출건수_일식음식점_2022,20대매출건수_제과점_2022,20대매출건수_중식음식점_2022,20대매출건수_치킨전문점_2022,20대매출건수_커피-음료_2022,20대매출건수_패스트푸드점_2022,20대매출건수_편의점_2022,20대매출건수_한식음식점_2022,20대매출건수_호프-간이주점_2022,20대매출금액_네일숍_2022,20대매출금액_미용실_2022,20대매출금액_분식전문점_2022,20대매출금액_애완동물_2022,20대매출금액_양식음식점_2022,20대매출금액_일식음식점_2022,20대매출금액_제과점_2022,20대매출금액_중식음식점_2022,20대매출금액_치킨전문점_2022,20대매출금액_커피-음료_2022,20대매출금액_패스트푸드점_2022,20대매출금액_편의점_2022,20대매출금액_한식음식점_2022,20대매출금액_호프-간이주점_2022,30대매출건수_네일숍_2022,30대매출건수_미용실_2022,30대매출건수_분식전문점_2022,30대매출건수_애완동물_2022,30대매출건수_양식음식점_2022,30대매출건수_일식음식점_2022,30대매출건수_제과점_2022,30대매출건수_중식음식점_2022,30대매출건수_치킨전문점_2022,30대매출건수_커피-음료_2022,30대매출건수_패스트푸드점_2022,30대매출건수_편의점_2022,30대매출건수_한식음식점_2022,30대매출건수_호프-간이주점_2022,30대매출금액_네일숍_2022,30대매출금액_미용실_2022,30대매출금액_분식전문점_2022,30대매출금액_애완동물_2022,30대매출금액_양식음식점_2022,30대매출금액_일식음식점_2022,30대매출금액_제과점_2022,30대매출금액_중식음식점_2022,30대매출금액_치킨전문점_2022,30대매출금액_커피-음료_2022,30대매출금액_패스트푸드점_2022,30대매출금액_편의점_2022,30대매출금액_한식음식점_2022,30대매출금액_호프-간이주점_2022,총매출건수_네일숍_2022,총매출건수_미용실_2022,총매출건수_분식전문점_2022,총매출건수_애완동물_2022,총매출건수_양식음식점_2022,총매출건수_일식음식점_2022,총매출건수_제과점_2022,총매출건수_중식음식점_2022,총매출건수_치킨전문점_2022,총매출건수_커피-음료_2022,총매출건수_패스트푸드점_2022,총매출건수_편의점_2022,총매출건수_한식음식점_2022,총매출건수_호프-간이주점_2022,총매출금액_네일숍_2022,총매출금액_미용실_2022,총매출금액_분식전문점_2022,총매출금액_애완동물_2022,총매출금액_양식음식점_2022,총매출금액_일식음식점_2022,총매출금액_제과점_2022,총매출금액_중식음식점_2022,총매출금액_치킨전문점_2022,총매출금액_커피-음료_2022,총매출금액_패스트푸드점_2022,총매출금액_편의점_2022,총매출금액_한식음식점_2022,총매출금액_호프-간이주점_2022
11010530.0,5007768.0,9524.0,1238.0,1443.0,47822.0,6303.0,13536.0,0.0,254.0,1045.0,43210.0,0.0,12191.0,12664.0,18059.0,5664.0,753.0,228039.0,15796.0,167676.0,92500.0,8881.0,4095061.0,36684479.0,455391657.0,0.0,539056513.0,535329403.0,143533575.0,161081736.0,28099668.0,2105051234.0,136563301.0,779973245.0,2687220362.0,450676496.0,290.0,2780.0,59111.0,0.0,13401.0,14343.0,20006.0,8896.0,846.0,270069.0,22795.0,222654.0,133209.0,8089.0,12718634.0,108820108.0,601870273.0,0.0,598837195.0,801425164.0,189866588.0,301083027.0,34865819.0,2415014059.0,212216565.0,1277418096.0,4063825932.0,419757783.0,711.0,8551.0,217135.0,0.0,52731.0,65124.0,95781.0,46307.0,3610.0,871128.0,69101.0,710620.0,619768.0,32103.0,35412414.0,416342986.0,2358691210.0,0.0,2700543520.0,4009333552.0,1024865881.0,2067096394.0,151123891.0,8715380513.0,749006078.0,4259033107.0,22790759803.0,1627538502.0
11010540.0,3442534.0,2635.0,320.0,360.0,5862.0,726.0,1549.0,0.0,0.0,0.0,39329.0,0.0,13121.0,301.0,12028.0,0.0,0.0,102645.0,388.0,21139.0,28380.0,907.0,0.0,0.0,391876537.0,0.0,592522966.0,5179482.0,131753703.0,0.0,0.0,1262277421.0,2817685.0,106679845.0,750233384.0,69517545.0,0.0,0.0,37146.0,0.0,16329.0,234.0,13440.0,0.0,0.0,98230.0,170.0,24193.0,33866.0,544.0,0.0,0.0,382111321.0,0.0,766688486.0,5641816.0,162707555.0,0.0,0.0,1251725031.0,1497116.0,126302701.0,928983242.0,43445551.0,0.0,0.0,118319.0,0.0,58772.0,1167.0,50464.0,0.0,0.0,345875.0,891.0,85720.0,165157.0,1770.0,0.0,0.0,1168351065.0,0.0,3243626573.0,26928617.0,610844173.0,0.0,0.0,4847156035.0,7462031.0,496603715.0,4833706690.0,133409890.0
11010550.0,3647449.0,10015.0,1340.0,1236.0,4115.0,695.0,1179.0,0.0,0.0,145.0,2731.0,0.0,770.0,0.0,3240.0,135.0,141.0,16393.0,1532.0,18067.0,6521.0,136.0,0.0,4793135.0,23125500.0,0.0,31737834.0,0.0,50551996.0,3171620.0,3040967.0,131492496.0,15034299.0,115361409.0,83887909.0,6774171.0,0.0,183.0,1022.0,0.0,1047.0,0.0,4431.0,357.0,85.0,7219.0,3155.0,24543.0,2850.0,39.0,0.0,5077047.0,11562208.0,0.0,51089974.0,0.0,71600018.0,8418029.0,1737453.0,106864217.0,29554187.0,184214044.0,75299144.0,2374202.0,0.0,1699.0,10869.0,0.0,3689.0,0.0,15573.0,1821.0,1113.0,42194.0,9435.0,96744.0,23477.0,332.0,0.0,49941739.0,123766458.0,0.0,190120940.0,0.0,265868656.0,45022948.0,27441593.0,459295420.0,107221827.0,726166450.0,586467842.0,19117929.0
11010560.0,4504006.0,18390.0,2450.0,2233.0,23179.0,2878.0,6197.0,0.0,0.0,47.0,719.0,0.0,245.0,36.0,4164.0,546.0,0.0,10585.0,0.0,6717.0,1911.0,472.0,0.0,1329349.0,6040618.0,0.0,5463658.0,769291.0,28711032.0,12975661.0,0.0,92464315.0,0.0,45246036.0,75034455.0,21899317.0,0.0,81.0,1556.0,0.0,403.0,66.0,6582.0,1646.0,0.0,8927.0,0.0,9791.0,4338.0,201.0,0.0,3476856.0,16908145.0,0.0,13105978.0,1358279.0,51609509.0,40984153.0,0.0,98862580.0,0.0,83404309.0,228372992.0,33744738.0,0.0,926.0,10991.0,0.0,2869.0,734.0,39471.0,10204.0,0.0,50170.0,0.0,50400.0,46659.0,1638.0,0.0,38625059.0,121732902.0,0.0,106237255.0,18799542.0,381503717.0,288661248.0,0.0,548923364.0,0.0,408725799.0,2379328653.0,176293008.0
11010570.0,5136717.0,8541.0,935.0,941.0,608.0,168.0,169.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,5856.0,0.0,0.0,243.0,141.0,53040.0,2775.0,0.0,0.0,5170578.0,0.0,0.0,0.0,0.0,37406239.0,0.0,0.0,1476496.0,4007755.0,276202239.0,30283495.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,7456.0,0.0,0.0,317.0,473.0,57989.0,4762.0,0.0,0.0,6310649.0,0.0,0.0,0.0,0.0,58686153.0,0.0,0.0,2024635.0,12445325.0,352565638.0,56165900.0,0.0,0.0,1885.0,0.0,0.0,0.0,0.0,40798.0,0.0,0.0,1080.0,2929.0,266747.0,32134.0,0.0,0.0,51492065.0,0.0,0.0,0.0,0.0,383970679.0,0.0,0.0,8690463.0,102169071.0,1651374948.0,453029812.0,0.0
11010580.0,4616890.0,10466.0,1272.0,1709.0,847.0,100.0,217.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,1985.0,1218.0,61.0,4697.0,74.0,15552.0,3809.0,0.0,0.0,3048914.0,0.0,0.0,0.0,0.0,10155425.0,25563149.0,1076433.0,25002461.0,1880050.0,88495014.0,75068549.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,2710.0,2071.0,83.0,7539.0,141.0,32962.0,7199.0,0.0,0.0,2506424.0,0.0,0.0,0.0,0.0,17026754.0,56941506.0,1627127.0,44908318.0,3534958.0,197464828.0,158365523.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0,13140.0,14088.0,549.0,20794.0,1017.0,90255.0,49401.0,0.0,0.0,25866450.0,0.0,0.0,0.0,0.0,85447058.0,458595542.0,12715879.0,147895227.0,62000741.0,572029102.0,1179958931.0,0.0
11010600.0,3479766.0,4325.0,493.0,573.0,11728.0,1263.0,4028.0,0.0,0.0,188.0,14484.0,0.0,23593.0,3823.0,55462.0,0.0,185.0,114964.0,5546.0,29145.0,33043.0,1154.0,0.0,3446881.0,142029543.0,0.0,517519578.0,131800134.0,798409259.0,0.0,5083140.0,1342666293.0,179961931.0,157498224.0,857318140.0,61496440.0,0.0,222.0,14526.0,0.0,16969.0,3040.0,45134.0,0.0,188.0,125698.0,2120.0,41763.0,38359.0,592.0,0.0,5544829.0,147120349.0,0.0,497941731.0,126246776.0,640140073.0,0.0,5968763.0,1286507156.0,68247961.0,251948198.0,997126589.0,30274420.0,0.0,2137.0,54144.0,0.0,58310.0,11767.0,145387.0,0.0,1974.0,393149.0,10557.0,146641.0,167189.0,2805.0,0.0,56030015.0,545434823.0,0.0,1952745310.0,454063615.0,2070054121.0,0.0,85052106.0,4394233730.0,324430044.0,942649068.0,4955899421.0,152891332.0
11010610.0,3245251.0,7242.0,878.0,939.0,97451.0,19755.0,29598.0,1.0,837.0,1911.0,76300.0,0.0,49472.0,28133.0,79401.0,27897.0,8057.0,412444.0,38987.0,590353.0,277874.0,40759.0,43869592.0,77376628.0,783352207.0,0.0,1642718937.0,893863516.0,1004684199.0,640338715.0,230186086.0,3128066127.0,497763235.0,3415213003.0,8812658267.0,2175921710.0,570.0,3389.0,89634.0,0.0,56852.0,32982.0,98701.0,35611.0,8742.0,495556.0,41932.0,643257.0,352504.0,33709.0,34010953.0,135312443.0,971513212.0,0.0,1883508668.0,1397245009.0,1153222680.0,950750207.0,258670568.0,3658328537.0,493448489.0,3971608046.0,11741374056.0,1813624489.0,1996.0,11886.0,354569.0,0.0,198122.0,137906.0,345858.0,164810.0,33750.0,1680038.0,154435.0,2237063.0,1719233.0,129553.0,100392765.0,471058152.0,4264931241.0,0.0,7201130244.0,7299746305.0,4703410789.0,4988067259.0,1058951184.0,13853346753.0,1757116278.0,14271896031.0,61826657992.0,7972906359.0
11010630.0,2531450.0,5219.0,1066.0,704.0,15588.0,3613.0,4484.0,4.0,0.0,580.0,7893.0,0.0,1069.0,3489.0,1429.0,414.0,795.0,46914.0,12240.0,108179.0,56092.0,8644.0,0.0,31045745.0,104542677.0,0.0,12518351.0,69098193.0,11544483.0,6271736.0,20689965.0,308229938.0,108788256.0,613070017.0,1457419222.0,225964949.0,0.0,561.0,13450.0,0.0,3165.0,2577.0,2275.0,1242.0,1102.0,73696.0,12321.0,136350.0,84819.0,10130.0,0.0,18945741.0,170280776.0,0.0,35024115.0,51381849.0,20079382.0,23615878.0,26946474.0,421910684.0,131047549.0,884178385.0,2256766926.0,269889220.0,0.0,3620.0,58712.0,0.0,9564.0,9534.0,12288.0,8707.0,6260.0,256097.0,42810.0,478797.0,486274.0,52743.0,0.0,151252036.0,884225621.0,0.0,170119920.0,221970571.0,144563111.0,162202291.0,208041315.0,1899906069.0,492466225.0,3195145870.0,14573896731.0,1656872412.0
11010640.0,3024996.0,7603.0,1686.0,1243.0,5235.0,804.0,1303.0,0.0,0.0,1979.0,11412.0,0.0,14603.0,13113.0,37331.0,2084.0,1709.0,137689.0,23266.0,185746.0,63363.0,8272.0,0.0,84043013.0,147888817.0,0.0,504203672.0,452192218.0,304018857.0,64482837.0,46840352.0,1247345376.0,174972758.0,986967275.0,1505835743.0,379177065.0,0.0,1960.0,9262.0,0.0,10108.0,6452.0,51957.0,1973.0,887.0,113255.0,16347.0,208730.0,57060.0,2954.0,0.0,117142987.0,122438472.0,0.0,354580987.0,209586228.0,513997354.0,100886687.0,27157441.0,1001067675.0,124383399.0,1246772691.0,1288902149.0,97064313.0,0.0,5724.0,35943.0,0.0,41753.0,25505.0,184937.0,10503.0,4542.0,380740.0,58688.0,639294.0,242666.0,16917.0,0.0,322402186.0,489301741.0,0.0,1558739962.0,843355959.0,2134857811.0,608365310.0,139430744.0,3934543552.0,464227329.0,3862127009.0,6840264123.0,667011663.0
11010670.0,2393308.0,5129.0,612.0,538.0,1307.0,117.0,231.0,1.0,0.0,1308.0,1673.0,2003.0,7324.0,0.0,120.0,2777.0,2479.0,10822.0,1414.0,32499.0,13793.0,597.0,0.0,32225339.0,34723498.0,38468890.0,240477108.0,0.0,863264.0,80873838.0,52073237.0,83930053.0,10877921.0,194499382.0,339119326.0,17133224.0,0.0,2392.0,2471.0,1867.0,9415.0,0.0,36.0,4820.0,3698.0,10150.0,1740.0,40137.0,19966.0,947.0,0.0,50435339.0,41189367.0,97846064.0,268391351.0,0.0,447133.0,117233625.0,88968414.0,76628741.0,13910938.0,280066019.0,679952680.0,36424348.0,0.0,6738.0,8281.0,16700.0,24002.0,0.0,680.0,35622.0,13822.0,35210.0,5542.0,146141.0,124911.0,3250.0,0.0,195828352.0,149484049.0,824718010.0,755290147.0,0.0,6401751.0,629389856.0,343037822.0,279119985.0,45000000.0,965979565.0,3514291705.0,275871868.0
11010680.0,2112817.0,8326.0,1169.0,895.0,344.0,22.0,40.0,0.0,0.0,234.0,2087.0,0.0,447.0,0.0,90.0,211.0,2101.0,1883.0,0.0,21956.0,7796.0,630.0,0.0,12277908.0,23844959.0,0.0,14418786.0,0.0,372549.0,7943390.0,26927255.0,8460912.0,0.0,158362655.0,260021617.0,41443542.0,0.0,180.0,1929.0,0.0,511.0,0.0,108.0,134.0,3043.0,1755.0,0.0,20525.0,12365.0,1013.0,0.0,3830528.0,19739236.0,0.0,20796812.0,0.0,877710.0,5034248.0,47387656.0,8183914.0,0.0,161230176.0,482140116.0,69932570.0,0.0,1623.0,9685.0,0.0,1383.0,0.0,515.0,502.0,16309.0,7832.0,0.0,78392.0,83725.0,4877.0,0.0,63266111.0,115931576.0,0.0,50841605.0,0.0,3816944.0,20719637.0,266202443.0,39698171.0,0.0,629405383.0,3117579773.0,261280465.0
11010690.0,3006052.0,6921.0,966.0,962.0,300.0,38.0,80.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,0.0,8312.0,349.0,0.0,0.0,15749951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670879.0,0.0,41257373.0,14277171.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.0,0.0,9103.0,629.0,0.0,0.0,14261511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314634.0,0.0,57663382.0,8540373.0,0.0,0.0,2297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5963.0,0.0,30412.0,2589.0,0.0,0.0,81191929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30500763.0,0.0,185672056.0,51934158.0,0.0
11010700.0,2868519.0,6080.0,807.0,829.0,460.0,87.0,99.0,0.0,18.0,359.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,553.0,51104.0,2910.0,0.0,545064.0,4909101.0,10009563.0,0.0,0.0,0.0,0.0,0.0,0.0,5427271.0,8499161.0,328100594.0,38003451.0,0.0,65.0,797.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,363.0,52905.0,3464.0,0.0,4823096.0,17456394.0,17648566.0,0.0,0.0,0.0,0.0,0.0,0.0,9689858.0,5044755.0,410698501.0,53261118.0,0.0,175.0,3151.0,7999.0,0.0,0.0,0.0,0.0,0.0,0.0,4901.0,1838.0,184765.0,22882.0,0.0,10215400.0,81415815.0,65043218.0,0.0,0.0,0.0,0.0,0.0,0.0,35139983.0,27059040.0,1392072503.0,424022830.0,0.0
11010710.0,2607311.0,9700.0,2093.0,1564.0,1942.0,288.0,341.0,2.0,89.0,552.0,3246.0,0.0,65.0,3319.0,11770.0,1983.0,591.0,11893.0,19042.0,154900.0,20661.0,204.0,6457106.0,18078196.0,23936825.0,0.0,886482.0,44329551.0,86386674.0,24735645.0,10568095.0,66491829.0,161637291.0,943130876.0,314611814.0,9378669.0,93.0,951.0,5167.0,0.0,115.0,4867.0,12174.0,2361.0,702.0,11140.0,26057.0,178728.0,28206.0,130.0,7994315.0,29146924.0,42184668.0,0.0,2469963.0,56345825.0,99792858.0,33270985.0,17220536.0,62173580.0,214645696.0,1214267801.0,530547640.0,5522251.0,362.0,3215.0,23836.0,0.0,1680.0,20844.0,58579.0,10671.0,4273.0,41259.0,86862.0,570901.0,187040.0,2440.0,23828018.0,110182040.0,226368069.0,0.0,28438525.0,302128959.0,512839025.0,145528884.0,110059853.0,262083538.0,722992345.0,3798422383.0,3641749459.0,130421321.0
11010720.0,3780222.0,12434.0,1594.0,1697.0,10628.0,1929.0,3064.0,0.0,0.0,488.0,6222.0,0.0,15017.0,3911.0,19145.0,123.0,0.0,98697.0,547.0,29460.0,25533.0,826.0,0.0,9031741.0,74230267.0,0.0,599922842.0,78863970.0,240204271.0,2095689.0,0.0,1164483527.0,3869159.0,174451644.0,555821260.0,59566036.0,0.0,828.0,4620.0,0.0,10687.0,2137.0,19147.0,624.0,0.0,86924.0,692.0,44599.0,25588.0,685.0,0.0,17847766.0,65506698.0,0.0,653221292.0,41775715.0,254952147.0,9875044.0,0.0,939218942.0,6399509.0,295379366.0,597689900.0,48377167.0,0.0,4905.0,16300.0,0.0,36013.0,9598.0,68768.0,2382.0,0.0,320910.0,2652.0,161990.0,115548.0,2140.0,0.0,134333141.0,231929064.0,0.0,1896392629.0,211421345.0,924397262.0,42685883.0,0.0,4020068670.0,26564107.0,1151608720.0,3015376427.0,147242779.0
11010730.0,3333112.0,16799.0,4486.0,2077.0,6669.0,1094.0,1790.0,0.0,228.0,3422.0,77046.0,0.0,24780.0,46009.0,16735.0,5252.0,1264.0,126050.0,29140.0,142195.0,85752.0,16619.0,18557844.0,123169673.0,1099858138.0,0.0,657207356.0,1122837214.0,138592295.0,199567329.0,25515585.0,1123790499.0,238479689.0,717725732.0,2299742689.0,676863560.0,86.0,2765.0,59025.0,0.0,12563.0,23804.0,7492.0,3091.0,762.0,66239.0,18422.0,82549.0,52536.0,6192.0,8168564.0,144438869.0,754791967.0,0.0,362577568.0,605253527.0,74646822.0,171465518.0,14282248.0,505757537.0,144459750.0,505520064.0,1534680919.0,247566862.0,395.0,12616.0,261858.0,0.0,57222.0,101992.0,41682.0,17028.0,5158.0,275448.0,78293.0,368258.0,288459.0,31807.0,34472350.0,641564948.0,3475769308.0,0.0,1594441248.0,2718670364.0,396519316.0,807495521.0,106057821.0,2355578488.0,657567940.0,2152003634.0,8283830563.0,1322529768.0
11020520.0,5380521.0,2073.0,219.0,421.0,77533.0,22441.0,24493.0,0.0,4.0,354.0,29492.0,0.0,3623.0,10241.0,17521.0,4407.0,1129.0,186789.0,24531.0,155370.0,52993.0,4273.0,87758.0,46621021.0,210313274.0,0.0,110622027.0,266417406.0,155614110.0,104884242.0,35344752.0,1170656289.0,217752313.0,774740286.0,2244733183.0,68244141.0,21.0,1594.0,46802.0,0.0,5760.0,14374.0,32536.0,9261.0,2307.0,347361.0,37012.0,247358.0,112869.0,11555.0,849495.0,129400971.0,406102238.0,0.0,178837797.0,503878384.0,339731771.0,289547582.0,66654997.0,2190267651.0,323985605.0,1374917893.0,4770885779.0,134769651.0,32.0,6059.0,159803.0,0.0,24660.0,50132.0,118162.0,44256.0,9840.0,1089499.0,118774.0,784527.0,564482.0,35786.0,1060114.0,443185005.0,1751362210.0,0.0,1074516875.0,2300828089.0,1829767748.0,1753086596.0,348214202.0,7873023314.0,1190723381.0,4723161423.0,25547386665.0,656831768.0
11020540.0,4442451.0,5124.0,509.0,537.0,58705.0,10994.0,20696.0,2.0,0.0,62.0,34955.0,254.0,5135.0,22999.0,21166.0,5533.0,689.0,126963.0,7768.0,102347.0,40167.0,435.0,0.0,1125748.0,368390540.0,11719745.0,113205627.0,303019966.0,222590951.0,128800318.0,22686201.0,629104371.0,86440602.0,501007329.0,820585877.0,9473175.0,5.0,356.0,54990.0,1274.0,8812.0,39336.0,36159.0,9654.0,1051.0,234153.0,11686.0,178411.0,80759.0,899.0,255556.0,10046588.0,569190990.0,20305733.0,212705130.0,517455988.0,384458875.0,235162151.0,40163422.0,1299645899.0,143103322.0,910320039.0,1922042479.0,28208499.0,59.0,2731.0,189058.0,14778.0,34118.0,128787.0,133465.0,40728.0,4325.0,735616.0,35193.0,548913.0,414383.0,4783.0,3000000.0,79362113.0,2135542356.0,457847134.0,1254485119.0,2467708763.0,1894780467.0,1380115158.0,184722817.0,4974866337.0,564251913.0,3208690418.0,13689462701.0,214356221.0
11020550.0,3733600.0,2766.0,279.0,339.0,72930.0,11914.0,24562.0,0.0,1109.0,4543.0,54710.0,0.0,43319.0,20907.0,86218.0,19057.0,2989.0,452395.0,34168.0,449908.0,170794.0,10067.0,87065705.0,327891344.0,472949733.0,0.0,1402500584.0,616818960.0,795213970.0,443424638.0,106294473.0,3685963396.0,389715380.0,2533659370.0,3939473851.0,428083728.0,1248.0,6719.0,87237.0,0.0,57022.0,27640.0,102903.0,27571.0,2478.0,639686.0,39881.0,614889.0,286408.0,14183.0,73091729.0,623114561.0,772063353.0,0.0,2071627187.0,945971861.0,950544080.0,754868525.0,103987693.0,5946676230.0,472612170.0,3931783385.0,7353862024.0,514348617.0,3177.0,24081.0,325123.0,0.0,196521.0,107367.0,337639.0,123383.0,10731.0,2082808.0,124943.0,1953135.0,1241236.0,49549.0,236180201.0,2161512188.0,3380412320.0,0.0,7814360783.0,5267603971.0,3715122009.0,4635139477.0,454016805.0,21173482215.0,1639068556.0,13535094950.0,41752233837.0,1987336696.0
11020570.0,3033044.0,4038.0,727.0,624.0,17346.0,2497.0,4384.0,0.0,0.0,1282.0,22386.0,0.0,5508.0,6269.0,15073.0,9613.0,220.0,88329.0,2307.0,102940.0,51788.0,1919.0,0.0,25119085.0,215636441.0,0.0,158603056.0,131155188.0,116406357.0,161875861.0,7606882.0,475673798.0,26705813.0,586532980.0,1411679812.0,85567751.0,0.0,1041.0,18959.0,0.0,3304.0,3709.0,7789.0,7756.0,257.0,72377.0,1518.0,98874.0,49489.0,1432.0,0.0,22898288.0,210126195.0,0.0,103718176.0,90169788.0,77315103.0,181061686.0,10002565.0,416337074.0,14206773.0,602003872.0,1238191381.0,81409359.0,0.0,4593.0,85384.0,0.0,13224.0,21359.0,40865.0,48151.0,2372.0,295928.0,6350.0,389042.0,294361.0,7422.0,0.0,103771171.0,1060668890.0,0.0,418293614.0,727578767.0,409380346.0,1615879034.0,96809127.0,1836376495.0,85464112.0,2529591055.0,8676824644.0,387326729.0
11020580.0,2895026.0,4665.0,1255.0,665.0,10396.0,2383.0,2853.0,0.0,0.0,122.0,1525.0,0.0,6565.0,1501.0,9304.0,1638.0,0.0,14296.0,784.0,55358.0,12440.0,159.0,0.0,1054249.0,16113295.0,0.0,122723977.0,34769858.0,96190632.0,26689766.0,0.0,111096946.0,31356667.0,350468100.0,300961887.0,5263535.0,0.0,246.0,1213.0,0.0,5679.0,1629.0,9769.0,2283.0,0.0,12297.0,802.0,39010.0,17588.0,313.0,0.0,10005161.0,14201202.0,0.0,130105743.0,64971825.0,142786096.0,39967179.0,0.0,132444397.0,36446530.0,287799337.0,509827261.0,22401255.0,0.0,2088.0,5338.0,0.0,22636.0,5224.0,44929.0,12030.0,0.0,53135.0,3335.0,145264.0,103935.0,1138.0,0.0,167167593.0,59233050.0,0.0,538445142.0,209742730.0,711981992.0,301578614.0,0.0,847852353.0,162679741.0,1020034688.0,3827199899.0,74041642.0
11020590.0,3229604.0,5204.0,890.0,815.0,42508.0,12207.0,11215.0,1.0,68.0,751.0,19066.0,0.0,30640.0,1531.0,14836.0,894.0,804.0,64310.0,9240.0,301125.0,62169.0,6973.0,5714232.0,43556097.0,225608467.0,0.0,640066747.0,84794014.0,141213248.0,15985306.0,28231072.0,561503894.0,74797707.0,2001016117.0,1490069408.0,427842149.0,87.0,1030.0,20761.0,16.0,38137.0,1559.0,22132.0,2319.0,895.0,75879.0,9286.0,346206.0,86512.0,4523.0,3855995.0,51995640.0,235626277.0,11027600.0,801362917.0,66710429.0,215345936.0,52409640.0,37139349.0,516352403.0,78031562.0,2531534497.0,2192259157.0,312966723.0,303.0,3049.0,79073.0,59.0,109928.0,12231.0,72763.0,16718.0,4141.0,239714.0,31092.0,1131939.0,457642.0,18365.0,34849983.0,175538121.0,993865376.0,50133166.0,2530583038.0,768626153.0,772945403.0,358329130.0,182981901.0,1849817718.0,288721736.0,9213177168.0,13153439833.0,1122968607.0
11020600.0,3082514.0,1959.0,266.0,350.0,15914.0,3844.0,3863.0,1.0,0.0,40.0,5888.0,0.0,5376.0,1462.0,8711.0,1827.0,517.0,59604.0,196.0,215657.0,95063.0,27954.0,0.0,403595.0,87475426.0,0.0,124613815.0,33202131.0,83498080.0,43439810.0,21638715.0,467349294.0,1145828.0,1503930800.0,3548957546.0,1249905200.0,0.0,273.0,10843.0,0.0,3447.0,2717.0,12617.0,3990.0,1069.0,92473.0,312.0,240578.0,109097.0,19099.0,0.0,6710390.0,127055910.0,0.0,78786358.0,53247298.0,100022145.0,88175015.0,33527970.0,588568247.0,2109157.0,1758981664.0,3743719964.0,846981488.0,0.0,2752.0,48841.0,0.0,12670.0,15747.0,43457.0,24704.0,6599.0,319434.0,1323.0,813756.0,530778.0,74808.0,0.0,40487962.0,618236188.0,0.0,309752785.0,301716745.0,428217564.0,675570060.0,212826363.0,2317637969.0,15780094.0,5991602374.0,19310525907.0,3248377846.0
11020650.0,3027979.0,10518.0,1672.0,1748.0,871.0,105.0,184.0,0.0,0.0,782.0,1796.0,0.0,0.0,869.0,10070.0,1868.0,1089.0,6151.0,5521.0,42220.0,17824.0,2302.0,0.0,24895470.0,15791292.0,0.0,0.0,34429121.0,83043178.0,34040808.0,18171682.0,40023501.0,55728773.0,233431045.0,621652677.0,108633394.0,0.0,1094.0,3323.0,0.0,35.0,1274.0,10765.0,2837.0,962.0,6096.0,4482.0,41950.0,27534.0,2633.0,0.0,35387707.0,32251930.0,0.0,1828821.0,67183351.0,101294815.0,55674352.0,14730708.0,40151241.0,48514221.0,289231946.0,914351413.0,119961720.0,0.0,5321.0,13387.0,0.0,250.0,8736.0,50029.0,16705.0,5296.0,18973.0,21899.0,155172.0,159059.0,12978.0,0.0,181720233.0,120064315.0,0.0,10526488.0,675097965.0,498087233.0,414226130.0,93124856.0,131118141.0,272403733.0,1059805602.0,4961475871.0,630152872.0
11020670.0,3247840.0,12570.0,2086.0,2794.0,1714.0,271.0,455.0,0.0,215.0,1121.0,10691.0,0.0,0.0,0.0,3102.0,0.0,109.0,10367.0,4204.0,81948.0,22587.0,111.0,33194473.0,58059881.0,94072825.0,0.0,0.0,0.0,25248829.0,0.0,3297820.0,56559849.0,30500183.0,529087853.0,726712927.0,5131472.0,326.0,1790.0,22625.0,0.0,0.0,0.0,7162.0,0.0,267.0,14418.0,7661.0,144777.0,40393.0,142.0,54271764.0,114483638.0,207486564.0,0.0,0.0,0.0,62556974.0,0.0,6893307.0,80117964.0,60183738.0,1050813178.0,1283997948.0,8726406.0,889.0,5847.0,88555.0,0.0,0.0,0.0,24597.0,0.0,1308.0,40961.0,27523.0,393612.0,192838.0,1814.0,154027602.0,331082892.0,885926069.0,0.0,0.0,0.0,230809775.0,0.0,36919041.0,227715319.0,217788245.0,2862744497.0,5953098670.0,100470805.0
