ADM_CD,네일숍_2024,미용실_2024,분식전문점_2024,애완동물_2024,한식음식점_2024,양식음식점_2024,일식음식점_2024,중식음식점_2024,치킨전문점_2024,커피-음료_2024,패스트푸드점_2024,제과점_2024,편의점_2024,호프-간이주점_2024
11140780.0,22.0,120.0,58.0,39.0,300.0,45.0,48.0,24.0,7.0,19.0,15.0,19.0,25.0,1.0
11150510.0,62.0,300.0,87.0,73.0,413.0,74.0,59.0,57.0,23.0,21.0,22.0,65.0,69.0,12.0
11150520.0,62.0,300.0,87.0,73.0,413.0,74.0,59.0,57.0,23.0,21.0,22.0,65.0,69.0,12.0
11150530.0,62.0,300.0,87.0,73.0,413.0,74.0,59.0,57.0,23.0,21.0,22.0,65.0,69.0,12.0
11150540.0,62.0,300.0,87.0,73.0,413.0,74.0,59.0,57.0,23.0,21.0,22.0,65.0,69.0,12.0
11150570.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150580.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150590.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150600.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150610.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150620.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150630.0,39.0,263.0,72.0,54.0,405.0,13.0,20.0,27.0,32.0,13.0,18.0,25.0,59.0,25.0
11150640.0,77.0,312.0,84.0,66.0,392.0,34.0,46.0,45.0,34.0,13.0,22.0,56.0,70.0,20.0
11150650.0,77.0,312.0,84.0,66.0,392.0,34.0,46.0,45.0,34.0,13.0,22.0,56.0,70.0,20.0
11150660.0,77.0,312.0,84.0,66.0,392.0,34.0,46.0,45.0,34.0,13.0,22.0,56.0,70.0,20.0
11150690.0,77.0,312.0,84.0,66.0,392.0,34.0,46.0,45.0,34.0,13.0,22.0,56.0,70.0,20.0
11150700.0,77.0,312.0,84.0,66.0,392.0,34.0,46.0,45.0,34.0,13.0,22.0,56.0,70.0,20.0
11150710.0,62.0,300.0,87.0,73.0,413.0,74.0,59.0,57.0,23.0,21.0,22.0,65.0,69.0,12.0
11150720.0,77.0,312.0,84.0,66.0,392.0,34.0,46.0,45.0,34.0,13.0,22.0,56.0,70.0,20.0
11160510.0,18.0,105.0,31.0,36.0,231.0,39.0,16.0,17.0,17.0,1.0,12.0,18.0,34.0,19.0
11160520.0,34.0,115.0,56.0,33.0,356.0,60.0,41.0,30.0,25.0,0.0,22.0,29.0,46.0,31.0
11160530.0,34.0,115.0,56.0,33.0,356.0,60.0,41.0,30.0,25.0,0.0,22.0,29.0,46.0,31.0
11160540.0,34.0,115.0,56.0,33.0,356.0,60.0,41.0,30.0,25.0,0.0,22.0,29.0,46.0,31.0
11160550.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160570.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160580.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160590.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160610.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160630.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160640.0,118.0,262.0,61.0,70.0,881.0,225.0,162.0,79.0,16.0,1.0,21.0,49.0,72.0,34.0
11160650.0,6.0,53.0,12.0,17.0,122.0,8.0,5.0,10.0,12.0,0.0,5.0,9.0,18.0,5.0
11160660.0,6.0,53.0,12.0,17.0,122.0,8.0,5.0,10.0,12.0,0.0,5.0,9.0,18.0,5.0
11160670.0,128.0,298.0,75.0,83.0,939.0,255.0,184.0,87.0,18.0,2.0,25.0,62.0,74.0,40.0
11160690.0,131.0,399.0,116.0,83.0,1299.0,291.0,192.0,103.0,46.0,4.0,43.0,80.0,107.0,109.0
11160700.0,131.0,399.0,116.0,83.0,1294.0,291.0,192.0,103.0,46.0,4.0,42.0,80.0,107.0,109.0
11160710.0,16.0,154.0,51.0,24.0,365.0,55.0,28.0,25.0,35.0,2.0,14.0,35.0,32.0,54.0
11160720.0,16.0,154.0,50.0,24.0,363.0,55.0,28.0,25.0,35.0,2.0,14.0,35.0,32.0,54.0
11160730.0,85.0,436.0,145.0,96.0,1149.0,158.0,112.0,71.0,62.0,2.0,55.0,51.0,107.0,191.0
11160740.0,101.0,523.0,170.0,126.0,1312.0,189.0,136.0,88.0,76.0,3.0,64.0,70.0,125.0,201.0
11170510.0,15.0,51.0,17.0,18.0,123.0,13.0,17.0,13.0,12.0,0.0,12.0,17.0,16.0,1.0
11170520.0,71.0,264.0,159.0,47.0,963.0,78.0,92.0,196.0,54.0,12.0,43.0,39.0,94.0,13.0
11170540.0,71.0,264.0,159.0,47.0,963.0,78.0,92.0,196.0,54.0,12.0,43.0,39.0,94.0,13.0
11170550.0,71.0,264.0,159.0,47.0,963.0,78.0,92.0,196.0,54.0,12.0,43.0,39.0,94.0,13.0
11170560.0,71.0,264.0,159.0,47.0,963.0,78.0,92.0,196.0,54.0,12.0,43.0,39.0,94.0,13.0
11170610.0,16.0,103.0,60.0,25.0,196.0,15.0,15.0,22.0,16.0,6.0,11.0,17.0,35.0,4.0
11170620.0,16.0,103.0,60.0,25.0,196.0,15.0,15.0,22.0,16.0,6.0,11.0,17.0,35.0,4.0
11170640.0,25.0,178.0,49.0,30.0,230.0,10.0,9.0,23.0,19.0,1.0,15.0,20.0,37.0,4.0
11170650.0,25.0,178.0,49.0,30.0,230.0,10.0,9.0,23.0,19.0,1.0,15.0,20.0,37.0,4.0
11170670.0,14.0,77.0,29.0,13.0,149.0,8.0,11.0,18.0,14.0,0.0,10.0,8.0,29.0,2.0
11170690.0,2.0,29.0,11.0,5.0,61.0,0.0,1.0,5.0,8.0,0.0,2.0,7.0,17.0,0.0
11170700.0,6.0,35.0,14.0,2.0,70.0,0.0,1.0,55.0,3.0,1.0,2.0,0.0,6.0,2.0
11170710.0,71.0,264.0,159.0,47.0,963.0,78.0,92.0,196.0,54.0,12.0,43.0,39.0,94.0,13.0
11170720.0,25.0,178.0,49.0,30.0,230.0,10.0,9.0,23.0,19.0,1.0,15.0,20.0,37.0,4.0
11170730.0,15.0,90.0,31.0,17.0,157.0,8.0,12.0,20.0,16.0,0.0,11.0,11.0,33.0,2.0
11170740.0,6.0,14.0,3.0,7.0,25.0,3.0,3.0,5.0,0.0,0.0,3.0,3.0,11.0,0.0
11180510.0,20.0,55.0,49.0,13.0,571.0,63.0,62.0,73.0,13.0,12.0,15.0,20.0,88.0,14.0
11180520.0,39.0,235.0,79.0,46.0,540.0,31.0,17.0,82.0,27.0,9.0,14.0,22.0,74.0,49.0
11180530.0,39.0,235.0,79.0,46.0,540.0,31.0,17.0,82.0,27.0,9.0,14.0,22.0,74.0,49.0
11180540.0,39.0,235.0,79.0,46.0,540.0,31.0,17.0,82.0,27.0,9.0,14.0,22.0,74.0,49.0
11180550.0,39.0,235.0,79.0,46.0,540.0,31.0,17.0,82.0,27.0,9.0,14.0,22.0,74.0,49.0
11180570.0,30.0,215.0,68.0,45.0,418.0,20.0,17.0,49.0,29.0,3.0,18.0,29.0,55.0,39.0
11180580.0,30.0,215.0,68.0,45.0,418.0,20.0,17.0,49.0,29.0,3.0,18.0,29.0,55.0,39.0
11180590.0,30.0,215.0,68.0,45.0,418.0,20.0,17.0,49.0,29.0,3.0,18.0,29.0,55.0,39.0
11180600.0,30.0,215.0,68.0,45.0,418.0,20.0,17.0,49.0,29.0,3.0,18.0,29.0,55.0,39.0
11180610.0,30.0,215.0,68.0,45.0,418.0,20.0,17.0,49.0,29.0,3.0,18.0,29.0,55.0,39.0
11190540.0,29.0,70.0,124.0,26.0,769.0,192.0,168.0,77.0,12.0,23.0,24.0,61.0,57.0,23.0
11190550.0,14.0,67.0,41.0,5.0,259.0,27.0,30.0,15.0,6.0,8.0,7.0,14.0,24.0,13.0
11190560.0,18.0,55.0,26.0,16.0,168.0,18.0,21.0,19.0,6.0,5.0,8.0,9.0,27.0,9.0
11190610.0,9.0,30.0,28.0,4.0,136.0,11.0,20.0,11.0,6.0,6.0,10.0,8.0,21.0,4.0
11190620.0,9.0,37.0,20.0,8.0,185.0,22.0,15.0,18.0,8.0,6.0,9.0,13.0,30.0,4.0
11190630.0,26.0,202.0,89.0,55.0,400.0,28.0,31.0,46.0,18.0,6.0,14.0,20.0,64.0,16.0
11190650.0,26.0,202.0,89.0,55.0,400.0,28.0,31.0,46.0,18.0,6.0,14.0,20.0,64.0,16.0
11190660.0,26.0,202.0,89.0,55.0,400.0,28.0,31.0,46.0,18.0,6.0,14.0,20.0,64.0,16.0
11190670.0,53.0,358.0,149.0,71.0,683.0,34.0,36.0,316.0,30.0,10.0,25.0,35.0,94.0,29.0
11190680.0,26.0,202.0,89.0,55.0,400.0,28.0,31.0,46.0,18.0,6.0,14.0,20.0,64.0,16.0
11190690.0,26.0,202.0,89.0,55.0,400.0,28.0,31.0,46.0,18.0,6.0,14.0,20.0,64.0,16.0
11190700.0,27.0,156.0,60.0,16.0,283.0,6.0,5.0,270.0,12.0,4.0,11.0,15.0,30.0,13.0
11190710.0,27.0,156.0,60.0,16.0,283.0,6.0,5.0,270.0,12.0,4.0,11.0,15.0,30.0,13.0
11190720.0,27.0,156.0,60.0,16.0,283.0,6.0,5.0,270.0,12.0,4.0,11.0,15.0,30.0,13.0
11190730.0,32.0,226.0,104.0,61.0,478.0,37.0,36.0,58.0,22.0,7.0,18.0,32.0,71.0,20.0
11190740.0,27.0,95.0,81.0,28.0,546.0,64.0,70.0,47.0,10.0,7.0,20.0,43.0,51.0,25.0
11190750.0,3.0,38.0,18.0,2.0,60.0,4.0,1.0,16.0,4.0,2.0,1.0,7.0,10.0,4.0
11190760.0,12.0,40.0,36.0,11.0,291.0,46.0,37.0,19.0,9.0,2.0,12.0,12.0,26.0,14.0
11200520.0,7.0,58.0,45.0,10.0,210.0,18.0,22.0,29.0,18.0,11.0,12.0,14.0,21.0,15.0
11200530.0,39.0,198.0,71.0,40.0,293.0,37.0,30.0,28.0,26.0,8.0,16.0,39.0,58.0,27.0
11200540.0,35.0,172.0,57.0,35.0,250.0,28.0,26.0,22.0,23.0,5.0,12.0,33.0,44.0,24.0
11200550.0,35.0,172.0,57.0,35.0,250.0,28.0,26.0,22.0,23.0,5.0,12.0,33.0,44.0,24.0
11200560.0,35.0,172.0,57.0,35.0,250.0,28.0,26.0,22.0,23.0,5.0,12.0,33.0,44.0,24.0
11200630.0,42.0,195.0,65.0,35.0,402.0,45.0,56.0,22.0,25.0,8.0,18.0,35.0,45.0,40.0
11200650.0,42.0,195.0,65.0,35.0,402.0,45.0,56.0,22.0,25.0,8.0,18.0,35.0,45.0,40.0
11200660.0,42.0,195.0,65.0,35.0,402.0,45.0,56.0,22.0,25.0,8.0,18.0,35.0,45.0,40.0
11200670.0,42.0,195.0,65.0,35.0,402.0,45.0,56.0,22.0,25.0,8.0,18.0,35.0,45.0,40.0
11200680.0,5.0,42.0,14.0,10.0,74.0,6.0,8.0,9.0,8.0,2.0,8.0,11.0,20.0,12.0
11200690.0,27.0,98.0,35.0,8.0,141.0,18.0,18.0,23.0,10.0,4.0,6.0,16.0,25.0,14.0
11200700.0,27.0,98.0,35.0,8.0,141.0,18.0,18.0,23.0,10.0,4.0,6.0,16.0,25.0,14.0
11200710.0,8.0,48.0,23.0,15.0,125.0,25.0,11.0,12.0,7.0,6.0,8.0,9.0,11.0,10.0
11200720.0,7.0,71.0,51.0,10.0,221.0,18.0,22.0,30.0,18.0,12.0,13.0,17.0,25.0,15.0
11200730.0,44.0,199.0,66.0,36.0,404.0,45.0,56.0,22.0,25.0,8.0,18.0,36.0,47.0,40.0
11210520.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210540.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210570.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210580.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210610.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210620.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210630.0,4.0,31.0,18.0,11.0,92.0,11.0,2.0,10.0,5.0,0.0,4.0,7.0,14.0,8.0
11210640.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210650.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210660.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210680.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210690.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210710.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210720.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210730.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210780.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210790.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210800.0,85.0,446.0,190.0,79.0,941.0,217.0,131.0,80.0,42.0,23.0,32.0,66.0,130.0,59.0
11210810.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210820.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11210830.0,97.0,471.0,235.0,90.0,1040.0,165.0,116.0,98.0,55.0,20.0,46.0,68.0,163.0,71.0
11220510.0,60.0,208.0,159.0,86.0,993.0,214.0,139.0,93.0,24.0,41.0,26.0,71.0,122.0,16.0
11220520.0,60.0,208.0,159.0,86.0,993.0,214.0,139.0,93.0,24.0,41.0,26.0,71.0,122.0,16.0
11220530.0,121.0,438.0,244.0,147.0,1517.0,332.0,211.0,141.0,33.0,66.0,50.0,115.0,192.0,23.0
11220540.0,60.0,208.0,159.0,86.0,993.0,214.0,139.0,93.0,24.0,41.0,26.0,71.0,122.0,16.0
11220550.0,18.0,56.0,34.0,24.0,211.0,39.0,28.0,19.0,7.0,9.0,10.0,20.0,24.0,2.0
11220560.0,43.0,116.0,59.0,55.0,280.0,112.0,49.0,32.0,8.0,17.0,24.0,57.0,46.0,6.0
11220570.0,43.0,116.0,59.0,55.0,280.0,112.0,49.0,32.0,8.0,17.0,24.0,57.0,46.0,6.0
11220580.0,43.0,116.0,59.0,55.0,280.0,112.0,49.0,32.0,8.0,17.0,24.0,57.0,46.0,6.0
11220590.0,18.0,56.0,34.0,24.0,211.0,39.0,28.0,19.0,7.0,9.0,10.0,20.0,24.0,2.0
11220600.0,43.0,116.0,59.0,55.0,280.0,112.0,49.0,32.0,8.0,17.0,24.0,57.0,46.0,6.0
11220610.0,61.0,230.0,85.0,61.0,524.0,118.0,72.0,48.0,9.0,25.0,24.0,44.0,70.0,7.0
11220620.0,61.0,230.0,85.0,61.0,524.0,118.0,72.0,48.0,9.0,25.0,24.0,44.0,70.0,7.0
11220630.0,61.0,230.0,85.0,61.0,524.0,118.0,72.0,48.0,9.0,25.0,24.0,44.0,70.0,7.0
11220640.0,61.0,230.0,85.0,61.0,524.0,118.0,72.0,48.0,9.0,25.0,24.0,44.0,70.0,7.0
11220650.0,61.0,230.0,85.0,61.0,524.0,118.0,72.0,48.0,9.0,25.0,24.0,44.0,70.0,7.0
11220660.0,19.0,91.0,66.0,33.0,502.0,84.0,51.0,31.0,8.0,23.0,22.0,48.0,64.0,9.0
11220670.0,17.0,73.0,51.0,25.0,497.0,84.0,45.0,27.0,5.0,26.0,21.0,39.0,55.0,8.0
11220680.0,1.0,10.0,3.0,9.0,53.0,4.0,2.0,1.0,0.0,2.0,2.0,4.0,11.0,0.0
11230510.0,86.0,291.0,128.0,77.0,618.0,622.0,229.0,53.0,11.0,19.0,52.0,120.0,63.0,45.0
11230511.0,65.0,306.0,242.0,89.0,892.0,257.0,149.0,81.0,46.0,12.0,91.0,75.0,127.0,9.0
11230520.0,71.0,218.0,157.0,85.0,824.0,340.0,145.0,57.0,24.0,17.0,56.0,47.0,100.0,19.0
11230530.0,71.0,218.0,157.0,85.0,824.0,340.0,145.0,57.0,24.0,17.0,56.0,47.0,100.0,19.0
11230580.0,33.0,104.0,91.0,37.0,490.0,227.0,92.0,42.0,12.0,17.0,54.0,68.0,73.0,7.0
11230590.0,33.0,104.0,91.0,37.0,490.0,227.0,92.0,42.0,12.0,17.0,54.0,68.0,73.0,7.0
11230600.0,45.0,178.0,159.0,39.0,598.0,197.0,117.0,60.0,25.0,9.0,59.0,41.0,82.0,7.0
11230630.0,45.0,178.0,159.0,39.0,598.0,197.0,117.0,60.0,25.0,9.0,59.0,41.0,82.0,7.0
11230640.0,103.0,225.0,231.0,94.0,1423.0,522.0,213.0,127.0,24.0,25.0,98.0,69.0,160.0,27.0
11230650.0,103.0,225.0,231.0,94.0,1423.0,522.0,213.0,127.0,24.0,25.0,98.0,69.0,160.0,27.0
11230660.0,19.0,64.0,32.0,27.0,191.0,100.0,33.0,20.0,6.0,5.0,29.0,30.0,29.0,1.0
11230670.0,19.0,64.0,32.0,27.0,191.0,100.0,33.0,20.0,6.0,5.0,29.0,30.0,29.0,1.0
11230680.0,10.0,81.0,48.0,32.0,192.0,41.0,21.0,12.0,11.0,2.0,21.0,19.0,29.0,2.0
11230710.0,10.0,81.0,48.0,32.0,192.0,41.0,21.0,12.0,11.0,2.0,21.0,19.0,29.0,2.0
11230720.0,12.0,79.0,63.0,26.0,207.0,27.0,23.0,17.0,14.0,1.0,19.0,24.0,29.0,0.0
11230730.0,12.0,79.0,63.0,26.0,207.0,27.0,23.0,17.0,14.0,1.0,19.0,24.0,29.0,0.0
11230750.0,2.0,32.0,28.0,8.0,105.0,8.0,12.0,8.0,4.0,0.0,8.0,9.0,13.0,0.0
11230760.0,9.0,33.0,11.0,16.0,91.0,12.0,10.0,4.0,3.0,1.0,10.0,8.0,26.0,0.0
11230770.0,86.0,291.0,128.0,77.0,618.0,622.0,229.0,53.0,11.0,19.0,52.0,120.0,63.0,45.0
11230780.0,32.0,209.0,47.0,39.0,262.0,319.0,121.0,17.0,6.0,9.0,17.0,25.0,41.0,16.0
11230790.0,45.0,178.0,159.0,39.0,598.0,197.0,117.0,60.0,25.0,9.0,59.0,41.0,82.0,7.0
11230800.0,20.0,128.0,83.0,50.0,294.0,60.0,32.0,21.0,21.0,3.0,32.0,34.0,45.0,2.0
11240510.0,9.0,52.0,23.0,15.0,104.0,5.0,5.0,5.0,7.0,1.0,1.0,7.0,14.0,0.0
11240520.0,9.0,52.0,23.0,15.0,104.0,5.0,5.0,5.0,7.0,1.0,1.0,7.0,14.0,0.0
11240530.0,5.0,80.0,21.0,19.0,110.0,8.0,9.0,6.0,10.0,2.0,4.0,9.0,19.0,4.0
11240540.0,5.0,80.0,21.0,19.0,110.0,8.0,9.0,6.0,10.0,2.0,4.0,9.0,19.0,4.0
11240550.0,11.0,79.0,45.0,13.0,150.0,14.0,9.0,10.0,10.0,4.0,4.0,6.0,14.0,11.0
11240560.0,11.0,79.0,45.0,13.0,150.0,14.0,9.0,10.0,10.0,4.0,4.0,6.0,14.0,11.0
11240570.0,27.0,108.0,45.0,32.0,452.0,73.0,60.0,22.0,9.0,14.0,4.0,18.0,38.0,10.0
11240580.0,27.0,108.0,45.0,32.0,452.0,73.0,60.0,22.0,9.0,14.0,4.0,18.0,38.0,10.0
11240590.0,27.0,108.0,45.0,32.0,452.0,73.0,60.0,22.0,9.0,14.0,4.0,18.0,38.0,10.0
11240600.0,8.0,54.0,25.0,21.0,132.0,10.0,11.0,7.0,5.0,7.0,5.0,13.0,18.0,3.0
11240610.0,24.0,118.0,60.0,28.0,184.0,64.0,37.0,15.0,6.0,8.0,7.0,21.0,19.0,5.0
11240620.0,24.0,118.0,60.0,28.0,184.0,64.0,37.0,15.0,6.0,8.0,7.0,21.0,19.0,5.0
11240630.0,17.0,105.0,46.0,36.0,265.0,36.0,27.0,15.0,6.0,5.0,6.0,13.0,22.0,6.0
11240640.0,17.0,89.0,26.0,27.0,138.0,17.0,17.0,6.0,8.0,0.0,7.0,11.0,17.0,4.0
11240650.0,35.0,155.0,66.0,42.0,459.0,37.0,66.0,23.0,10.0,8.0,7.0,27.0,29.0,14.0
11240660.0,35.0,155.0,66.0,42.0,459.0,37.0,66.0,23.0,10.0,8.0,7.0,27.0,29.0,14.0
11240670.0,35.0,155.0,66.0,42.0,459.0,37.0,66.0,23.0,10.0,8.0,7.0,27.0,29.0,14.0
11240680.0,55.0,171.0,76.0,52.0,500.0,76.0,95.0,42.0,7.0,5.0,23.0,28.0,39.0,11.0
11240690.0,72.0,215.0,93.0,67.0,559.0,87.0,105.0,52.0,10.0,5.0,26.0,42.0,50.0,12.0
11240710.0,65.0,191.0,80.0,47.0,428.0,69.0,59.0,31.0,14.0,7.0,45.0,44.0,27.0,17.0
11240750.0,19.0,54.0,31.0,22.0,149.0,42.0,31.0,21.0,2.0,6.0,5.0,31.0,6.0,0.0
11240770.0,19.0,54.0,31.0,22.0,149.0,42.0,31.0,21.0,2.0,6.0,5.0,31.0,6.0,0.0
11240780.0,65.0,191.0,80.0,47.0,428.0,69.0,59.0,31.0,14.0,7.0,45.0,44.0,27.0,17.0
11240790.0,65.0,191.0,80.0,47.0,428.0,69.0,59.0,31.0,14.0,7.0,45.0,44.0,27.0,17.0
11240800.0,65.0,191.0,80.0,47.0,428.0,69.0,59.0,31.0,14.0,7.0,45.0,44.0,27.0,17.0
11240810.0,72.0,215.0,93.0,67.0,559.0,87.0,105.0,52.0,10.0,5.0,26.0,42.0,50.0,12.0
11240820.0,22.0,124.0,38.0,34.0,169.0,19.0,19.0,16.0,13.0,2.0,7.0,23.0,30.0,5.0
11250530.0,24.0,106.0,54.0,43.0,172.0,29.0,18.0,15.0,8.0,2.0,16.0,23.0,18.0,4.0
11250540.0,24.0,106.0,54.0,43.0,172.0,29.0,18.0,15.0,8.0,2.0,16.0,23.0,18.0,4.0
11250550.0,12.0,72.0,24.0,18.0,87.0,16.0,10.0,11.0,12.0,0.0,4.0,16.0,19.0,2.0
11250560.0,12.0,72.0,24.0,18.0,87.0,16.0,10.0,11.0,12.0,0.0,4.0,16.0,19.0,2.0
11250580.0,27.0,150.0,32.0,29.0,184.0,11.0,19.0,17.0,16.0,3.0,12.0,17.0,38.0,10.0
11250590.0,27.0,150.0,32.0,29.0,184.0,11.0,19.0,17.0,16.0,3.0,12.0,17.0,38.0,10.0
11250610.0,42.0,224.0,72.0,48.0,468.0,48.0,50.0,36.0,23.0,4.0,30.0,37.0,73.0,17.0
11250630.0,42.0,224.0,72.0,48.0,468.0,48.0,50.0,36.0,23.0,4.0,30.0,37.0,73.0,17.0
11250650.0,47.0,210.0,75.0,53.0,438.0,59.0,44.0,32.0,23.0,14.0,29.0,33.0,60.0,13.0
11250660.0,47.0,210.0,75.0,53.0,438.0,59.0,44.0,32.0,23.0,14.0,29.0,33.0,60.0,13.0
11250670.0,47.0,210.0,75.0,53.0,438.0,59.0,44.0,32.0,23.0,14.0,29.0,33.0,60.0,13.0
11250700.0,9.0,54.0,15.0,17.0,99.0,10.0,3.0,3.0,3.0,3.0,3.0,7.0,20.0,1.0
11250710.0,9.0,54.0,15.0,17.0,99.0,10.0,3.0,3.0,3.0,3.0,3.0,7.0,20.0,1.0
11250720.0,27.0,150.0,32.0,29.0,184.0,11.0,19.0,17.0,16.0,3.0,12.0,17.0,38.0,10.0
11250730.0,42.0,224.0,72.0,48.0,468.0,48.0,50.0,36.0,23.0,4.0,30.0,37.0,73.0,17.0
11250740.0,28.0,134.0,39.0,28.0,306.0,21.0,24.0,25.0,9.0,4.0,16.0,19.0,39.0,11.0
11250750.0,0.0,29.0,6.0,15.0,23.0,2.0,2.0,1.0,3.0,0.0,4.0,7.0,16.0,0.0
11250760.0,4.0,20.0,15.0,10.0,78.0,9.0,8.0,14.0,3.0,2.0,12.0,10.0,19.0,1.0
11250770.0,4.0,20.0,15.0,10.0,78.0,9.0,8.0,14.0,3.0,2.0,12.0,10.0,19.0,1.0
